season,matchId,gameweek,team_id,team,venue,playerId,pl_id,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436875,1,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,False,,,4.0,16.0,40.0,56.0,4.0,9.0,4.0,,,,,,,5.0,9.0,,,0.00568832,,,1.0,0.0,,,,,2.0,,,90.0,,1.0,,,,,12.0,,7.0,,,,6.0,,,,10.0,1.0,24.0,44.0,68.0,0,,78.0,,,,
2024-25,12436884,2,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,12.0,,,,,,,,,6.5,,,,1.0,,,,,,,,,0,,1.0,,,,
2024-25,12436884,2,91,Bournemouth,Home,84844,69752,Neto,neto,G,False,,,11.0,9.0,7.0,16.0,,,5.0,,,,,,,,2.0,,,0.0031841,,,,0.0,,1.6482,1.0,,,,,90.0,,,,,,,11.0,,7.6,3.0,4.0,,,,,,22.0,,16.0,11.0,27.0,0,,36.0,,2.0,,
2024-25,12436884,2,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,13.0,6.0,19.0,1.0,,9.0,,,,,,,4.0,2.0,,,0.037413,,,1.0,0.0,,,,,,3.0,,64.0,,,,,,,6.0,,6.8,,,,1.0,2.0,,,2.0,,15.0,6.0,21.0,0,1.0,32.0,2.0,1.0,,
2024-25,12436884,2,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,2.0,,5.0,23.0,12.0,33.0,,1.0,4.0,,,,2.0,,,7.0,6.0,,,0.305183,,,5.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,15.0,,7.2,,,,3.0,,7.0,,7.0,,35.0,15.0,43.0,0,5.0,60.0,,,,4.0
2024-25,12436884,2,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,2.0,13.0,14.0,26.0,1.0,1.0,8.0,,,,1.0,,,3.0,4.0,,,0.0321663,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,11.0,,7.3,,,,6.0,,1.0,,10.0,,23.0,15.0,37.0,0,3.0,57.0,,,,3.0
2024-25,12436884,2,91,Bournemouth,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,3.0,,3.0,1.0,1.0,2.0,,,,1.0,,,2.0,1.0,,,0.0594372,0.0475,0.0273,,0.0,,,,,,1.0,,18.0,1.0,,,,,,4.0,,7.0,,,,3.0,,,,,,5.0,1.0,6.0,1,,15.0,1.0,,,
2024-25,12436884,2,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,12.0,3.0,15.0,,,5.0,,,,,,1.0,8.0,2.0,,,0.195323,0.0281,,5.0,0.0,,,,,1.0,2.0,,72.0,,,,,,,11.0,,6.7,,,1.0,,3.0,3.0,,,,17.0,4.0,18.0,1,1.0,33.0,2.0,,1.0,
2024-25,12436884,2,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,1.0,,,17.0,6.0,22.0,1.0,2.0,5.0,,,1.0,,,2.0,7.0,6.0,,,0.0373504,0.8723,0.9919,2.0,0.0,1.0,,,,,4.0,,85.0,1.0,,,,,,13.0,,7.7,,,,,2.0,4.0,,,,23.0,7.0,26.0,2,3.0,52.0,2.0,1.0,,3.0
2024-25,12436884,2,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,,19.0,5.0,24.0,1.0,,6.0,2.0,,4.0,1.0,,4.0,10.0,2.0,,,1.13406,0.3266,,1.0,1.0,,,,1.0,,3.0,,90.0,,1.0,,,,,9.0,,7.7,,,3.0,1.0,3.0,,,,,20.0,5.0,25.0,7,2.0,52.0,1.0,,,2.0
2024-25,12436884,2,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,False,,,2.0,11.0,10.0,21.0,,1.0,6.0,,,,,,,1.0,1.0,,,0.00354477,,,1.0,0.0,,,,,,,,86.0,,,,,,,9.0,,6.5,,,,3.0,,1.0,,5.0,,17.0,11.0,27.0,0,,40.0,,,,
2024-25,12436884,2,91,Bournemouth,Home,998490,444102,Evanilson,evanilson,F,False,,,1.0,6.0,,6.0,2.0,1.0,1.0,,1.0,,,,2.0,7.0,5.0,,,0.00310648,0.8107,0.0975,2.0,0.0,,,,,,,,72.0,2.0,1.0,,,,,8.0,,6.9,,,1.0,1.0,2.0,,,1.0,,10.0,1.0,11.0,3,1.0,28.0,,2.0,1.0,1.0
2024-25,12436884,2,91,Bournemouth,Home,1020680,444180,Jaidon Anthony,jaidon-anthony,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,91,Bournemouth,Home,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,12.0,20.0,32.0,2.0,3.0,9.0,,,,,,,2.0,4.0,,,0.00635395,,,,0.0,,,,,1.0,,,90.0,,,,,,,10.0,,6.7,,,,7.0,,,,14.0,,22.0,20.0,42.0,0,1.0,52.0,,,,
2024-25,12436884,2,91,Bournemouth,Home,1096136,523700,Daniel Jebbison,daniel-jebbison,F,True,,,,,,,1.0,,,,,,1.0,,,2.0,,,,,,,,0.0,,,,,,,,13.0,,,,,,,,,6.2,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,91,Bournemouth,Home,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,,,1.0,13.0,8.0,21.0,,,2.0,,,,,,,1.0,2.0,,,0.00981451,,,1.0,0.0,,,,,1.0,,,90.0,,1.0,,,,,15.0,,7.0,,,,4.0,,1.0,,3.0,,20.0,10.0,29.0,0,2.0,50.0,3.0,,,1.0
2024-25,12436884,2,91,Bournemouth,Home,1104986,503139,Alex Scott,alex-scott,M,True,,,,3.0,2.0,5.0,,1.0,2.0,,,,,,,2.0,3.0,,,0.0146869,0.0393,,,0.0,,,,,,,,26.0,,,,,,,4.0,,6.6,,,1.0,1.0,2.0,,,,,3.0,2.0,5.0,1,1.0,18.0,1.0,1.0,,1.0
2024-25,12436884,2,91,Bournemouth,Home,1106451,533463,Dango Ouattara,dango-ouattara,M,True,,,,1.0,1.0,2.0,,2.0,1.0,,,,,,,,4.0,,,0.00477382,0.1306,,1.0,0.0,,,,,1.0,,,18.0,,,,,,,5.0,,7.0,,,1.0,3.0,,2.0,,1.0,,4.0,2.0,4.0,1,1.0,16.0,1.0,1.0,,1.0
2024-25,12436884,2,91,Bournemouth,Home,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436884,2,91,Bournemouth,Home,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,44566,54469,Adam Smith,adam-smith,D,True,,,,1.0,3.0,4.0,1.0,,1.0,,,,,,1.0,2.0,1.0,,,0.00047562,,,,0.0,,,,,,1.0,,13.0,,,,,,,7.0,,6.7,,,,1.0,,2.0,,1.0,,5.0,3.0,6.0,0,1.0,19.0,,,,1.0
2024-25,12436912,3,91,Bournemouth,Away,232422,109745,Kepa Arrizabalaga,kepa-arrizabalaga,G,False,,,3.0,1.0,23.0,24.0,,,8.0,,,,,,,,,,,0.00020975,,,,0.0,,-0.41,,,,,,90.0,,,,,,,5.0,,7.6,4.0,6.0,,,,,,7.0,,5.0,23.0,28.0,0,,38.0,,,,
2024-25,12436912,3,91,Bournemouth,Away,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,9.0,11.0,20.0,4.0,1.0,6.0,,,,1.0,,,5.0,2.0,,,0.0162475,,,,0.0,,,,,,1.0,,66.0,,,,,,,6.0,,6.5,,,,2.0,,,,4.0,,12.0,12.0,24.0,0,1.0,30.0,2.0,,,1.0
2024-25,12436912,3,91,Bournemouth,Away,548188,155408,Lewis Cook,lewis-cook,M,False,1.0,,1.0,18.0,19.0,36.0,,2.0,8.0,,,,4.0,,,7.0,5.0,,,0.0188089,0.1925,0.9099,2.0,0.0,1.0,,,,2.0,,,90.0,1.0,1.0,,,,,15.0,,7.1,,,,1.0,1.0,2.0,,4.0,,26.0,21.0,45.0,1,3.0,63.0,4.0,,,
2024-25,12436912,3,91,Bournemouth,Away,830659,221466,Marcos Senesi,marcos-senesi,D,False,1.0,,5.0,15.0,23.0,37.0,4.0,1.0,5.0,,,,,,,5.0,6.0,,,0.0486419,,,1.0,0.0,,,,,1.0,,,77.0,,,,,,,16.0,,6.6,,,,5.0,1.0,1.0,,15.0,,24.0,29.0,52.0,0,3.0,66.0,,1.0,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,1.0,,,10.0,1.0,10.0,,,1.0,1.0,,,,,,2.0,1.0,,,0.240612,0.3672,0.2054,1.0,1.0,1.0,,,,,1.0,,25.0,1.0,,,,,,3.0,,8.3,,,1.0,,2.0,2.0,,,,11.0,1.0,10.0,2,,17.0,,,1.0,
2024-25,12436912,3,91,Bournemouth,Away,851596,222683,Justin Kluivert,justin-kluivert,M,False,1.0,,1.0,15.0,6.0,20.0,,2.0,2.0,1.0,,,,,,3.0,7.0,,,0.269738,0.0997,,1.0,1.0,,,,,,3.0,,90.0,,,,,,,12.0,,7.5,,,1.0,4.0,3.0,3.0,,1.0,,24.0,6.0,27.0,1,3.0,44.0,1.0,1.0,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,856720,229600,Mark Travers,mark-travers,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,2.0,,2.0,11.0,5.0,14.0,4.0,,2.0,,2.0,1.0,,,1.0,7.0,5.0,,,0.217949,0.6699,0.6287,,0.0,,,,,,2.0,,90.0,3.0,,,,,,19.0,,6.5,,,1.0,,3.0,5.0,,4.0,,21.0,7.0,23.0,5,4.0,49.0,2.0,,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,1.0,,,9.0,4.0,12.0,3.0,1.0,6.0,,,1.0,1.0,,1.0,9.0,5.0,,,0.0345523,0.648,0.8102,2.0,0.0,1.0,,,,,1.0,,90.0,2.0,,,,,,19.0,,7.2,,,2.0,1.0,4.0,2.0,,3.0,,17.0,6.0,21.0,5,2.0,43.0,2.0,1.0,1.0,1.0
2024-25,12436912,3,91,Bournemouth,Away,943645,232980,Max Aarons,max-aarons,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,978150,436893,Julián Araujo,julian-araujo,D,False,,,1.0,11.0,11.0,22.0,1.0,,3.0,,,,1.0,,,4.0,4.0,,,0.00500106,,,2.0,0.0,,,,,1.0,,,77.0,,,,,,,5.0,,6.5,,,,,,,,2.0,,12.0,13.0,25.0,0,3.0,34.0,1.0,1.0,,2.0
2024-25,12436912,3,91,Bournemouth,Away,998490,444102,Evanilson,evanilson,F,False,,,,5.0,2.0,7.0,,,1.0,,,1.0,,,2.0,3.0,1.0,,,0.0680216,0.2018,,1.0,0.0,,,,,,,,65.0,,,,,,,7.0,,6.3,,,,,,,,,1.0,7.0,2.0,9.0,1,,16.0,2.0,1.0,,
2024-25,12436912,3,91,Bournemouth,Away,1023567,477580,Ilya Zabarnyi,illia-zabarnyi,D,False,,,4.0,12.0,32.0,44.0,2.0,7.0,4.0,,,1.0,1.0,,1.0,4.0,8.0,,,0.00351999,0.1867,,,0.0,,,,,2.0,,,90.0,,,,,,,13.0,,6.8,,,,7.0,,,,11.0,,18.0,37.0,55.0,1,1.0,72.0,1.0,,,
2024-25,12436912,3,91,Bournemouth,Away,1097425,544877,Miloš Kerkez,milos-kerkez,D,False,2.0,,,10.0,6.0,14.0,2.0,2.0,3.0,,,1.0,1.0,,,4.0,3.0,,,0.0565411,0.0059,,1.0,0.0,,,,,,1.0,,66.0,,,,,,,12.0,,6.3,,,,1.0,,4.0,,3.0,,18.0,8.0,22.0,1,1.0,37.0,1.0,,,1.0
2024-25,12436912,3,91,Bournemouth,Away,1104986,503139,Alex Scott,alex-scott,M,True,,,2.0,9.0,5.0,14.0,1.0,,1.0,,,,,,,1.0,4.0,,,0.0057103,,,,0.0,,,,,,,,24.0,,1.0,,,,,4.0,,6.9,,,,,,,,2.0,,10.0,8.0,18.0,0,3.0,23.0,,1.0,,1.0
2024-25,12436912,3,91,Bournemouth,Away,1106451,533463,Dango Ouattara,dango-ouattara,M,True,2.0,,,7.0,3.0,8.0,1.0,,3.0,2.0,,,1.0,,,3.0,,,,0.783337,,,,1.0,,,,,,3.0,,24.0,,,,,,,6.0,,7.2,,,,1.0,1.0,3.0,,3.0,1.0,9.0,5.0,11.0,0,,21.0,1.0,,,
2024-25,12436912,3,91,Bournemouth,Away,1156586,463981,James Hill,james-hill,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436912,3,91,Bournemouth,Away,1176744,554605,Dean Huijsen,dean-huijsen,D,True,,,1.0,6.0,8.0,14.0,,1.0,3.0,,,,,,,1.0,2.0,,,0.00347396,,,,0.0,,,,,1.0,1.0,,13.0,,,,,,,3.0,,6.7,,,,,1.0,,,1.0,,7.0,9.0,16.0,0,1.0,20.0,,,,
2024-25,12436931,4,91,Bournemouth,Home,44566,54469,Adam Smith,adam-smith,D,False,,,1.0,3.0,2.0,5.0,,2.0,4.0,,,,2.0,,,2.0,5.0,,,0.00475873,,,,0.0,,,,,1.0,,,75.0,,,,,,,6.0,,6.7,,,,3.0,1.0,1.0,,3.0,,5.0,5.0,9.0,0,2.0,26.0,1.0,,1.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,322391,158499,Ryan Christie,ryan-christie,M,False,,,1.0,18.0,6.0,24.0,,1.0,6.0,,,1.0,1.0,,,2.0,4.0,,1.0,0.060461,0.0798,,1.0,0.0,,,,1.0,1.0,2.0,,68.0,,2.0,,,,,10.0,,7.1,,,,,1.0,1.0,,1.0,,23.0,9.0,31.0,1,1.0,42.0,1.0,1.0,1.0,
2024-25,12436931,4,91,Bournemouth,Home,336655,168636,Enes Ünal,enes-unal,F,True,,,,1.0,,1.0,,1.0,,,,,,,,1.0,1.0,,,0.0393647,0.0842,0.102,1.0,0.0,,,,,,1.0,,14.0,2.0,,,,,,,,7.0,,,,,,,,,,1.0,,1.0,2,,4.0,,,,
2024-25,12436931,4,91,Bournemouth,Home,548188,155408,Lewis Cook,lewis-cook,M,False,,,1.0,11.0,15.0,26.0,1.0,,8.0,,,,1.0,,1.0,7.0,2.0,,,0.0137299,0.0343,0.0251,4.0,0.0,,,,,1.0,2.0,,90.0,1.0,,,,,,11.0,,6.8,,,2.0,,1.0,2.0,,5.0,,20.0,16.0,34.0,3,1.0,44.0,,,1.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,548660,168991,Philip Billing,philip-billing,M,True,1.0,,,5.0,,4.0,,,1.0,,,,,,,,,,,0.0711053,,,,0.0,,,,,1.0,1.0,,15.0,,,,,,,6.0,,6.5,,,,,,2.0,,,,9.0,1.0,8.0,0,,12.0,,,,
2024-25,12436931,4,91,Bournemouth,Home,830659,221466,Marcos Senesi,marcos-senesi,D,False,,,7.0,9.0,17.0,26.0,1.0,,2.0,,,,2.0,,2.0,7.0,3.0,,,0.01252,,,1.0,0.0,,,,,1.0,,,90.0,,2.0,,,,,16.0,,6.6,,,,2.0,1.0,,,14.0,,21.0,18.0,39.0,0,3.0,54.0,,,,1.0
2024-25,12436931,4,91,Bournemouth,Home,836070,224995,Luis Sinisterra,luis-sinisterra,F,True,,,,2.0,3.0,5.0,,,1.0,,,1.0,,,,2.0,,,,0.00265278,0.0916,,,0.0,,,,,,1.0,,22.0,,,,,,,4.0,,6.4,,,,,2.0,,,,,2.0,4.0,6.0,1,,11.0,1.0,,,
2024-25,12436931,4,91,Bournemouth,Home,851596,222683,Justin Kluivert,justin-kluivert,M,False,,,,6.0,3.0,9.0,1.0,1.0,2.0,,,,,,,6.0,4.0,,,0.0185368,0.2945,1.4028,4.0,0.0,,,,,2.0,2.0,,75.0,2.0,,,,,,15.0,,7.1,,,,1.0,3.0,,,,1.0,13.0,5.0,18.0,2,1.0,33.0,3.0,,2.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,855731,111317,David Brooks,david-brooks,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436931,4,91,Bournemouth,Home,856720,229600,Mark Travers,mark-travers,G,False,,2.0,5.0,4.0,4.0,8.0,,,4.0,,,,,,,,,,,0.00054992,,,,0.0,,0.1734,,,,,,90.0,,,,,,,7.0,1.0,7.0,1.0,2.0,,2.0,,,2.0,12.0,,9.0,6.0,15.0,0,,23.0,,,,
2024-25,12436931,4,91,Bournemouth,Home,895576,201658,Marcus Tavernier,marcus-tavernier,M,False,3.0,,1.0,15.0,3.0,15.0,,1.0,5.0,,,,1.0,,2.0,4.0,5.0,,,0.255623,0.104,0.0507,1.0,0.0,,,,1.0,,2.0,,83.0,1.0,,,,,,14.0,,7.4,,,1.0,1.0,2.0,8.0,,1.0,2.0,25.0,3.0,20.0,2,2.0,43.0,2.0,,2.0,1.0
2024-25,12436931,4,91,Bournemouth,Home,934354,437730,Antoine Semenyo,antoine-semenyo,M,False,,,1.0,9.0,9.0,18.0,6.0,6.0,7.0,,,1.0,1.0,,1.0,11.0,11.0,,,0.0288672,0.1021,,2.0,0.0,,,,,,,,90.0,,,,,,,14.0,,6.8,,,2.0,,3.0,,,3.0,,15.0,12.0,27.0,3,,44.0,2.0,3.0,2.0,
2024-25,12436931,4,91,Bournemouth,Home,978150,436893,Julián Araujo,julian-araujo,D,True,,,,2.0,2.0,4.0,,,1.0,,,,,,,,,,,0.00081858,,,,0.0,,,,,1.0,,,15.0,,,,,,,3.0,,6.2,,,,,,1.0,,1.0,,4.0,2.0,5.0,0,,9.0,1.0,,,
2024-25,12436931,4,91,Bournemouth,Home,991001,444172,Will Dennis,will-dennis,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
