season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2023-24,11352327,1,1,Manchester_United,Home,105734,80607,Christian Eriksen,christian-eriksen,M,True,,,,6.0,2.0,8.0,,,3.0,,,,,,,,1.0,,,,0.00781473,0.0,0.0,1.0,,,,,,,,,22.0,,,,,,,,6.0,,6.6,,,,,,,,,1.0,,12.0,2.0,14.0,0,,16.0,,,,
2023-24,11352327,1,1,Manchester_United,Home,122951,61256,Casemiro,casemiro,M,False,,,4.0,26.0,25.0,51.0,2.0,1.0,9.0,1.0,,,4.0,,,4.0,12.0,3.0,,,0.0660663,0.0,0.0,2.0,,,,,,1.0,2.0,,90.0,,3.0,,,,,,17.0,,7.1,,,,,5.0,,1.0,,8.0,,35.0,28.0,62.0,0,2.0,86.0,1.0,,,1.0
2023-24,11352327,1,1,Manchester_United,Home,138310,90152,Raphaël Varane,raphael-varane,D,False,,,1.0,13.0,21.0,34.0,,1.0,5.0,,,,1.0,,,1.0,3.0,2.0,,,0.00345223,1.0047,0.7361,1.0,,1.0,,,,,,,90.0,1.0,1.0,,,,,,6.0,,7.7,,,1.0,,5.0,,,,4.0,,14.0,24.0,38.0,2,1.0,50.0,1.0,,,
2023-24,11352327,1,1,Manchester_United,Home,143334,184667,Victor Lindelöf,victor-lindelof,D,True,,,,2.0,9.0,11.0,,,2.0,,,,1.0,,,,1.0,1.0,,,0.00061692,0.0,0.0,,,,,,,,,,45.0,,,,,,,,4.0,,6.6,,,,,,,,,,,5.0,10.0,15.0,0,1.0,18.0,,,,1.0
2023-24,11352327,1,1,Manchester_United,Home,149380,95658,Harry Maguire,harry-maguire,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352327,1,1,Manchester_United,Home,190839,106760,Luke Shaw,luke-shaw,D,False,,,,24.0,26.0,50.0,,,4.0,,,,,,,1.0,3.0,2.0,,,0.040827,0.0,0.0,2.0,,,,,,2.0,,,90.0,,2.0,,,,,,17.0,,7.7,,,,,6.0,,1.0,,2.0,,31.0,28.0,58.0,0,2.0,89.0,3.0,,,2.0
2023-24,11352327,1,1,Manchester_United,Home,191176,148225,Anthony Martial,anthony-martial,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2023-24,11352327,1,1,Manchester_United,Home,288205,141746,Bruno Fernandes,bruno-fernandes,M,False,2.0,,4.0,25.0,11.0,34.0,3.0,,9.0,,,1.0,5.0,,,2.0,11.0,6.0,,,0.723876,0.0241,0.0,,,,,,,1.0,4.0,,90.0,,1.0,,,,,,20.0,,7.3,,,,,,1.0,7.0,,4.0,,38.0,13.0,44.0,1,6.0,67.0,1.0,,,2.0
2023-24,11352327,1,1,Manchester_United,Home,787498,202641,André Onana,andre-onana,G,False,,1.0,3.0,2.0,24.0,26.0,1.0,1.0,8.0,,,,,,1.0,,1.0,2.0,,,0.00026874,0.0,0.0,,,,0.7798,,,,,,90.0,,,,,,,,12.0,,8.0,5.0,6.0,,,,,,1.0,14.0,,11.0,27.0,38.0,0,,51.0,,1.0,,
2023-24,11352327,1,1,Manchester_United,Home,788134,172649,Dean Henderson,dean-henderson,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
