season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436880,1,43,Manchester_City,Away,44614,58621,Kyle Walker,kyle-walker,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436880,1,43,Manchester_City,Away,70996,61366,Kevin De Bruyne,kevin-de-bruyne,M,False,,,3.0,26.0,17.0,43.0,1.0,1.0,,4.0,,,,1.0,,1.0,4.0,6.0,,,0.322119,0.067,,1.0,0.0,,,,,1.0,1.0,,90.0,,,,,,,,14.0,,,7.4,,,2.0,,,,1.0,4.0,,4.0,,37.0,18.0,51.0,,,2,1.0,70.0,1.0,3.0,1.0,1.0
2024-25,12436880,1,43,Manchester_City,Away,125274,88248,Stefan Ortega,stefan-ortega,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436880,1,43,Manchester_City,Away,136710,91651,Mateo Kovačić,mateo-kovacic,M,False,,,,32.0,31.0,63.0,,,,6.0,,,1.0,1.0,,3.0,6.0,8.0,,,0.019821,0.1281,0.0652,,0.0,1.0,,,,,,,90.0,1.0,,,,,,,8.0,,,7.5,,,,,,2.0,4.0,,,3.0,,34.0,32.0,66.0,,,2,6.0,87.0,,,2.0,4.0
2024-25,12436880,1,43,Manchester_City,Away,149663,126184,Nathan Aké,nathan-ake,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436880,1,43,Manchester_City,Away,152077,97299,John Stones,john-stones,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436880,1,43,Manchester_City,Away,189061,114283,Jack Grealish,jack-grealish,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436880,1,43,Manchester_City,Away,254491,121160,Ederson,ederson,G,False,,1.0,6.0,4.0,24.0,28.0,,,,7.0,,,,,,,,,,,0.00122001,,,,0.0,,0.7012,,,,,,90.0,,,,,,,,6.0,,,7.3,1.0,3.0,,,,,,,1.0,11.0,,9.0,25.0,34.0,,,0,,43.0,,,,
2024-25,12436880,1,43,Manchester_City,Away,318941,171314,Rúben Dias,ruben-dias,D,False,,,2.0,9.0,60.0,69.0,,1.0,,,,,,,,,,3.0,,,0.00237288,,,,0.0,,,,,2.0,,,90.0,,,,,,,,2.0,,,7.2,,,,,,2.0,,,,3.0,,9.0,62.0,71.0,,,0,1.0,81.0,,1.0,,
2024-25,12436880,1,43,Manchester_City,Away,331209,165809,Bernardo Silva,bernardo-silva,M,False,,,,24.0,25.0,49.0,,,,2.0,1.0,,1.0,1.0,,1.0,5.0,,,,0.199218,0.1289,0.0708,2.0,1.0,,,,,,3.0,,90.0,1.0,1.0,,,,,,6.0,,,7.5,,,,,,2.0,1.0,1.0,,,,26.0,26.0,51.0,,,2,,64.0,,,,
