season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385491,1,94,Brentford,Away,55123,61810,Pontus Jansson,pontus-jansson,D,False,,,2.0,10.0,46.0,56.0,1.0,1.0,1.0,,,,,,,,1.0,2.0,,,0.114846,0.0,0.0,,,,,,,,,,90.0,,,,,,,,4.0,,6.8,,,,,8.0,,,,5.0,,13.0,47.0,60.0,0,1.0,69.0,,,,1.0
2022-23,10385491,1,94,Brentford,Away,135256,128295,Christian Nørgaard,christian-nrgaard,M,False,,,2.0,19.0,17.0,36.0,,,8.0,,,,1.0,,,,2.0,3.0,,,0.00735739,0.0,0.0,1.0,,,,,,1.0,,,73.0,,1.0,,,,,,4.0,,6.9,,,,,,,,,2.0,,23.0,17.0,40.0,0,2.0,48.0,,1.0,,1.0
2022-23,10385491,1,94,Brentford,Away,137774,51927,Ben Mee,ben-mee,D,False,,,3.0,20.0,35.0,55.0,,2.0,4.0,,,,,,,,,2.0,,,0.00762318,0.0,0.0,,,,,,,1.0,,,59.0,,,,,,,,12.0,,6.5,,,,,1.0,,,,5.0,,25.0,40.0,65.0,0,,69.0,2.0,,,
2022-23,10385491,1,94,Brentford,Away,227212,140200,Thomas Strakosha,thomas-strakosha,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385491,1,94,Brentford,Away,290927,144485,Ivan Toney,ivan-toney,F,False,,,,12.0,5.0,17.0,6.0,4.0,6.0,,1.0,,,,,3.0,10.0,4.0,,,0.0159067,0.3695,0.7103,,,1.0,,,,1.0,2.0,,90.0,1.0,,,,,,,18.0,,6.8,,,1.0,,1.0,1.0,2.0,,,1.0,22.0,6.0,26.0,2,,43.0,2.0,,,
2022-23,10385491,1,94,Brentford,Away,581310,154561,David Raya,david-raya,G,False,,,7.0,6.0,16.0,22.0,,,11.0,,,,,,,,,,,,0.00234136,0.0,0.0,,,,-1.2252,3.0,,,,,90.0,,,,,,,,9.0,,6.5,1.0,3.0,,,,,,,15.0,,13.0,17.0,30.0,0,,46.0,,,,
2022-23,10385491,1,94,Brentford,Away,599128,194010,Rico Henry,rico-henry,D,False,,,,13.0,14.0,27.0,3.0,2.0,5.0,1.0,,,,,,,3.0,3.0,,,0.312288,0.0,0.0,,1.0,,,,,,1.0,,90.0,,,,,,,,12.0,,6.9,,,,,1.0,,1.0,,3.0,,21.0,17.0,37.0,0,,47.0,1.0,1.0,,
2022-23,10385491,1,94,Brentford,Away,799251,207283,Mathias Jensen,mathias-jensen,M,False,,,7.0,12.0,22.0,34.0,,1.0,2.0,,,,4.0,,,,5.0,2.0,,,0.00831844,0.0,0.0,1.0,,,,,,,1.0,,59.0,,,,,,,,7.0,,6.7,,,,,,,3.0,,8.0,,16.0,24.0,37.0,0,1.0,45.0,,,,
2022-23,10385491,1,94,Brentford,Away,805123,216646,Yoane Wissa,yoane-wissa,F,False,,,,6.0,4.0,10.0,1.0,1.0,2.0,,,,,,,1.0,3.0,2.0,,,0.00995786,0.1424,0.0,,,,,,,1.0,,,83.0,,,,,,,,8.0,,6.7,,,2.0,,1.0,1.0,2.0,,,,10.0,5.0,13.0,2,1.0,24.0,1.0,,,1.0
2022-23,10385491,1,94,Brentford,Away,814873,204580,Vitaly Janelt,vitaly-janelt,M,False,,,3.0,26.0,19.0,45.0,1.0,1.0,7.0,,,,,,,2.0,3.0,7.0,,,0.0547362,0.0,0.0,,,,,,,,2.0,,90.0,,,,,,,,9.0,,7.0,,,,,1.0,1.0,1.0,,4.0,,30.0,20.0,49.0,0,3.0,65.0,1.0,2.0,1.0,1.0
2022-23,10385491,1,94,Brentford,Away,826057,226956,Mads Roerslev,mads-roerslev,D,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385491,1,94,Brentford,Away,856260,183656,Josh Dasilva,josh-dasilva,M,True,,,3.0,10.0,6.0,16.0,,,,,,,,,,,1.0,1.0,,,0.0197945,0.0505,0.4906,1.0,,1.0,,,,,,,31.0,1.0,1.0,,,,,,4.0,,7.4,,,,,,,3.0,,3.0,,14.0,6.0,17.0,1,,23.0,,1.0,,
2022-23,10385491,1,94,Brentford,Away,885864,428580,Frank Onyeka,frank-onyeka,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385491,1,94,Brentford,Away,892111,432160,Shandon Baptiste,shandon-baptiste,M,True,,,1.0,2.0,3.0,5.0,,1.0,,,,,1.0,,,,1.0,3.0,,,0.00031541,0.0,0.0,,,,,,,,,,17.0,,,,,,,,2.0,,6.7,,,,,1.0,,,,1.0,,2.0,3.0,5.0,0,1.0,12.0,1.0,1.0,,1.0
2022-23,10385491,1,94,Brentford,Away,927083,446008,Bryan Mbeumo,bryan-mbeumo,F,False,1.0,,2.0,6.0,14.0,19.0,1.0,1.0,6.0,1.0,,,,,,1.0,4.0,4.0,,,0.0971387,0.1755,0.1149,1.0,,,,,,2.0,1.0,,90.0,1.0,,,,,,,9.0,,7.3,,,1.0,,1.0,3.0,3.0,,3.0,1.0,10.0,17.0,24.0,2,1.0,39.0,,,2.0,1.0
2022-23,10385491,1,94,Brentford,Away,930775,434662,Halil Dervişoğlu,halil-dervisoglu,F,True,,,,,,,,,,,,1.0,1.0,,,1.0,2.0,,,,0.0,0.0271,0.0,,,,,,,,,,10.0,,,,,,,,1.0,,6.4,,,,,,,,,,,,,,1,,2.0,,,,
2022-23,10385491,1,94,Brentford,Away,966869,472713,Aaron Hickey,aaron-hickey,D,False,,,3.0,20.0,17.0,37.0,1.0,,2.0,,,,1.0,,,1.0,5.0,1.0,,,0.00677641,0.0,0.0,1.0,,,,,,1.0,,,83.0,,,,,,,,11.0,,6.0,,,,,,2.0,1.0,,7.0,,25.0,19.0,43.0,0,,55.0,,,1.0,
