playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,interceptions,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,penaltiesSaved,savesFromPenalty,ownGoalScored,groundDuelsLost,totalFoulsConceded,foulAttemptedTackle,successfulCrossesOpenPlay,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalShots,throughBalls,goalAssists,unsuccessfulCrossesOpenPlay,goals,awayGoals,substituteOn,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,putthroughBlockedDistribution,totalTouchesInOppositionBox,throwInsToOppositionPlayer,shotsBlockedInBox,putthroughBlockedDistributionWon,homeGoals,unsuccessfulDribbles,headedGoals,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,shotsOffTargetIncWoodwork,cornersWon,successfulDribbles,blocks,backwardPasses,throwInsToOwnPlayer,substituteOff,expectedGoals,clearancesOffTheLine,penaltiesConceded,handballsConceded,offsides,oboxBlocked,successfulCornersIntoBox,rightFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,hitWoodwork,expectedGoalsFreekick,successfulLayoffs,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,oboxTarget,shotsBlockedOutsideBox,leftFootGoals,unsuccessfulLayoffs,redCards2ndYellow,secondGoalAssists,foulWonPenalty,penaltiesTaken,penaltyGoals
41705,Brad Guzan,Goalkeeper,Middlesbrough,25,United States,2015-16,0.07,0.0,54.0,3.0,35.0,6.0,28.0,28.0,346.0,721.0,225.0,12.0,4.0,2.0,3.0,2431.0,8.0,5.0,4.0,111.0,19.0,2.0,43.2122,1.0,137.0,26.0,58.0,52.0,89.0,1.0,0.0,8.0,7.0,617.0,259.0,28.0,2.0,4.0,2.0,1.0,210.0,53.0,4.0,4.0,0.0,231.0,345.0,351.0,1.0,111.0,27.0,52.0,4.0,264.0,1031.0,195.0,165.0,54.0,2.0,340.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10954,Mark Bunn,Goalkeeper,Aston Villa,7,England,2015-16,0.025,0.0,9.0,,12.0,1.0,10.0,10.0,141.0,241.0,98.0,7.0,3.0,4.0,2.0,900.0,3.0,4.0,,14.0,9.0,1.0,14.4331,,39.0,9.0,18.0,9.0,27.0,,0.0,5.0,4.0,227.0,78.0,10.0,1.0,2.0,,,67.0,14.0,2.0,3.0,0.0,66.0,62.0,144.0,,57.0,5.0,5.0,,86.0,319.0,54.0,33.0,13.0,2.0,140.0,23.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52477,Nathan Baker,Defender,Bristol City,113,England,2015-16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56981,Joe Bennett,Defender,Oxford United,106,England,2015-16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20492,Micah Richards,Defender,Aston Villa,7,England,2015-16,0.4856,0.0,,42.0,,60.0,24.0,23.0,107.0,717.0,,,83.0,3.0,,2044.0,156.0,6.0,95.0,572.0,,1.0,38.2272,7.0,12.0,142.0,53.0,95.0,,25.0,0.0,223.0,,331.0,109.0,24.0,,,8.0,,220.0,47.0,140.0,61.0,0.0,,704.0,165.0,34.0,,,221.0,61.0,38.0,1144.0,27.0,391.0,,3.0,47.0,33.0,67.0,,,1.0,45.0,16.0,8.0,1.0,1.0,2.0,2.0,0.772,10.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.0,19.0,31.0,14.0,1.0,15.0,1.0,16.0,1.0,1.0,24.0,1.0,8.0,1.0,28.0,15.0,70.0,18.0,3.0,0.8784,,,,,,,,,,,,,,,,,,,,,,,,
80502,Jores Okore,Defender,FC København,569,Denmark,2015-16,0.0228,0.0,,37.0,,32.0,12.0,12.0,64.0,330.0,,,34.0,3.0,,1080.0,66.0,4.0,48.0,229.0,,2.0,17.1703,1.0,6.0,83.0,18.0,74.0,,8.0,0.0,102.0,,139.0,47.0,12.0,,,13.0,,76.0,14.0,68.0,18.0,0.0,,324.0,77.0,24.0,,,94.0,28.0,37.0,524.0,18.0,190.0,,1.0,32.0,27.0,36.0,,,,20.0,8.0,2.0,,,,,,,,,,,,,,,,16.0,11.0,2.0,,,6.0,,1.0,,,4.0,,,,3.0,8.0,23.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
58845,Ciaran Clark,Defender,Stoke City,110,Ireland,2015-16,0.1481,0.0,,24.0,,63.0,18.0,16.0,134.0,559.0,,,80.0,3.0,,1353.0,93.0,2.0,43.0,395.0,,,19.5989,4.0,6.0,127.0,31.0,153.0,,11.0,0.0,151.0,,258.0,68.0,18.0,,,6.0,,129.0,29.0,71.0,50.0,0.0,,532.0,152.0,18.0,,,116.0,47.0,30.0,851.0,38.0,297.0,,6.0,71.0,27.0,58.0,,,,28.0,14.0,7.0,1.0,,2.0,,0.1496,10.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,30.0,13.0,21.0,,,11.0,0.0,4.0,1.0,,7.0,,8.0,1.0,9.0,13.0,32.0,2.0,,0.7569,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
74297,Leandro Bacuna,Midfielder,Watford,57,Curacao,2015-16,1.4292,0.0,,48.0,,148.0,31.0,27.0,256.0,1133.0,,,50.0,5.0,,2329.0,110.0,8.0,84.0,784.0,,2.0,35.0767,16.0,18.0,53.0,48.0,211.0,,12.0,0.0,234.0,,429.0,157.0,31.0,,,5.0,1.0,496.0,40.0,184.0,26.0,0.0,,1098.0,434.0,43.0,,,327.0,56.0,93.0,1735.0,45.0,402.0,,8.0,108.0,72.0,124.0,,,,100.0,36.0,20.0,13.0,7.0,9.0,7.0,2.0592,25.0,2.0,,53.0,1.0,1.0,4.0,21.0,2.0,2.0,24.0,50.0,29.0,33.0,1.0,23.0,0.0,23.0,,71.0,42.0,1.0,16.0,16.0,25.0,3.0,166.0,121.0,5.0,1.868,,,3.0,2.0,6.0,6.0,1.0,4.0,4.0,11.0,1.0,0.2998,17.0,18.0,6.0,6.0,6.0,,,,,,,
7551,Joleon Lescott,Defender,Sunderland,56,England,2015-16,0.3701,0.0,,35.0,,144.0,32.0,32.0,249.0,1061.0,,,105.0,5.0,,2721.0,122.0,9.0,51.0,719.0,,3.0,45.1307,4.0,28.0,186.0,61.0,278.0,,9.0,0.0,199.0,,506.0,170.0,32.0,,,5.0,,262.0,52.0,94.0,71.0,0.0,,1026.0,279.0,30.0,,,207.0,85.0,93.0,1493.0,59.0,551.0,,2.0,105.0,84.0,77.0,,,,43.0,16.0,5.0,1.0,3.0,3.0,2.0,0.7617,8.0,,,3.0,1.0,1.0,,1.0,2.0,2.0,34.0,27.0,23.0,1.0,3.0,15.0,0.0,2.0,,3.0,10.0,3.0,5.0,4.0,7.0,21.0,70.0,7.0,2.0,1.7601,1.0,,,,,,,,,,1.0,,2.0,,,,,1.0,,,,,,
15073,Kieran Richardson,Defender,Cardiff City,97,England,2015-16,0.2147,0.0,,18.0,,37.0,11.0,8.0,60.0,269.0,,,18.0,,,634.0,35.0,1.0,26.0,195.0,,,13.4886,3.0,5.0,20.0,20.0,96.0,,4.0,0.0,85.0,,112.0,42.0,11.0,,,6.0,,100.0,19.0,67.0,9.0,0.0,,266.0,121.0,12.0,,,14.0,12.0,14.0,462.0,14.0,111.0,,4.0,23.0,22.0,50.0,,,,41.0,18.0,11.0,2.0,1.0,2.0,1.0,0.1487,6.0,1.0,1.0,16.0,,,3.0,2.0,,,9.0,12.0,3.0,13.0,,4.0,,8.0,,19.0,15.0,,4.0,1.0,4.0,3.0,47.0,53.0,3.0,0.2525,,,,,1.0,,,1.0,1.0,,,0.0705,5.0,,2.0,2.0,1.0,,2.0,,,,,
