playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,penaltiesSaved,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,awayGoals,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,savesFromPenalty,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,crossesNotClaimed,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,putthroughBlockedDistribution,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,throughBalls,successfulFiftyFifty,goals,offsides,oboxBlocked,iboxTarget,shotsOnTargetInBox,keyPassesAttemptAssists,shotsBlockedInBox,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,shotsOffTargetIncWoodwork,totalFoulsConceded,clearancesOffTheLine,backwardPasses,throwInsToOwnPlayer,handballsConceded,secondGoalAssists,successfulCrossesOpenPlay,totalShots,goalAssists,successfulLayoffs,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,penaltiesConceded,totalTouchesInOppositionBox,throwInsToOppositionPlayer,putthroughBlockedDistributionWon,oboxTarget,tacklesLost,headedGoals,iboxBlocked,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,foulAttemptedTackle,expectedGoals,successfulCornersIntoBox,ownGoalScored,unsuccessfulCornersIntoBox,redCards2ndYellow,substituteOn,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,unsuccessfulLayoffs,foulWonPenalty,penaltiesTaken,penaltyGoals,hitWoodwork
101184,Calum Chambers,Defender,Cardiff City,97,England,2021-22,46.0,,0.4439,0.0,,21.0,,49.0,13.0,11.0,97.0,560.0,1.0,,54.0,3.0,,1000.0,26.0,52.0,3.0,24.0,428.0,,,1.0,9.4985,7.0,49.0,16.0,20.0,110.0,,3.0,0.0,98.0,0.0,,236.0,63.0,13.0,,,123.0,13.0,44.0,28.0,0.0,,552.0,,111.0,11.0,,,175.0,35.0,706.0,25.0,342.0,,1.0,48.0,43.0,18.0,24.0,2.0,1.0,0.7008,1.0,9.0,1.0,,,,,3.0,1.0,1.0,,1.0,3.0,3.0,2.0,14.0,,39.0,11.0,,1.0,2.0,3.0,,1.0,3.0,,,2.0,,10.0,2.0,9.0,,10.0,,1.0,,11.0,5.0,2.0,,7.0,0.1761,,,,,2.0,,,,,,,,
18892,Ashley Young,Defender,Everton,11,England,2021-22,46.0,,0.4448,0.0,,18.0,,71.0,24.0,10.0,104.0,519.0,0.0,,22.0,3.0,,1240.0,15.0,65.0,3.0,58.0,393.0,,,1.0,18.4591,3.0,24.0,19.0,31.0,161.0,,32.0,0.0,111.0,0.0,,202.0,66.0,24.0,,,236.0,16.0,89.0,7.0,0.0,,499.0,9.0,177.0,6.0,,,57.0,22.0,804.0,10.0,187.0,,2.0,33.0,31.0,22.0,31.0,3.0,3.0,0.2549,,19.0,,1.0,2.0,1.0,1.0,11.0,1.0,,,7.0,36.0,10.0,4.0,16.0,,99.0,69.0,,,4.0,7.0,2.0,5.0,32.0,5.0,2.0,8.0,,15.0,9.0,6.0,2.0,12.0,,1.0,9.0,4.0,13.0,4.0,2.0,13.0,0.4363,2.0,1.0,2.0,,14.0,1.0,1.0,0.0673,2.0,,,,
203368,Frédéric Guilbert,Defender,Lecce,130,France,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465390,Kaine Kesler-Hayden,Defender,Aston Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123354,Kortney Hause,Defender,Aston Villa,7,England,2021-22,16.0,,0.0516,0.0,,3.0,,28.0,7.0,4.0,47.0,222.0,1.0,,28.0,1.0,,397.0,8.0,28.0,3.0,8.0,158.0,,,,7.6547,2.0,12.0,9.0,8.0,60.0,,2.0,1.0,44.0,0.0,,83.0,41.0,7.0,,,48.0,6.0,16.0,20.0,0.0,,218.0,1.0,53.0,3.0,,,66.0,17.0,277.0,7.0,127.0,,0.0,19.0,14.0,6.0,9.0,,2.0,0.5146,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,1.0,,2.0,,6.0,,13.0,,1.0,,,2.0,,,,,,,1.0,9.0,,3.0,,,1.0,,3.0,5.0,6.0,1.0,,3.0,0.1141,,,,,3.0,,,,,,,,
487835,Ben Chrisene,Defender,Norwich City,45,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515597,Lamare Bogarde,Midfielder,Aston Villa U21,15986,Netherlands,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536110,Josh Feeney,Defender,Huddersfield Town,38,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122775,Morgan Sanson,Midfielder,Nice,1395,France,2021-22,26.0,,0.0704,0.0,,12.0,,26.0,10.0,3.0,33.0,153.0,0.0,,9.0,,,352.0,6.0,41.0,1.0,38.0,117.0,,,2.0,5.1362,,2.0,8.0,20.0,29.0,,13.0,0.0,67.0,0.0,,57.0,33.0,10.0,,,70.0,7.0,58.0,3.0,0.0,,152.0,3.0,58.0,8.0,,,32.0,3.0,258.0,1.0,52.0,,0.0,7.0,9.0,20.0,17.0,,,,3.0,11.0,,,,,,1.0,,,,3.0,6.0,13.0,1.0,3.0,,35.0,1.0,,,2.0,1.0,,1.0,6.0,,,2.0,,1.0,,13.0,,4.0,,,13.0,,10.0,3.0,,3.0,0.0169,,,,,7.0,,,,1.0,,,,
230046,Douglas Luiz,Midfielder,Aston Villa,7,Brazil,2021-22,153.0,,2.1815,0.0,,59.0,,147.0,34.0,31.0,192.0,1452.0,0.0,,58.0,5.0,,2720.0,32.0,150.0,7.0,124.0,1207.0,,,4.0,35.2027,2.0,22.0,38.0,121.0,383.0,,41.0,0.0,303.0,2.0,,436.0,183.0,34.0,,,624.0,31.0,245.0,26.0,0.0,,1323.0,5.0,350.0,39.0,,,429.0,53.0,1936.0,18.0,656.0,,7.0,45.0,56.0,33.0,89.0,8.0,8.0,2.0061,7.0,42.0,2.0,,8.0,1.0,1.0,34.0,,,2.0,19.0,63.0,36.0,7.0,37.0,,204.0,10.0,3.0,,3.0,15.0,3.0,7.0,18.0,57.0,5.0,20.0,,8.0,1.0,23.0,5.0,20.0,,,24.0,7.0,34.0,9.0,8.0,14.0,1.9606,17.0,,30.0,,3.0,8.0,8.0,0.2239,,,,,
122806,John McGinn,Midfielder,Aston Villa,7,Scotland,2021-22,176.0,,5.313,0.0,,106.0,,186.0,35.0,35.0,255.0,1241.0,2.0,,40.0,9.0,,3092.0,17.0,253.0,9.0,230.0,871.0,,,2.0,42.4942,3.0,28.0,48.0,159.0,208.0,,81.0,1.0,429.0,1.0,,479.0,200.0,35.0,,,663.0,39.0,389.0,23.0,0.0,,1179.0,23.0,446.0,64.0,,,437.0,115.0,1917.0,9.0,356.0,,8.0,69.0,55.0,65.0,89.0,10.0,16.0,2.6184,15.0,44.0,3.0,,10.0,3.0,3.0,47.0,,,3.0,24.0,77.0,52.0,17.0,57.0,,117.0,4.0,,,13.0,33.0,4.0,14.0,28.0,52.0,10.0,33.0,,28.0,2.0,47.0,10.0,42.0,,,44.0,6.0,35.0,3.0,10.0,48.0,1.5137,14.0,,35.0,,,,,,2.0,,,,
110504,Bertrand Traoré,Forward,Sunderland,56,Burkina Faso,2021-22,16.0,,0.1058,0.0,,3.0,,17.0,9.0,1.0,18.0,78.0,0.0,,8.0,,,213.0,4.0,21.0,1.0,17.0,58.0,,,1.0,4.1535,,1.0,3.0,12.0,12.0,,4.0,0.0,37.0,0.0,,19.0,11.0,9.0,,,50.0,2.0,29.0,4.0,0.0,,77.0,2.0,46.0,3.0,,,31.0,2.0,139.0,,10.0,,0.0,1.0,2.0,2.0,4.0,4.0,1.0,,,4.0,,2.0,3.0,1.0,1.0,,1.0,,,9.0,5.0,11.0,3.0,,,16.0,1.0,,,,4.0,,2.0,5.0,,,,,15.0,,,,,,1.0,10.0,,,1.0,3.0,,0.3198,,,,,8.0,,,,,1.0,,,
195546,Emiliano Buendía,Midfielder,Aston Villa,7,Argentina,2021-22,147.0,,4.1666,0.0,,38.0,,138.0,35.0,22.0,157.0,851.0,2.0,,54.0,,,1901.0,35.0,141.0,8.0,122.0,667.0,,,2.0,25.7503,2.0,9.0,32.0,112.0,207.0,,44.0,2.0,288.0,2.0,,235.0,110.0,35.0,,,478.0,24.0,234.0,19.0,0.0,,819.0,15.0,301.0,18.0,,,217.0,27.0,1267.0,5.0,221.0,,1.0,19.0,27.0,37.0,79.0,13.0,13.0,3.5637,21.0,39.0,4.0,3.0,6.0,6.0,6.0,42.0,7.0,3.0,,24.0,29.0,65.0,18.0,17.0,,192.0,12.0,,,3.0,31.0,6.0,18.0,12.0,17.0,3.0,5.0,1.0,73.0,,18.0,3.0,20.0,1.0,7.0,40.0,3.0,9.0,17.0,6.0,11.0,3.3735,,,13.0,,13.0,,,,,,,,
85242,Conor Hourihane,Midfielder,Barnsley,37,Ireland,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148508,Trézéguet,Midfielder,Trabzonspor,383,Egypt,2021-22,,,0.0053,0.0,,,,,1.0,,,6.0,0.0,,,,,10.0,,1.0,,1.0,5.0,,,,0.1567,,,1.0,,1.0,,,0.0,1.0,0.0,,1.0,,1.0,,,5.0,1.0,1.0,,0.0,,6.0,,2.0,,,,2.0,1.0,11.0,,1.0,,0.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,1.0,,0.047,,,,,1.0,,,,,,,,
184704,Marvelous Nakamba,Midfielder,Luton Town,102,Zimbabwe,2021-22,62.0,,0.1524,0.0,,32.0,,50.0,16.0,10.0,57.0,384.0,0.0,,23.0,1.0,,905.0,13.0,65.0,5.0,55.0,314.0,,,,17.8576,2.0,16.0,20.0,49.0,96.0,,9.0,0.0,127.0,0.0,,123.0,82.0,16.0,,,151.0,15.0,104.0,10.0,0.0,,373.0,1.0,84.0,19.0,,,115.0,13.0,533.0,5.0,176.0,,5.0,7.0,28.0,15.0,24.0,,,,1.0,13.0,,,,,,2.0,,,,2.0,1.0,12.0,,16.0,,50.0,,,,,,,1.0,1.0,,,,,,,10.0,,13.0,,,14.0,4.0,12.0,5.0,,14.0,,,,,,6.0,,,,,,,,
193488,Anwar El Ghazi,Forward,Cardiff City,97,Netherlands,2021-22,41.0,,0.3856,0.0,,5.0,,25.0,11.0,4.0,26.0,112.0,0.0,,24.0,1.0,,394.0,14.0,24.0,1.0,14.0,84.0,,,1.0,8.0631,1.0,2.0,8.0,27.0,37.0,,5.0,0.0,65.0,1.0,,32.0,22.0,11.0,,,61.0,7.0,41.0,10.0,0.0,,110.0,5.0,76.0,5.0,,,10.0,2.0,211.0,,28.0,,2.0,1.0,5.0,14.0,19.0,1.0,3.0,1.0911,1.0,11.0,1.0,2.0,,,,4.0,1.0,1.0,,7.0,11.0,14.0,4.0,8.0,,33.0,2.0,,,3.0,7.0,1.0,7.0,11.0,2.0,2.0,3.0,,17.0,,9.0,2.0,,,1.0,4.0,,1.0,2.0,,4.0,1.0559,,,,,7.0,,,,,,1.0,1.0,
84583,Philippe Coutinho,Midfielder,Aston Villa,7,Brazil,2021-22,82.0,,1.7307,0.0,,17.0,,93.0,19.0,16.0,105.0,629.0,2.0,,22.0,,,1339.0,17.0,63.0,2.0,58.0,497.0,,,,13.4579,,4.0,17.0,65.0,167.0,,20.0,1.0,145.0,3.0,,182.0,53.0,19.0,,,374.0,15.0,123.0,5.0,0.0,,605.0,6.0,202.0,12.0,,,137.0,27.0,882.0,2.0,154.0,,0.0,12.0,14.0,19.0,43.0,9.0,16.0,3.3455,3.0,20.0,5.0,4.0,6.0,5.0,5.0,22.0,3.0,5.0,,22.0,14.0,42.0,18.0,8.0,,143.0,3.0,,,3.0,34.0,3.0,12.0,7.0,6.0,6.0,4.0,,51.0,,10.0,6.0,5.0,,3.0,21.0,1.0,7.0,11.0,6.0,6.0,3.7791,1.0,,5.0,,3.0,6.0,6.0,0.3418,1.0,,,,
215711,Leon Bailey,Forward,Aston Villa,7,Jamaica,2021-22,75.0,,1.0507,0.0,,17.0,,40.0,18.0,7.0,44.0,188.0,0.0,,27.0,1.0,,756.0,17.0,51.0,3.0,41.0,135.0,,,,9.4817,,2.0,13.0,58.0,39.0,,11.0,0.0,126.0,1.0,,38.0,38.0,18.0,,,116.0,10.0,99.0,10.0,0.0,,188.0,9.0,150.0,11.0,,,54.0,9.0,400.0,1.0,32.0,,3.0,4.0,8.0,17.0,23.0,7.0,8.0,0.9651,1.0,7.0,1.0,4.0,2.0,2.0,2.0,5.0,5.0,,1.0,16.0,29.0,40.0,6.0,12.0,,57.0,2.0,,,4.0,14.0,2.0,7.0,17.0,11.0,5.0,4.0,,35.0,2.0,9.0,5.0,6.0,,5.0,13.0,1.0,1.0,5.0,2.0,7.0,1.5277,,,11.0,,11.0,4.0,4.0,0.2086,,,,,1.0
478912,Carney Chukwuemeka,Midfielder,Chelsea,8,England,2021-22,24.0,,0.5865,0.0,,7.0,,21.0,12.0,2.0,22.0,120.0,0.0,,16.0,,,295.0,9.0,29.0,,22.0,96.0,,,2.0,5.2315,,2.0,6.0,15.0,38.0,,9.0,0.0,53.0,0.0,,22.0,16.0,12.0,,,59.0,6.0,37.0,7.0,0.0,,118.0,2.0,45.0,1.0,,,25.0,2.0,186.0,1.0,39.0,,0.0,1.0,8.0,6.0,15.0,3.0,1.0,0.4325,,5.0,,,2.0,1.0,1.0,1.0,1.0,,,4.0,,10.0,,3.0,,35.0,,,,,1.0,1.0,4.0,,,,,,11.0,,3.0,,6.0,,1.0,6.0,,1.0,2.0,2.0,3.0,0.627,,,,,10.0,,,,,,,,
481624,Jaden Philogene,Forward,Ipswich Town,40,England,2021-22,3.0,,,0.0,,,,2.0,1.0,,2.0,2.0,0.0,,,,,4.0,,1.0,,1.0,,,,,0.0371,,,,3.0,,,1.0,0.0,4.0,0.0,,,,1.0,,,,,4.0,,0.0,,2.0,,5.0,,,,1.0,,7.0,,,,0.0,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
447715,Aaron Ramsey,Midfielder,Burnley,90,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232653,Jacob Ramsey,Midfielder,Aston Villa U21,15986,England,2021-22,157.0,,2.286,0.0,,67.0,,113.0,34.0,29.0,132.0,1014.0,3.0,,50.0,7.0,,2476.0,34.0,157.0,7.0,141.0,858.0,,,4.0,30.3697,2.0,25.0,35.0,123.0,352.0,,44.0,1.0,314.0,3.0,,292.0,126.0,34.0,,,538.0,28.0,264.0,16.0,0.0,,1004.0,17.0,274.0,44.0,,,183.0,24.0,1472.0,12.0,349.0,,6.0,19.0,35.0,51.0,74.0,11.0,11.0,3.615,3.0,33.0,6.0,1.0,5.0,5.0,5.0,20.0,6.0,3.0,3.0,18.0,21.0,54.0,12.0,32.0,,187.0,2.0,2.0,,5.0,23.0,1.0,9.0,21.0,,,5.0,,64.0,1.0,29.0,,23.0,,6.0,30.0,7.0,24.0,15.0,5.0,22.0,4.0397,,,,,5.0,,,,1.0,,,,
490094,Tim Iroegbunam,Midfielder,Everton,11,England,2021-22,2.0,,0.0075,0.0,,5.0,,5.0,3.0,1.0,5.0,27.0,0.0,,3.0,,,91.0,,8.0,,5.0,22.0,,,,0.6959,,1.0,,2.0,7.0,,,0.0,10.0,0.0,,10.0,9.0,3.0,,,10.0,,7.0,3.0,0.0,,27.0,,5.0,4.0,,,5.0,,38.0,,12.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,,1.0,2.0,,5.0,,,,,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,2.0,1.0,,2.0,0.1155,,,,,2.0,,,,,,,,
515599,Tommi O'Reilly,Midfielder,Aston Villa,7,England,2021-22,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
