playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,goalKicks,substituteOn,aerialDuels,cleanSheets,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,clearancesOffTheLine,successfulLongPasses,backwardPasses,touches,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,catches,savesMadeFromOutsideBox,goalAssists,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCrossesOpenPlay,expectedGoalsFreekick,overruns,throughBalls,successfulLayoffs,goals,awayGoals,oboxBlocked,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,successfulCornersIntoBox,homeGoals,oboxTarget,leftFootGoals,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,shotsBlockedOutsideBox,rightFootGoals,redCards2ndYellow,hitWoodwork,secondGoalAssists,setPiecesGoals,handballsConceded,penaltiesTaken,headedGoals,penaltyGoals,foulWonPenalty,throwInsToOppositionPlayer,lastPlayerTackle,ownGoalScored
110735,Adam Webster,Defender,Brighton,36,England,2024-25,24.0,0.2652,0.0,2.0,1.0,0.0319,10.0,3.0,38.0,14.0,11.0,85.0,2.0,721.0,1.0,43.0,3.0,31.0,3.0,1.0,888.0,1.0,7.0,37.0,3.0,1.0,12.0,13.0,599.0,15.0,3.0,10.5157,3.0,4.0,40.0,11.0,2.0,17.0,276.0,2.0,0.0,61.0,7.0,274.0,35.0,14.0,4.0,2.0,239.0,8.0,2.0,3.0,2.0,30.0,24.0,0.0,43.0,648.0,2.0,1.0,97.0,6.0,1.0,9.0,115.0,7.0,20.0,1.0,37.0,56.0,840.0,3.0,14.0,397.0,3.0,0.2468,1.0,47.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489639,Bart Verbruggen,Goalkeeper,Brighton,36,Netherlands,2024-25,4.0,0.0383,0.0,,,,,,13.0,36.0,36.0,296.0,,1187.0,,83.0,,11.0,7.0,,3240.0,,1.0,14.0,6.0,,3.0,4.0,702.0,,9.0,51.7768,,48.0,46.0,58.0,,3.0,214.0,2.0,0.0,18.0,1.0,630.0,276.0,36.0,,,83.0,52.0,,,,7.0,10.0,0.0,168.0,1021.0,,,306.0,,2.0,,343.0,,,,189.0,,1489.0,,193.0,808.0,,,6.0,283.0,58.0,22.0,11.0,1.0,7.0,9.0,17.0,91.0,3.0,5.0,1.0,37.0,20.0,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513433,Brajan Gruda,Midfielder,Brighton,36,Germany,2024-25,52.0,1.9327,0.0,1.0,5.0,1.4445,16.0,10.0,40.0,21.0,8.0,46.0,6.0,212.0,1.0,,13.0,8.0,,2.0,681.0,2.0,5.0,44.0,1.0,,11.0,41.0,159.0,51.0,3.0,13.3583,19.0,,5.0,15.0,,47.0,31.0,12.0,0.0,96.0,8.0,66.0,26.0,21.0,8.0,12.0,143.0,14.0,18.0,33.0,,88.0,3.0,0.0,,204.0,5.0,4.0,113.0,8.0,13.0,,66.0,7.0,2.0,,7.0,49.0,394.0,8.0,3.0,34.0,3.0,1.2064,0.0,6.0,12.0,,,4.0,,,,,,,,,,,1.0,0.1313,2.0,2.0,5.0,1.0,1.0,1.0,17.0,2.0,11.0,1.0,7.0,0.0,2.0,1.0,2.0,2.0,9.0,10.0,1.0,,,,,,,,,,,,,
472739,Carl Rushworth,Goalkeeper,Brighton,36,England,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535301,Carlos Baleba,Midfielder,Brighton,36,Cameroon,2024-25,160.0,1.2101,1.0,18.0,11.0,3.1052,79.0,26.0,110.0,34.0,31.0,157.0,6.0,1300.0,,10.0,3.0,66.0,4.0,3.0,2670.0,3.0,27.0,199.0,4.0,2.0,50.0,160.0,1078.0,14.0,8.0,37.5864,20.0,11.0,43.0,39.0,1.0,133.0,344.0,48.0,1.0,359.0,36.0,296.0,197.0,34.0,33.0,20.0,560.0,35.0,6.0,62.0,1.0,293.0,39.0,0.0,9.0,1280.0,15.0,5.0,271.0,46.0,33.0,11.0,409.0,40.0,46.0,,65.0,251.0,1837.0,15.0,19.0,586.0,21.0,3.0393,6.0,47.0,43.0,,,1.0,,,,,,,,1.0,,,3.0,0.0868,5.0,7.0,19.0,3.0,2.0,17.0,,5.0,3.0,,,1.0,5.0,2.0,1.0,1.0,,3.0,17.0,1.0,1.0,1.0,1.0,,,,,,,,,
547720,Charlie Tasker,Defender,Brighton,36,England,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50175,Danny Welbeck,Forward,Brighton,36,England,2024-25,102.0,1.3839,0.0,18.0,24.0,11.1848,26.0,42.0,68.0,30.0,24.0,70.0,3.0,485.0,4.0,,6.0,49.0,2.0,9.0,2122.0,9.0,32.0,79.0,3.0,,28.0,62.0,409.0,109.0,6.0,35.5063,19.0,,14.0,37.0,12.0,70.0,125.0,23.0,4.0,181.0,15.0,83.0,46.0,30.0,10.0,21.0,292.0,34.0,3.0,49.0,12.0,132.0,17.0,0.0,,469.0,18.0,10.0,173.0,16.0,13.0,4.0,118.0,11.0,5.0,,6.0,159.0,791.0,13.0,1.0,123.0,7.0,9.5684,5.0,2.0,17.0,,,4.0,,,,,,,,,,,,0.7808,1.0,,45.0,10.0,5.0,6.0,,5.0,,3.0,,5.0,5.0,2.0,9.0,9.0,,2.0,6.0,6.0,,2.0,,1.0,2.0,1.0,2.0,1.0,,,,
514254,Diego Gómez,Midfielder,Brighton,36,Paraguay,2024-25,37.0,1.1543,0.0,2.0,3.0,1.2762,21.0,7.0,43.0,16.0,4.0,51.0,4.0,289.0,1.0,,12.0,14.0,,2.0,512.0,2.0,4.0,40.0,3.0,,22.0,30.0,233.0,11.0,2.0,9.5092,9.0,1.0,10.0,13.0,,33.0,81.0,3.0,0.0,77.0,13.0,69.0,32.0,16.0,8.0,6.0,127.0,10.0,8.0,15.0,,63.0,10.0,0.0,,278.0,4.0,1.0,86.0,13.0,6.0,,62.0,8.0,8.0,,5.0,77.0,422.0,4.0,1.0,115.0,7.0,0.9464,0.0,8.0,16.0,,,,,,,,,,,,,,1.0,0.084,2.0,4.0,6.0,1.0,1.0,2.0,6.0,,4.0,,2.0,0.0,,,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,,,1.0,,,
439135,Eiran Cashin,Defender,Brighton,36,Ireland,2024-25,3.0,0.0044,0.0,,,,,,2.0,2.0,,4.0,1.0,27.0,,,2.0,3.0,,,19.0,,1.0,2.0,,,,,22.0,,,1.5652,,,2.0,2.0,,2.0,11.0,,0.0,5.0,,16.0,1.0,2.0,,1.0,11.0,2.0,1.0,1.0,,2.0,2.0,0.0,,27.0,,,6.0,,,,,,,,1.0,,32.0,,1.0,12.0,,,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231416,Ferdi Kadioglu,Defender,Brighton,36,Turkey,2024-25,20.0,0.2734,0.0,2.0,1.0,0.0429,10.0,2.0,17.0,6.0,5.0,22.0,5.0,150.0,1.0,,1.0,4.0,1.0,,388.0,,1.0,19.0,2.0,,1.0,16.0,124.0,9.0,1.0,7.3864,5.0,,17.0,8.0,1.0,19.0,34.0,3.0,0.0,39.0,,40.0,14.0,6.0,4.0,3.0,70.0,6.0,5.0,5.0,1.0,35.0,3.0,0.0,,148.0,1.0,1.0,44.0,6.0,3.0,2.0,36.0,5.0,8.0,,4.0,40.0,242.0,4.0,3.0,62.0,4.0,0.4364,1.0,5.0,5.0,,,,,,,,,,,,,,4.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,4.0,,,0.0,,,,,,12.0,1.0,1.0,,,,,,,,,,3.0,,
604988,Freddie Simmonds,Defender,Brighton,36,England,2024-25,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463067,Georginio Rutter,Forward,Brighton,36,France,2024-25,173.0,1.6671,0.0,20.0,12.0,4.0722,39.0,30.0,102.0,28.0,19.0,108.0,8.0,344.0,7.0,,9.0,72.0,,3.0,1666.0,3.0,47.0,136.0,4.0,1.0,31.0,111.0,229.0,83.0,4.0,27.1656,16.0,,12.0,29.0,14.0,126.0,54.0,45.0,0.0,309.0,17.0,146.0,66.0,28.0,24.0,34.0,182.0,25.0,8.0,71.0,14.0,237.0,25.0,0.0,,335.0,18.0,9.0,240.0,15.0,27.0,3.0,84.0,34.0,10.0,,7.0,60.0,739.0,16.0,3.0,55.0,21.0,4.6442,2.0,6.0,11.0,,,3.0,,,,,,,,,,,1.0,,6.0,12.0,18.0,5.0,4.0,6.0,,4.0,1.0,3.0,,1.0,4.0,3.0,,,,,6.0,1.0,,1.0,,,,,1.0,,,,,
597320,Harry Howell,Midfielder,Brighton,36,England,2024-25,1.0,0.0504,0.0,,,,1.0,,1.0,1.0,,1.0,,9.0,,,1.0,,,,6.0,,,1.0,,,1.0,1.0,8.0,3.0,,,,,,,,1.0,1.0,,0.0,2.0,1.0,,,1.0,,,5.0,,,,,2.0,,0.0,,9.0,,,2.0,1.0,,,5.0,,,,,3.0,12.0,,,3.0,,,0.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223434,Igor Julio,Defender,Brighton,36,Brazil,2024-25,22.0,0.2686,0.0,,,,5.0,1.0,33.0,13.0,10.0,52.0,3.0,713.0,,25.0,3.0,14.0,1.0,,960.0,,6.0,24.0,1.0,,15.0,16.0,633.0,1.0,2.0,15.8122,2.0,5.0,38.0,17.0,,16.0,317.0,6.0,0.0,46.0,10.0,218.0,42.0,13.0,,1.0,221.0,16.0,3.0,1.0,,32.0,8.0,0.0,25.0,676.0,1.0,,61.0,5.0,5.0,14.0,112.0,9.0,4.0,,28.0,66.0,831.0,2.0,10.0,441.0,4.0,0.0477,4.0,19.0,24.0,,,,,,,,,,,,,,1.0,,,3.0,,,,,,,1.0,,,,,,,,,9.0,,,,,,,,,,,,2.0,,
