playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulPassesOwnHalf,throughBalls,penaltyGoalsConceded,successfulLaunches,blocks,unsuccessfulLaunches,unsuccessfulLongPasses,goalKicks,lastPlayerTackle,gkSuccessfulDistribution,handballsConceded,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,secondGoalAssists,expectedGoalsFreekick,cornersTakenInclShortCorners,shotsOnTargetOutsideBox,unsuccessfulLayoffs,penaltiesTaken,oboxTarget,penaltyGoals,setPiecesGoals,rightFootGoals,headedGoals,foulWonPenalty,catches,savesMadeFromOutsideBox,punches,savesMade,goalkeeperSmother,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throwInsToOppositionPlayer,clearancesOffTheLine,ownGoalScored,redCards2ndYellow,penaltiesConceded,savesMadeCaught,penaltiesFaced,drops
493105,Alejandro Garnacho,Forward,Chelsea,8,Argentina,2025-26,68.0,8.0,3.6792,0.0,10.0,7.0,5.0,1.9859,15.0,23.0,60.0,24.0,4.0,15.0,14.0,60.0,51.0,473.0,1.0,2.0,0.0,3.0,10.0,16.0,1.0,8.0,6.0,1268.0,6.0,13.0,55.0,1.0,30.0,52.0,400.0,112.0,21.7536,25.0,6.0,20.0,7.0,55.0,200.0,23.0,0.0,123.0,5.0,1.0,28.0,45.0,24.0,3.0,1.0,25.0,303.0,19.0,51.0,37.0,7.0,107.0,3.0,0.0,470.0,16.0,20.0,193.0,12.0,14.0,24.0,9.0,4.0,13.0,221.0,745.0,5.0,10.0,2.0,3.0,118.0,6.0,3.4505,2.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532605,Andrey Santos,Midfielder,Chelsea,8,Brazil,2025-26,46.0,,0.8815,0.0,2.0,2.0,1.0,1.4489,37.0,9.0,65.0,27.0,,25.0,13.0,79.0,2.0,797.0,1.0,1.0,0.0,,14.0,31.0,1.0,,1.0,1255.0,1.0,17.0,75.0,2.0,24.0,61.0,704.0,20.0,18.1396,8.0,18.0,18.0,2.0,29.0,259.0,22.0,1.0,121.0,16.0,1.0,201.0,48.0,27.0,18.0,1.0,3.0,354.0,16.0,2.0,5.0,2.0,90.0,14.0,0.0,775.0,7.0,1.0,101.0,19.0,2.0,248.0,13.0,20.0,14.0,89.0,987.0,,9.0,1.0,,364.0,7.0,2.0018,4.0,37.0,3.0,1.0,3.0,6.0,8.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242880,Benoît Badiashile,Defender,Chelsea,8,France,2025-26,15.0,,0.0679,0.0,,,,,7.0,,16.0,8.0,,,6.0,31.0,,439.0,,,,,2.0,17.0,,,,471.0,,9.0,17.0,2.0,4.0,9.0,389.0,1.0,9.3984,,27.0,10.0,,6.0,205.0,2.0,0.0,32.0,2.0,,119.0,16.0,8.0,3.0,,,100.0,8.0,,,,15.0,8.0,0.0,414.0,,,35.0,4.0,,76.0,6.0,10.0,19.0,39.0,499.0,,3.0,,,308.0,,,2.0,15.0,,,4.0,4.0,7.0,15.0,17.0,1.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616252,Charlie Holland,Midfielder,Chelsea,8,England,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244851,Cole Palmer,Midfielder,Chelsea,8,England,2025-26,106.0,5.0,2.4723,0.0,21.0,25.0,2.0,10.0579,25.0,43.0,99.0,26.0,1.0,24.0,24.0,117.0,29.0,820.0,10.0,2.0,6.0,13.0,2.0,4.0,2.0,5.0,4.0,1965.0,4.0,4.0,84.0,2.0,34.0,84.0,668.0,93.0,33.2372,23.0,12.0,33.0,8.0,102.0,159.0,37.0,2.0,190.0,11.0,4.0,205.0,83.0,26.0,13.0,10.0,45.0,470.0,31.0,31.0,80.0,8.0,186.0,,0.0,765.0,18.0,19.0,283.0,12.0,22.0,255.0,13.0,15.0,35.0,201.0,1222.0,12.0,12.0,,13.0,238.0,7.0,10.562,5.0,25.0,7.0,2.0,,,4.0,18.0,,,,1.0,1.0,6.0,6.0,2.0,1.0,0.3797,4.0,11.0,1.0,6.0,11.0,5.0,,,,,,,,,,,,,,,,,,,,
491007,Dário Essugo,Midfielder,Chelsea,8,Portugal,2025-26,7.0,,0.0088,0.0,,,,,6.0,,4.0,3.0,,1.0,,4.0,,25.0,,,,,3.0,1.0,,,,26.0,,,10.0,,,9.0,21.0,1.0,1.0129,,1.0,1.0,,7.0,8.0,1.0,0.0,17.0,,,7.0,1.0,3.0,3.0,,,12.0,1.0,,2.0,,16.0,1.0,0.0,25.0,,,7.0,3.0,2.0,7.0,3.0,,,3.0,39.0,,,,,9.0,1.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448047,Enzo Fernández,Midfielder,Chelsea,8,Argentina,2025-26,173.0,6.0,7.2524,0.0,20.0,31.0,1.0,12.3965,53.0,52.0,222.0,36.0,4.0,80.0,35.0,285.0,39.0,2040.0,10.0,1.0,5.0,12.0,1.0,52.0,5.0,16.0,13.0,3121.0,13.0,26.0,137.0,4.0,72.0,111.0,1660.0,102.0,45.4688,64.0,28.0,46.0,8.0,147.0,696.0,45.0,1.0,310.0,36.0,5.0,561.0,140.0,36.0,31.0,,35.0,1073.0,42.0,73.0,76.0,8.0,258.0,26.0,0.0,1951.0,21.0,23.0,497.0,22.0,13.0,397.0,36.0,21.0,95.0,386.0,2608.0,9.0,7.0,5.0,12.0,698.0,25.0,11.2851,10.0,64.0,25.0,2.0,6.0,2.0,20.0,63.0,,,,1.0,9.0,8.0,8.0,31.0,1.0,0.5063,55.0,8.0,3.0,2.0,8.0,2.0,1.0,9.0,1.0,,,,,,,,,,,,,,,,,
624773,Estêvão,Forward,Chelsea,8,Brazil,2025-26,97.0,4.0,2.1989,0.0,11.0,8.0,5.0,3.7878,11.0,17.0,48.0,22.0,2.0,14.0,12.0,52.0,3.0,270.0,2.0,6.0,1.0,,10.0,17.0,,5.0,4.0,845.0,4.0,14.0,52.0,2.0,15.0,49.0,213.0,74.0,11.0993,14.0,5.0,11.0,11.0,83.0,30.0,9.0,1.0,149.0,5.0,1.0,48.0,36.0,22.0,6.0,1.0,41.0,165.0,9.0,11.0,61.0,11.0,132.0,3.0,0.0,260.0,9.0,16.0,153.0,5.0,29.0,117.0,12.0,4.0,5.0,75.0,492.0,3.0,12.0,2.0,,58.0,4.0,2.9248,4.0,11.0,1.0,,,,,4.0,,,,,1.0,,,7.0,,,14.0,2.0,2.0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,,,,
508479,Filip Jörgensen,Goalkeeper,Chelsea,8,Denmark,2025-26,1.0,,0.0023,0.0,,,,,,,2.0,5.0,,,3.0,41.0,,171.0,,,,,2.0,2.0,,,,378.0,,,3.0,1.0,1.0,1.0,112.0,,4.0678,,2.0,5.0,,1.0,40.0,,0.0,4.0,,,81.0,34.0,5.0,,,,8.0,4.0,,1.0,,2.0,2.0,0.0,140.0,,,42.0,,1.0,50.0,,1.0,18.0,,212.0,,,,,122.0,,,0.0,6.0,,,9.0,,22.0,39.0,15.0,,28.0,,,,,,,,,,,,,,,,,,4.0,2.0,1.0,8.0,1.0,10.0,4.0,6.0,,,,,,,,
471798,Gaga Slonina,Goalkeeper,Chelsea,8,United States,2025-26,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
