season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2017-18,7437078,1,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,1.0,,,13.0,1.0,13.0,,,2.0,1.0,2.0,,,,,,3.0,2.0,,,1.0,,1.0,,,,2.0,,83.0,1.0,,,,,,,,13.0,,7.3,,,1.0,,,3.0,2.0,,,,20.0,1.0,19.0,2,1.0,33.0,4.0,,1.0,
2017-18,7437078,1,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,,5.0,1.0,6.0,,,,,,,1.0,,,1.0,3.0,1.0,,,1.0,,,,,,,,12.0,,,,,,,,,1.0,,6.4,,,,,,1.0,,,,,5.0,1.0,6.0,0,,8.0,,,1.0,
2017-18,7437078,1,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,1.0,17.0,3.0,20.0,3.0,,4.0,,2.0,1.0,1.0,,,,5.0,3.0,,,2.0,,,,1.0,,,,78.0,1.0,,,,,,,,10.0,,6.5,,,2.0,,,2.0,1.0,,1.0,,23.0,3.0,25.0,4,1.0,39.0,3.0,,2.0,
2017-18,7437728,2,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,2.0,,,22.0,1.0,21.0,1.0,1.0,,1.0,,1.0,,,,2.0,7.0,3.0,,,1.0,,,,,,4.0,,90.0,,,,,,,,,17.0,,6.8,,,1.0,,,3.0,2.0,,,,30.0,2.0,30.0,2,,44.0,3.0,2.0,,
2017-18,7437728,2,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,True,,,1.0,12.0,4.0,16.0,3.0,,3.0,,,,,,,2.0,6.0,3.0,,,1.0,,1.0,,,,1.0,,45.0,1.0,,,,,,,,11.0,,7.5,,,3.0,,,1.0,2.0,,2.0,,18.0,6.0,22.0,4,,38.0,1.0,2.0,1.0,
2017-18,7437728,2,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,17.0,6.0,23.0,2.0,,1.0,,,,,,,1.0,4.0,2.0,,,,,,,,,,,45.0,1.0,,,,,,,,10.0,,6.8,,,1.0,,,3.0,,,,,21.0,7.0,28.0,2,,39.0,3.0,,2.0,
2017-18,7437801,3,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,5.0,1.0,6.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,24.0,1.0,,,,,,,,1.0,,6.9,,,1.0,,,1.0,,,,,5.0,1.0,6.0,2,,10.0,1.0,,1.0,
2017-18,7437801,3,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,14.0,7.0,21.0,1.0,1.0,3.0,,,1.0,,,,3.0,8.0,5.0,,,1.0,,1.0,,,1.0,,,89.0,2.0,,,,,,,,23.0,,7.1,,,1.0,,,5.0,,,2.0,1.0,22.0,11.0,33.0,4,,56.0,3.0,2.0,2.0,
2017-18,7437801,3,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,15.0,6.0,21.0,2.0,,,,,1.0,,,,2.0,7.0,6.0,,,2.0,,1.0,,,,1.0,,82.0,1.0,,,,,,,,9.0,,7.5,,,1.0,,,2.0,,,,2.0,18.0,6.0,24.0,3,1.0,42.0,3.0,4.0,1.0,1.0
2017-18,7437749,4,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,17.0,3.0,20.0,,,2.0,1.0,1.0,,1.0,,,2.0,8.0,3.0,,,1.0,1.0,1.0,,,,3.0,,90.0,2.0,1.0,,,,,,,8.0,,7.9,,,1.0,,1.0,5.0,,,,1.0,17.0,3.0,20.0,3,,38.0,2.0,2.0,1.0,
2017-18,7437749,4,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,1.0,3.0,4.0,,1.0,3.0,,,,1.0,,,2.0,5.0,3.0,,,2.0,,2.0,,,,,,57.0,3.0,,,,,,,,7.0,,8.4,,,1.0,,,,,,,2.0,4.0,3.0,7.0,4,1.0,18.0,2.0,1.0,,
2017-18,7437799,5,43,Manchester_City,Away,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,20.0,4.0,24.0,,1.0,4.0,1.0,,1.0,1.0,,,,1.0,2.0,,,,1.0,3.0,,,2.0,3.0,,90.0,4.0,,,,,,,,12.0,,10.0,,,3.0,,,1.0,1.0,,,,24.0,5.0,28.0,8,,47.0,7.0,,1.0,
2017-18,7437799,5,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,2.0,36.0,12.0,47.0,1.0,,5.0,,,1.0,1.0,,,,7.0,10.0,,,2.0,,1.0,,,,4.0,,90.0,1.0,,,,,,,1.0,13.0,,8.5,,,2.0,,,10.0,2.0,,2.0,,41.0,12.0,51.0,4,1.0,77.0,5.0,2.0,7.0,
2017-18,7437799,5,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,12.0,4.0,16.0,1.0,2.0,4.0,,,1.0,,,,1.0,2.0,5.0,,,,,1.0,,,,1.0,,65.0,1.0,,,,,,,,9.0,,7.5,,,,,1.0,2.0,,,,,17.0,6.0,23.0,2,1.0,32.0,1.0,,2.0,
2017-18,7437747,6,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,,16.0,1.0,17.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,,,3.0,6.0,4.0,,,,1.0,1.0,,,,2.0,,90.0,2.0,,,,,,,,11.0,,8.1,,,2.0,,,3.0,,,,,22.0,2.0,24.0,6,,43.0,1.0,,3.0,
2017-18,7437747,6,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,20.0,1.0,21.0,,,2.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,,,2.0,,,1.0,,,61.0,3.0,,,,,,,,4.0,,8.2,,,1.0,,1.0,,1.0,,1.0,,23.0,1.0,23.0,5,,34.0,,1.0,,
2017-18,7437747,6,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437759,7,43,Manchester_City,Away,138534,103955,Raheem Sterling,raheem-sterling,F,False,1.0,,,25.0,5.0,29.0,1.0,,6.0,1.0,,1.0,1.0,,,4.0,8.0,4.0,,,2.0,,,,,1.0,2.0,,90.0,,,,,,,,,18.0,,6.9,,,1.0,,,2.0,4.0,,1.0,,37.0,5.0,38.0,2,,58.0,1.0,2.0,2.0,
2017-18,7437759,7,43,Manchester_City,Away,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,18.0,3.0,21.0,2.0,2.0,4.0,,1.0,,,,,1.0,6.0,4.0,,,2.0,1.0,,,,,3.0,,90.0,1.0,,,,,,,,12.0,,7.0,,,1.0,,,1.0,1.0,,,,24.0,5.0,28.0,2,1.0,40.0,2.0,1.0,,
2017-18,7437744,8,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2017-18,7437744,8,43,Manchester_City,Home,138534,103955,Raheem Sterling,raheem-sterling,F,False,,,,31.0,11.0,42.0,,2.0,4.0,2.0,,,1.0,,,3.0,5.0,4.0,,,1.0,2.0,1.0,,,1.0,3.0,,90.0,1.0,,,,,,,,21.0,,8.8,,,2.0,,,,2.0,,,2.0,45.0,11.0,54.0,3,,71.0,3.0,2.0,,
2017-18,7437744,8,43,Manchester_City,Home,794839,205651,Gabriel Jesus,gabriel-jesus,F,False,,,,19.0,9.0,28.0,3.0,1.0,2.0,,,,1.0,,,,4.0,3.0,,,,,2.0,,,,1.0,,63.0,2.0,,,,,,,,5.0,,8.5,,,,,,2.0,,,1.0,,23.0,9.0,32.0,2,,38.0,1.0,,2.0,
2017-18,7437845,9,43,Manchester_City,Home,17094,37572,Sergio Agüero,sergio-aguero,F,False,,,1.0,9.0,6.0,15.0,2.0,,4.0,,,,,,,2.0,6.0,2.0,,,1.0,,1.0,,,,,,76.0,3.0,,,,,,,,9.0,,7.4,,,1.0,,,2.0,,,1.0,,15.0,6.0,21.0,4,1.0,31.0,,,1.0,
