season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2024-25,12436877,1,7,Aston_Villa,Away,96538,101188,Lucas Digne,lucas-digne,D,False,1.0,,2.0,14.0,14.0,27.0,2.0,3.0,3.0,1.0,,,1.0,,,3.0,5.0,,,0.13446,,,,0.0,,,,,1.0,1.0,,74.0,,1.0,,,,,,15.0,,7.2,,,,,1.0,,5.0,,3.0,,20.0,18.0,33.0,0,2.0,54.0,2.0,1.0,,
2024-25,12436877,1,7,Aston_Villa,Away,98435,88894,Ross Barkley,ross-barkley,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436877,1,7,Aston_Villa,Away,158263,98980,Emiliano Martínez,emiliano-martinez,G,False,,1.0,9.0,5.0,17.0,22.0,,,10.0,,,,,,,,,,,0.0030325,,,,0.0,,0.3203,1.0,,,,,90.0,,,,1.0,,,,11.0,,7.3,2.0,3.0,,,1.0,,,1.0,19.0,,12.0,21.0,33.0,0,,42.0,,,,
2024-25,12436877,1,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,1.0,8.0,4.0,12.0,,,1.0,,,1.0,,,,2.0,5.0,,,0.0123473,0.2991,,2.0,0.0,,,,,,,,62.0,,,,,,,,3.0,,6.8,,,1.0,,1.0,,1.0,,2.0,,10.0,4.0,13.0,2,2.0,26.0,1.0,3.0,,1.0
2024-25,12436877,1,7,Aston_Villa,Away,331737,166989,Youri Tielemans,youri-tielemans,M,False,1.0,,,25.0,22.0,46.0,,,5.0,1.0,,2.0,,,1.0,3.0,5.0,,,0.238325,0.1818,,1.0,1.0,,,,,2.0,3.0,,90.0,,,,,,,,10.0,,7.4,,,,,1.0,2.0,2.0,,1.0,,30.0,23.0,51.0,2,2.0,69.0,2.0,2.0,1.0,2.0
2024-25,12436877,1,7,Aston_Villa,Away,555386,178301,Ollie Watkins,ollie-watkins,F,False,,,,2.0,2.0,4.0,1.0,,,,,,,,1.0,5.0,1.0,,,0.00068005,,,,0.0,,,,,,,,62.0,,,,,,,,8.0,,6.2,,,,,,3.0,,,,,3.0,2.0,5.0,0,,15.0,2.0,1.0,,
2024-25,12436877,1,7,Aston_Villa,Away,604232,165659,Diego Carlos,diego-carlos,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436877,1,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2024-25,12436877,1,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,1.0,12.0,3.0,14.0,,,4.0,,1.0,1.0,,,2.0,4.0,4.0,,,0.210887,0.2091,,2.0,0.0,,,,1.0,,2.0,,74.0,,,,,,,,17.0,,6.8,,,2.0,,,2.0,4.0,,2.0,,24.0,4.0,24.0,3,,41.0,2.0,2.0,2.0,
2024-25,12436877,1,7,Aston_Villa,Away,827679,199798,Ezri Konsa,ezri-konsa,D,False,,,1.0,12.0,29.0,41.0,,2.0,1.0,,,,,,,,4.0,,,0.00700665,0.0733,,,0.0,,,,,1.0,1.0,,90.0,,,,,,,,5.0,,7.1,,,1.0,,2.0,,,,4.0,,15.0,30.0,45.0,1,1.0,55.0,1.0,1.0,,
