season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385471,25,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,3.0,10.0,29.0,39.0,1.0,1.0,6.0,1.0,,,3.0,,,1.0,5.0,3.0,,,0.230936,0.0,0.0,,,,,,,1.0,1.0,90.0,,,,,,,,,10.0,,6.9,,,,,,,,,4.0,,13.0,33.0,46.0,0,1.0,56.0,1.0,1.0,,1.0
2022-23,10385471,25,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,1.0,17.0,26.0,43.0,,,5.0,,,,4.0,,,2.0,10.0,3.0,,,0.0103384,0.0256,0.0,3.0,,,,,,2.0,,90.0,,,,,,,,,13.0,,6.3,,,1.0,,1.0,2.0,3.0,,3.0,,23.0,28.0,48.0,1,2.0,64.0,2.0,,1.0,1.0
2022-23,10385471,25,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,12.0,10.0,22.0,1.0,,7.0,,,,3.0,,,2.0,7.0,4.0,,,0.0249828,0.0462,0.0,1.0,,,,,,,,90.0,,1.0,,,,,,,10.0,,6.6,,,1.0,,2.0,1.0,1.0,,,,18.0,10.0,27.0,1,1.0,43.0,2.0,2.0,1.0,
2022-23,10385485,26,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,2.0,15.0,7.0,21.0,1.0,,6.0,,,1.0,1.0,,,1.0,4.0,1.0,,,0.2615,0.3589,0.0679,,,,,,,1.0,,90.0,1.0,,,,,,,,8.0,,7.1,,,1.0,,,1.0,2.0,,2.0,,17.0,7.0,22.0,3,1.0,39.0,4.0,,,
2022-23,10385485,26,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,2.0,19.0,16.0,35.0,,,8.0,1.0,,1.0,2.0,,,5.0,9.0,3.0,,,0.257787,0.0642,0.0,2.0,,,,,,,1.0,90.0,,,,,,,,,10.0,,6.4,,,,,,,,,2.0,,19.0,18.0,37.0,1,,51.0,2.0,3.0,,
2022-23,10385485,26,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,4.0,1.0,4.0,1.0,,2.0,,,1.0,,,,2.0,3.0,,,,0.0521136,0.0232,0.0,,,,,,,1.0,1.0,21.0,,,,,,,,,8.0,,6.6,,,,,,,2.0,,,,7.0,3.0,8.0,1,,16.0,,,,
2022-23,10385485,26,7,Aston_Villa,Home,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,1.0,10.0,25.0,35.0,,,2.0,,,,1.0,,,,5.0,4.0,,,0.125131,0.0,0.0,2.0,,,,,,2.0,,59.0,,,,,,,,,6.0,,6.8,,,,,,3.0,,,3.0,,14.0,25.0,39.0,0,,47.0,,3.0,1.0,
2022-23,10385485,26,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,1.0,25.0,37.0,61.0,1.0,,3.0,,,,1.0,,,1.0,5.0,3.0,,,0.161204,0.0,0.0,2.0,,,,,,1.0,3.0,90.0,,,,,,,,,8.0,,6.9,,,,,,1.0,1.0,,3.0,,29.0,39.0,67.0,0,,75.0,1.0,2.0,1.0,
2022-23,10385485,26,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,9.0,7.0,16.0,,2.0,4.0,,,,1.0,,,1.0,5.0,7.0,,,0.0221691,0.0,0.0,1.0,,,,,,,,69.0,,,,,,,,,15.0,,6.6,,,,,1.0,3.0,,,3.0,,16.0,9.0,25.0,0,4.0,41.0,3.0,,1.0,4.0
2022-23,10385517,27,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,4.0,24.0,19.0,43.0,1.0,,5.0,,,,,,,,1.0,6.0,,,0.034161,0.0203,0.0,,,,,,,2.0,,90.0,,,,,,,,,10.0,,7.2,,,1.0,,2.0,3.0,,,6.0,,31.0,21.0,52.0,1,1.0,67.0,1.0,2.0,3.0,
2022-23,10385517,27,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,24.0,14.0,38.0,2.0,,1.0,,,,,,,,5.0,4.0,,,0.0725945,0.0797,0.0,2.0,,,,,,1.0,,80.0,,,,,,,,,9.0,,6.8,,,1.0,,2.0,2.0,,,1.0,,28.0,18.0,46.0,1,2.0,57.0,,1.0,1.0,2.0
2022-23,10385517,27,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,1.0,8.0,4.0,11.0,,1.0,5.0,,,1.0,1.0,,,3.0,5.0,2.0,,,0.0945922,0.1269,0.0,1.0,,,,,,,1.0,64.0,,,,1.0,,,,,7.0,,6.1,,,1.0,,2.0,,3.0,,1.0,,11.0,5.0,13.0,2,,28.0,,1.0,,
2022-23,10385517,27,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,5.0,32.0,36.0,67.0,1.0,1.0,1.0,,,,,,,2.0,3.0,4.0,,,0.0641724,0.0,0.0,,,,,,,,1.0,90.0,,,,,,,,,8.0,,7.1,,,,,2.0,,2.0,,5.0,,37.0,37.0,72.0,0,2.0,89.0,,1.0,,2.0
2022-23,10385517,27,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,24.0,14.0,38.0,3.0,1.0,4.0,1.0,,,2.0,,,,6.0,6.0,,,0.707467,0.0,0.0,,,,,,,1.0,3.0,90.0,,,,,,,,,8.0,,7.3,,,,,1.0,2.0,,,1.0,,27.0,16.0,43.0,0,3.0,54.0,2.0,1.0,1.0,1.0
2022-23,10385536,28,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,1.0,21.0,8.0,29.0,1.0,1.0,8.0,,,,1.0,,,1.0,4.0,8.0,,,0.104998,0.0,0.0,1.0,,,,,,,3.0,89.0,,,,,,,,,6.0,,7.3,,,,,,2.0,,,1.0,,24.0,9.0,33.0,0,1.0,44.0,1.0,4.0,2.0,1.0
2022-23,10385536,28,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,,17.0,5.0,22.0,1.0,,2.0,1.0,,,2.0,,,2.0,9.0,4.0,,,0.32592,0.7672,0.9106,1.0,,1.0,,,,,1.0,89.0,1.0,,,,,,,,12.0,,7.2,,,,,,4.0,,,,,22.0,5.0,27.0,1,2.0,41.0,2.0,1.0,1.0,1.0
2022-23,10385536,28,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,1.0,,,6.0,6.0,11.0,,1.0,1.0,1.0,,1.0,1.0,,,,3.0,2.0,,,0.539398,0.1282,0.0,,1.0,,,,,,2.0,65.0,,,,,,,,,11.0,,7.0,,,1.0,,,3.0,3.0,,1.0,,12.0,7.0,16.0,2,,28.0,2.0,,1.0,
2022-23,10385536,28,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,2.0,,1.0,24.0,17.0,39.0,,,7.0,,,1.0,4.0,,,,4.0,9.0,,,0.291813,0.8548,1.1158,,,1.0,,,,2.0,3.0,90.0,2.0,,,,,,,,15.0,,8.4,,,,,,5.0,9.0,,3.0,,37.0,18.0,46.0,3,2.0,73.0,1.0,2.0,5.0,
2022-23,10385536,28,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,15.0,14.0,29.0,,,7.0,,,1.0,,,,,3.0,5.0,,,0.0712717,0.5704,0.1128,2.0,,1.0,,,,1.0,2.0,90.0,1.0,,,,,,,,8.0,,7.9,,,1.0,,,4.0,,,1.0,,19.0,15.0,34.0,3,1.0,47.0,2.0,1.0,3.0,1.0
2022-23,10385535,29,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,9.0,,,,,,,,,,,6.5,,,,,,,,,,,,,,0,,,,,,
2022-23,10385535,29,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,,9.0,4.0,13.0,2.0,1.0,4.0,1.0,,,5.0,,,3.0,13.0,10.0,,,0.163578,0.1096,0.3074,3.0,,1.0,,,1.0,,1.0,90.0,1.0,,,,,,,,8.0,,7.6,,,1.0,,,4.0,,,,,10.0,6.0,16.0,2,4.0,35.0,2.0,1.0,4.0,
2022-23,10385535,29,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,8.0,7.0,15.0,1.0,,3.0,,,,2.0,,,2.0,10.0,4.0,,,0.067912,0.0,0.0,3.0,,,,,,1.0,1.0,76.0,,,,,,,,,6.0,,6.4,,,,,1.0,3.0,,,2.0,,9.0,8.0,17.0,0,1.0,28.0,,2.0,1.0,1.0
2022-23,10385535,29,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,,,2.717e-05,0.0421,0.0,1.0,,,,,,,,14.0,,,,,,,,,2.0,,6.7,,,1.0,,,1.0,,,,,2.0,1.0,3.0,1,,5.0,,,1.0,
2022-23,10385535,29,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,False,,,,1.0,7.0,8.0,,1.0,2.0,,,,1.0,,,,2.0,3.0,,1.0,0.00020743,0.0,0.0,1.0,,,,,,,,45.0,,,,,,,,,4.0,,6.4,,,,,2.0,,,,,,1.0,10.0,11.0,0,2.0,18.0,1.0,,,1.0
2022-23,10385535,29,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,6.0,15.0,21.0,,3.0,5.0,,,,1.0,,,,3.0,6.0,,,0.00402058,0.0,0.0,1.0,,,,,,2.0,,87.0,,,,,,,,,11.0,,7.0,,,,,,2.0,2.0,,3.0,,13.0,18.0,29.0,0,1.0,40.0,,1.0,1.0,1.0
2022-23,10385535,29,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,8.0,11.0,19.0,,1.0,8.0,,,,2.0,1.0,,1.0,8.0,10.0,,,0.0176015,0.0,0.0,1.0,1.0,,,,,2.0,1.0,90.0,,1.0,,,,,,,14.0,,7.8,,,,,2.0,6.0,,,1.0,,14.0,12.0,26.0,0,5.0,49.0,2.0,2.0,2.0,4.0
2022-23,10385549,30,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,1.0,2.0,3.0,1.0,,,,,,,,,,1.0,,,,0.00016978,0.0,0.0,,,,,,,,,15.0,,,,,,,,,,,6.5,,,,,,,,,,,1.0,2.0,3.0,0,,3.0,,,,
2022-23,10385549,30,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,,,2.0,13.0,12.0,25.0,,1.0,5.0,,,,1.0,,,1.0,4.0,7.0,,,0.00810557,0.0,0.0,2.0,,,,,,1.0,1.0,90.0,,,,,,,,,7.0,,6.9,,,,,,2.0,2.0,,2.0,,18.0,12.0,28.0,0,1.0,41.0,1.0,3.0,2.0,
2022-23,10385549,30,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,2.0,8.0,11.0,19.0,3.0,,7.0,,,,3.0,,,,7.0,4.0,,,0.0066096,0.2473,0.0,,,,,,,,,75.0,,1.0,,,,,,,12.0,,6.5,,,1.0,,1.0,3.0,,,5.0,,14.0,15.0,29.0,1,,41.0,1.0,2.0,2.0,
2022-23,10385549,30,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,3.0,,3.0,,1.0,,,,,,,,,1.0,1.0,,,0.541715,0.0,0.0,,,,,,,,1.0,28.0,,,,,,,,,3.0,,6.5,,,,,,1.0,,,,,4.0,,4.0,0,,6.0,1.0,,,
2022-23,10385549,30,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,,14.0,23.0,37.0,2.0,1.0,4.0,,,,,,,1.0,4.0,7.0,,,0.0230686,0.0,0.0,1.0,,,,,,,,90.0,,1.0,,,,,,,11.0,,7.1,,,,,2.0,,,,1.0,,17.0,26.0,43.0,0,5.0,57.0,4.0,1.0,,5.0
2022-23,10385549,30,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,12.0,5.0,17.0,2.0,,4.0,1.0,,,2.0,,,3.0,11.0,5.0,,,0.142468,0.0,0.0,1.0,1.0,,,,,1.0,2.0,90.0,,1.0,,,,,,,11.0,,6.7,,,,,1.0,4.0,,,1.0,,15.0,5.0,20.0,0,1.0,44.0,2.0,3.0,1.0,
2022-23,10385549,30,7,Aston_Villa,Home,1014459,479641,Sebastian Revan,revan-sebastian,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385566,31,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,8.0,27.0,35.0,,1.0,4.0,,,,1.0,,,1.0,2.0,7.0,,,0.00460372,0.0268,0.0,,,,,,,2.0,,90.0,,,,,,,,,5.0,,7.3,,,1.0,,1.0,,,,,,9.0,27.0,36.0,1,6.0,53.0,3.0,,,4.0
2022-23,10385566,31,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,1.0,,,12.0,7.0,18.0,1.0,1.0,8.0,,,,1.0,,,1.0,7.0,10.0,,,0.194736,0.0958,0.0,1.0,,,,,,,1.0,90.0,,,,,,,,,15.0,,7.1,,,2.0,,,5.0,4.0,,1.0,,22.0,7.0,25.0,2,3.0,48.0,1.0,4.0,2.0,2.0
2022-23,10385566,31,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,,21.0,13.0,34.0,,,10.0,,1.0,,3.0,,,,7.0,5.0,,,0.19135,0.2808,0.0,4.0,,,,,,,3.0,90.0,,,,,,,,,9.0,,6.7,,,1.0,,,,,,,,27.0,14.0,41.0,1,2.0,53.0,2.0,3.0,,1.0
2022-23,10385566,31,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,19.0,23.0,42.0,1.0,1.0,4.0,,,,3.0,,,3.0,8.0,6.0,,,0.0493434,0.0,0.0,,,,,,,3.0,2.0,90.0,,,,,,,,,17.0,,6.7,,,,,,2.0,2.0,,3.0,,24.0,28.0,50.0,0,2.0,70.0,3.0,2.0,1.0,1.0
2022-23,10385566,31,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,2.0,12.0,13.0,25.0,2.0,1.0,4.0,2.0,,2.0,2.0,,,2.0,11.0,6.0,,,0.184986,0.5263,0.3189,4.0,1.0,1.0,,,1.0,1.0,4.0,85.0,1.0,,,,,,,,7.0,,8.6,,,1.0,,,4.0,,,2.0,,13.0,13.0,26.0,4,2.0,47.0,2.0,,3.0,
2022-23,10385566,31,7,Aston_Villa,Home,1014459,479641,Sebastian Revan,revan-sebastian,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385601,32,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,,11.0,11.0,22.0,,,,,,,1.0,,,,1.0,,,,0.00374996,,,,,,,,,,,66.0,,1.0,,,,,,,4.0,,6.6,,,,,3.0,,,,,,11.0,14.0,25.0,0,,32.0,,,,
2022-23,10385601,32,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,1.0,,2.0,17.0,7.0,23.0,3.0,1.0,3.0,,,,1.0,,,,6.0,5.0,,,0.018548,0.0716,,2.0,,,,,,,,90.0,,,,,,,,,9.0,,6.9,,,2.0,,3.0,,3.0,,2.0,,23.0,7.0,27.0,2,2.0,43.0,3.0,2.0,,1.0
2022-23,10385601,32,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,,12.0,9.0,21.0,5.0,,4.0,2.0,,1.0,2.0,,,5.0,15.0,5.0,,,0.931113,0.3466,0.3225,1.0,1.0,,,,,2.0,4.0,90.0,1.0,,,,,,,,26.0,,7.3,,,1.0,,,3.0,1.0,,,,24.0,13.0,36.0,3,2.0,62.0,3.0,2.0,1.0,
2022-23,10385601,32,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,3.0,23.0,20.0,43.0,,,6.0,,,,2.0,,,1.0,5.0,8.0,,,0.0198922,0.4427,0.5025,1.0,,1.0,,,,1.0,1.0,90.0,1.0,1.0,,,,,,,14.0,,7.6,,,1.0,,1.0,3.0,3.0,,4.0,,32.0,22.0,51.0,2,3.0,71.0,1.0,3.0,2.0,1.0
2022-23,10385601,32,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,,10.0,11.0,21.0,,,6.0,,1.0,,3.0,,,1.0,7.0,4.0,,,0.0269517,0.4897,,1.0,,,,,,,2.0,90.0,,,,,,,,,7.0,,6.3,,,3.0,,1.0,4.0,,,,1.0,13.0,11.0,24.0,3,1.0,38.0,1.0,1.0,2.0,
2022-23,10385601,32,7,Aston_Villa,Away,1014459,479641,Sebastian Revan,revan-sebastian,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385630,33,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,1.0,22.0,11.0,33.0,,3.0,4.0,,,,2.0,,,,2.0,5.0,,,0.067747,0.0,0.0,,,,,,,,,90.0,,,,,,,,,5.0,,6.7,,,,,1.0,,,,2.0,,26.0,12.0,38.0,0,1.0,43.0,,1.0,,
2022-23,10385630,33,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,2.0,,,14.0,4.0,16.0,,,8.0,,,,2.0,,,2.0,5.0,9.0,,,0.308072,0.1162,0.1488,,1.0,,,,,,3.0,90.0,1.0,,,,,,,,11.0,,7.6,,,1.0,,2.0,3.0,6.0,,,,19.0,5.0,18.0,2,1.0,42.0,2.0,6.0,2.0,1.0
2022-23,10385630,33,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,13.0,8.0,21.0,2.0,2.0,1.0,,,2.0,4.0,,,5.0,15.0,5.0,,,0.0570306,0.1651,0.0,2.0,,,,,,,1.0,90.0,,,,,,,,,15.0,,5.6,,,,,,3.0,,,2.0,,15.0,11.0,26.0,2,1.0,47.0,3.0,1.0,1.0,1.0
2022-23,10385630,33,7,Aston_Villa,Home,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,5.0,17.0,19.0,36.0,,1.0,6.0,,,,,,,,1.0,6.0,,,0.0490011,0.0788,0.0,,,,,,,2.0,1.0,90.0,,,,,,,,,11.0,,7.5,,,1.0,,1.0,2.0,2.0,,6.0,,25.0,20.0,43.0,1,3.0,59.0,1.0,1.0,1.0,2.0
2022-23,10385630,33,7,Aston_Villa,Home,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,1.0,,,9.0,4.0,12.0,,1.0,2.0,,,,1.0,,,2.0,4.0,5.0,,,0.0404047,0.0428,0.0,,,,,,,,3.0,77.0,,,,,,,,,8.0,,6.9,,,1.0,,1.0,2.0,1.0,,,,10.0,6.0,15.0,1,2.0,30.0,2.0,1.0,1.0,1.0
2022-23,10385630,33,7,Aston_Villa,Home,1014459,479641,Sebastian Revan,revan-sebastian,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385630,33,7,Aston_Villa,Home,1117946,515599,Tommi O'Reilly,tommi-oreilly,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385632,34,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,False,,,2.0,9.0,10.0,19.0,,,5.0,,,,,,,1.0,1.0,2.0,,,0.00313889,0.0,0.0,,,,,,,,,64.0,,,,,,,,,5.0,,6.7,,,,,,1.0,,,2.0,,11.0,12.0,23.0,0,1.0,30.0,,,1.0,1.0
2022-23,10385632,34,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,13.0,3.0,16.0,,,3.0,,,,3.0,,,1.0,5.0,8.0,,,0.0445649,0.0633,0.0,1.0,,,,,,,1.0,90.0,,,,,,,,,12.0,,6.8,,,2.0,,,1.0,1.0,,5.0,,18.0,4.0,21.0,2,1.0,43.0,4.0,6.0,1.0,1.0
2022-23,10385632,34,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,11.0,7.0,18.0,2.0,2.0,2.0,,,,,,,,2.0,3.0,,,0.0304731,0.0,0.0,,,,,,,,,76.0,,,,,,,,,19.0,,6.5,,,,,1.0,,,,1.0,,22.0,10.0,32.0,0,,39.0,5.0,1.0,,
2022-23,10385632,34,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,1.0,,3.0,10.0,14.0,23.0,,,5.0,,,1.0,2.0,,,,6.0,4.0,,,0.0954087,0.0747,0.0,3.0,,,,,,,1.0,90.0,,,,,,,,,9.0,,6.8,,,,,1.0,1.0,3.0,,4.0,,17.0,14.0,28.0,1,4.0,42.0,1.0,,,1.0
2022-23,10385632,34,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,,,1.0,10.0,12.0,22.0,2.0,,3.0,,,1.0,2.0,,,3.0,9.0,3.0,,,0.0466097,0.0642,0.0,,,,,,,,,90.0,,,,,,,,,16.0,,5.9,,,,,,3.0,1.0,,1.0,,14.0,14.0,27.0,1,1.0,44.0,3.0,1.0,1.0,
2022-23,10385632,34,7,Aston_Villa,Away,1014459,479641,Sebastian Revan,revan-sebastian,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385632,34,7,Aston_Villa,Away,1117946,515599,Tommi O'Reilly,tommi-oreilly,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385632,34,7,Aston_Villa,Away,1167065,537403,Kadan Young,kadan-young,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385662,35,7,Aston_Villa,Away,119159,84583,Philippe Coutinho,philippe-coutinho,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385662,35,7,Aston_Villa,Away,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385662,35,7,Aston_Villa,Away,250223,122806,John McGinn,john-mcginn,M,False,,,3.0,27.0,15.0,42.0,,1.0,8.0,,,,4.0,,,1.0,7.0,5.0,,,0.0398653,,,2.0,,,,,,,,90.0,,,,,,,,,9.0,,6.5,,,,,1.0,,1.0,,4.0,,34.0,16.0,49.0,0,3.0,58.0,,1.0,,1.0
2022-23,10385662,35,7,Aston_Villa,Away,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,12.0,6.0,18.0,1.0,2.0,1.0,,,2.0,1.0,,,1.0,3.0,9.0,,,0.0164006,0.3753,0.2443,,,,,,,,2.0,81.0,1.0,1.0,,,,,,,12.0,,7.5,,,2.0,,,4.0,,,2.0,,20.0,6.0,26.0,5,,46.0,2.0,3.0,4.0,
2022-23,10385662,35,7,Aston_Villa,Away,808590,215711,Leon Bailey,leon-bailey,M,True,1.0,,,4.0,5.0,8.0,,1.0,1.0,,,1.0,,,,,3.0,3.0,,,0.042066,0.0418,,1.0,,,,,,,2.0,45.0,,,,,,,,,9.0,,6.6,,,,,1.0,2.0,4.0,,,,9.0,6.0,11.0,1,,23.0,1.0,2.0,,
2022-23,10385662,35,7,Aston_Villa,Away,826204,226944,Boubacar Kamara,boubacar-kamara,M,True,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,2.891e-05,,,,,,,,,,,9.0,,,,,,,,,,,6.5,,,,,,,,,,,,2.0,2.0,0,,2.0,,,,
2022-23,10385662,35,7,Aston_Villa,Away,867887,230046,Douglas Luiz,douglas-luiz,M,False,,,4.0,24.0,21.0,45.0,1.0,,7.0,1.0,,1.0,1.0,,,2.0,6.0,4.0,,,0.172747,0.0181,,2.0,,,,,,,1.0,86.0,,,,,,,,,14.0,,6.8,,,,,,,5.0,,6.0,,33.0,23.0,51.0,1,,64.0,1.0,4.0,,
2022-23,10385662,35,7,Aston_Villa,Away,975937,232653,Jacob Ramsey,jacob-ramsey,M,False,1.0,,,13.0,4.0,16.0,,,4.0,1.0,,1.0,,,,,2.0,4.0,,,0.12341,0.032,,1.0,,,,,,1.0,2.0,90.0,,,,,,,,,7.0,,7.1,,,,,,1.0,2.0,,,,17.0,4.0,19.0,1,1.0,30.0,2.0,3.0,,1.0
2022-23,10385694,36,7,Aston_Villa,Home,190405,151589,Leander Dendoncker,leander-dendoncker,M,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385694,36,7,Aston_Villa,Home,250223,122806,John McGinn,john-mcginn,M,False,2.0,,1.0,27.0,8.0,33.0,2.0,,12.0,,,,,,,1.0,7.0,8.0,,,0.122037,0.0315,0.0,3.0,,,,,,3.0,,90.0,,,,,,,,,9.0,,7.0,,,1.0,,,4.0,2.0,,2.0,,31.0,8.0,37.0,1,1.0,58.0,3.0,4.0,3.0,
2022-23,10385694,36,7,Aston_Villa,Home,783126,195546,Emiliano Buendía,emiliano-buendia,M,False,,,1.0,10.0,4.0,14.0,,,3.0,,,,,,,,1.0,,,,0.0467208,0.1354,0.0594,1.0,,,,,1.0,,,68.0,1.0,,,,,,,,9.0,,6.9,,,1.0,,,,,,2.0,,15.0,5.0,20.0,2,,30.0,3.0,,,
2022-23,10385694,36,7,Aston_Villa,Home,808590,215711,Leon Bailey,leon-bailey,M,False,,,,7.0,4.0,11.0,2.0,,4.0,1.0,1.0,,1.0,,,1.0,6.0,5.0,,,0.145288,0.212,0.2534,,1.0,,,,,,3.0,68.0,1.0,,,,,,,,9.0,,6.9,,,,,,5.0,2.0,,,1.0,12.0,4.0,14.0,1,,28.0,1.0,2.0,3.0,
