playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,offsides,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,forwardPasses,recoveries,appearances,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,overruns,shotsOnTargetOutsideBox,shotsBlockedInBox,oboxTarget,unsuccessfulDribbles,iboxBlocked,clearancesOffTheLine,handballsConceded,expectedGoalsFreekick,goals,awayGoals,unsuccessfulLayoffs,homeGoals,rightFootGoals,headedGoals,otherGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,punches,catches,savesMade,goalkeeperSmother,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,throughBalls,setPiecesGoals,successfulCornersIntoBox,leftFootGoals,unsuccessfulCornersIntoBox,secondGoalAssists,goalAssists,cornersTakenInclShortCorners,ownGoalScored,penaltiesTaken,penaltyGoals,savesMadeCaught,penaltiesFaced,drops,crossesNotClaimed
73459,Jazz Richards,Defender,Swansea,80,Wales,2014-15,40.0,1.0,0.2568,0.0,,,,18.0,,37.0,10.0,,7.0,52.0,6.0,327.0,1.0,,3.0,26.0,1.0,1.0,,634.0,,15.0,40.0,1.0,,12.0,29.0,259.0,,13.0,,14.0493,2.0,,23.0,12.0,25.0,34.0,6.0,0.0,80.0,5.0,123.0,39.0,10.0,4.0,109.0,11.0,,6.0,9.0,54.0,11.0,0.0,324.0,,2.0,92.0,14.0,5.0,1.0,112.0,8.0,21.0,16.0,58.0,521.0,65.0,2.0,,9.0,167.0,4.0,,1.0,15.0,24.0,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,
49195,Jefferson Montero,Midfielder,Swansea,80,Ecuador,2014-15,141.0,16.0,2.3298,0.0,2.0,4.0,1.456,37.0,11.0,87.0,30.0,9.0,15.0,104.0,66.0,408.0,2.0,1.0,15.0,29.0,2.0,17.0,2.0,1569.0,2.0,20.0,154.0,1.0,,34.0,145.0,298.0,79.0,2.0,1.0,26.6355,20.0,1.0,8.0,21.0,121.0,168.0,30.0,1.0,295.0,13.0,119.0,121.0,30.0,8.0,204.0,20.0,,68.0,94.0,266.0,9.0,0.0,401.0,7.0,18.0,319.0,29.0,79.0,,26.0,13.0,17.0,6.0,95.0,884.0,14.0,7.0,1.0,8.0,117.0,7.0,0.8974,0.0,17.0,38.0,10.0,1.0,1.0,1.0,71.0,1.0,,1.0,,1.0,0.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,3.0,,1.0,,2.0,1.0,7.0,8.0,,,,,,,
50232,Jonjo Shelvey,Midfielder,Swansea,80,England,2014-15,103.0,9.0,3.4408,1.0,17.0,18.0,5.0822,42.0,45.0,192.0,31.0,38.0,28.0,317.0,35.0,1516.0,2.0,12.0,3.0,26.0,8.0,16.0,2.0,2454.0,2.0,13.0,97.0,4.0,1.0,40.0,84.0,1056.0,32.0,,1.0,41.5609,25.0,7.0,29.0,30.0,90.0,404.0,17.0,1.0,200.0,22.0,538.0,213.0,31.0,10.0,642.0,26.0,1.0,55.0,30.0,174.0,13.0,0.0,1460.0,27.0,12.0,455.0,32.0,25.0,8.0,320.0,35.0,41.0,143.0,254.0,1935.0,4.0,10.0,12.0,34.0,573.0,25.0,4.6514,8.0,125.0,52.0,5.0,13.0,5.0,13.0,12.0,5.0,,,0.3693,3.0,2.0,2.0,1.0,3.0,,,6.0,6.0,3.0,,,,,,,,,,,10.0,,5.0,,15.0,,5.0,25.0,1.0,1.0,1.0,,,,
80789,Jordi Amat,Defender,Swansea,80,Indonesia,2014-15,32.0,,0.0439,0.0,,,,13.0,,28.0,10.0,1.0,7.0,39.0,2.0,339.0,,,3.0,25.0,2.0,,,588.0,,16.0,25.0,1.0,,7.0,16.0,280.0,2.0,2.0,,10.3621,1.0,6.0,37.0,7.0,16.0,102.0,2.0,0.0,57.0,2.0,126.0,21.0,10.0,4.0,65.0,6.0,,2.0,3.0,32.0,9.0,0.0,333.0,,1.0,48.0,9.0,2.0,5.0,92.0,8.0,16.0,20.0,19.0,441.0,6.0,1.0,,5.0,235.0,4.0,,3.0,11.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184400,Josh Sheehan,Midfielder,Swansea,80,Wales,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166365,Kenji Gorré,Midfielder,Swansea,80,Curacao,2014-15,,,0.0031,0.0,,,,,,,1.0,,,,,5.0,,,1.0,,,,,6.0,,,,,,,,5.0,,,,0.2734,,,,,,2.0,,0.0,,,1.0,,1.0,,4.0,,,,,,,0.0,5.0,,,,,,,1.0,,,,1.0,5.0,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76542,Ki Sung-Yueng,Midfielder,Swansea,80,South Korea,2014-15,135.0,1.0,1.4851,0.0,3.0,14.0,4.5077,44.0,25.0,148.0,33.0,70.0,30.0,174.0,6.0,1706.0,4.0,2.0,3.0,113.0,10.0,4.0,4.0,2690.0,4.0,57.0,159.0,3.0,,38.0,103.0,1464.0,36.0,,2.0,38.7252,25.0,,71.0,33.0,78.0,525.0,45.0,2.0,294.0,27.0,396.0,194.0,33.0,8.0,626.0,30.0,,10.0,31.0,181.0,56.0,0.0,1657.0,11.0,4.0,247.0,36.0,17.0,10.0,476.0,27.0,61.0,68.0,309.0,2114.0,3.0,4.0,2.0,6.0,910.0,14.0,3.339,4.0,26.0,68.0,2.0,2.0,1.0,2.0,7.0,1.0,,1.0,0.1046,8.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,4.0,,2.0,4.0,3.0,,1.0,5.0,,,,,,,
59940,Kyle Bartley,Defender,Swansea,80,England,2014-15,16.0,,0.0505,0.0,2.0,1.0,0.2102,11.0,2.0,29.0,7.0,,7.0,47.0,2.0,347.0,2.0,,,21.0,1.0,,1.0,630.0,1.0,9.0,35.0,,,3.0,23.0,283.0,8.0,,1.0,10.5541,,1.0,31.0,10.0,7.0,70.0,9.0,0.0,51.0,1.0,120.0,23.0,7.0,,79.0,10.0,,2.0,,30.0,12.0,0.0,336.0,1.0,1.0,51.0,11.0,4.0,4.0,122.0,7.0,10.0,17.0,35.0,432.0,1.0,,,3.0,221.0,5.0,0.2221,2.0,18.0,12.0,,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49539,Kyle Naughton,Defender,Swansea,80,England,2014-15,64.0,4.0,0.2482,2.0,1.0,1.0,0.3114,41.0,2.0,83.0,15.0,1.0,15.0,125.0,16.0,670.0,,1.0,,42.0,2.0,4.0,,1184.0,,16.0,84.0,3.0,1.0,24.0,58.0,529.0,6.0,23.0,,11.8299,3.0,3.0,37.0,14.0,48.0,26.0,13.0,0.0,148.0,8.0,289.0,50.0,15.0,9.0,296.0,11.0,,16.0,19.0,106.0,26.0,2.0,663.0,1.0,6.0,202.0,32.0,4.0,9.0,256.0,13.0,21.0,16.0,99.0,1023.0,116.0,3.0,1.0,27.0,253.0,5.0,0.0786,1.0,42.0,31.0,1.0,1.0,,1.0,11.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
15114,Leon Britton,Midfielder,Swansea,80,England,2014-15,22.0,,0.1662,0.0,,,,18.0,,31.0,9.0,10.0,7.0,35.0,,351.0,,,2.0,11.0,,,,537.0,,5.0,35.0,2.0,,13.0,29.0,301.0,2.0,,,8.3602,1.0,1.0,6.0,10.0,17.0,118.0,8.0,0.0,57.0,6.0,98.0,45.0,9.0,2.0,125.0,8.0,,,8.0,46.0,6.0,0.0,336.0,,,49.0,16.0,4.0,5.0,89.0,4.0,11.0,15.0,46.0,427.0,,5.0,,2.0,191.0,2.0,,1.0,4.0,15.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
182912,Liam Shephard,Defender,Swansea,80,Wales,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37096,Lukasz Fabianski,Goalkeeper,Swansea,80,Poland,2014-15,4.0,,0.0369,1.0,,,,1.0,,2.0,37.0,,37.0,460.0,,1040.0,,,,18.0,13.0,,,3308.0,,,23.0,6.0,,2.0,5.0,291.0,,,2.0,55.2045,,124.0,39.0,46.0,4.0,117.0,12.0,0.0,27.0,1.0,795.0,401.0,37.0,,174.0,40.0,,,,9.0,18.0,1.0,530.0,,,483.0,1.0,,,128.0,1.0,2.0,289.0,,1574.0,,,,238.0,406.0,1.0,,0.0,458.0,105.0,,,,,,,,,,,,,,,,,,,,29.0,88.0,137.0,6.0,60.0,311.0,374.0,167.0,23.0,77.0,,,,,,,,,,,,8.0,2.0,1.0,3.0
39270,Marvin Emnes,Forward,Swansea,80,Netherlands,2014-15,45.0,,0.7924,0.0,6.0,4.0,0.3537,9.0,7.0,26.0,17.0,12.0,3.0,30.0,11.0,155.0,1.0,4.0,14.0,18.0,,,3.0,502.0,3.0,10.0,40.0,,,9.0,32.0,125.0,18.0,,,14.1549,5.0,,4.0,9.0,35.0,47.0,15.0,0.0,85.0,5.0,31.0,22.0,17.0,3.0,92.0,9.0,,14.0,21.0,67.0,8.0,0.0,150.0,3.0,5.0,84.0,6.0,8.0,,31.0,11.0,2.0,,46.0,271.0,1.0,2.0,4.0,1.0,33.0,7.0,0.9568,2.0,4.0,5.0,2.0,1.0,2.0,1.0,10.0,2.0,,2.0,0.0666,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,2.0,,,2.0,,,,,,,
168144,Matt Grimes,Midfielder,Swansea,80,England,2014-15,8.0,,0.1639,0.0,,,,2.0,,,3.0,,,3.0,1.0,27.0,,,3.0,,,,,42.0,,,2.0,,,1.0,2.0,22.0,1.0,,,1.5225,1.0,,1.0,1.0,8.0,8.0,,0.0,10.0,1.0,8.0,3.0,3.0,1.0,18.0,1.0,,2.0,5.0,10.0,,0.0,25.0,,,12.0,1.0,,,6.0,1.0,1.0,2.0,5.0,41.0,,,,2.0,6.0,,,0.0,3.0,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
111787,Modou Barrow,Forward,Swansea,80,Gambia,2014-15,36.0,3.0,0.8277,0.0,2.0,,,8.0,,18.0,11.0,2.0,1.0,21.0,10.0,87.0,1.0,1.0,10.0,7.0,,3.0,,277.0,,4.0,34.0,2.0,,8.0,31.0,66.0,5.0,,,5.1452,4.0,,3.0,4.0,32.0,2.0,13.0,0.0,70.0,8.0,24.0,18.0,11.0,4.0,57.0,2.0,,10.0,12.0,63.0,3.0,0.0,87.0,,2.0,52.0,4.0,10.0,1.0,34.0,8.0,7.0,,27.0,178.0,,2.0,1.0,3.0,12.0,6.0,0.0757,1.0,3.0,6.0,1.0,,1.0,,11.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,
21083,Nathan Dyer,Midfielder,Swansea,80,England,2014-15,172.0,9.0,1.5557,0.0,3.0,9.0,3.3872,31.0,14.0,103.0,32.0,55.0,23.0,109.0,45.0,708.0,6.0,3.0,9.0,34.0,4.0,9.0,4.0,1868.0,4.0,25.0,108.0,4.0,,52.0,99.0,591.0,41.0,,1.0,31.5029,20.0,2.0,7.0,29.0,147.0,74.0,36.0,2.0,280.0,28.0,131.0,124.0,32.0,4.0,383.0,25.0,,45.0,96.0,246.0,9.0,0.0,706.0,5.0,17.0,303.0,27.0,32.0,1.0,259.0,21.0,20.0,8.0,244.0,1120.0,12.0,15.0,3.0,3.0,225.0,11.0,1.6485,2.0,6.0,29.0,12.0,2.0,,2.0,56.0,,,2.0,,3.0,0.0,4.0,3.0,3.0,,,,,,,,,,,,,,,,2.0,,,,,,2.0,,,,,,,,
47390,Neil Taylor,Defender,Swansea,80,Wales,2014-15,111.0,13.0,1.0143,0.0,1.0,,,79.0,3.0,139.0,34.0,3.0,34.0,212.0,36.0,1294.0,,1.0,,74.0,13.0,13.0,,3000.0,,49.0,135.0,6.0,,51.0,110.0,1031.0,21.0,31.0,2.0,47.8408,20.0,11.0,106.0,41.0,62.0,471.0,26.0,0.0,246.0,24.0,556.0,163.0,34.0,17.0,529.0,35.0,,36.0,15.0,172.0,25.0,0.0,1263.0,3.0,4.0,317.0,62.0,7.0,13.0,66.0,30.0,76.0,51.0,201.0,2039.0,224.0,2.0,1.0,34.0,566.0,21.0,0.1245,9.0,73.0,76.0,2.0,,,,5.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,
57114,Nélson Oliveira,Forward,Swansea,80,Portugal,2014-15,65.0,,0.1792,0.0,4.0,3.0,1.8218,3.0,7.0,23.0,10.0,15.0,4.0,25.0,4.0,143.0,2.0,2.0,6.0,31.0,,,2.0,389.0,2.0,26.0,26.0,1.0,,5.0,21.0,114.0,15.0,,,8.6288,4.0,,6.0,9.0,39.0,31.0,9.0,0.0,91.0,2.0,17.0,18.0,10.0,,63.0,8.0,,4.0,30.0,60.0,5.0,0.0,141.0,4.0,5.0,77.0,3.0,10.0,,37.0,5.0,2.0,4.0,58.0,247.0,,4.0,2.0,1.0,55.0,3.0,1.0227,0.0,2.0,7.0,1.0,,2.0,,15.0,2.0,,,,1.0,1.0,3.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131289,Raheem Hanley,Defender,Swansea,80,England,2014-15,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93464,Tom Carroll,Midfielder,Swansea,80,England,2014-15,38.0,,0.369,0.0,3.0,,,17.0,1.0,52.0,13.0,14.0,8.0,60.0,2.0,512.0,,2.0,5.0,12.0,1.0,,,692.0,,11.0,21.0,1.0,,13.0,20.0,439.0,4.0,,1.0,13.4801,5.0,1.0,16.0,10.0,27.0,144.0,,0.0,59.0,7.0,157.0,36.0,13.0,5.0,228.0,9.0,,2.0,9.0,47.0,1.0,0.0,507.0,1.0,,80.0,12.0,3.0,3.0,124.0,5.0,11.0,13.0,87.0,603.0,,5.0,2.0,,224.0,1.0,0.1463,1.0,8.0,17.0,,,1.0,,3.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
11829,Wayne Routledge,Midfielder,Swansea,80,England,2014-15,186.0,13.0,3.0189,1.0,9.0,8.0,2.541,31.0,22.0,142.0,29.0,106.0,27.0,174.0,99.0,762.0,21.0,2.0,2.0,56.0,5.0,14.0,5.0,2316.0,5.0,44.0,113.0,4.0,,49.0,101.0,563.0,79.0,,2.0,33.4729,27.0,3.0,23.0,31.0,142.0,168.0,34.0,0.0,299.0,15.0,195.0,132.0,29.0,6.0,371.0,27.0,,103.0,92.0,243.0,12.0,1.0,754.0,14.0,21.0,443.0,25.0,37.0,1.0,146.0,36.0,21.0,25.0,253.0,1259.0,6.0,10.0,2.0,11.0,231.0,17.0,3.7388,1.0,32.0,34.0,20.0,,7.0,,62.0,7.0,,1.0,,3.0,0.0,4.0,3.0,3.0,,,,,1.0,,,,,,,,,,,7.0,,1.0,,4.0,1.0,1.0,5.0,,,,,,,
