playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,penaltiesConceded,leftFootGoals,blocks,clearancesOffTheLine,lastPlayerTackle,punches,catches,savesMade,drops,savesMadeFromOutsideBox,crossesNotClaimed,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,otherGoals,penaltiesSaved,penaltiesFaced,savesFromPenalty,goalkeeperSmother,penaltiesTaken,penaltyGoals,ownGoalScored
17349,Aaron Lennon,Midfielder,Spurs,6,England,2010-11,139.0,34.0,0.0,9.0,7.0,8.0,18.0,17.0,6.0,123.0,34.0,2.0,44.0,2.0,25.0,130.0,77.0,834.0,3.0,2.0,1.0,9.0,9.0,17.0,6.0,34.0,2365.0,2.0,13.0,112.0,7.0,108.0,685.0,1.0,107.0,1.0,2.0,64.0,1.0,13.0,26.0,126.0,137.0,35.0,4.0,251.0,2.0,142.0,105.0,34.0,3.0,6.0,60.0,528.0,19.0,82.0,103.0,234.0,4.0,0.0,824.0,10.0,30.0,351.0,12.0,55.0,1.0,299.0,14.0,23.0,5.0,19.0,256.0,1301.0,15.0,9.0,1.0,9.0,210.0,3.0,1.0,7.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,
15405,Alan Hutton,Defender,Spurs,6,Scotland,2010-11,74.0,15.0,0.0,5.0,3.0,,48.0,7.0,3.0,118.0,21.0,1.0,,1.0,19.0,171.0,56.0,795.0,2.0,,,2.0,,44.0,2.0,15.0,1704.0,,16.0,119.0,4.0,91.0,580.0,,,19.0,,14.0,8.0,68.0,25.0,58.0,,31.0,,193.0,,,73.0,21.0,,21.0,10.0,344.0,21.0,56.0,,149.0,28.0,0.0,,4.0,11.0,,27.0,12.0,,,17.0,29.0,,44.0,,1281.0,138.0,1.0,,41.0,295.0,,2.0,53.0,40.0,1.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11662,Ben Alnwick,Goalkeeper,Spurs,6,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28146,Benoit Assou-Ekotto,Defender,Spurs,6,Cameroon,2010-11,106.0,16.0,0.0,4.0,2.0,,81.0,9.0,3.0,257.0,30.0,,2.0,,30.0,436.0,43.0,1518.0,,,,,,49.0,7.0,16.0,2571.0,,18.0,186.0,7.0,155.0,884.0,,10.0,44.0,3.0,22.0,52.0,114.0,36.0,88.0,525.0,42.0,0.0,292.0,,856.0,191.0,30.0,,23.0,8.0,587.0,29.0,44.0,39.0,243.0,31.0,0.0,1451.0,7.0,12.0,593.0,58.0,32.0,,59.0,34.0,109.0,,198.0,78.0,2386.0,237.0,3.0,,144.0,511.0,3.0,2.0,179.0,87.0,1.0,,8.0,,3.0,,,,,,,,,,,,,,,,,,,,,
61887,Bongani Khumalo,Defender,Spurs,6,South Africa,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1708,Carlo Cudicini,Goalkeeper,Spurs,6,Italy,2010-11,,,0.0,,,,,,,,8.0,,,,8.0,45.0,,187.0,,,,,,,1.0,,720.0,,,2.0,1.0,2.0,86.0,,,,,,15.0,3.0,7.0,,32.0,2.0,0.0,2.0,,126.0,80.0,8.0,,,,30.0,6.0,,,2.0,,0.0,90.0,,,48.0,,,,29.0,,,,56.0,,277.0,,,,13.0,112.0,,0.0,45.0,4.0,,,,,,2.0,10.0,22.0,1.0,11.0,1.0,79.0,108.0,5.0,22.0,5.0,11.0,,,,,,,,,
38290,Danny Rose,Defender,Spurs,6,England,2010-11,14.0,2.0,0.0,2.0,,1.0,13.0,,,32.0,4.0,1.0,1.0,,4.0,44.0,25.0,223.0,,,,,,8.0,,2.0,351.0,,2.0,41.0,1.0,35.0,162.0,,3.0,7.0,1.0,2.0,2.0,15.0,3.0,12.0,105.0,12.0,0.0,55.0,,89.0,26.0,4.0,,3.0,6.0,101.0,2.0,25.0,9.0,47.0,6.0,0.0,219.0,,6.0,93.0,10.0,10.0,,5.0,1.0,10.0,,17.0,24.0,379.0,40.0,2.0,,13.0,80.0,,0.0,12.0,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
15440,David Bentley,Midfielder,Spurs,6,England,2010-11,69.0,16.0,0.0,11.0,6.0,6.0,17.0,21.0,3.0,53.0,15.0,1.0,18.0,,10.0,74.0,61.0,364.0,,1.0,,5.0,32.0,15.0,2.0,27.0,920.0,,9.0,66.0,5.0,60.0,268.0,10.0,17.0,1.0,,20.0,1.0,6.0,21.0,60.0,71.0,23.0,0.0,135.0,,115.0,45.0,15.0,,2.0,31.0,225.0,16.0,82.0,49.0,120.0,6.0,0.0,348.0,15.0,15.0,236.0,15.0,20.0,5.0,88.0,9.0,11.0,15.0,22.0,90.0,696.0,19.0,2.0,,10.0,92.0,1.0,1.0,21.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,
36903,Gareth Bale,Forward,Spurs,6,Wales,2010-11,184.0,38.0,0.0,15.0,24.0,26.0,45.0,48.0,3.0,183.0,30.0,1.0,27.0,,29.0,222.0,144.0,865.0,7.0,8.0,3.0,1.0,68.0,69.0,5.0,60.0,2451.0,1.0,36.0,198.0,8.0,165.0,608.0,20.0,96.0,33.0,1.0,47.0,4.0,48.0,34.0,148.0,396.0,58.0,4.0,382.0,4.0,258.0,124.0,30.0,,10.0,82.0,452.0,26.0,190.0,125.0,313.0,33.0,0.0,839.0,24.0,55.0,654.0,35.0,62.0,12.0,50.0,11.0,47.0,34.0,35.0,161.0,1815.0,86.0,4.0,4.0,23.0,251.0,,1.0,39.0,45.0,,4.0,7.0,,,,,,,,,,,,,,,2.0,1.0,,,,,,,
40275,Giovani dos Santos,Forward,Spurs,6,Mexico,2010-11,4.0,,0.0,,,1.0,2.0,,,4.0,3.0,,5.0,,,4.0,,21.0,,,,3.0,,1.0,,,42.0,,1.0,5.0,,5.0,17.0,,1.0,,,1.0,,,1.0,3.0,3.0,2.0,0.0,9.0,,3.0,3.0,3.0,,1.0,,7.0,1.0,,1.0,8.0,,0.0,20.0,,,6.0,1.0,1.0,,8.0,2.0,,,,7.0,29.0,,,,,10.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
18656,Heurelho Gomes,Goalkeeper,Spurs,6,Brazil,2010-11,4.0,,0.0,,,,,,,12.0,30.0,,,,30.0,314.0,,687.0,,,,,,1.0,7.0,,2700.0,,,11.0,9.0,10.0,146.0,,,,4.0,2.0,63.0,62.0,39.0,4.0,50.0,9.0,0.0,15.0,,575.0,369.0,30.0,,,,184.0,30.0,,,14.0,1.0,0.0,248.0,,,339.0,,,,62.0,3.0,3.0,,227.0,,1175.0,,,,110.0,189.0,,4.0,302.0,30.0,2.0,,,,,48.0,53.0,113.0,4.0,56.0,3.0,312.0,378.0,26.0,173.0,16.0,56.0,,,2.0,6.0,2.0,1.0,,,
49944,Jake Livermore,Midfielder,Spurs,6,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7958,Jermain Defoe,Forward,Spurs,6,England,2010-11,99.0,,1.0,26.0,23.0,4.0,8.0,42.0,4.0,38.0,22.0,2.0,23.0,,16.0,39.0,7.0,271.0,4.0,17.0,2.0,6.0,,35.0,1.0,,1480.0,2.0,27.0,63.0,3.0,55.0,227.0,,87.0,2.0,3.0,19.0,,3.0,16.0,72.0,88.0,27.0,0.0,162.0,2.0,47.0,37.0,22.0,3.0,2.0,20.0,185.0,13.0,7.0,59.0,127.0,8.0,1.0,271.0,19.0,12.0,145.0,6.0,20.0,,61.0,8.0,11.0,,5.0,75.0,527.0,1.0,7.0,1.0,1.0,47.0,1.0,0.0,1.0,9.0,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,
10451,Jermaine Jenas,Midfielder,Spurs,6,England,2010-11,60.0,2.0,0.0,5.0,4.0,2.0,26.0,17.0,8.0,89.0,19.0,1.0,29.0,,14.0,108.0,6.0,877.0,,1.0,,5.0,,16.0,2.0,2.0,1320.0,,6.0,65.0,2.0,55.0,684.0,,15.0,,1.0,19.0,2.0,23.0,19.0,54.0,246.0,16.0,0.0,125.0,,241.0,94.0,19.0,,10.0,8.0,413.0,17.0,6.0,28.0,109.0,10.0,0.0,861.0,13.0,3.0,162.0,16.0,13.0,2.0,271.0,13.0,41.0,,85.0,119.0,1114.0,6.0,2.0,1.0,10.0,358.0,,2.0,19.0,20.0,,,12.0,,1.0,,,,,,,,,,,,,,,,,,,,,
48897,John Bostock,Midfielder,Spurs,6,Trinidad & Tobago,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
973,Jonathan Woodgate,Defender,Spurs,6,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49539,Kyle Naughton,Defender,Spurs,6,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58621,Kyle Walker,Defender,Spurs,6,England,2010-11,71.0,10.0,0.0,,2.0,10.0,41.0,4.0,1.0,120.0,16.0,3.0,8.0,,15.0,144.0,32.0,625.0,1.0,3.0,0.0,1.0,,47.0,1.0,10.0,1341.0,,19.0,119.0,1.0,91.0,461.0,,8.0,47.0,1.0,12.0,7.0,50.0,20.0,52.0,41.0,25.0,0.0,190.0,1.0,308.0,95.0,16.0,1.0,13.0,21.0,269.0,19.0,32.0,31.0,143.0,28.0,0.0,616.0,2.0,11.0,284.0,28.0,25.0,,204.0,12.0,30.0,,20.0,72.0,1091.0,107.0,1.0,,39.0,222.0,,3.0,24.0,47.0,,,6.0,,1.0,,,,,,,,,,,,,,,,,,,,,
1934,Ledley King,Defender,Spurs,6,England,2010-11,21.0,,0.0,1.0,,,17.0,1.0,,26.0,6.0,,2.0,,6.0,33.0,,232.0,,,,,,36.0,2.0,,494.0,1.0,16.0,41.0,1.0,21.0,187.0,,10.0,,,1.0,4.0,46.0,4.0,5.0,69.0,4.0,0.0,62.0,,85.0,29.0,6.0,,4.0,,53.0,3.0,,1.0,26.0,20.0,0.0,228.0,1.0,,35.0,13.0,,,68.0,2.0,11.0,,12.0,10.0,329.0,,1.0,,9.0,146.0,,0.0,7.0,14.0,,,7.0,,1.0,,,,,,,,,,,,,,,,,,,,,
37055,Luka Modric,Midfielder,Spurs,6,Croatia,2010-11,166.0,4.0,0.0,17.0,16.0,4.0,61.0,37.0,20.0,224.0,32.0,2.0,59.0,,32.0,270.0,27.0,2001.0,3.0,3.0,2.0,,47.0,35.0,6.0,14.0,2800.0,1.0,17.0,194.0,9.0,176.0,1553.0,11.0,65.0,,4.0,64.0,3.0,18.0,39.0,149.0,671.0,46.0,0.0,360.0,1.0,550.0,230.0,32.0,2.0,22.0,40.0,1100.0,30.0,52.0,106.0,325.0,18.0,0.0,1948.0,21.0,20.0,482.0,39.0,69.0,,532.0,16.0,80.0,22.0,178.0,248.0,2604.0,6.0,5.0,2.0,10.0,645.0,5.0,3.0,46.0,44.0,,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,
