season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089875,1,13,Leicester_City,Away,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,7.0,27.0,24.0,51.0,1.0,7.0,14.0,,1.0,,1.0,,,,3.0,10.0,,,1.0,,,,,1.0,1.0,,90.0,1.0,1.0,,,,,,14.0,,7.2,,,,,3.0,,,,12.0,,34.0,28.0,62.0,1,3.0,81.0,,,,3.0
2016-17,7089875,1,13,Leicester_City,Away,20375,15033,Wes Morgan,wes-morgan,D,False,,,,5.0,21.0,26.0,2.0,2.0,5.0,,,,,,,,3.0,2.0,,1.0,1.0,,,,,1.0,1.0,,90.0,,,,,,,,18.0,,6.0,,,,,2.0,,,,4.0,,13.0,30.0,43.0,0,,47.0,1.0,,,
2016-17,7089875,1,13,Leicester_City,Away,30502,40725,Danny Simpson,danny-simpson,D,False,,,1.0,11.0,18.0,29.0,2.0,3.0,3.0,,,,,,,,5.0,4.0,,,3.0,,,,,1.0,,,83.0,,,,,,,,9.0,,6.3,,,,,2.0,1.0,2.0,,5.0,,19.0,18.0,35.0,0,,47.0,,,1.0,
2016-17,7089875,1,13,Leicester_City,Away,260097,,Luis Hernández,luis-hernandez,D,False,,,1.0,13.0,25.0,38.0,3.0,2.0,6.0,,,,,,,1.0,5.0,3.0,,1.0,1.0,,,,,4.0,,,90.0,,,,,,,,16.0,,6.3,,,,,4.0,,1.0,,4.0,,19.0,29.0,47.0,0,,63.0,2.0,1.0,,
2016-17,7089875,1,13,Leicester_City,Away,802695,172850,Ben Chilwell,ben-chilwell,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090013,2,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,1.0,3.0,4.0,7.0,2.0,1.0,3.0,,,,,,,,2.0,2.0,,,1.0,,,,,2.0,,,90.0,,,,,,,,7.0,,7.0,,,,,6.0,,,,4.0,,8.0,5.0,13.0,0,1.0,24.0,1.0,,,1.0
2016-17,7090013,2,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,1.0,,3.0,7.0,9.0,15.0,,3.0,3.0,,,,2.0,,,1.0,3.0,6.0,,,,,,,,1.0,,,90.0,,,,,,,,14.0,,7.2,,,,,3.0,,2.0,,5.0,,11.0,11.0,20.0,0,3.0,43.0,1.0,,,3.0
2016-17,7090013,2,13,Leicester_City,Home,20375,15033,Wes Morgan,wes-morgan,D,False,,,,3.0,11.0,14.0,1.0,1.0,4.0,,,,,,,,2.0,2.0,,,1.0,,,,,4.0,,,90.0,,2.0,,,,,,5.0,,7.3,,,,,2.0,,,,3.0,,6.0,13.0,19.0,0,1.0,29.0,,,,1.0
2016-17,7090013,2,13,Leicester_City,Home,30502,40725,Danny Simpson,danny-simpson,D,False,,,2.0,15.0,8.0,23.0,2.0,,8.0,,,,1.0,,,,5.0,5.0,,,1.0,,,,,7.0,,,90.0,,2.0,,,,,,22.0,,7.9,,,,,7.0,1.0,,,8.0,,26.0,14.0,40.0,0,5.0,82.0,1.0,,,4.0
2016-17,7090013,2,13,Leicester_City,Home,260097,,Luis Hernández,luis-hernandez,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2016-17,7090023,3,13,Leicester_City,Home,1203,12413,Robert Huth,robert-huth,D,False,,,,2.0,20.0,22.0,1.0,2.0,4.0,1.0,,,,,,,2.0,4.0,,,1.0,1.0,,,,,1.0,,90.0,,,,,,,,5.0,,6.9,,,,,4.0,,,,1.0,,6.0,21.0,27.0,0,,34.0,,2.0,,
2016-17,7090023,3,13,Leicester_City,Home,1262,37402,Christian Fuchs,christian-fuchs,D,False,,,2.0,16.0,14.0,30.0,2.0,2.0,3.0,,,,3.0,,,2.0,9.0,4.0,,,3.0,,,,,7.0,,,90.0,,,,,,,,21.0,,6.5,,,,,4.0,1.0,1.0,,6.0,,24.0,17.0,40.0,0,1.0,77.0,2.0,,1.0,1.0
