playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,throwInsToOppositionPlayer,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,redCards2ndYellow,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,expectedGoalsFreekick,foulWonPenalty,goals,offsides,shotsOnTargetOutsideBox,unsuccessfulLayoffs,shotsBlockedInBox,oboxTarget,rightFootGoals,leftFootGoals,headedGoals,freekickTotal,iboxBlocked,attemptsFromSetPieces,substituteOff,hitWoodwork,penaltiesSaved,catches,savesMadeFromOutsideBox,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,cornersTakenInclShortCorners,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,penaltiesConceded,secondGoalAssists,clearancesOffTheLine,penaltiesTaken,penaltyGoals,setPiecesGoals,ownGoalScored,drops,otherGoals,overruns,goalKicks,lastPlayerTackle
59966,Alexandre Lacazette,Forward,Arsenal,3,France,2019-20,176.0,5.0,1.5944,0.0,8.0,26.0,11.342,31.0,44.0,3.0,104.0,30.0,4.0,20.0,22.0,119.0,10.0,505.0,2.0,3.0,8.0,87.0,,5.0,14.0,1877.0,14.0,58.0,126.0,2.0,29.0,97.0,374.0,115.0,,4.0,30.0448,20.0,,14.0,25.0,118.0,116.0,45.0,1.0,302.0,14.0,8.0,112.0,76.0,30.0,15.0,23.0,242.0,23.0,,10.0,60.0,215.0,29.0,0.0,460.0,18.0,10.0,247.0,16.0,24.0,,127.0,44.0,7.0,12.0,150.0,866.0,,3.0,,149.0,28.0,8.5641,8.0,15.0,29.0,0.2964,1.0,10.0,13.0,2.0,2.0,5.0,2.0,8.0,1.0,1.0,3.0,5.0,3.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223340,Bukayo Saka,Forward,Arsenal,3,England,2019-20,120.0,7.0,2.0091,0.0,4.0,4.0,1.1603,36.0,9.0,5.0,108.0,26.0,5.0,8.0,19.0,125.0,50.0,675.0,1.0,,7.0,48.0,4.0,8.0,3.0,1753.0,3.0,41.0,103.0,1.0,34.0,96.0,532.0,60.0,10.0,2.0,25.2173,16.0,5.0,11.0,18.0,79.0,184.0,28.0,1.0,223.0,9.0,0.0,235.0,87.0,26.0,15.0,23.0,311.0,17.0,,59.0,45.0,175.0,7.0,0.0,666.0,5.0,19.0,294.0,21.0,32.0,3.0,69.0,22.0,12.0,18.0,187.0,1132.0,88.0,,11.0,247.0,8.0,0.9675,6.0,17.0,44.0,,,1.0,10.0,,,4.0,,,1.0,,,4.0,,9.0,1.0,,,,,,,,,,,,,,,9.0,1.0,8.0,5.0,,,,,,,,,,,,
205533,Eddie Nketiah,Forward,Arsenal,3,England,2019-20,50.0,,0.1489,1.0,2.0,5.0,2.8328,7.0,13.0,2.0,33.0,13.0,,1.0,7.0,35.0,1.0,140.0,1.0,1.0,6.0,15.0,,,3.0,633.0,3.0,8.0,34.0,,11.0,27.0,103.0,30.0,,1.0,9.1053,5.0,,5.0,8.0,42.0,32.0,10.0,1.0,84.0,9.0,1.0,27.0,15.0,13.0,2.0,7.0,54.0,8.0,,1.0,22.0,69.0,7.0,1.0,127.0,8.0,4.0,80.0,5.0,10.0,,24.0,16.0,2.0,2.0,57.0,257.0,,1.0,,51.0,8.0,3.1316,0.0,2.0,5.0,,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,1.0,,5.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444145,Gabriel Martinelli,Forward,Arsenal,3,Brazil,2019-20,92.0,,0.1857,0.0,2.0,5.0,2.7658,20.0,10.0,1.0,32.0,14.0,,3.0,6.0,35.0,22.0,116.0,2.0,,8.0,45.0,2.0,,2.0,655.0,2.0,37.0,46.0,1.0,22.0,38.0,79.0,39.0,,1.0,8.8363,2.0,,5.0,9.0,55.0,29.0,10.0,0.0,138.0,14.0,1.0,34.0,34.0,14.0,5.0,23.0,49.0,8.0,,22.0,35.0,93.0,8.0,0.0,115.0,5.0,15.0,127.0,15.0,9.0,1.0,18.0,9.0,3.0,2.0,35.0,309.0,1.0,,3.0,32.0,4.0,2.2796,1.0,3.0,14.0,,,3.0,2.0,,2.0,2.0,,3.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195735,Nicolas Pépé,Forward,Arsenal,3,Cote d’Ivoire,2019-20,176.0,9.0,4.02,0.0,13.0,18.0,5.4696,32.0,37.0,10.0,124.0,31.0,6.0,24.0,22.0,131.0,40.0,706.0,2.0,6.0,9.0,62.0,1.0,29.0,8.0,2015.0,8.0,41.0,162.0,2.0,36.0,141.0,559.0,91.0,1.0,6.0,32.646,34.0,,4.0,30.0,135.0,67.0,37.0,2.0,338.0,13.0,3.0,127.0,104.0,31.0,15.0,61.0,434.0,28.0,,80.0,114.0,276.0,21.0,0.0,688.0,19.0,31.0,396.0,17.0,72.0,2.0,270.0,14.0,8.0,16.0,242.0,1271.0,6.0,6.0,1.0,170.0,11.0,4.9071,4.0,7.0,33.0,0.4454,,5.0,4.0,5.0,3.0,7.0,5.0,,5.0,,7.0,7.0,7.0,11.0,3.0,,,,,,,,,,,,,,,66.0,22.0,33.0,1.0,,,,1.0,1.0,,,,,,,
54694,Pierre-Emerick Aubameyang,Forward,Arsenal,3,Gabon,2019-20,163.0,22.0,4.0518,1.0,23.0,42.0,18.0735,31.0,70.0,7.0,215.0,36.0,3.0,26.0,35.0,227.0,67.0,817.0,9.0,8.0,1.0,92.0,8.0,22.0,17.0,3138.0,17.0,59.0,101.0,4.0,70.0,68.0,579.0,152.0,1.0,6.0,47.6884,23.0,2.0,13.0,44.0,104.0,252.0,20.0,7.0,264.0,38.0,13.0,216.0,92.0,36.0,12.0,21.0,423.0,40.0,,67.0,52.0,172.0,33.0,1.0,792.0,28.0,43.0,417.0,19.0,17.0,1.0,113.0,14.0,14.0,11.0,236.0,1310.0,2.0,8.0,7.0,189.0,10.0,14.7472,3.0,12.0,48.0,0.1836,,22.0,20.0,3.0,6.0,15.0,3.0,16.0,3.0,3.0,2.0,15.0,2.0,3.0,4.0,,,,,,,,,,,,,,,1.0,,,,,,,2.0,2.0,1.0,,,,,,
200641,Reiss Nelson,Forward,Arsenal,3,England,2019-20,51.0,3.0,0.752,0.0,5.0,4.0,0.9717,11.0,6.0,,27.0,17.0,,3.0,7.0,30.0,9.0,207.0,0.0,1.0,10.0,5.0,1.0,8.0,2.0,627.0,2.0,5.0,36.0,,18.0,36.0,166.0,29.0,,1.0,10.5955,9.0,2.0,2.0,7.0,46.0,33.0,8.0,1.0,87.0,11.0,1.0,36.0,30.0,17.0,3.0,15.0,129.0,7.0,,16.0,28.0,82.0,,0.0,202.0,2.0,2.0,93.0,8.0,17.0,2.0,68.0,8.0,3.0,11.0,70.0,357.0,1.0,1.0,1.0,56.0,6.0,0.9048,1.0,3.0,9.0,,,1.0,4.0,1.0,,4.0,1.0,1.0,,,,4.0,,6.0,,,,,,,,,,,,,,,,14.0,7.0,6.0,,,,,,,,,,,,,
232233,Tyreece John-Jules,Forward,Arsenal,3,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220307,Arnaut Danjuma,Forward,Bournemouth,91,Netherlands,2019-20,46.0,1.0,0.2607,0.0,2.0,4.0,0.5587,4.0,11.0,,38.0,14.0,,5.0,6.0,42.0,6.0,221.0,,1.0,8.0,13.0,,2.0,2.0,628.0,2.0,11.0,32.0,1.0,11.0,30.0,173.0,24.0,,,12.4047,5.0,,3.0,12.0,35.0,65.0,5.0,,78.0,2.0,,44.0,29.0,14.0,2.0,17.0,96.0,11.0,,7.0,,65.0,2.0,0.0,218.0,7.0,8.0,99.0,2.0,21.0,,35.0,,8.0,6.0,77.0,348.0,2.0,1.0,3.0,85.0,,1.1903,0.0,4.0,12.0,0.1281,,,6.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,
75115,Callum Wilson,Forward,Bournemouth,91,England,2019-20,282.0,5.0,2.0252,0.0,10.0,21.0,10.2188,12.0,45.0,3.0,177.0,35.0,1.0,27.0,32.0,181.0,22.0,510.0,,,3.0,214.0,3.0,5.0,10.0,2909.0,10.0,149.0,141.0,7.0,46.0,76.0,320.0,155.0,2.0,4.0,51.5556,27.0,,16.0,53.0,133.0,129.0,40.0,,423.0,14.0,,152.0,70.0,35.0,3.0,21.0,262.0,46.0,,22.0,,209.0,65.0,0.0,487.0,24.0,17.0,396.0,9.0,24.0,2.0,110.0,55.0,4.0,9.0,119.0,965.0,,,,72.0,17.0,9.974,10.0,4.0,20.0,,2.0,8.0,32.0,3.0,7.0,10.0,3.0,5.0,2.0,1.0,,10.0,,5.0,,,,,,,,,,,,,,,,,,,3.0,,1.0,,,,,,,,,,
461017,Christian Saydee,Forward,Bournemouth,91,England,2019-20,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154566,Dominic Solanke,Forward,Bournemouth,91,England,2019-20,222.0,1.0,0.8668,0.0,14.0,8.0,3.1866,8.0,18.0,,124.0,32.0,1.0,10.0,17.0,131.0,5.0,431.0,,6.0,15.0,156.0,,1.0,3.0,1644.0,3.0,92.0,120.0,5.0,26.0,56.0,291.0,81.0,,3.0,33.0013,14.0,,16.0,39.0,130.0,106.0,23.0,,342.0,8.0,,132.0,83.0,32.0,4.0,36.0,204.0,34.0,,5.0,,186.0,64.0,0.0,415.0,10.0,19.0,282.0,4.0,26.0,1.0,101.0,15.0,8.0,9.0,92.0,763.0,,6.0,3.0,97.0,2.0,4.575,1.0,7.0,21.0,,,3.0,4.0,2.0,4.0,8.0,2.0,2.0,,1.0,,8.0,,7.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
153682,Harry Wilson,Forward,Bournemouth,91,Wales,2019-20,92.0,2.0,2.6206,0.0,25.0,20.0,5.6227,23.0,31.0,6.0,114.0,31.0,,12.0,20.0,139.0,16.0,576.0,,14.0,11.0,28.0,,4.0,9.0,1651.0,9.0,22.0,87.0,5.0,50.0,81.0,395.0,52.0,,4.0,31.9404,14.0,,11.0,32.0,70.0,69.0,41.0,,179.0,24.0,,151.0,85.0,31.0,10.0,15.0,278.0,27.0,,31.0,,151.0,6.0,0.0,544.0,11.0,16.0,248.0,13.0,17.0,2.0,191.0,12.0,11.0,42.0,165.0,920.0,11.0,14.0,11.0,163.0,8.0,3.9987,2.0,25.0,35.0,0.8436,,7.0,1.0,4.0,3.0,11.0,4.0,,7.0,,12.0,11.0,12.0,18.0,1.0,,,,,,,,,,,,,,,20.0,,13.0,2.0,2.0,,,,,2.0,,,,,,
78007,Joshua King,Forward,Bournemouth,91,Norway,2019-20,224.0,6.0,2.1531,0.0,4.0,13.0,6.2518,16.0,22.0,4.0,131.0,26.0,4.0,22.0,24.0,138.0,16.0,499.0,,1.0,2.0,126.0,3.0,6.0,6.0,2019.0,6.0,67.0,153.0,7.0,44.0,94.0,356.0,91.0,,3.0,38.6643,26.0,1.0,8.0,37.0,157.0,142.0,27.0,,377.0,17.0,,122.0,105.0,26.0,11.0,55.0,254.0,30.0,,16.0,,251.0,59.0,0.0,481.0,9.0,18.0,357.0,5.0,51.0,3.0,100.0,37.0,8.0,5.0,135.0,941.0,2.0,1.0,2.0,113.0,11.0,6.5211,0.0,7.0,25.0,,,6.0,7.0,1.0,1.0,3.0,1.0,6.0,,,,3.0,,11.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,3.0,3.0,,,,,,,
217331,Sam Surridge,Forward,Bournemouth,91,England,2019-20,9.0,,0.018,0.0,,,,,2.0,,4.0,4.0,,1.0,,4.0,1.0,9.0,,,4.0,9.0,,,,25.0,,5.0,6.0,,1.0,2.0,5.0,6.0,,,2.3463,1.0,,,2.0,4.0,1.0,1.0,,15.0,1.0,,4.0,1.0,4.0,,1.0,3.0,2.0,,1.0,,6.0,4.0,0.0,8.0,2.0,,11.0,,1.0,,2.0,2.0,1.0,,2.0,25.0,,,,2.0,,0.5249,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233425,Aaron Connolly,Forward,Brighton,36,Ireland,2019-20,93.0,,0.437,0.0,13.0,14.0,3.6346,7.0,25.0,1.0,32.0,24.0,1.0,13.0,14.0,33.0,9.0,145.0,,5.0,10.0,61.0,,,8.0,1261.0,8.0,42.0,69.0,3.0,22.0,50.0,111.0,59.0,,,18.0406,5.0,,3.0,22.0,51.0,33.0,38.0,,162.0,11.0,,23.0,31.0,24.0,1.0,14.0,72.0,19.0,,9.0,,101.0,19.0,0.0,132.0,11.0,16.0,131.0,6.0,6.0,,37.0,16.0,,1.0,52.0,377.0,,5.0,1.0,40.0,3.0,4.0835,0.0,1.0,4.0,,2.0,3.0,14.0,3.0,2.0,8.0,3.0,3.0,,,,8.0,,14.0,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
165210,Alireza Jahanbakhsh,Forward,Brighton,36,Iran,2019-20,23.0,,0.377,0.0,4.0,2.0,0.5181,8.0,8.0,1.0,21.0,10.0,,5.0,3.0,28.0,24.0,112.0,,2.0,7.0,6.0,,,,308.0,,6.0,23.0,,10.0,23.0,81.0,10.0,,,2.143,4.0,2.0,1.0,4.0,17.0,15.0,7.0,,46.0,5.0,,35.0,16.0,10.0,4.0,7.0,67.0,4.0,,24.0,,40.0,,0.0,111.0,6.0,6.0,73.0,4.0,8.0,,31.0,2.0,3.0,3.0,31.0,214.0,2.0,2.0,3.0,17.0,1.0,0.594,0.0,7.0,4.0,,,2.0,1.0,,,2.0,,2.0,,,,2.0,,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
93284,Florin Andone,Forward,Brighton,36,Romania,2019-20,9.0,,0.0037,1.0,,1.0,0.7645,1.0,1.0,,5.0,3.0,,,1.0,5.0,,12.0,,,2.0,5.0,,,,72.0,,1.0,10.0,,1.0,6.0,7.0,3.0,,,0.3693,1.0,,1.0,,8.0,1.0,3.0,,19.0,,,2.0,6.0,3.0,,5.0,6.0,,,,,14.0,4.0,1.0,11.0,,3.0,16.0,1.0,2.0,1.0,5.0,2.0,,,4.0,37.0,,,,1.0,2.0,0.3616,0.0,,2.0,,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
20529,Glenn Murray,Forward,Brighton,36,England,2019-20,85.0,,0.4834,0.0,3.0,5.0,1.496,5.0,15.0,,58.0,23.0,1.0,12.0,7.0,63.0,4.0,166.0,,,16.0,80.0,,,3.0,790.0,3.0,43.0,56.0,1.0,9.0,19.0,102.0,37.0,1.0,,7.9891,2.0,,11.0,10.0,42.0,51.0,15.0,,141.0,4.0,,42.0,17.0,23.0,3.0,5.0,84.0,9.0,,4.0,,61.0,37.0,0.0,164.0,10.0,3.0,114.0,2.0,,2.0,33.0,15.0,1.0,1.0,40.0,285.0,1.0,,,19.0,6.0,2.4067,0.0,5.0,13.0,,,1.0,10.0,1.0,3.0,3.0,1.0,1.0,,,,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116216,Leandro Trossard,Forward,Brighton,36,Belgium,2019-20,120.0,10.0,3.0162,0.0,8.0,12.0,4.4412,22.0,33.0,2.0,158.0,31.0,3.0,10.0,22.0,181.0,45.0,710.0,,1.0,9.0,19.0,2.0,19.0,6.0,2013.0,6.0,17.0,64.0,5.0,39.0,62.0,489.0,100.0,,1.0,30.9914,39.0,1.0,6.0,34.0,103.0,319.0,11.0,,184.0,15.0,,174.0,100.0,31.0,5.0,24.0,407.0,29.0,,56.0,,165.0,2.0,0.0,699.0,21.0,8.0,354.0,17.0,29.0,1.0,91.0,14.0,9.0,40.0,126.0,1107.0,14.0,1.0,6.0,141.0,7.0,5.0466,0.0,23.0,33.0,,,5.0,4.0,1.0,,7.0,1.0,3.0,2.0,,,7.0,,12.0,2.0,,,,,,,,,,,,,,,12.0,5.0,6.0,,,1.0,,,,,,,,,,
