season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltySave,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2022-23,10385518,1,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,2.0,13.0,15.0,,,8.0,,,,,,,,,,,,0.000199,0.0,0.0,,,,-0.4043,,,,,,90.0,,,,,,,,,1.0,,6.5,1.0,1.0,,,,,,,4.0,,2.0,14.0,16.0,0,,21.0,,,,
2022-23,10385518,1,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385525,2,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,1.0,25.0,26.0,,,4.0,,,,,,,,,,,,0.00051828,0.0,0.0,,,,-0.9347,,,,,,90.0,,,,,,,,,1.0,,6.2,1.0,1.0,,,1.0,,,,4.0,,2.0,25.0,27.0,0,,32.0,,,,
2022-23,10385525,2,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385739,3,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,7.0,3.0,21.0,24.0,,,11.0,,,,,,,,,,,,0.00363246,0.0,0.0,,,,0.4929,1.0,,,,,90.0,,,,,,,,,6.0,,7.4,1.0,3.0,,,,,,1.0,13.0,,9.0,21.0,30.0,0,,39.0,,,,
2022-23,10385739,3,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,1.0,7.0,3.0,18.0,21.0,,,13.0,,,,,,,,,,,,0.00041539,0.0,0.0,,,,0.03,2.0,,,,,90.0,,,,,,,,,12.0,1.0,7.4,,1.0,,,3.0,,,1.0,18.0,,8.0,24.0,32.0,0,,47.0,,,,
2022-23,10385551,4,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,3.0,,30.0,30.0,,2.0,6.0,,,,,,,,,2.0,,,5.835e-05,0.0,0.0,,,,-0.278,1.0,,,,,90.0,,,,,,,,,5.0,1.0,6.9,,3.0,,,1.0,,,,7.0,,2.0,33.0,35.0,0,,45.0,,1.0,,
2022-23,10385564,5,6,Tottenham_Hotspur,Away,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,9048,37915,Hugo Lloris,hugo-lloris,G,False,,,1.0,,14.0,14.0,,,8.0,,,,,,,,,,,,1.44e-05,0.0,0.0,,,,0.7232,2.0,,,,,90.0,,,,,,,,,7.0,,6.8,,2.0,,,,,,,8.0,,6.0,15.0,21.0,0,,28.0,,,,
2022-23,10385744,6,6,Tottenham_Hotspur,Home,19314,40383,Fraser Forster,fraser-forster,G,True,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
