team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalDistance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
Man_Utd_1,2009-10,284005,1,2009-08-16 13:30:00,"Old Trafford, Manchester",75062,Home,Man Utd,Birmingham,W,515.0,12.0,9.0,,,,,,,10.0,7.0,1.0,12.0,19.0,58.0,54.0,14.0,,,,,,,74.0,13.0,8.0,,1.0,0,,1,0,1,1.0,13.0,18.0,11.0,2.0,,23.0,,135.0,63.0,0.0,0,0,,9.0,26.0,23.0,,2.0,587.0,30.0,25.0,,13.0,20.0,0.0
Man_Utd_1,2009-10,284012,2,2009-08-19 19:45:00,"Turf Moor, Burnley",20872,Away,Man Utd,Burnley,L,454.0,11.0,8.0,,,,,,,6.0,2.0,,13.0,8.0,36.0,40.0,4.0,,,,,,,102.0,12.0,8.0,,,1,1.0,0,1,0,,11.0,8.0,3.0,,,52.0,1.0,171.0,66.7,0.0,0,0,2.0,10.0,18.0,14.0,,3.0,569.0,19.0,15.0,36.0,13.0,13.0,0.0
Man_Utd_1,2009-10,284029,3,2009-08-22 15:00:00,"The Brick Community Stadium, Wigan",18164,Away,Man Utd,Wigan,W,329.0,9.0,10.0,,,,,,,6.0,5.0,1.0,5.0,24.0,52.0,60.0,16.0,,,,,,,80.0,9.0,11.0,4.0,5.0,0,,5,0,0,,18.0,14.0,11.0,6.0,,18.0,,133.0,51.8,0.0,0,0,,3.0,15.0,28.0,,4.0,393.0,20.0,31.0,,5.0,23.0,0.0
Man_Utd_1,2009-10,284035,4,2009-08-29 17:15:00,"Old Trafford, Manchester",75095,Home,Man Utd,Arsenal,W,312.0,16.0,9.0,1.0,1.0,,,,,3.0,9.0,,6.0,13.0,66.0,62.0,7.0,,,,,,,75.0,22.0,15.0,,2.0,1,1.0,2,1,0,,9.0,4.0,3.0,3.0,,21.0,1.0,186.0,51.1,0.0,0,0,,8.0,9.0,23.0,,7.0,424.0,14.0,31.0,,6.0,23.0,0.0
Man_Utd_1,2009-10,284048,5,2009-09-12 17:30:00,"White Hart Lane, London",35785,Away,Man Utd,Spurs,W,350.0,15.0,12.0,,1.0,,,,,2.0,10.0,,9.0,18.0,62.0,59.0,15.0,,,,,,,87.0,13.0,16.0,1.0,3.0,1,1.0,3,1,2,,12.0,10.0,11.0,3.0,,20.0,,172.0,50.9,0.0,0,1,,5.0,14.0,27.0,,9.0,455.0,18.0,21.0,,9.0,16.0,0.0
Man_Utd_1,2009-10,284057,6,2009-09-20 13:30:00,"Old Trafford, Manchester",75066,Home,Man Utd,Man City,W,378.0,13.0,18.0,,2.0,,,,,6.0,7.0,,12.0,19.0,62.0,56.0,5.0,2.0,,,,,,94.0,15.0,15.0,4.0,4.0,3,3.0,4,1,1,,12.0,11.0,8.0,1.0,,24.0,,173.0,61.0,0.0,0,0,,10.0,17.0,11.0,,,480.0,24.0,15.0,,11.0,13.0,0.0
Man_Utd_1,2009-10,284066,7,2009-09-26 15:00:00,"bet365 Stadium, Stoke",27500,Away,Man Utd,Stoke,W,429.0,14.0,12.0,,1.0,,,,,5.0,3.0,1.0,8.0,10.0,38.0,43.0,16.0,,,,,,,102.0,8.0,10.0,2.0,2.0,0,,2,0,0,,11.0,7.0,3.0,,,21.0,,184.0,68.2,0.0,0,0,,6.0,11.0,32.0,,4.0,548.0,14.0,16.0,,7.0,15.0,0.0
Man_Utd_1,2009-10,284077,8,2009-10-03 17:30:00,"Old Trafford, Manchester",75114,Home,Man Utd,Sunderland,D,446.0,17.0,5.0,,,,,,,7.0,9.0,,15.0,25.0,69.0,50.0,12.0,,,,,,,97.0,12.0,15.0,1.0,2.0,2,2.0,2,1,0,,24.0,7.0,6.0,,,34.0,,187.0,63.1,0.0,1,0,,8.0,13.0,19.0,,,556.0,21.0,17.0,,15.0,12.0,0.0
Man_Utd_1,2009-10,284085,9,2009-10-17 15:00:00,"Old Trafford, Manchester",75103,Home,Man Utd,Bolton,W,398.0,19.0,11.0,,,,,,,2.0,4.0,,12.0,19.0,61.0,50.0,15.0,,,,,,,73.0,15.0,10.0,1.0,2.0,1,1.0,2,0,2,1.0,14.0,7.0,7.0,3.0,,23.0,,172.0,58.5,0.0,0,0,,6.0,13.0,39.0,,4.0,488.0,15.0,22.0,,13.0,16.0,0.0
Man_Utd_1,2009-10,284095,10,2009-10-25 14:00:00,"Anfield, Liverpool",44188,Away,Man Utd,Liverpool,L,360.0,16.0,21.0,,,,,,,3.0,6.0,,1.0,27.0,66.0,73.0,19.0,,2.0,,,,,86.0,13.0,20.0,,,2,2.0,0,0,0,1.0,18.0,3.0,3.0,5.0,,19.0,,185.0,56.2,0.0,1,1,,2.0,5.0,29.0,,3.0,476.0,8.0,25.0,,1.0,22.0,0.0
Man_Utd_1,2009-10,284106,11,2009-10-31 17:30:00,"Old Trafford, Manchester",74658,Home,Man Utd,Blackburn,W,452.0,25.0,15.0,,1.0,,,,,6.0,,1.0,7.0,8.0,52.0,55.0,7.0,,,,,,,93.0,11.0,20.0,2.0,2.0,0,,2,0,0,,11.0,12.0,6.0,1.0,,21.0,,168.0,65.6,0.0,0,0,,13.0,21.0,24.0,,3.0,553.0,25.0,17.0,,7.0,12.0,0.0
