team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2013-14,695281,1,2013-08-17 15:00:00,"Emirates Stadium, London",60003,Away,Aston Villa,Arsenal,W,216.0,20.0,19.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,14.0,,3.0,2.0,60.0,65.0,30.0,,,,,,,55.0,19.0,15.0,1.0,3.0,1,1.0,3,1,1,1.0,14.0,3.0,5.0,6.0,,14.0,2.0,117.0,36.2,0.0,1,0,3.0,4.0,7.0,31.0,1.0,306.0,10.0,21.0,12.0,3.0,14.0,0.0
A_Villa_7,2013-14,694911,2,2013-08-24 17:30:00,"Villa Park, Birmingham",42098,Home,Aston Villa,Liverpool,L,404.0,18.0,15.0,,2.0,1.0,1.0,,15.0,5.0,9.0,,8.0,20.0,57.0,64.0,18.0,,,,,,,76.0,10.0,8.0,,,1,1.0,0,1,0,,20.0,7.0,3.0,2.0,,17.0,,152.0,47.4,0.0,0,0,,9.0,12.0,18.0,2.0,481.0,17.0,31.0,,8.0,24.0,0.0
A_Villa_7,2013-14,694922,3,2013-08-21 19:45:00,"Stamford Bridge, London",41527,Away,Aston Villa,Chelsea,L,197.0,18.0,22.0,,2.0,2.0,2.0,,7.0,,6.0,,2.0,11.0,53.0,49.0,26.0,,,,,,,54.0,16.0,12.0,1.0,1.0,2,2.0,1,1,1,,11.0,3.0,3.0,3.0,1.0,12.0,,143.0,30.8,0.0,0,0,2.0,4.0,6.0,26.0,5.0,286.0,7.0,13.0,,2.0,10.0,0.0
A_Villa_7,2013-14,694931,4,2013-09-14 15:00:00,"Villa Park, Birmingham",37554,Home,Aston Villa,Newcastle,L,367.0,22.0,26.0,,,1.0,1.0,,16.0,4.0,14.0,,4.0,5.0,59.0,70.0,20.0,,,,,,,84.0,10.0,11.0,1.0,1.0,2,2.0,1,1,0,,16.0,4.0,1.0,1.0,,19.0,,144.0,54.7,0.0,0,0,6.0,5.0,8.0,20.0,1.0,469.0,10.0,24.0,,4.0,20.0,0.0
A_Villa_7,2013-14,694947,5,2013-09-21 12:45:00,"Carrow Road, Norwich",26813,Away,Aston Villa,Norwich,W,183.0,21.0,22.0,,,2.0,1.0,1.0,11.0,4.0,5.0,1.0,4.0,5.0,50.0,64.0,45.0,,,,,,,46.0,12.0,15.0,1.0,1.0,0,,1,0,1,1.0,9.0,6.0,4.0,4.0,,14.0,,136.0,35.8,0.0,0,0,2.0,8.0,14.0,45.0,2.0,264.0,16.0,25.0,,4.0,20.0,0.0
A_Villa_7,2013-14,694951,6,2013-09-28 15:00:00,"Villa Park, Birmingham",34063,Home,Aston Villa,Man City,W,192.0,21.0,19.0,,1.0,1.0,,1.0,10.0,1.0,14.0,,2.0,5.0,60.0,51.0,29.0,1.0,,,,,,50.0,13.0,9.0,2.0,3.0,2,2.0,3,1,0,,11.0,3.0,4.0,6.0,,6.0,,125.0,33.3,0.0,0,0,5.0,3.0,5.0,29.0,,273.0,8.0,18.0,,2.0,14.0,0.0
A_Villa_7,2013-14,694963,7,2013-10-05 15:00:00,"The MKM Stadium, Hull",24396,Away,Aston Villa,Hull,D,376.0,24.0,15.0,,1.0,,,,13.0,8.0,2.0,1.0,7.0,8.0,49.0,56.0,48.0,,,,,,,70.0,11.0,7.0,,,0,,0,0,0,,8.0,8.0,4.0,1.0,,14.0,,132.0,54.3,0.0,0,0,1.0,6.0,13.0,48.0,2.0,461.0,18.0,20.0,,7.0,19.0,0.0
A_Villa_7,2013-14,694971,8,2013-10-20 16:00:00,"Villa Park, Birmingham",35391,Home,Aston Villa,Spurs,L,214.0,15.0,17.0,,1.0,1.0,1.0,,22.0,2.0,11.0,,4.0,12.0,54.0,55.0,29.0,,1.0,,,,,58.0,13.0,12.0,,,2,2.0,0,1,0,,20.0,3.0,2.0,1.0,,15.0,,155.0,37.1,0.0,0,0,4.0,11.0,10.0,29.0,2.0,310.0,15.0,17.0,,4.0,11.0,0.0
A_Villa_7,2013-14,694981,9,2013-10-26 15:00:00,"Villa Park, Birmingham",35154,Home,Aston Villa,Everton,L,299.0,18.0,15.0,,,1.0,2.0,,16.0,5.0,6.0,,8.0,12.0,63.0,46.0,17.0,,,,,,,71.0,14.0,8.0,,,2,2.0,0,0,0,,11.0,4.0,3.0,6.0,,12.0,1.0,163.0,46.9,0.0,0,0,2.0,6.0,8.0,17.0,2.0,383.0,14.0,15.0,,8.0,14.0,0.0
A_Villa_7,2013-14,694999,10,2013-11-02 15:00:00,"Boleyn Ground, London",34977,Away,Aston Villa,West Ham,D,268.0,15.0,21.0,,,2.0,2.0,,8.0,2.0,10.0,1.0,1.0,3.0,45.0,57.0,45.0,,,,,,,66.0,15.0,8.0,,,0,,0,0,0,1.0,13.0,4.0,2.0,6.0,,13.0,,140.0,40.6,0.0,0,0,4.0,4.0,8.0,45.0,1.0,375.0,8.0,24.0,,1.0,20.0,0.0
