team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2022-23,2292811,1,2022-08-06 15:00:00,"Vitality Stadium, Bournemouth",10000,Away,Aston Villa,Bournemouth,L,479.0,16.0,16.0,,1.0,,,,19.0,6.0,10.0,,5.0,11.0,62.0,58.0,8.0,,,,,,,82.0,16.0,18.0,,,2,2.0,0,1,0,,8.0,5.0,2.0,2.0,,51.0,,159.0,65.6,0.0,0,0,1.0,7.0,8.0,8.0,4.0,571.0,15.0,10.0,22.0,5.0,8.0,0.0
A_Villa_7,2022-23,2292821,2,2022-08-13 12:30:00,"Villa Park, Birmingham",41883,Home,Aston Villa,Everton,W,435.0,12.0,14.0,,1.0,3.0,2.0,1.0,11.0,4.0,7.0,,5.0,7.0,43.0,43.0,16.0,,,,,,,77.0,9.0,7.0,2.0,2.0,1,1.0,2,0,1,,14.0,6.0,4.0,8.0,1.0,36.0,,128.0,57.5,0.0,0,0,4.0,4.0,9.0,16.0,2.0,517.0,12.0,15.0,28.0,5.0,9.0,0.0
A_Villa_7,2022-23,2292831,3,2022-08-20 15:00:00,"Selhurst Park, London",22012,Away,Aston Villa,Crystal Palace,L,348.0,9.0,13.0,,2.0,1.0,,1.0,25.0,2.0,14.0,,2.0,12.0,52.0,60.0,8.0,,,,,,,53.0,14.0,16.0,1.0,1.0,3,3.0,1,1,1,1.0,7.0,5.0,5.0,2.0,,21.0,,128.0,49.2,0.0,0,0,6.0,6.0,10.0,8.0,1.0,428.0,13.0,26.0,21.0,2.0,12.0,0.0
A_Villa_7,2022-23,2292841,4,2022-08-28 14:00:00,"Villa Park, Birmingham",41796,Home,Aston Villa,West Ham,L,489.0,9.0,13.0,,,,,,18.0,2.0,9.0,,3.0,10.0,41.0,45.0,13.0,,,,,,,67.0,10.0,10.0,,,1,1.0,0,0,0,,13.0,5.0,3.0,2.0,,38.0,,145.0,57.8,0.0,0,0,1.0,4.0,8.0,13.0,2.0,582.0,9.0,17.0,14.0,3.0,11.0,0.0
A_Villa_7,2022-23,2292851,5,2022-08-31 19:30:00,"Emirates Stadium, London",60012,Away,Aston Villa,Arsenal,L,271.0,11.0,10.0,,,,,,6.0,,12.0,,3.0,6.0,46.0,41.0,24.0,1.0,,,,,,52.0,14.0,10.0,,1.0,2,2.0,1,1,0,,11.0,2.0,3.0,8.0,,19.0,,122.0,41.1,0.0,0,0,6.0,1.0,3.0,24.0,1.0,352.0,4.0,16.0,9.0,3.0,6.0,0.0
A_Villa_7,2022-23,2292860,6,2022-09-03 17:30:00,"Villa Park, Birmingham",41830,Home,Aston Villa,Man City,D,203.0,27.0,13.0,,,,,,12.0,1.0,4.0,,1.0,7.0,50.0,34.0,15.0,,,,,,,43.0,7.0,6.0,1.0,1.0,1,1.0,1,0,0,,4.0,2.0,1.0,3.0,,9.0,,119.0,27.7,0.0,0,0,3.0,1.0,2.0,15.0,5.0,287.0,3.0,15.0,13.0,1.0,9.0,0.0
A_Villa_7,2022-23,2292875,7,2023-04-04 19:45:00,"King Power Stadium, Leicester",32087,Away,Aston Villa,Leicester,W,471.0,6.0,10.0,,,1.0,,1.0,5.0,5.0,3.0,,8.0,14.0,42.0,38.0,19.0,,,,,,,57.0,14.0,10.0,1.0,2.0,1,1.0,2,1,1,1.0,6.0,7.0,5.0,1.0,,26.0,,105.0,64.1,0.0,1,0,3.0,5.0,11.0,19.0,1.0,534.0,15.0,7.0,23.0,8.0,3.0,0.0
A_Villa_7,2022-23,2292880,8,2022-09-16 20:00:00,"Villa Park, Birmingham",40758,Home,Aston Villa,Southampton,W,312.0,20.0,29.0,,1.0,1.0,1.0,1.0,18.0,5.0,11.0,1.0,6.0,17.0,72.0,82.0,21.0,,,,,,,63.0,13.0,12.0,,1.0,0,,1,0,1,1.0,6.0,5.0,3.0,3.0,,32.0,,178.0,52.7,0.0,0,0,1.0,3.0,7.0,21.0,1.0,420.0,11.0,35.0,17.0,6.0,19.0,0.0
A_Villa_7,2022-23,2292894,9,2022-10-02 16:30:00,"Elland Road, Leeds",36582,Away,Aston Villa,Leeds,D,370.0,16.0,22.0,,,3.0,5.0,,3.0,4.0,6.0,1.0,9.0,6.0,46.0,71.0,7.0,,,,,,,78.0,12.0,23.0,,,0,,0,0,0,1.0,10.0,8.0,7.0,3.0,,36.0,,154.0,56.2,0.0,1,0,1.0,8.0,14.0,7.0,2.0,479.0,19.0,16.0,30.0,9.0,11.0,0.0
A_Villa_7,2022-23,2292908,10,2022-10-10 20:00:00,"The City Ground, Nottingham",29208,Away,Aston Villa,Nott'm Forest,D,436.0,21.0,9.0,,,,,,14.0,8.0,9.0,,4.0,9.0,62.0,48.0,8.0,,,,,,,69.0,19.0,12.0,,1.0,1,1.0,1,1,1,,9.0,6.0,2.0,2.0,,32.0,,124.0,60.1,0.0,0,0,2.0,2.0,8.0,8.0,3.0,506.0,12.0,20.0,29.0,4.0,10.0,0.0
