team_dir,season,matchId,gameweek,kickoff,ground,attendance,venue,team,opponent,result,accuratePass,aerialLost,aerialWon,attPenGoal,attSetpiece,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedPass,blockedScoringAtt,challengeLost,cleanSheet,cornerTaken,dispossessed,duelLost,duelWon,effectiveClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,goalAssist,goals,goalsAgainst,goalsConceded,goalsFor,halfTimeAgainst,halfTimeFor,hitWoodwork,interception,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,ownGoals,penAreaEntries,penaltyWon,possLostAll,possessionPercentage,redCard,redCardsAgainst,redCardsFor,saves,shotOffTarget,totalAttAssist,totalClearance,totalOffside,totalPass,totalScoringAtt,totalTackle,touchesInOppBox,wonCorners,wonTackle,yellowCard
A_Villa_7,2014-15,755310,1,2014-08-16 15:00:00,"bet365 Stadium, Stoke",27478,Away,Aston Villa,Stoke,W,197.0,30.0,9.0,,2.0,1.0,1.0,,12.0,2.0,9.0,1.0,8.0,17.0,75.0,46.0,26.0,,,56.0,9.0,14.0,,1.0,0,,1,0,0,,14.0,2.0,1.0,6.0,,13.0,,160.0,36.9,0.0,0,0,2.0,4.0,5.0,26.0,1.0,289.0,7.0,19.0,,8.0,12.0,0.0
A_Villa_7,2014-15,755313,2,2014-08-23 12:45:00,"Villa Park, Birmingham",30267,Home,Aston Villa,Newcastle,D,270.0,17.0,17.0,,1.0,,,,6.0,4.0,6.0,1.0,7.0,7.0,45.0,49.0,29.0,,,57.0,11.0,8.0,,,0,,0,0,0,,11.0,3.0,,2.0,,17.0,,130.0,40.4,0.0,1,0,4.0,6.0,6.0,29.0,4.0,348.0,10.0,17.0,,7.0,13.0,0.0
A_Villa_7,2014-15,755323,3,2014-08-31 13:30:00,"Villa Park, Birmingham",28336,Home,Aston Villa,Hull,W,345.0,17.0,15.0,,1.0,,,,9.0,1.0,3.0,,3.0,10.0,42.0,41.0,25.0,,,55.0,9.0,10.0,2.0,2.0,1,1.0,2,0,2,2.0,8.0,3.0,4.0,3.0,,16.0,,132.0,44.8,0.0,0,0,2.0,6.0,7.0,25.0,1.0,449.0,11.0,12.0,,3.0,8.0,0.0
A_Villa_7,2014-15,755337,4,2014-09-13 17:30:00,"Anfield, Liverpool",44689,Away,Aston Villa,Liverpool,W,151.0,23.0,11.0,,1.0,1.0,1.0,,13.0,1.0,2.0,1.0,6.0,7.0,47.0,32.0,45.0,,,54.0,10.0,8.0,,1.0,0,,1,0,1,,16.0,1.0,1.0,7.0,,9.0,,137.0,25.3,0.0,0,0,1.0,3.0,3.0,45.0,1.0,243.0,5.0,13.0,,6.0,8.0,0.0
A_Villa_7,2014-15,755343,5,2014-09-20 15:00:00,"Villa Park, Birmingham",40013,Home,Aston Villa,Arsenal,L,228.0,11.0,3.0,,1.0,1.0,1.0,,20.0,2.0,8.0,,5.0,10.0,43.0,30.0,16.0,,,38.0,11.0,9.0,,,3,3.0,0,3,0,,10.0,3.0,2.0,2.0,1.0,14.0,,137.0,29.1,0.0,0,0,1.0,2.0,5.0,16.0,1.0,314.0,6.0,13.0,,5.0,12.0,0.0
A_Villa_7,2014-15,755354,6,2014-09-27 15:00:00,"Stamford Bridge, London",41616,Away,Aston Villa,Chelsea,L,348.0,17.0,14.0,,1.0,,,,10.0,1.0,5.0,,2.0,5.0,36.0,44.0,27.0,,,51.0,9.0,11.0,,,3,3.0,0,1,0,,10.0,2.0,1.0,4.0,,16.0,,99.0,37.5,0.0,0,0,4.0,5.0,5.0,27.0,,416.0,7.0,10.0,,2.0,8.0,0.0
A_Villa_7,2014-15,755363,7,2014-10-04 17:30:00,"Villa Park, Birmingham",32964,Home,Aston Villa,Man City,L,276.0,15.0,9.0,,,1.0,1.0,,16.0,1.0,7.0,,,8.0,42.0,54.0,37.0,,,41.0,4.0,6.0,,,2,2.0,0,0,0,,23.0,2.0,1.0,11.0,,7.0,,121.0,32.2,0.0,0,0,5.0,4.0,5.0,37.0,1.0,363.0,6.0,24.0,,,14.0,0.0
A_Villa_7,2014-15,755376,8,2014-10-18 15:00:00,"Goodison Park, Liverpool",39505,Away,Aston Villa,Everton,L,326.0,15.0,16.0,,,,,,13.0,4.0,4.0,,4.0,10.0,47.0,42.0,24.0,1.0,1.0,53.0,16.0,10.0,,,3,3.0,0,1,0,,15.0,5.0,2.0,7.0,,22.0,,125.0,39.3,0.0,0,0,3.0,4.0,8.0,24.0,1.0,398.0,10.0,13.0,,4.0,10.0,0.0
A_Villa_7,2014-15,755386,9,2014-10-27 20:00:00,"MATRADE Loftus Road, London",18022,Away,Aston Villa,QPR,L,463.0,22.0,37.0,,1.0,1.0,1.0,,16.0,5.0,4.0,,4.0,14.0,59.0,67.0,34.0,1.0,,82.0,14.0,11.0,,,2,2.0,0,1,0,,12.0,5.0,6.0,3.0,,24.0,,180.0,64.8,0.0,0,0,2.0,4.0,8.0,34.0,5.0,575.0,15.0,12.0,,4.0,10.0,0.0
A_Villa_7,2014-15,755394,10,2014-11-02 16:00:00,"Villa Park, Birmingham",32049,Home,Aston Villa,Spurs,L,252.0,17.0,27.0,,1.0,1.0,1.0,,10.0,2.0,16.0,,3.0,12.0,65.0,50.0,38.0,,1.0,56.0,13.0,11.0,1.0,1.0,2,2.0,1,0,1,1.0,5.0,2.0,1.0,4.0,,28.0,,135.0,40.1,0.0,0,1,5.0,9.0,10.0,38.0,1.0,339.0,12.0,10.0,,3.0,7.0,0.0
A_Villa_7,2014-15,755412,11,2014-11-08 15:00:00,"Boleyn Ground, London",34857,Away,Aston Villa,West Ham,D,224.0,23.0,9.0,,1.0,,,,11.0,2.0,5.0,1.0,2.0,11.0,50.0,40.0,54.0,,,62.0,10.0,9.0,,,0,,0,0,0,,17.0,2.0,4.0,9.0,,14.0,,146.0,42.1,0.0,0,0,5.0,6.0,7.0,54.0,1.0,335.0,12.0,16.0,,2.0,14.0,0.0
