season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attCorner,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attOboxOwnGoal,attObxdLeft,attOpenplay,attPenGoal,attPenMiss,attPenTarget,attPostHigh,attPostLeft,attPostRight,attSetpiece,attemptsConcededIbox,attemptsConcededObox,attemptsIbox,attemptsObox,attendance,ballRecovery,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsAgainst,goalsFor,goalsOpenplay,goodHighClaim,ground,halfTimeAgainst,halfTimeFor,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,openPlayPass,opponent,opponent_id,outfielderBlock,ownGoals,passesLeft,passesRight,penAreaEntries,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,redCardsAgainst,redCardsFor,result,savedIbox,savedObox,saves,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,successfulOpenPlayPass,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,touchesInOppBox,wonContest,wonCorners,wonTackle,yellowCard,attFreekickPost,attLgCentre,backwardPass,bigChanceCreated,bigChanceMissed,bigChanceScored,fwdPass,leftsidePass,overrun,penGoalsConceded,rightsidePass,unsuccessfulTouch,attObxdRight,attOneOnOne,contentiousDecision,ptsGainedLosingPos,attemptedTackleFoul,blockedPass,putThrough,subsGoals,successfulPutThrough,attPenPost,ptsDroppedWinningPos,attLgRight,fiftyFifty,keeperGoals,successfulFiftyFifty,winningGoal,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,totalDistance
2010-11,322025,37.0,2011-05-14 12:45:00,11,Everton,Away,159.0,18.0,7.0,14.0,7.0,1.0,,175.0,4.0,1.0,5.0,11.0,15.0,52.0,320.0,,,16.0,10.0,5.0,13.0,3.0,,,,,,,,,,14.0,,,,,,,1.0,9.0,6.0,,,,48.0,2.0,8.0,8.0,1.0,12.0,16.0,13.0,,10.0,2.0,45.0,41.0,2.0,9.0,4.0,,,84.0,9.0,15.0,,,4.0,2.0,,,,,,,,7.0,,,,1.0,,,,,11.0,,15.0,11.0,1.0,5.0,81.0,48.0,2.0,,9.0,7.0,2.0,,,,5.0,,56.0,70.0,19.0,,,,,142.0,131.0,1.0,23.0,17.0,52.5,,,0.0,,,,3.0,,,,1.0,,12.0,,3.0,92.0,,16.0,168.0,29.0,20.0,13.0,9.0,40.0,31.0,,137.0,7.0,260.0,1.0,1.0,28.0,15.0,70.0,2.0,388.0,,1.0,22.0,16.0,,20.0,2.0,586.0,,5.0,12.0,15.0,0.0,,,56.0,3.0,3.0,,141.0,93.0,,,98.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2010-11,322029,38.0,2011-05-22 16:00:00,11,Everton,Home,91.0,10.0,4.0,5.0,1.0,1.0,,139.0,9.0,,10.0,10.0,13.0,28.0,225.0,,2.0,4.0,15.0,9.0,4.0,4.0,,1.0,,1.0,,2.0,,,,7.0,,,,1.0,,,,5.0,14.0,,,,60.0,4.0,2.0,6.0,,6.0,12.0,4.0,,9.0,2.0,50.0,45.0,4.0,15.0,6.0,,,75.0,12.0,16.0,1.0,,5.0,2.0,2.0,1.0,,,1.0,,1.0,15.0,,,1.0,,,,,,17.0,1.0,15.0,12.0,1.0,10.0,75.0,43.0,5.0,,6.0,3.0,2.0,,,,5.0,,48.0,56.0,15.0,,,,,125.0,108.0,3.0,22.0,22.0,36.1,1.0,,0.0,,,,2.0,3.0,,1.0,1.0,1.0,8.0,,2.0,78.0,,9.0,96.0,17.0,32.0,15.0,5.0,23.0,18.0,2.0,115.0,5.0,205.0,,,25.0,15.0,51.0,2.0,278.0,1.0,1.0,12.0,13.0,3.0,7.0,2.0,465.0,,7.0,6.0,9.0,0.0,,,39.0,3.0,2.0,1.0,118.0,65.0,1.0,,56.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360476,1.0,2012-01-11 19:45:00,11,Everton,Away,131.0,2.0,1.0,5.0,4.0,,,155.0,4.0,,5.0,8.0,12.0,11.0,281.0,,,13.0,19.0,11.0,7.0,1.0,,2.0,,,,,,,1.0,10.0,,,,,,,1.0,7.0,9.0,,,,61.0,,5.0,6.0,,4.0,12.0,10.0,,6.0,1.0,51.0,35.0,,15.0,5.0,,,70.0,16.0,6.0,,,1.0,,,,,,,,,11.0,,,,1.0,,,,1.0,15.0,,29.0,22.0,3.0,5.0,74.0,28.0,6.0,,4.0,4.0,,,,,4.0,,73.0,32.0,23.0,,,,,161.0,141.0,3.0,23.0,25.0,37.9,,1.0,0.0,,,,1.0,1.0,,,1.0,2.0,8.0,,3.0,92.0,,8.0,149.0,4.0,35.0,5.0,4.0,26.0,22.0,2.0,134.0,7.0,238.0,1.0,,36.0,13.0,35.0,,361.0,,0.0,13.0,18.0,,16.0,3.0,568.0,,,4.0,16.0,0.0,,,68.0,1.0,1.0,,135.0,72.0,3.0,,86.0,16.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360483,2.0,2011-08-20 15:00:00,11,Everton,Home,133.0,11.0,,6.0,6.0,5.0,,201.0,,,10.0,10.0,11.0,24.0,328.0,,2.0,24.0,12.0,29.0,10.0,,,,,,,2.0,,,,12.0,,,,1.0,,,,2.0,2.0,6.0,8.0,,56.0,,2.0,4.0,,2.0,14.0,9.0,,18.0,,53.0,59.0,,5.0,3.0,,,73.0,12.0,7.0,,,4.0,1.0,2.0,,,,,,,6.0,,,,,,,,,9.0,1.0,15.0,13.0,1.0,10.0,95.0,50.0,1.0,,6.0,4.0,4.0,431.0,,,2.0,,76.0,57.0,38.0,,,,,191.0,182.0,1.0,28.0,15.0,51.8,1.0,,0.0,,,,,,,,1.0,,8.0,,3.0,111.0,326.0,10.0,158.0,21.0,14.0,9.0,2.0,26.0,24.0,,161.0,8.0,307.0,,,28.0,13.0,50.0,4.0,439.0,,0.0,14.0,21.0,2.0,33.0,1.0,639.0,21.0,2.0,2.0,16.0,0.0,1.0,,45.0,1.0,1.0,,176.0,111.0,,,107.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360490,3.0,2011-08-27 15:00:00,11,Everton,Away,127.0,7.0,,4.0,4.0,,,143.0,4.0,,8.0,9.0,3.0,27.0,266.0,,,21.0,13.0,21.0,8.0,,,,,,,1.0,,,,9.0,1.0,,,,,,,14.0,7.0,,,,57.0,4.0,3.0,10.0,,4.0,11.0,5.0,,11.0,2.0,52.0,58.0,4.0,27.0,18.0,,1.0,61.0,15.0,17.0,,,3.0,,1.0,,,,,,,7.0,,,,2.0,,,,2.0,31.0,,13.0,11.0,1.0,8.0,91.0,40.0,5.0,1.0,5.0,3.0,3.0,,,,7.0,,51.0,56.0,24.0,2.0,2.0,1.0,1.0,175.0,159.0,,20.0,21.0,58.8,,2.0,0.0,,,,5.0,2.0,,,,,5.0,,3.0,77.0,,8.0,152.0,14.0,43.0,11.0,4.0,20.0,16.0,,133.0,10.0,240.0,2.0,,45.0,3.0,62.0,4.0,372.0,,0.0,11.0,13.0,1.0,27.0,1.0,578.0,,6.0,4.0,11.0,0.0,,,51.0,1.0,1.0,1.0,161.0,86.0,,,74.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360501,4.0,2011-09-10 15:00:00,11,Everton,Home,105.0,11.0,4.0,5.0,1.0,3.0,,195.0,3.0,1.0,2.0,12.0,9.0,37.0,295.0,1.0,,23.0,17.0,17.0,11.0,5.0,,1.0,,,,,,,,14.0,1.0,,,,,,2.0,3.0,6.0,,,,55.0,2.0,6.0,5.0,,8.0,13.0,6.0,1.0,13.0,1.0,55.0,54.0,2.0,12.0,6.0,,,90.0,13.0,11.0,,1.0,4.0,1.0,,1.0,,,1.0,,,8.0,,,1.0,,,,,1.0,10.0,,29.0,18.0,,2.0,97.0,51.0,,1.0,6.0,11.0,8.0,,,,2.0,,84.0,69.0,17.0,,,,1.0,172.0,161.0,4.0,22.0,22.0,54.2,,,0.0,,,,,1.0,,,,1.0,7.0,,3.0,101.0,,17.0,123.0,20.0,23.0,20.0,8.0,28.0,20.0,1.0,160.0,8.0,298.0,,1.0,44.0,12.0,73.0,,393.0,1.0,0.0,21.0,14.0,,25.0,1.0,606.0,,12.0,8.0,12.0,0.0,,,50.0,6.0,6.0,2.0,145.0,100.0,3.0,,98.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360512,5.0,2011-09-17 15:00:00,11,Everton,Home,112.0,9.0,3.0,12.0,9.0,5.0,,194.0,2.0,1.0,8.0,15.0,7.0,37.0,294.0,,1.0,30.0,9.0,14.0,12.0,2.0,,1.0,,2.0,,2.0,,,,14.0,,,,1.0,,,,4.0,6.0,,,,59.0,1.0,6.0,10.0,,4.0,14.0,10.0,1.0,14.0,,54.0,43.0,1.0,11.0,6.0,,,83.0,14.0,8.0,1.0,,5.0,2.0,2.0,2.0,,2.0,2.0,,,9.0,,,2.0,1.0,,,,1.0,10.0,1.0,19.0,15.0,,8.0,95.0,57.0,9.0,1.0,6.0,10.0,5.0,,,,3.0,,56.0,80.0,23.0,,,,,153.0,146.0,4.0,18.0,25.0,47.2,1.0,1.0,0.0,,,,,,,,2.0,1.0,8.0,2.0,3.0,116.0,,16.0,122.0,19.0,18.0,12.0,3.0,29.0,26.0,1.0,168.0,9.0,279.0,1.0,1.0,36.0,7.0,59.0,3.0,372.0,,0.0,19.0,17.0,1.0,36.0,2.0,594.0,,4.0,4.0,12.0,0.0,,,44.0,1.0,,2.0,139.0,87.0,2.0,,102.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360522,6.0,2011-09-24 12:45:00,11,Everton,Away,106.0,9.0,,5.0,5.0,1.0,1.0,157.0,5.0,,8.0,6.0,11.0,20.0,258.0,,,16.0,8.0,5.0,6.0,,,,,,,,,,,7.0,,,,,,,,7.0,12.0,,,,48.0,3.0,1.0,7.0,,5.0,9.0,6.0,,17.0,3.0,51.0,42.0,3.0,17.0,6.0,1.0,,53.0,13.0,9.0,,,1.0,1.0,,,,,,,,11.0,,,,2.0,,,,,16.0,,26.0,23.0,3.0,8.0,73.0,44.0,7.0,,3.0,3.0,3.0,,,,2.0,,72.0,46.0,14.0,,,,,150.0,129.0,,21.0,17.0,37.3,,,0.0,,,,2.0,3.0,,,,,4.0,,3.0,77.0,,6.0,122.0,20.0,38.0,12.0,4.0,20.0,16.0,,108.0,6.0,220.0,2.0,1.0,23.0,11.0,36.0,1.0,322.0,,0.0,8.0,22.0,,20.0,5.0,541.0,,6.0,5.0,19.0,0.0,,,41.0,,,,117.0,86.0,5.0,,78.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360532,7.0,2011-10-01 12:45:00,11,Everton,Home,80.0,9.0,,2.0,2.0,1.0,,128.0,7.0,,3.0,6.0,7.0,23.0,206.0,,,13.0,17.0,9.0,7.0,,,,,,,,,,,8.0,,,,,,,1.0,9.0,7.0,,,,47.0,3.0,3.0,2.0,1.0,5.0,7.0,7.0,,14.0,2.0,53.0,40.0,3.0,20.0,5.0,1.0,1.0,62.0,15.0,9.0,,,1.0,1.0,,,,,,,,15.0,,,,2.0,,,,,14.0,,15.0,15.0,,3.0,63.0,29.0,9.0,,4.0,3.0,3.0,,,,4.0,,32.0,63.0,20.0,1.0,1.0,1.0,,139.0,124.0,1.0,22.0,15.0,36.0,,2.0,0.0,,,,4.0,1.0,,,,,6.0,,3.0,66.0,,7.0,96.0,18.0,35.0,13.0,4.0,19.0,15.0,,102.0,8.0,191.0,2.0,,31.0,7.0,41.0,2.0,268.0,,1.0,12.0,14.0,,18.0,1.0,465.0,,8.0,5.0,12.0,0.0,,,33.0,,,,109.0,58.0,1.0,,68.0,10.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360540,8.0,2011-10-15 17:30:00,11,Everton,Away,144.0,7.0,,3.0,3.0,1.0,,139.0,5.0,1.0,10.0,12.0,11.0,30.0,280.0,,,14.0,2.0,7.0,6.0,1.0,,,,,,,,,,8.0,,,,,,1.0,1.0,3.0,4.0,,,,53.0,1.0,3.0,4.0,,2.0,5.0,2.0,,18.0,,41.0,41.0,1.0,22.0,12.0,,,56.0,11.0,13.0,1.0,,2.0,1.0,,1.0,,1.0,1.0,,,5.0,,,1.0,3.0,,,,,18.0,1.0,16.0,13.0,2.0,10.0,61.0,36.0,2.0,,4.0,4.0,2.0,,,,,,54.0,41.0,13.0,,,,,121.0,110.0,2.0,21.0,18.0,30.8,1.0,,0.0,,,,,2.0,2.0,,1.0,,4.0,,3.0,69.0,,8.0,156.0,12.0,33.0,8.0,2.0,10.0,8.0,,101.0,5.0,189.0,3.0,1.0,34.0,11.0,48.0,8.0,335.0,,0.0,9.0,19.0,1.0,17.0,2.0,517.0,,2.0,2.0,14.0,0.0,,,41.0,1.0,,1.0,118.0,87.0,2.0,,89.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360553,9.0,2011-10-23 13:30:00,11,Everton,Away,120.0,6.0,,5.0,5.0,5.0,1.0,206.0,6.0,,16.0,10.0,12.0,30.0,321.0,,,13.0,15.0,9.0,7.0,,,,,1.0,,1.0,,,,7.0,,,,,,,4.0,9.0,6.0,,,,81.0,3.0,3.0,8.0,,1.0,8.0,11.0,,16.0,1.0,55.0,46.0,3.0,23.0,10.0,,,74.0,8.0,12.0,1.0,,5.0,3.0,1.0,2.0,,2.0,2.0,,,9.0,,,2.0,3.0,,,,,17.0,,12.0,10.0,,16.0,92.0,53.0,5.0,2.0,3.0,6.0,5.0,,,,4.0,,74.0,64.0,26.0,,,,,162.0,148.0,5.0,34.0,19.0,46.7,,,0.0,,,,2.0,1.0,,,,,4.0,,3.0,97.0,,9.0,144.0,15.0,37.0,14.0,1.0,23.0,22.0,,141.0,9.0,288.0,3.0,,39.0,12.0,60.0,1.0,409.0,,0.0,12.0,19.0,,16.0,1.0,623.0,,6.0,1.0,16.0,0.0,,,63.0,3.0,2.0,1.0,153.0,98.0,3.0,,95.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360560,10.0,2011-10-29 12:00:00,11,Everton,Home,156.0,7.0,,5.0,5.0,,,217.0,3.0,,7.0,3.0,8.0,44.0,368.0,,,23.0,9.0,8.0,12.0,1.0,,,,,,2.0,,,,14.0,,,,1.0,,,,3.0,4.0,,,,63.0,1.0,5.0,8.0,,4.0,12.0,11.0,,12.0,1.0,47.0,44.0,1.0,6.0,1.0,,,72.0,13.0,8.0,,,2.0,,2.0,,,,,,,3.0,,,,2.0,,,,1.0,3.0,1.0,13.0,11.0,,7.0,74.0,47.0,1.0,,3.0,10.0,8.0,,,,2.0,,88.0,71.0,23.0,,,,,149.0,144.0,5.0,29.0,20.0,52.4,1.0,,0.0,,,,2.0,1.0,,,,,6.0,,3.0,120.0,,13.0,169.0,18.0,11.0,11.0,4.0,27.0,23.0,,168.0,6.0,307.0,2.0,,21.0,8.0,67.0,3.0,449.0,,0.0,19.0,23.0,,27.0,3.0,640.0,,5.0,4.0,20.0,0.0,1.0,,50.0,,,,147.0,122.0,1.0,,130.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360576,11.0,2011-11-05 12:45:00,11,Everton,Away,149.0,6.0,3.0,8.0,5.0,2.0,,182.0,6.0,,10.0,11.0,7.0,23.0,323.0,,1.0,20.0,15.0,20.0,10.0,,,,,,,,1.0,,,13.0,,,,,,1.0,,5.0,8.0,,,,57.0,6.0,3.0,1.0,,3.0,8.0,9.0,,17.0,,53.0,57.0,6.0,23.0,12.0,,,80.0,16.0,11.0,,,3.0,1.0,,1.0,1.0,1.0,,1.0,,8.0,,,,1.0,,,,,19.0,1.0,5.0,4.0,,10.0,98.0,54.0,5.0,1.0,6.0,5.0,4.0,,,,3.0,1.0,54.0,72.0,22.0,,,,,171.0,158.0,1.0,18.0,27.0,56.3,1.0,1.0,0.0,,,,,2.0,,,1.0,,8.0,,3.0,87.0,,11.0,178.0,17.0,36.0,10.0,3.0,21.0,18.0,,144.0,6.0,274.0,1.0,,45.0,8.0,54.0,4.0,431.0,,0.0,15.0,20.0,2.0,25.0,3.0,631.0,,6.0,3.0,14.0,0.0,,,69.0,2.0,1.0,1.0,166.0,91.0,1.0,,105.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360580,12.0,2011-11-19 15:00:00,11,Everton,Home,126.0,4.0,,5.0,5.0,2.0,,159.0,,,8.0,7.0,7.0,28.0,280.0,2.0,1.0,18.0,15.0,14.0,11.0,,,1.0,,,,,,,,,1.0,,,,,,3.0,1.0,4.0,,,,68.0,1.0,6.0,1.0,,9.0,16.0,15.0,2.0,7.0,,44.0,42.0,1.0,20.0,11.0,,,80.0,14.0,13.0,,,,,,1.0,1.0,1.0,,1.0,,5.0,,,,,,,,,13.0,,16.0,12.0,,8.0,83.0,38.0,1.0,,4.0,8.0,5.0,,,,1.0,,52.0,80.0,33.0,1.0,1.0,,1.0,162.0,155.0,2.0,30.0,28.0,47.8,,,0.0,,,,,,,,,1.0,4.0,,3.0,84.0,,12.0,144.0,21.0,27.0,13.0,8.0,41.0,33.0,,138.0,5.0,265.0,,,35.0,8.0,62.0,1.0,368.0,3.0,0.0,15.0,9.0,1.0,21.0,1.0,550.0,,6.0,9.0,8.0,0.0,,,51.0,,1.0,2.0,137.0,94.0,1.0,1.0,86.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360590,13.0,2011-11-26 15:00:00,11,Everton,Away,131.0,6.0,2.0,7.0,5.0,5.0,,206.0,3.0,,7.0,7.0,11.0,38.0,330.0,,1.0,23.0,14.0,16.0,11.0,3.0,,,,,1.0,1.0,,,,16.0,,,,,,,1.0,2.0,6.0,,,,65.0,4.0,6.0,,,4.0,13.0,6.0,,17.0,2.0,52.0,43.0,4.0,15.0,9.0,,,86.0,12.0,10.0,1.0,,2.0,1.0,1.0,2.0,,2.0,2.0,,,7.0,,,2.0,2.0,,,,2.0,18.0,,17.0,13.0,1.0,7.0,92.0,43.0,2.0,1.0,4.0,12.0,9.0,,,,5.0,,67.0,81.0,25.0,,,,,185.0,170.0,1.0,21.0,32.0,54.6,,,0.0,,,,1.0,2.0,,,,,4.0,,3.0,102.0,,16.0,146.0,16.0,30.0,14.0,4.0,24.0,20.0,,159.0,10.0,311.0,2.0,,37.0,15.0,72.0,3.0,433.0,,0.0,19.0,14.0,4.0,28.0,1.0,649.0,,3.0,4.0,9.0,0.0,,,56.0,3.0,2.0,1.0,155.0,104.0,2.0,,118.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360601,14.0,2011-12-04 15:00:00,11,Everton,Home,175.0,10.0,2.0,10.0,8.0,3.0,1.0,226.0,4.0,,6.0,4.0,13.0,43.0,391.0,,,25.0,13.0,11.0,7.0,2.0,,,,,,1.0,,,,9.0,,,,,,,,3.0,3.0,,,,50.0,3.0,7.0,4.0,,10.0,18.0,15.0,,12.0,,48.0,37.0,3.0,14.0,6.0,,,69.0,14.0,14.0,,,6.0,4.0,1.0,,,,,,,6.0,,,,,,,,,13.0,,12.0,12.0,,6.0,85.0,50.0,6.0,,5.0,4.0,,,,,1.0,,116.0,63.0,35.0,,,,,178.0,167.0,1.0,18.0,25.0,67.4,,,0.0,,,,1.0,,,,1.0,,7.0,,3.0,124.0,,9.0,203.0,25.0,25.0,10.0,6.0,43.0,37.0,,175.0,9.0,329.0,,,30.0,15.0,65.0,2.0,489.0,,0.0,14.0,7.0,,30.0,0.0,680.0,,5.0,10.0,3.0,0.0,,,63.0,1.0,1.0,,180.0,143.0,3.0,,103.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360609,15.0,2011-12-10 15:00:00,11,Everton,Away,116.0,5.0,2.0,5.0,3.0,5.0,,125.0,4.0,,7.0,12.0,6.0,24.0,236.0,,,12.0,12.0,12.0,4.0,2.0,,,,,,,,,,,,,,,,,,11.0,3.0,,,,67.0,4.0,1.0,8.0,,4.0,15.0,6.0,,11.0,1.0,49.0,42.0,4.0,19.0,9.0,,1.0,56.0,14.0,7.0,,,,,,,,,,,,10.0,,,,1.0,,,,,12.0,,25.0,20.0,4.0,7.0,85.0,35.0,7.0,,6.0,,,,,,5.0,,55.0,48.0,15.0,,,,,157.0,151.0,4.0,27.0,27.0,38.4,,3.0,0.0,,,,2.0,,,,,,9.0,1.0,3.0,67.0,,6.0,134.0,16.0,25.0,8.0,3.0,24.0,21.0,,108.0,10.0,213.0,1.0,,37.0,7.0,53.0,9.0,323.0,,0.0,10.0,20.0,1.0,15.0,2.0,522.0,,3.0,4.0,18.0,0.0,,,49.0,,,,133.0,75.0,,,66.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360621,16.0,2011-12-17 15:00:00,11,Everton,Home,108.0,8.0,1.0,10.0,9.0,4.0,,254.0,5.0,,9.0,15.0,16.0,36.0,352.0,1.0,1.0,27.0,10.0,10.0,18.0,3.0,,,,,,3.0,,,,22.0,,,,,,,,4.0,3.0,,,,57.0,,9.0,,,13.0,18.0,9.0,,8.0,,32.0,37.0,,16.0,5.0,,,77.0,11.0,13.0,,,4.0,1.0,3.0,1.0,,,1.0,,,11.0,,,1.0,3.0,,,,1.0,15.0,,12.0,8.0,,9.0,88.0,52.0,,1.0,9.0,13.0,8.0,,,,,,105.0,67.0,27.0,,,,,181.0,167.0,4.0,16.0,25.0,61.7,,,0.0,,,,,,,,1.0,,12.0,,3.0,148.0,,22.0,126.0,12.0,30.0,13.0,13.0,41.0,28.0,,205.0,15.0,364.0,3.0,,36.0,17.0,56.0,2.0,449.0,2.0,0.0,29.0,5.0,3.0,34.0,1.0,669.0,,9.0,13.0,5.0,0.0,,,59.0,3.0,3.0,,167.0,114.0,,,109.0,12.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360635,17.0,2011-12-21 20:00:00,11,Everton,Home,120.0,9.0,4.0,7.0,3.0,2.0,1.0,185.0,1.0,,4.0,7.0,10.0,24.0,298.0,1.0,1.0,23.0,11.0,17.0,7.0,2.0,,,,3.0,,3.0,,,,6.0,,,,,,,1.0,2.0,3.0,,,,52.0,,4.0,6.0,,9.0,12.0,5.0,,10.0,,41.0,52.0,,16.0,6.0,,,80.0,8.0,13.0,,,6.0,2.0,3.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,,,,8.0,,14.0,12.0,,4.0,87.0,40.0,2.0,1.0,4.0,6.0,4.0,,,,4.0,,70.0,70.0,19.0,,,,,167.0,160.0,4.0,15.0,26.0,45.6,,,0.0,,,,1.0,,,,1.0,,7.0,,3.0,95.0,,10.0,142.0,21.0,23.0,12.0,9.0,28.0,19.0,,151.0,4.0,284.0,,,28.0,12.0,55.0,3.0,398.0,1.0,0.0,15.0,16.0,2.0,30.0,1.0,583.0,,6.0,9.0,13.0,0.0,,,64.0,1.0,2.0,,165.0,85.0,1.0,,84.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360646,18.0,2011-12-26 15:00:00,11,Everton,Away,114.0,11.0,4.0,7.0,4.0,6.0,,172.0,4.0,1.0,11.0,16.0,13.0,33.0,279.0,,,14.0,10.0,20.0,6.0,2.0,,,,,,,,,,,1.0,,,,,,1.0,6.0,6.0,,,,60.0,1.0,3.0,3.0,,6.0,8.0,8.0,1.0,9.0,,43.0,42.0,1.0,12.0,7.0,,,76.0,17.0,6.0,,,,,,,,,,,,9.0,,,,2.0,,,,3.0,21.0,,9.0,8.0,,11.0,96.0,50.0,5.0,,5.0,3.0,2.0,,,,7.0,,68.0,73.0,21.0,,,,1.0,201.0,175.0,2.0,23.0,22.0,51.7,,,0.0,,,,1.0,,,,1.0,,6.0,,3.0,74.0,,8.0,146.0,16.0,38.0,8.0,6.0,21.0,16.0,,129.0,10.0,268.0,3.0,1.0,51.0,14.0,60.0,3.0,393.0,,0.0,11.0,14.0,1.0,20.0,1.0,588.0,,1.0,6.0,12.0,0.0,,,60.0,,,1.0,165.0,95.0,2.0,,73.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360658,19.0,2012-01-01 12:30:00,11,Everton,Away,140.0,18.0,3.0,8.0,5.0,,1.0,196.0,6.0,1.0,5.0,18.0,12.0,38.0,328.0,,,17.0,13.0,11.0,5.0,3.0,,,,,,,,,,8.0,,,,,,,1.0,8.0,5.0,,,,49.0,1.0,6.0,4.0,,7.0,13.0,9.0,,10.0,,37.0,38.0,1.0,12.0,6.0,,,71.0,8.0,10.0,1.0,1.0,,2.0,,,,,,,,15.0,,,1.0,1.0,,,,,15.0,,22.0,19.0,2.0,5.0,83.0,47.0,2.0,,3.0,5.0,4.0,,,,3.0,,59.0,56.0,22.0,,,,,168.0,153.0,1.0,23.0,19.0,49.0,,1.0,0.0,,,,,,,,,,5.0,,3.0,102.0,,8.0,166.0,31.0,27.0,4.0,7.0,31.0,24.0,,148.0,2.0,281.0,1.0,1.0,41.0,15.0,63.0,2.0,416.0,,0.0,15.0,15.0,1.0,21.0,2.0,621.0,,2.0,7.0,10.0,0.0,,,57.0,,,,139.0,120.0,1.0,,100.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2011-12,360661,20.0,2012-01-04 20:00:00,11,Everton,Home,102.0,4.0,1.0,5.0,4.0,5.0,2.0,140.0,5.0,,4.0,14.0,11.0,20.0,237.0,,,31.0,13.0,7.0,4.0,1.0,,,,,,1.0,,,,8.0,,,,1.0,,,,12.0,3.0,,,,49.0,1.0,1.0,4.0,,6.0,15.0,7.0,,11.0,2.0,39.0,41.0,1.0,18.0,8.0,,1.0,62.0,8.0,11.0,,,4.0,3.0,1.0,1.0,,,1.0,,,9.0,,,1.0,,,,,2.0,19.0,1.0,22.0,18.0,2.0,4.0,85.0,43.0,9.0,,3.0,3.0,3.0,,,,4.0,,71.0,36.0,31.0,,,,,185.0,164.0,,24.0,19.0,48.8,1.0,,0.0,,,,5.0,,,,,,6.0,,3.0,73.0,,6.0,124.0,11.0,39.0,11.0,6.0,31.0,25.0,,129.0,11.0,238.0,,,39.0,13.0,46.0,3.0,331.0,,0.0,10.0,17.0,2.0,41.0,1.0,561.0,,6.0,6.0,12.0,0.0,1.0,1.0,50.0,1.0,2.0,,154.0,74.0,1.0,,53.0,10.0,,,,,,,,,,,,,,,,,,,,,,
