season,matchId,gameweek,kickoff,team_id,team,venue,accurateBackZonePass,accurateChippedPass,accurateCornersIntobox,accurateCross,accurateCrossNocorner,accurateFlickOn,accurateFreekickCross,accurateFwdZonePass,accurateGoalKicks,accurateKeeperSweeper,accurateKeeperThrows,accurateLaunches,accurateLayoffs,accurateLongBalls,accuratePass,accuratePullBack,accurateThroughBall,accurateThrows,aerialLost,aerialWon,attAssistOpenplay,attAssistSetplay,attFastbreak,attFreekickGoal,attFreekickMiss,attFreekickTarget,attFreekickTotal,attIboxOwnGoal,attLgCentre,attObxdRight,attOpenplay,attPenGoal,attPostHigh,attSetpiece,attemptsConcededIbox,attemptsConcededObox,backwardPass,ballRecovery,bigChanceCreated,bigChanceMissed,bigChanceScored,blockedCross,blockedScoringAtt,challengeLost,clearanceOffLine,cornerTaken,crosses18yard,crosses18yardplus,defenderGoals,dispossessed,divingSave,duelLost,duelWon,effectiveBlockedCross,effectiveClearance,effectiveHeadClearance,errorLeadToGoal,errorLeadToShot,finalThirdEntries,fkFoulLost,fkFoulWon,forwardGoals,foulThrowIn,fouledFinalThird,freekickCross,freekickTotal,fwdPass,goalAssist,goalAssistDeadball,goalAssistIntentional,goalAssistOpenplay,goalAssistSetplay,goalFastbreak,goalKicks,goalsOpenplay,goodHighClaim,handBall,headClearance,hitWoodwork,interception,interceptionWon,interceptionsInBox,keeperThrows,leftsidePass,longPassOwnToOpp,longPassOwnToOppSuccess,lostCorners,midfielderGoals,offtargetAttAssist,ontargetAttAssist,ontargetScoringAtt,outfielderBlock,overrun,ownGoals,passesLeft,passesRight,penAreaEntries,penGoalsConceded,penaltyConceded,penaltyFaced,penaltySave,penaltyWon,possLostAll,possLostCtrl,possWonAtt3rd,possWonDef3rd,possWonMid3rd,possessionPercentage,postScoringAtt,punches,redCard,rightsidePass,savedIbox,savedObox,secondYellow,shieldBallOop,shotFastbreak,shotOffTarget,sixYardBlock,subsMade,successfulFinalThirdPasses,totalAttAssist,totalBackZonePass,totalChippedPass,totalClearance,totalContest,totalCornersIntobox,totalCross,totalCrossNocorner,totalFastbreak,totalFinalThirdPasses,totalFlickOn,totalFwdZonePass,totalHighClaim,totalKeeperSweeper,totalLaunches,totalLayoffs,totalLongBalls,totalOffside,totalPass,totalPullBack,totalRedCard,totalScoringAtt,totalTackle,totalThroughBall,totalThrows,totalYelCard,touches,unsuccessfulTouch,wonContest,wonCorners,wonTackle,yellowCard,attCorner,attFreekickPost,attOneOnOne,attPenTarget,attPostLeft,attPostRight,attemptsIbox,attemptsObox,contentiousDecision,openPlayPass,ptsDroppedWinningPos,saves,successfulOpenPlayPass,touchesInOppBox,attObxdLeft,attemptedTackleFoul,blockedPass,putThrough,successfulPutThrough,ptsGainedLosingPos,expectedAssists,expectedGoals,expectedGoalsFreekick,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,keeperGoals,subsGoals,winningGoal,fiftyFifty,successfulFiftyFifty
2011-12,360570,11,2011-11-05 15:00:00,45,Norwich,Away,88.0,12.0,1.0,7.0,6.0,4.0,,192.0,,,5.0,10.0,6.0,30.0,273.0,,,22.0,24.0,20.0,6.0,2.0,,1.0,,,1.0,,,,7.0,,,1.0,12.0,4.0,54.0,58.0,1.0,,1.0,3.0,3.0,9.0,,6.0,15.0,11.0,,17.0,,62.0,54.0,3.0,14.0,6.0,1.0,,78.0,9.0,12.0,1.0,,6.0,4.0,1.0,160.0,1.0,,1.0,1.0,,,8.0,1.0,1.0,,13.0,,15.0,14.0,5.0,5.0,80.0,87.0,40.0,6.0,1.0,1.0,8.0,7.0,4.0,2.0,,65.0,78.0,33.0,,,,,,188.0,176.0,1.0,17.0,30.0,52.8,,,0.0,80.0,2.0,,,1.0,,1.0,,3.0,99.0,9.0,109.0,25.0,26.0,9.0,5.0,35.0,30.0,,151.0,8.0,300.0,1.0,,34.0,6.0,58.0,1.0,374.0,,0.0,11.0,16.0,2.0,32.0,5.0,581.0,6.0,6.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360582,12,2011-11-19 12:45:00,45,Norwich,Home,129.0,13.0,1.0,3.0,2.0,,,168.0,6.0,1.0,9.0,6.0,12.0,25.0,294.0,1.0,,16.0,6.0,13.0,6.0,,1.0,,,1.0,1.0,,,,7.0,,,,18.0,2.0,67.0,65.0,1.0,1.0,1.0,1.0,3.0,10.0,2.0,1.0,10.0,3.0,,18.0,3.0,49.0,50.0,1.0,18.0,8.0,1.0,1.0,76.0,12.0,10.0,1.0,,3.0,1.0,1.0,148.0,,,,,,,13.0,1.0,1.0,,12.0,,21.0,19.0,2.0,9.0,96.0,96.0,32.0,6.0,,4.0,2.0,2.0,5.0,2.0,,58.0,62.0,21.0,,,,,,170.0,158.0,3.0,20.0,28.0,42.6,,,0.0,89.0,8.0,1.0,,,1.0,4.0,,3.0,76.0,6.0,143.0,25.0,30.0,7.0,1.0,15.0,14.0,1.0,127.0,5.0,272.0,1.0,1.0,38.0,12.0,60.0,1.0,400.0,1.0,0.0,9.0,24.0,,18.0,3.0,604.0,6.0,3.0,1.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360594,13,2011-11-26 15:00:00,45,Norwich,Home,93.0,14.0,1.0,6.0,5.0,4.0,,118.0,13.0,,1.0,14.0,6.0,33.0,205.0,,,21.0,12.0,23.0,9.0,1.0,,,1.0,,1.0,,,,8.0,,,2.0,9.0,4.0,50.0,35.0,1.0,1.0,,4.0,3.0,6.0,,6.0,8.0,4.0,1.0,9.0,,46.0,51.0,4.0,20.0,12.0,,,86.0,18.0,7.0,1.0,1.0,2.0,1.0,1.0,122.0,1.0,,1.0,1.0,,,17.0,1.0,1.0,3.0,23.0,,2.0,,,2.0,56.0,89.0,44.0,4.0,,7.0,4.0,5.0,1.0,1.0,,50.0,41.0,16.0,,,,,,159.0,135.0,3.0,9.0,11.0,44.1,,,0.0,62.0,2.0,,,,,9.0,,3.0,68.0,11.0,98.0,35.0,44.0,9.0,3.0,16.0,13.0,,133.0,18.0,208.0,1.0,,33.0,7.0,61.0,2.0,290.0,,0.0,17.0,16.0,1.0,31.0,1.0,495.0,8.0,5.0,6.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360603,14,2011-12-03 15:00:00,45,Norwich,Away,99.0,12.0,1.0,5.0,4.0,1.0,,116.0,7.0,1.0,5.0,10.0,1.0,24.0,210.0,,,19.0,5.0,3.0,2.0,1.0,,,,,,,,,4.0,,,1.0,18.0,8.0,54.0,37.0,,,,3.0,,6.0,,3.0,11.0,2.0,,7.0,1.0,34.0,28.0,3.0,23.0,5.0,2.0,,81.0,10.0,9.0,1.0,,2.0,,,126.0,1.0,,1.0,,1.0,,10.0,,,,13.0,,17.0,10.0,5.0,5.0,60.0,70.0,30.0,12.0,,2.0,2.0,2.0,10.0,,,47.0,40.0,13.0,,,,,,147.0,130.0,,16.0,9.0,31.2,,1.0,0.0,60.0,5.0,,,,,4.0,,3.0,66.0,4.0,120.0,26.0,40.0,8.0,3.0,16.0,13.0,,123.0,8.0,196.0,,1.0,38.0,2.0,58.0,1.0,300.0,,0.0,6.0,14.0,,20.0,1.0,481.0,11.0,2.0,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360614,15,2011-12-10 15:00:00,45,Norwich,Home,132.0,24.0,2.0,7.0,5.0,7.0,1.0,191.0,3.0,1.0,4.0,17.0,4.0,49.0,316.0,,,20.0,10.0,7.0,6.0,1.0,,,,,1.0,,,,7.0,,,1.0,3.0,10.0,68.0,38.0,,,,2.0,7.0,6.0,,7.0,19.0,3.0,,7.0,2.0,38.0,35.0,2.0,24.0,10.0,,,106.0,10.0,8.0,3.0,,4.0,1.0,1.0,152.0,2.0,1.0,2.0,1.0,1.0,,6.0,1.0,,,20.0,,8.0,5.0,,4.0,100.0,82.0,45.0,2.0,1.0,,9.0,5.0,5.0,1.0,,79.0,56.0,19.0,,,,,,177.0,157.0,2.0,14.0,13.0,52.5,,2.0,0.0,101.0,,4.0,,,,2.0,2.0,3.0,100.0,9.0,143.0,54.0,44.0,7.0,6.0,29.0,23.0,,173.0,19.0,307.0,,1.0,41.0,5.0,80.0,1.0,421.0,,0.0,14.0,18.0,1.0,24.0,3.0,623.0,9.0,2.0,7.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360621,16,2011-12-17 15:00:00,45,Norwich,Away,84.0,18.0,,5.0,5.0,8.0,1.0,103.0,4.0,1.0,2.0,3.0,16.0,31.0,182.0,,,14.0,10.0,10.0,4.0,1.0,,,,,,,,,5.0,,,2.0,13.0,16.0,32.0,32.0,,,,8.0,,9.0,1.0,,9.0,5.0,,1.0,4.0,37.0,32.0,8.0,18.0,8.0,,,83.0,15.0,10.0,1.0,,3.0,2.0,,147.0,1.0,,1.0,,1.0,,11.0,,3.0,2.0,12.0,,13.0,10.0,2.0,2.0,55.0,90.0,37.0,13.0,,5.0,1.0,1.0,9.0,,,40.0,56.0,20.0,,,,,,164.0,153.0,,10.0,9.0,38.3,,4.0,0.0,54.0,5.0,2.0,,,,6.0,,2.0,51.0,6.0,107.0,49.0,29.0,4.0,,16.0,16.0,,113.0,17.0,197.0,3.0,1.0,15.0,16.0,73.0,2.0,288.0,,0.0,7.0,12.0,,22.0,1.0,463.0,14.0,,,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360632,17,2011-12-20 19:45:00,45,Norwich,Away,115.0,25.0,4.0,8.0,4.0,1.0,,181.0,8.0,1.0,2.0,9.0,2.0,38.0,288.0,,,22.0,11.0,15.0,13.0,,1.0,,,,,,,,18.0,,,,14.0,7.0,67.0,38.0,1.0,,1.0,2.0,5.0,5.0,,6.0,8.0,6.0,,5.0,3.0,41.0,41.0,2.0,20.0,9.0,,,98.0,12.0,5.0,1.0,,1.0,,,161.0,2.0,,2.0,2.0,,,14.0,2.0,2.0,,25.0,,7.0,5.0,,2.0,89.0,111.0,54.0,4.0,1.0,3.0,12.0,9.0,4.0,,,67.0,53.0,23.0,,,,,,197.0,166.0,1.0,13.0,16.0,45.6,,,0.0,85.0,4.0,,,,1.0,5.0,,3.0,81.0,15.0,134.0,65.0,51.0,9.0,6.0,20.0,14.0,1.0,149.0,13.0,288.0,2.0,1.0,22.0,3.0,71.0,5.0,402.0,,0.0,19.0,20.0,1.0,27.0,2.0,617.0,11.0,1.0,6.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360644,18,2011-12-27 19:30:00,45,Norwich,Home,95.0,16.0,2.0,8.0,6.0,2.0,1.0,208.0,7.0,,4.0,8.0,21.0,30.0,295.0,,,21.0,9.0,9.0,6.0,2.0,1.0,,1.0,,1.0,,,,5.0,,,1.0,11.0,9.0,66.0,48.0,,,,5.0,3.0,4.0,,3.0,10.0,12.0,,13.0,2.0,41.0,38.0,,15.0,8.0,,1.0,78.0,7.0,6.0,,,2.0,1.0,1.0,159.0,,,,,,,11.0,,1.0,,16.0,,10.0,9.0,,4.0,87.0,86.0,43.0,10.0,,3.0,5.0,2.0,3.0,1.0,,80.0,65.0,20.0,,,,,,180.0,163.0,5.0,14.0,20.0,40.4,,,0.0,87.0,2.0,2.0,,,1.0,4.0,1.0,3.0,92.0,8.0,116.0,28.0,27.0,11.0,2.0,25.0,23.0,1.0,145.0,7.0,308.0,1.0,,25.0,27.0,53.0,2.0,399.0,,0.0,9.0,20.0,2.0,23.0,1.0,601.0,12.0,3.0,3.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360654,19,2011-12-31 15:00:00,45,Norwich,Home,159.0,35.0,2.0,5.0,3.0,3.0,,240.0,2.0,1.0,3.0,6.0,6.0,44.0,394.0,1.0,,24.0,3.0,5.0,10.0,4.0,,,,,,,,,14.0,,1.0,2.0,5.0,6.0,76.0,39.0,2.0,1.0,1.0,1.0,8.0,8.0,1.0,4.0,15.0,12.0,,12.0,,38.0,32.0,1.0,13.0,9.0,,,96.0,10.0,7.0,1.0,,2.0,1.0,,154.0,1.0,,1.0,1.0,,,4.0,1.0,,,13.0,1.0,3.0,2.0,,3.0,132.0,75.0,45.0,3.0,,7.0,8.0,4.0,4.0,1.0,,82.0,56.0,37.0,,,,,,152.0,145.0,1.0,12.0,22.0,51.4,1.0,,0.0,112.0,1.0,1.0,,,,8.0,3.0,3.0,123.0,15.0,170.0,62.0,20.0,6.0,4.0,32.0,28.0,,174.0,9.0,336.0,,1.0,11.0,6.0,66.0,5.0,474.0,1.0,0.0,20.0,19.0,1.0,25.0,0.0,648.0,12.0,1.0,4.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360665,20,2012-01-02 15:00:00,45,Norwich,Away,180.0,37.0,1.0,9.0,8.0,2.0,,211.0,9.0,1.0,6.0,4.0,1.0,55.0,382.0,1.0,1.0,23.0,7.0,7.0,10.0,3.0,1.0,,,,,,,,,,,1.0,2.0,6.0,70.0,32.0,,,,2.0,2.0,9.0,,5.0,18.0,5.0,,8.0,2.0,40.0,29.0,2.0,26.0,19.0,,,96.0,13.0,12.0,1.0,,,,,151.0,2.0,,1.0,2.0,,,9.0,,,1.0,32.0,,13.0,11.0,3.0,6.0,137.0,84.0,50.0,2.0,1.0,8.0,7.0,5.0,3.0,,,91.0,55.0,24.0,,,,,,155.0,134.0,,11.0,14.0,60.6,,1.0,0.0,112.0,,2.0,,2.0,1.0,8.0,,3.0,104.0,15.0,190.0,63.0,47.0,6.0,3.0,28.0,25.0,,169.0,9.0,308.0,,1.0,15.0,3.0,78.0,1.0,470.0,2.0,0.0,15.0,8.0,4.0,26.0,1.0,661.0,11.0,2.0,5.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360677,21,2012-01-14 15:00:00,45,Norwich,Away,161.0,19.0,1.0,5.0,4.0,4.0,,159.0,4.0,,2.0,16.0,2.0,40.0,315.0,,,17.0,9.0,7.0,4.0,1.0,2.0,,,,,,,,5.0,,,2.0,11.0,8.0,72.0,47.0,1.0,,1.0,5.0,2.0,4.0,1.0,5.0,10.0,,,12.0,2.0,44.0,38.0,5.0,21.0,9.0,,,83.0,15.0,5.0,1.0,,1.0,,,166.0,2.0,,2.0,2.0,,2.0,8.0,2.0,3.0,,18.0,1.0,9.0,8.0,,2.0,92.0,98.0,52.0,10.0,1.0,3.0,4.0,3.0,3.0,3.0,,58.0,48.0,20.0,1.0,1.0,1.0,,,165.0,144.0,2.0,25.0,8.0,45.3,,2.0,0.0,87.0,3.0,3.0,,1.0,2.0,3.0,,3.0,66.0,7.0,183.0,41.0,42.0,6.0,4.0,14.0,10.0,4.0,126.0,14.0,248.0,3.0,,40.0,2.0,75.0,,417.0,,0.0,8.0,24.0,1.0,22.0,1.0,609.0,5.0,2.0,5.0,17.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360684,22,2012-01-21 12:45:00,45,Norwich,Home,156.0,25.0,1.0,4.0,3.0,2.0,,163.0,7.0,,10.0,7.0,7.0,46.0,315.0,,,15.0,3.0,3.0,5.0,1.0,1.0,,,,,,,,,,,,10.0,10.0,69.0,61.0,,,,7.0,1.0,13.0,,1.0,8.0,7.0,,14.0,4.0,39.0,29.0,7.0,18.0,7.0,,,83.0,5.0,5.0,,,,,,152.0,,,,,,,15.0,,1.0,,21.0,,12.0,9.0,2.0,10.0,85.0,89.0,47.0,11.0,,3.0,3.0,2.0,2.0,,,74.0,55.0,21.0,,,,,,162.0,136.0,1.0,27.0,20.0,41.8,,,0.0,93.0,4.0,2.0,,,1.0,3.0,,3.0,56.0,6.0,169.0,43.0,44.0,7.0,1.0,16.0,15.0,,103.0,5.0,246.0,1.0,,20.0,8.0,77.0,,399.0,,0.0,6.0,18.0,,19.0,0.0,596.0,10.0,3.0,1.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360691,23,2012-02-01 20:00:00,45,Norwich,Away,146.0,12.0,,5.0,5.0,5.0,,164.0,3.0,1.0,4.0,15.0,16.0,43.0,305.0,,,23.0,12.0,31.0,8.0,1.0,,,,,,1.0,,,9.0,,,4.0,6.0,7.0,71.0,52.0,,,,,4.0,10.0,,6.0,4.0,9.0,,23.0,3.0,62.0,58.0,,33.0,19.0,,,81.0,14.0,6.0,,,2.0,2.0,,169.0,,,,,,,7.0,,,,28.0,,9.0,5.0,1.0,4.0,99.0,103.0,52.0,3.0,,5.0,4.0,2.0,4.0,3.0,1.0,69.0,60.0,24.0,,,,,,190.0,176.0,4.0,16.0,21.0,50.9,,,0.0,73.0,2.0,1.0,,1.0,,8.0,,3.0,75.0,9.0,164.0,23.0,47.0,5.0,5.0,20.0,15.0,,137.0,15.0,268.0,,1.0,55.0,20.0,72.0,1.0,412.0,,0.0,14.0,19.0,,27.0,1.0,638.0,16.0,2.0,6.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360704,24,2012-02-04 15:00:00,45,Norwich,Home,122.0,19.0,2.0,10.0,8.0,5.0,,220.0,8.0,2.0,4.0,23.0,3.0,28.0,332.0,,1.0,21.0,12.0,4.0,16.0,2.0,1.0,,1.0,,2.0,,1.0,,16.0,,1.0,1.0,4.0,9.0,68.0,28.0,2.0,2.0,1.0,4.0,4.0,8.0,,4.0,17.0,3.0,,9.0,,37.0,27.0,4.0,16.0,11.0,,,95.0,6.0,9.0,,,3.0,,2.0,172.0,,,,,,,8.0,1.0,4.0,,19.0,1.0,9.0,5.0,,4.0,84.0,88.0,49.0,7.0,2.0,12.0,6.0,6.0,6.0,,,55.0,70.0,13.0,,,,,,152.0,137.0,,8.0,10.0,52.3,1.0,1.0,0.0,99.0,1.0,1.0,,,1.0,14.0,2.0,3.0,104.0,18.0,136.0,31.0,31.0,5.0,3.0,23.0,20.0,1.0,155.0,11.0,310.0,4.0,2.0,53.0,3.0,57.0,3.0,423.0,,0.0,24.0,11.0,2.0,28.0,0.0,621.0,12.0,3.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360716,25,2012-02-11 15:00:00,45,Norwich,Away,84.0,15.0,1.0,6.0,5.0,4.0,1.0,211.0,3.0,4.0,5.0,12.0,21.0,22.0,289.0,,2.0,22.0,14.0,16.0,9.0,,,,,1.0,1.0,,,,9.0,,,2.0,11.0,6.0,89.0,53.0,4.0,3.0,1.0,3.0,1.0,5.0,,8.0,17.0,3.0,,12.0,,43.0,42.0,3.0,30.0,17.0,,1.0,85.0,12.0,6.0,2.0,,3.0,2.0,1.0,175.0,3.0,,3.0,2.0,1.0,,11.0,2.0,2.0,1.0,26.0,1.0,10.0,8.0,,5.0,67.0,86.0,37.0,6.0,1.0,4.0,8.0,9.0,6.0,2.0,,114.0,58.0,17.0,1.0,1.0,1.0,,,188.0,171.0,4.0,17.0,20.0,44.7,,2.0,0.0,70.0,1.0,1.0,,,,6.0,,3.0,108.0,12.0,101.0,35.0,47.0,4.0,4.0,26.0,22.0,,168.0,11.0,326.0,2.0,4.0,44.0,24.0,56.0,,401.0,2.0,0.0,16.0,17.0,2.0,27.0,2.0,615.0,11.0,3.0,8.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360724,26,2012-02-26 13:30:00,45,Norwich,Home,117.0,29.0,,9.0,9.0,5.0,1.0,230.0,3.0,,3.0,5.0,25.0,31.0,338.0,,1.0,18.0,6.0,10.0,12.0,1.0,,,,,,,,,13.0,,,2.0,8.0,3.0,58.0,51.0,2.0,2.0,,4.0,3.0,6.0,1.0,4.0,18.0,9.0,,9.0,2.0,34.0,33.0,4.0,16.0,2.0,,,81.0,9.0,10.0,1.0,,2.0,2.0,,176.0,1.0,,1.0,1.0,,,5.0,1.0,1.0,,5.0,,8.0,6.0,,3.0,100.0,93.0,49.0,4.0,,8.0,6.0,5.0,3.0,1.0,,79.0,78.0,24.0,,,,,,176.0,168.0,3.0,13.0,25.0,43.4,,,0.0,113.0,3.0,2.0,,,,8.0,,3.0,99.0,14.0,145.0,54.0,24.0,4.0,3.0,32.0,29.0,,152.0,11.0,334.0,1.0,,24.0,25.0,60.0,,447.0,,0.0,16.0,13.0,2.0,22.0,1.0,626.0,16.0,,4.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360735,27,2012-03-03 15:00:00,45,Norwich,Away,79.0,15.0,1.0,2.0,1.0,6.0,,134.0,5.0,,4.0,13.0,6.0,28.0,211.0,,,19.0,7.0,9.0,6.0,1.0,,,,1.0,1.0,,,,5.0,,,2.0,9.0,3.0,43.0,34.0,,,,5.0,3.0,3.0,,2.0,4.0,4.0,,5.0,1.0,35.0,34.0,5.0,36.0,20.0,,,84.0,17.0,11.0,,,3.0,,1.0,154.0,,,,,,,10.0,,3.0,2.0,28.0,,11.0,8.0,3.0,4.0,72.0,93.0,35.0,8.0,,2.0,5.0,3.0,2.0,,,57.0,40.0,15.0,,,,,,173.0,159.0,,16.0,8.0,52.1,,2.0,0.0,55.0,2.0,1.0,,3.0,,2.0,,3.0,51.0,7.0,109.0,35.0,50.0,6.0,2.0,10.0,8.0,,100.0,14.0,225.0,3.0,,52.0,9.0,67.0,,324.0,,0.0,8.0,13.0,,28.0,2.0,523.0,14.0,1.0,2.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360745,28,2012-03-11 16:00:00,45,Norwich,Home,144.0,11.0,1.0,7.0,6.0,5.0,,176.0,7.0,2.0,9.0,12.0,25.0,32.0,313.0,,,20.0,14.0,10.0,11.0,1.0,3.0,,1.0,,1.0,,,,10.0,,,,14.0,6.0,62.0,54.0,,,,3.0,5.0,8.0,,3.0,14.0,5.0,,7.0,4.0,45.0,39.0,3.0,22.0,12.0,,1.0,69.0,12.0,7.0,,,4.0,1.0,1.0,150.0,1.0,,1.0,,1.0,,14.0,,2.0,,20.0,,14.0,9.0,,10.0,89.0,85.0,47.0,5.0,1.0,6.0,7.0,2.0,2.0,,,62.0,46.0,18.0,,,,,,151.0,137.0,2.0,16.0,20.0,44.9,,,0.0,85.0,4.0,2.0,,,3.0,7.0,1.0,3.0,78.0,13.0,152.0,24.0,36.0,7.0,3.0,23.0,20.0,3.0,118.0,15.0,257.0,2.0,2.0,30.0,25.0,57.0,2.0,386.0,,0.0,14.0,19.0,1.0,25.0,4.0,607.0,22.0,3.0,3.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360754,29,2012-03-18 16:00:00,45,Norwich,Away,237.0,27.0,2.0,7.0,5.0,6.0,,195.0,3.0,1.0,9.0,5.0,29.0,36.0,425.0,,,24.0,10.0,14.0,8.0,1.0,,,1.0,,1.0,,,,9.0,,,,8.0,6.0,83.0,61.0,1.0,2.0,,3.0,2.0,2.0,,5.0,12.0,5.0,,10.0,2.0,47.0,46.0,3.0,21.0,15.0,,,72.0,15.0,8.0,,,2.0,,1.0,195.0,,,,,,,6.0,,1.0,,28.0,,13.0,7.0,,9.0,107.0,99.0,57.0,4.0,,3.0,6.0,4.0,2.0,2.0,,70.0,84.0,15.0,,,,,,176.0,159.0,2.0,28.0,20.0,55.8,,,0.0,138.0,3.0,2.0,,,,5.0,,3.0,92.0,9.0,257.0,36.0,38.0,17.0,5.0,22.0,17.0,,135.0,10.0,288.0,1.0,1.0,31.0,31.0,60.0,,523.0,1.0,0.0,11.0,17.0,,28.0,3.0,733.0,17.0,7.0,5.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360764,30,2012-03-24 15:00:00,45,Norwich,Home,191.0,12.0,2.0,7.0,5.0,3.0,,238.0,5.0,1.0,2.0,7.0,21.0,30.0,422.0,,1.0,21.0,12.0,10.0,5.0,1.0,,,,,,,,,10.0,1.0,,,7.0,6.0,86.0,44.0,1.0,,2.0,2.0,6.0,5.0,,5.0,9.0,9.0,,14.0,1.0,46.0,42.0,2.0,27.0,13.0,,,84.0,12.0,8.0,2.0,,2.0,,,205.0,1.0,,1.0,1.0,,,9.0,1.0,2.0,,29.0,,11.0,9.0,,2.0,120.0,98.0,48.0,5.0,,1.0,6.0,4.0,6.0,,,103.0,59.0,26.0,,,,,1.0,194.0,162.0,2.0,16.0,20.0,62.4,,1.0,0.0,117.0,1.0,,1.0,1.0,,4.0,1.0,3.0,108.0,7.0,211.0,37.0,59.0,10.0,3.0,21.0,18.0,,166.0,6.0,338.0,2.0,1.0,23.0,21.0,60.0,3.0,528.0,,1.0,14.0,17.0,2.0,26.0,1.0,744.0,13.0,7.0,5.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360772,31,2012-03-31 15:00:00,45,Norwich,Away,275.0,18.0,5.0,9.0,4.0,5.0,,306.0,4.0,3.0,13.0,12.0,11.0,37.0,572.0,,,18.0,13.0,4.0,9.0,3.0,,,,,1.0,,,,11.0,,,,12.0,3.0,108.0,45.0,,,,1.0,4.0,4.0,1.0,7.0,15.0,10.0,,14.0,3.0,45.0,33.0,1.0,13.0,7.0,,,91.0,9.0,11.0,1.0,,3.0,1.0,1.0,201.0,1.0,,,1.0,,,4.0,1.0,2.0,,12.0,,16.0,11.0,2.0,13.0,189.0,85.0,51.0,6.0,,7.0,6.0,4.0,4.0,,,80.0,54.0,43.0,,,,,,160.0,147.0,2.0,10.0,20.0,61.9,,,0.0,166.0,4.0,2.0,,,,8.0,1.0,3.0,132.0,13.0,288.0,42.0,26.0,7.0,7.0,33.0,26.0,,194.0,9.0,409.0,2.0,3.0,31.0,11.0,68.0,,664.0,1.0,0.0,16.0,16.0,2.0,19.0,2.0,855.0,11.0,2.0,7.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2011-12,360784,32,2012-04-07 15:00:00,45,Norwich,Home,150.0,18.0,,5.0,5.0,7.0,,170.0,7.0,1.0,3.0,16.0,1.0,28.0,315.0,,,19.0,14.0,12.0,6.0,,2.0,,,,3.0,,,,11.0,,,1.0,7.0,3.0,68.0,43.0,1.0,,1.0,2.0,6.0,4.0,,2.0,17.0,5.0,,8.0,2.0,38.0,48.0,2.0,23.0,16.0,,,85.0,7.0,17.0,1.0,,8.0,1.0,3.0,192.0,2.0,,2.0,2.0,,1.0,11.0,2.0,1.0,,28.0,,19.0,15.0,1.0,3.0,82.0,102.0,51.0,4.0,1.0,3.0,5.0,6.0,3.0,,,68.0,40.0,23.0,,,,,,186.0,164.0,1.0,18.0,19.0,48.3,,,0.0,89.0,3.0,,,1.0,2.0,3.0,1.0,3.0,76.0,8.0,170.0,38.0,45.0,7.0,2.0,25.0,23.0,3.0,144.0,21.0,286.0,1.0,1.0,44.0,4.0,58.0,3.0,431.0,,0.0,15.0,17.0,4.0,23.0,0.0,627.0,4.0,2.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
