season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2016-17,7089875,1,13,Leicester_City,Away,19303,78412,Shinji Okazaki,shinji-okazaki,F,True,,,,3.0,1.0,4.0,,,4.0,,,,,,,1.0,2.0,3.0,,,1.0,,,,,,,,22.0,1.0,,,,,,,5.0,,7.0,,,1.0,,,2.0,,,,,6.0,1.0,7.0,2,,14.0,1.0,1.0,2.0,
2016-17,7089875,1,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,True,,,,1.0,,1.0,1.0,,,,,,,,,,2.0,,,,1.0,,,,,,,,7.0,,,,,,,,1.0,,,,,,,,,,,,,2.0,,2.0,0,,2.0,,,,
2016-17,7089875,1,13,Leicester_City,Away,139502,90714,Ahmed Musa,ahmed-musa,F,False,,,1.0,16.0,4.0,20.0,3.0,,3.0,2.0,,,,,,2.0,11.0,4.0,,,4.0,,,,,1.0,4.0,,90.0,,,,,,,,13.0,,7.5,,,2.0,,,5.0,1.0,,1.0,,21.0,4.0,24.0,2,,41.0,3.0,1.0,3.0,
2016-17,7089875,1,13,Leicester_City,Away,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,7.0,,7.0,4.0,1.0,1.0,,2.0,1.0,,,,1.0,7.0,2.0,,,1.0,,,,,,2.0,,90.0,,,,,,,,8.0,,5.7,,,1.0,,,1.0,1.0,,,,11.0,,10.0,2,1.0,20.0,2.0,,,1.0
2016-17,7090013,2,13,Leicester_City,Home,19303,78412,Shinji Okazaki,shinji-okazaki,F,False,,,,8.0,7.0,15.0,6.0,1.0,1.0,,,,3.0,,,1.0,11.0,5.0,,,1.0,,,,,1.0,1.0,,67.0,,,,,,,,12.0,,6.6,,,,,,1.0,,,,,14.0,8.0,22.0,0,2.0,34.0,3.0,1.0,1.0,2.0
2016-17,7090013,2,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,True,,,,7.0,6.0,13.0,2.0,1.0,5.0,,,,,,,1.0,3.0,3.0,,,,,,,,,,,23.0,,,,,,,,4.0,,6.6,,,,,,,,,,,9.0,6.0,15.0,0,1.0,19.0,1.0,1.0,,1.0
2016-17,7090013,2,13,Leicester_City,Home,139502,90714,Ahmed Musa,ahmed-musa,F,True,,,,1.0,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,3.0,,,,,,,,3.0,,,,,,,,1.0,1.0,,,,2.0,1.0,2.0,0,,5.0,1.0,,,
2016-17,7090013,2,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,1.0,,1.0,12.0,4.0,15.0,3.0,2.0,5.0,,,1.0,2.0,,,1.0,10.0,3.0,,,,,,,,1.0,1.0,,90.0,,,,,,,,15.0,,6.5,,,1.0,,,5.0,3.0,,2.0,,21.0,4.0,22.0,2,,37.0,1.0,,1.0,
2016-17,7090023,3,13,Leicester_City,Home,19303,78412,Shinji Okazaki,shinji-okazaki,F,False,,,,14.0,10.0,24.0,1.0,4.0,2.0,,1.0,1.0,1.0,,,2.0,5.0,11.0,,,1.0,,,,,,,,80.0,2.0,,,,,,1.0,15.0,,7.2,,,,,,3.0,,,1.0,1.0,24.0,10.0,34.0,3,1.0,55.0,3.0,4.0,3.0,1.0
2016-17,7090023,3,13,Leicester_City,Home,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,True,,,,8.0,2.0,10.0,1.0,2.0,,,,,1.0,,,2.0,4.0,2.0,,,,,,,,,,,10.0,,,,,,,,3.0,,6.3,,,,,1.0,,,,,,9.0,2.0,11.0,0,,14.0,,,,
2016-17,7090023,3,13,Leicester_City,Home,139502,90714,Ahmed Musa,ahmed-musa,F,True,,,,5.0,4.0,9.0,,,4.0,,1.0,,1.0,,,,2.0,2.0,,,,,,,,,,,15.0,1.0,,,,,,,4.0,,6.3,,,,,,2.0,,,,,7.0,4.0,11.0,1,,17.0,1.0,1.0,1.0,
2016-17,7090023,3,13,Leicester_City,Home,173827,101668,Jamie Vardy,jamie-vardy,F,False,,,,10.0,1.0,11.0,1.0,1.0,1.0,,,1.0,,,,3.0,6.0,6.0,,,2.0,,1.0,,,,,,90.0,1.0,,,,,,,12.0,,7.3,,,1.0,,,2.0,1.0,,1.0,,17.0,1.0,17.0,3,2.0,32.0,,1.0,2.0,2.0
2016-17,7090038,4,13,Leicester_City,Away,19303,78412,Shinji Okazaki,shinji-okazaki,F,False,,,,6.0,3.0,9.0,2.0,1.0,2.0,,,,,,,1.0,3.0,1.0,,,,,,,,,,,45.0,,,,,,,,8.0,,6.5,,,1.0,,,,,,,1.0,10.0,4.0,14.0,1,,18.0,2.0,,,
2016-17,7090038,4,13,Leicester_City,Away,52691,54316,Leonardo Ulloa,leonardo-ulloa,F,True,,,1.0,13.0,2.0,15.0,1.0,1.0,1.0,,,,2.0,,,1.0,5.0,1.0,,,,,,,,,,,25.0,,,,,,,,5.0,,6.2,,,,,,1.0,,,1.0,,15.0,2.0,17.0,0,,21.0,1.0,,,
