playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,overruns,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,cornersTakenInclShortCorners,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,oboxTarget,tacklesLost,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,successfulCrossesOpenPlay,foulWonPenalty,successfulCrossesAndCorners,penaltiesConceded,throwInsToOppositionPlayer,unsuccessfulCornersIntoBox,lastPlayerTackle,clearancesOffTheLine,redCards2ndYellow,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,ownGoalScored,successfulCornersIntoBox,penaltiesTaken,penaltyGoals,penaltiesSaved,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,goalkeeperSmother,drops,crossesNotClaimed,setPiecesGoals,otherGoals
37748,Bacary Sagna,Defender,Arsenal,3,France,2013-14,126.0,4.0,7.0,1.0616,58.0,1.0,35.0,1854.0,1.0,,0.0,3.0,1.0,5.0,5.0,58.0,5.0,91.0,5.0,47.1502,20.0,18.0,1.0,27.0,0.0,163.0,35.0,,,8.0,105.0,32.0,1.0,1816.0,5.0,470.0,45.0,1.0,692.0,23.0,54.0,370.0,2795.0,299.0,,745.0,,49.0,78.0,,3.5527,0.0,0.0653,3.0,12.0,223.0,2.0,5.0,34.0,272.0,105.0,,180.0,15.0,1.0,3060.0,1.0,213.0,67.0,1528.0,38.0,175.0,39.0,68.0,105.0,339.0,25.0,1.0,687.0,1.0,13.0,855.0,34.0,1.0,1.0,159.0,122.0,0.0,23.0,8.0,7.0,51.0,1.0,3.0,48.0,7.0,1.1528,6.0,18.0,,18.0,,36.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
80254,Carl Jenkinson,Defender,Arsenal,3,England,2013-14,27.0,,1.0,0.5738,14.0,,14.0,398.0,1.0,,1.0,,7.0,,,7.0,2.0,25.0,2.0,11.1802,2.0,1.0,,4.0,0.0,31.0,14.0,1.0,,11.0,28.0,12.0,,390.0,1.0,116.0,11.0,,162.0,6.0,10.0,106.0,610.0,68.0,,159.0,,11.0,21.0,,0.3877,0.0,,2.0,2.0,48.0,2.0,2.0,7.0,59.0,28.0,1.0,15.0,3.0,,800.0,,33.0,20.0,329.0,13.0,28.0,9.0,20.0,19.0,60.0,8.0,0.0,111.0,,3.0,185.0,7.0,,,45.0,8.0,0.0,4.0,8.0,4.0,6.0,,,8.0,5.0,0.1888,1.0,5.0,,5.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,
98745,Héctor Bellerín,Defender,Arsenal,3,Spain,2013-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42427,Kieran Gibbs,Defender,Arsenal,3,England,2013-14,113.0,2.0,2.0,0.0403,68.0,,28.0,1089.0,,,,,4.0,1.0,1.0,44.0,1.0,96.0,2.0,25.2338,12.0,15.0,2.0,11.0,0.0,103.0,28.0,,,25.0,59.0,33.0,,1069.0,4.0,378.0,44.0,,42.0,18.0,27.0,198.0,1739.0,145.0,,395.0,,52.0,76.0,1.0,2.2054,1.0,,7.0,6.0,171.0,1.0,,24.0,223.0,59.0,,88.0,8.0,1.0,2055.0,,140.0,46.0,839.0,46.0,119.0,17.0,69.0,435.0,253.0,27.0,,414.0,1.0,24.0,483.0,16.0,,2.0,165.0,44.0,1.0,16.0,19.0,3.0,53.0,3.0,,50.0,8.0,0.4076,2.0,12.0,,12.0,,43.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
51507,Laurent Koscielny,Defender,Arsenal,3,France,2013-14,95.0,2.0,6.0,1.7517,54.0,1.0,32.0,1269.0,2.0,,0.0,,,4.0,4.0,46.0,2.0,72.0,4.0,34.8167,3.0,4.0,2.0,17.0,1.0,176.0,32.0,1.0,,2.0,2.0,10.0,,1243.0,5.0,106.0,41.0,,290.0,30.0,129.0,59.0,1770.0,2.0,,940.0,1.0,23.0,29.0,,0.444,1.0,,2.0,11.0,60.0,,1.0,32.0,83.0,2.0,,99.0,16.0,,2741.0,,125.0,19.0,1057.0,25.0,234.0,25.0,49.0,514.0,220.0,13.0,2.0,406.0,,13.0,246.0,23.0,1.0,2.0,121.0,53.0,0.0,2.0,4.0,23.0,89.0,3.0,,7.0,7.0,2.0769,1.0,,,,3.0,,,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
38411,Nacho Monreal,Defender,Arsenal,3,Spain,2013-14,64.0,1.0,1.0,0.2117,29.0,1.0,23.0,720.0,,3.0,,,10.0,1.0,1.0,23.0,2.0,47.0,1.0,18.5128,10.0,4.0,1.0,12.0,0.0,89.0,23.0,,,9.0,35.0,18.0,,712.0,2.0,158.0,21.0,,20.0,11.0,21.0,145.0,1075.0,98.0,,273.0,,22.0,28.0,,0.89,0.0,,2.0,3.0,62.0,1.0,5.0,13.0,84.0,35.0,,42.0,6.0,,1178.0,,66.0,24.0,615.0,27.0,56.0,17.0,41.0,324.0,130.0,13.0,,231.0,,8.0,370.0,15.0,,1.0,88.0,19.0,0.0,7.0,8.0,3.0,25.0,4.0,,22.0,3.0,0.342,2.0,7.0,,7.0,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,
17127,Per Mertesacker,Defender,Arsenal,3,Germany,2013-14,77.0,2.0,6.0,0.8615,41.0,,35.0,1706.0,2.0,1.0,1.0,1.0,,4.0,4.0,46.0,5.0,59.0,4.0,46.2412,2.0,12.0,1.0,24.0,1.0,143.0,35.0,,,,,5.0,,1685.0,11.0,133.0,29.0,,548.0,12.0,92.0,100.0,2164.0,5.0,1.0,1184.0,,20.0,46.0,,0.629,0.0,,,17.0,99.0,,3.0,35.0,119.0,,,143.0,16.0,,3150.0,,156.0,17.0,1495.0,39.0,247.0,39.0,31.0,269.0,233.0,10.0,1.0,789.0,,12.0,403.0,34.0,2.0,1.0,90.0,97.0,0.0,2.0,2.0,17.0,59.0,,1.0,42.0,5.0,1.1693,3.0,,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
15943,Thomas Vermaelen,Defender,Arsenal,3,Belgium,2013-14,28.0,1.0,,,14.0,,14.0,347.0,,1.0,,,7.0,,,20.0,2.0,22.0,1.0,15.653,,9.0,1.0,6.0,0.0,29.0,14.0,,,1.0,2.0,3.0,1.0,339.0,3.0,43.0,10.0,1.0,45.0,6.0,40.0,25.0,515.0,15.0,,208.0,1.0,11.0,6.0,,0.1728,0.0,0.0482,,3.0,21.0,1.0,1.0,7.0,32.0,2.0,,53.0,1.0,,782.0,,55.0,6.0,275.0,8.0,78.0,16.0,8.0,163.0,83.0,4.0,,114.0,,4.0,107.0,14.0,,1.0,30.0,33.0,0.0,1.0,3.0,2.0,19.0,,,12.0,2.0,0.2349,0.0,,,,,3.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
83564,Antonio Luna,Defender,A Villa,7,Spain,2013-14,68.0,,1.0,0.9001,43.0,,17.0,440.0,1.0,2.0,1.0,,1.0,,,9.0,1.0,64.0,,19.5189,5.0,12.0,,10.0,0.0,73.0,17.0,,1.0,12.0,18.0,26.0,,424.0,,197.0,35.0,,17.0,13.0,25.0,78.0,857.0,146.0,,180.0,,28.0,39.0,,0.3486,0.0,,2.0,1.0,78.0,,1.0,16.0,106.0,18.0,1.0,20.0,4.0,,1381.0,,75.0,34.0,309.0,7.0,30.0,18.0,59.0,135.0,143.0,20.0,0.0,210.0,,8.0,157.0,17.0,,,123.0,11.0,0.0,6.0,13.0,8.0,26.0,2.0,,34.0,2.0,0.3559,2.0,3.0,,3.0,,30.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
58845,Ciaran Clark,Defender,A Villa,7,Ireland,2013-14,81.0,2.0,2.0,,44.0,,27.0,861.0,,1.0,,,4.0,2.0,2.0,42.0,4.0,61.0,3.0,35.3824,7.0,26.0,2.0,16.0,0.0,71.0,27.0,,,3.0,5.0,6.0,,835.0,10.0,276.0,36.0,,111.0,30.0,60.0,86.0,1307.0,36.0,1.0,430.0,3.0,82.0,61.0,,0.6359,0.0,,,12.0,151.0,,,23.0,233.0,5.0,,106.0,5.0,,2202.0,,125.0,15.0,568.0,27.0,202.0,38.0,39.0,222.0,206.0,10.0,,442.0,,8.0,201.0,34.0,,2.0,100.0,64.0,0.0,4.0,5.0,24.0,25.0,2.0,,95.0,11.0,0.959,8.0,3.0,,3.0,1.0,20.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
