playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
465247,Senne Lammens,Senne,Lammens,1,Goalkeeper,Right,Belgium,BE,2002-07-07,Belgium,24,193,88.0,2025-09-01,False
59735,Karl Darlow,Karl,Darlow,12,Goalkeeper,Right,Wales,GB-WLS,1990-10-08,England,35,190,88.0,2026-06-14,False
21205,Tom Heaton,Tom,Heaton,22,Goalkeeper,Right,England,GB-ENG,1986-04-15,England,40,188,85.0,2021-07-02,False
461537,Dermot Mee,Dermot,Mee,45,Goalkeeper,Right,Northern Ireland,GB-NIR,2002-11-20,England,23,183,,2023-07-24,False
216051,Diogo Dalot,José Diogo,Dalot Teixeira,2,Defender,Right,Portugal,PT,1999-03-18,Portugal,27,184,82.0,2018-06-08,False
230001,Noussair Mazraoui,Noussair,Mazraoui,3,Defender,Right,Morocco,MA,1997-11-14,Netherlands,28,183,79.0,2024-08-13,False
209365,Matthijs de Ligt,Matthijs,de Ligt,4,Defender,Right,Netherlands,NL,1999-08-12,Netherlands,27,187,89.0,2024-08-13,False
95658,Harry Maguire,Harry,Maguire,5,Defender,Right,England,GB-ENG,1993-03-05,England,33,194,90.0,2019-08-05,False
221820,Lisandro Martínez,Lisandro,Martínez,6,Defender,Left,Argentina,AR,1998-01-18,Argentina,28,175,78.0,2022-07-17,False
596777,Patrick Dorgu,Patrick,Dorgu,13,Defender,Left,Denmark,DK,2004-10-26,Denmark,21,185,68.0,2025-02-02,False
550864,Leny Yoro,Leny,Yoro,15,Defender,Right,France,FR,2005-11-13,France,20,190,83.0,2024-07-19,False
106760,Luke Shaw,Luke,Shaw,23,Defender,Left,England,GB-ENG,1995-07-12,England,31,178,80.0,2014-07-01,False
606745,Ayden Heaven,Ayden,Heaven,26,Defender,Left,England,GB-ENG,2006-09-22,England,19,189,77.0,2025-02-01,False
577974,Harry Amass,Harry,Amass,41,Defender,Left,England,GB-ENG,2007-03-16,England,19,181,71.0,2024-04-06,False
184341,Mason Mount,Mason,Mount,7,Midfielder,Right,England,GB-ENG,1999-01-10,England,27,181,76.0,2023-07-05,False
141746,Bruno Fernandes,Bruno Miguel,Borges Fernandes,8,Midfielder,Right,Portugal,PT,1994-09-08,Portugal,32,183,64.0,2020-01-30,False
532605,Andrey Santos,Andrey,Nascimento dos Santos,17,Midfielder,Right,Brazil,BR,2004-05-03,Brazil,22,180,75.0,2026-07-13,False
166989,Youri Tielemans,Youri,Tielemans,18,Midfielder,Right,Belgium,BE,1997-05-07,Belgium,29,176,72.0,2026-07-14,False
535301,Carlos Baleba,Carlos,Baleba,20,Midfielder,Left,Cameroon,CM,2004-01-03,Cameroon,22,179,73.0,2026-08-25,False
232112,Manuel Ugarte,Manuel,Ugarte,25,Midfielder,Right,Uruguay,UY,2001-04-11,Uruguay,25,182,77.0,2024-08-30,False
516895,Kobbie Mainoo,Kobbie,Mainoo,37,Midfielder,Right,England,GB-ENG,2005-04-19,England,21,184,72.0,2022-10-15,False
547037,Jack Fletcher,Jack,Fletcher,38,Midfielder,Left,England,GB-ENG,2007-03-19,England,19,180,78.0,2024-07-12,False
519913,Tyler Fletcher,Tyler,Fletcher,39,Midfielder,Right,Scotland,GB-SCT,2007-03-19,England,19,183,72.0,2025-05-26,False
176297,Marcus Rashford,Marcus,Rashford,9,Forward,Right,England,GB-ENG,1997-10-31,England,28,188,80.0,2015-07-01,False
430871,Matheus Cunha,Matheus,Santos Carneiro da Cunha,10,Forward,Right,Brazil,BR,1999-05-27,Brazil,27,183,76.0,2025-06-01,False
458249,Joshua Zirkzee,Joshua,Zirkzee,11,Forward,Right,Netherlands,NL,2001-05-22,Netherlands,25,193,84.0,2024-07-17,False
493250,Amad Diallo,Amad,Diallo,16,Forward,Left,Cote d’Ivoire,CI,2002-07-11,Côte d'Ivoire,24,173,72.0,2021-01-07,False
446008,Bryan Mbeumo,Bryan,Mbeumo,19,Forward,Left,Cameroon,CM,1999-08-07,France,27,171,64.0,2025-07-21,False
485711,Benjamin Sesko,Benjamin,Sesko,30,Forward,Right,Slovenia,SI,2003-05-31,Slovenia,23,195,85.0,2025-08-09,False
576628,Shea Lacey,Shea,Lacey,61,Forward,Left,England,GB-ENG,2007-04-14,England,19,167,,2025-05-26,False
