season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,fouls,goalAssist,goals,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyMiss,penaltyWon,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest
2015-16,6767933,1,31,Crystal_Palace,Away,20097,20529,Glenn Murray,glenn-murray,F,False,,,,5.0,3.0,8.0,4.0,2.0,1.0,,1.0,,,,,1.0,10.0,3.0,,,6.0,,,,,,2.0,,82.0,1.0,,,,,,,6.3,,,,,,,1.0,,,1.0,11.0,5.0,15.0,1,,22.0,2.0,1.0,
2015-16,6767933,1,31,Crystal_Palace,Away,46620,55452,Yannick Bolasie,yannick-bolasie,F,True,,,,7.0,,7.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,18.0,1.0,,,,,,,6.5,,,,,,1.0,,,,,8.0,,8.0,1,,12.0,,,
2015-16,6767933,1,31,Crystal_Palace,Away,50485,59125,Connor Wickham,connor-wickham,F,True,,,,9.0,1.0,10.0,,,1.0,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,6.7,,,1.0,,,,,,,,10.0,1.0,11.0,1,,12.0,,,
2015-16,6767933,1,31,Crystal_Palace,Away,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767933,1,31,Crystal_Palace,Away,232118,104547,Dwight Gayle,dwight-gayle,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767945,2,31,Crystal_Palace,Home,20097,20529,Glenn Murray,glenn-murray,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,
2015-16,6767945,2,31,Crystal_Palace,Home,46620,55452,Yannick Bolasie,yannick-bolasie,F,False,,,1.0,2.0,5.0,7.0,2.0,,4.0,,,,,,,1.0,5.0,4.0,,,1.0,,,,,,,,45.0,,,,,,,,6.4,,,,,1.0,3.0,2.0,,2.0,,8.0,5.0,11.0,0,,23.0,1.0,2.0,2.0
2015-16,6767945,2,31,Crystal_Palace,Home,50485,59125,Connor Wickham,connor-wickham,F,False,,,2.0,16.0,4.0,20.0,7.0,4.0,,,1.0,,1.0,,,1.0,11.0,5.0,,,3.0,,,,1.0,,1.0,,90.0,,,,,,,,6.5,,,2.0,,1.0,,,,2.0,1.0,25.0,4.0,29.0,2,1.0,39.0,3.0,,
2015-16,6767945,2,31,Crystal_Palace,Home,204336,106617,Patrick Bamford,patrick-bamford,F,True,,,,1.0,,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,,,10.0,,,,,,,,6.4,,,,,1.0,,1.0,,,,2.0,,1.0,0,,4.0,1.0,,
2015-16,6767961,3,31,Crystal_Palace,Home,20097,20529,Glenn Murray,glenn-murray,F,False,,,,5.0,2.0,7.0,6.0,3.0,2.0,1.0,,,,,,1.0,9.0,3.0,,,2.0,,,,,,1.0,,45.0,,,,,,,,6.8,,,1.0,,,,1.0,,,1.0,9.0,2.0,10.0,1,,14.0,1.0,,
