playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,aerialDuels,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,hitWoodwork,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,throughBalls,offsides,oboxBlocked,cornersTakenInclShortCorners,successfulCornersIntoBox,successfulLaunches,leftFootGoals,unsuccessfulCornersIntoBox,shotsBlockedOutsideBox,handballsConceded,freekickTotal,attemptsFromSetPieces,secondGoalAssists,expectedGoalsFreekick,cleanSheets,blocks,throwInsToOppositionPlayer,ownGoalScored,clearancesOffTheLine,foulWonPenalty,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,headedGoals,penaltiesConceded,lastPlayerTackle,redCards2ndYellow,penaltiesTaken,penaltyGoals
159533,Adama Traoré,Forward,Fulham,54,Spain,2023-24,29.0,5.0,0.8899,0.0,1.0,7.0,3.0,2.1365,4.0,10.0,19.0,17.0,3.0,3.0,1.0,21.0,21.0,111.0,2.0,1.0,16.0,15.0,2.0,5.0,3.0,364.0,3.0,1.0,6.0,26.0,1.0,9.0,17.0,87.0,25.0,2.0,11.3505,4.0,2.0,13.0,1.0,23.0,15.0,4.0,0.0,55.0,2.0,1.0,31.0,13.0,17.0,2.0,2.0,1.0,6.0,76.0,12.0,21.0,15.0,1.0,40.0,9.0,0.0,111.0,3.0,7.0,73.0,3.0,9.0,32.0,5.0,1.0,3.0,33.0,217.0,2.0,1.0,1.0,1.0,19.0,4.0,1.5289,2.0,2.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153133,Alex Iwobi,Forward,Fulham,54,Nigeria,2023-24,106.0,12.0,3.9705,0.0,18.0,20.0,7.0,5.432,31.0,37.0,144.0,32.0,2.0,18.0,27.0,186.0,52.0,1012.0,5.0,2.0,5.0,25.0,7.0,13.0,6.0,2341.0,6.0,1.0,19.0,82.0,11.0,52.0,76.0,786.0,87.0,5.0,33.5829,51.0,6.0,41.0,10.0,87.0,202.0,5.0,2.0,188.0,18.0,3.0,296.0,150.0,32.0,7.0,4.0,13.0,33.0,562.0,30.0,57.0,62.0,10.0,163.0,6.0,0.0,999.0,17.0,20.0,367.0,18.0,40.0,278.0,12.0,15.0,40.0,236.0,1420.0,9.0,17.0,1.0,11.0,277.0,9.0,5.3291,2.0,42.0,51.0,6.0,8.0,7.0,7.0,1.0,2.0,1.0,5.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156689,Andreas Pereira,Midfielder,Fulham,54,Brazil,2023-24,150.0,14.0,5.6723,0.0,12.0,16.0,3.0,4.7104,25.0,40.0,168.0,37.0,7.0,9.0,34.0,225.0,62.0,1063.0,3.0,3.0,3.0,50.0,6.0,67.0,7.0,2637.0,7.0,,36.0,84.0,6.0,58.0,70.0,788.0,67.0,5.0,34.0459,77.0,11.0,40.0,6.0,114.0,236.0,27.0,1.0,234.0,14.0,0.0,317.0,99.0,37.0,6.0,2.0,13.0,22.0,619.0,34.0,153.0,63.0,6.0,184.0,14.0,0.0,959.0,24.0,32.0,498.0,12.0,19.0,266.0,22.0,4.0,50.0,244.0,1615.0,7.0,29.0,3.0,13.0,286.0,19.0,4.6373,6.0,57.0,49.0,14.0,3.0,6.0,148.0,51.0,2.0,1.0,75.0,6.0,1.0,7.0,7.0,1.0,0.4278,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
169528,Antonee Robinson,Defender,Fulham,54,United States,2023-24,169.0,30.0,3.7427,0.0,6.0,7.0,13.0,1.5725,93.0,10.0,278.0,37.0,6.0,,37.0,392.0,102.0,1629.0,,,,69.0,4.0,30.0,3.0,3270.0,3.0,,27.0,192.0,11.0,116.0,150.0,1136.0,67.0,8.0,55.1336,27.0,109.0,60.0,3.0,142.0,572.0,20.0,0.0,361.0,48.0,,688.0,227.0,37.0,4.0,,35.0,35.0,614.0,49.0,102.0,51.0,3.0,292.0,42.0,0.0,1604.0,3.0,31.0,651.0,58.0,37.0,94.0,34.0,80.0,101.0,275.0,2650.0,247.0,5.0,,61.0,653.0,26.0,0.682,6.0,114.0,172.0,1.0,3.0,3.0,,,20.0,,,3.0,1.0,,,1.0,,7.0,8.0,42.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
440323,Armando Broja,Forward,Fulham,54,Albania,2023-24,70.0,,0.2902,0.0,4.0,2.0,3.0,0.3867,3.0,9.0,16.0,21.0,1.0,14.0,6.0,17.0,2.0,119.0,1.0,1.0,15.0,34.0,,,1.0,535.0,1.0,3.0,24.0,39.0,1.0,6.0,29.0,101.0,45.0,1.0,6.24,3.0,3.0,9.0,4.0,46.0,25.0,11.0,0.0,109.0,5.0,0.0,20.0,16.0,21.0,,1.0,3.0,20.0,74.0,8.0,2.0,38.0,4.0,75.0,10.0,0.0,111.0,7.0,6.0,80.0,,15.0,19.0,9.0,,1.0,55.0,252.0,,6.0,1.0,,28.0,8.0,2.3781,0.0,1.0,2.0,,6.0,,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
80201,Bernd Leno,Goalkeeper,Fulham,54,Germany,2023-24,1.0,,0.039,0.0,,,,,,,3.0,38.0,,,38.0,320.0,,1406.0,,,,13.0,,,,3420.0,,,1.0,13.0,12.0,,1.0,910.0,,8.0,56.3325,,32.0,61.0,,,380.0,3.0,0.0,14.0,,,605.0,328.0,38.0,,,,,121.0,49.0,,,,1.0,12.0,0.0,1102.0,,2.0,328.0,,,421.0,,,176.0,,1774.0,,,,170.0,965.0,,,3.0,317.0,48.0,,,,,,51.0,,,,,,,,,10.0,,,1.0,,,16.0,47.0,201.0,8.0,8.0,18.0,134.0,2.0,3.0,2.0,295.0,73.0,26.0,86.0,,,,,,
96994,Bobby De Cordova-Reid,Forward,Fulham,54,Jamaica,2023-24,74.0,6.0,1.1699,0.0,7.0,8.0,2.0,4.3819,22.0,26.0,81.0,33.0,2.0,13.0,17.0,93.0,29.0,442.0,6.0,3.0,16.0,37.0,1.0,6.0,1.0,1424.0,1.0,2.0,24.0,68.0,6.0,38.0,55.0,339.0,58.0,4.0,23.8795,15.0,12.0,29.0,4.0,50.0,73.0,25.0,2.0,142.0,22.0,3.0,123.0,60.0,33.0,1.0,4.0,8.0,12.0,220.0,23.0,29.0,22.0,4.0,105.0,13.0,0.0,439.0,18.0,13.0,180.0,14.0,8.0,124.0,16.0,5.0,10.0,122.0,713.0,9.0,16.0,1.0,6.0,135.0,12.0,4.5488,4.0,12.0,28.0,2.0,4.0,3.0,1.0,,4.0,1.0,,3.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
232892,Calvin Bassey,Defender,Fulham,54,Nigeria,2023-24,57.0,,0.1722,1.0,1.0,2.0,2.0,0.1322,49.0,4.0,121.0,29.0,,,25.0,230.0,3.0,1667.0,1.0,1.0,4.0,55.0,,,1.0,2302.0,1.0,,25.0,101.0,12.0,41.0,71.0,1354.0,11.0,5.0,36.2797,1.0,80.0,42.0,1.0,32.0,569.0,11.0,0.0,158.0,21.0,0.0,582.0,171.0,29.0,,1.0,20.0,2.0,373.0,30.0,3.0,10.0,1.0,103.0,30.0,0.0,1579.0,2.0,,258.0,29.0,11.0,386.0,15.0,28.0,83.0,130.0,1956.0,3.0,,1.0,45.0,1064.0,8.0,0.3452,4.0,109.0,109.0,,2.0,,,,9.0,,,,1.0,,,,,6.0,11.0,,,,,,,54.0,,,,,,,,52.0,2.0,,,,1.0,1.0,1.0,,
245824,Carlos Vinícius,Forward,Fulham,54,Brazil,2023-24,32.0,,0.0967,0.0,,5.0,1.0,1.5287,3.0,9.0,15.0,13.0,,6.0,2.0,15.0,1.0,61.0,2.0,0.0,11.0,15.0,1.0,,2.0,306.0,2.0,2.0,11.0,11.0,2.0,5.0,7.0,46.0,16.0,,2.7507,5.0,1.0,5.0,,21.0,8.0,2.0,1.0,43.0,4.0,2.0,14.0,9.0,13.0,1.0,,1.0,6.0,27.0,3.0,1.0,13.0,,28.0,4.0,0.0,60.0,4.0,,41.0,2.0,2.0,23.0,4.0,,,16.0,116.0,,2.0,,,19.0,1.0,1.6022,2.0,,3.0,,6.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487693,Devan Tanton,Defender,Fulham,54,Colombia,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225897,Fodé Ballo-Touré,Defender,Fulham,54,Senegal,2023-24,9.0,,0.0051,0.0,,,1.0,,4.0,,11.0,6.0,,,,12.0,4.0,55.0,,,6.0,2.0,,,,65.0,,,2.0,9.0,1.0,4.0,9.0,40.0,1.0,,0.8326,,2.0,1.0,,7.0,19.0,2.0,0.0,18.0,1.0,,15.0,6.0,6.0,,,2.0,2.0,10.0,,4.0,2.0,,16.0,,0.0,53.0,,3.0,26.0,2.0,3.0,5.0,4.0,3.0,3.0,16.0,98.0,13.0,,,1.0,33.0,4.0,,1.0,1.0,4.0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,
153366,Harrison Reed,Midfielder,Fulham,54,England,2023-24,75.0,2.0,1.4947,0.0,2.0,2.0,1.0,0.4076,29.0,7.0,90.0,27.0,2.0,8.0,15.0,106.0,11.0,722.0,,,12.0,23.0,2.0,4.0,,1325.0,,,13.0,53.0,4.0,34.0,43.0,595.0,10.0,4.0,24.3898,12.0,22.0,23.0,1.0,62.0,181.0,10.0,0.0,128.0,10.0,,173.0,72.0,27.0,2.0,,11.0,5.0,271.0,19.0,15.0,18.0,1.0,105.0,10.0,0.0,689.0,5.0,3.0,159.0,18.0,5.0,185.0,26.0,11.0,21.0,183.0,917.0,7.0,9.0,,7.0,349.0,21.0,0.2996,6.0,16.0,45.0,2.0,,1.0,5.0,1.0,3.0,,4.0,1.0,,1.0,1.0,1.0,0.0352,3.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,
153682,Harry Wilson,Forward,Fulham,54,Wales,2023-24,72.0,9.0,2.7379,0.0,11.0,13.0,1.0,3.5381,21.0,29.0,103.0,35.0,6.0,20.0,16.0,121.0,18.0,582.0,4.0,2.0,19.0,11.0,3.0,12.0,6.0,1614.0,6.0,1.0,6.0,81.0,7.0,45.0,76.0,432.0,57.0,6.0,30.1155,16.0,11.0,30.0,6.0,66.0,83.0,40.0,1.0,153.0,24.0,2.0,124.0,78.0,35.0,3.0,,7.0,16.0,311.0,23.0,30.0,28.0,6.0,142.0,5.0,0.0,564.0,16.0,11.0,215.0,14.0,15.0,198.0,21.0,10.0,29.0,177.0,898.0,5.0,11.0,2.0,3.0,162.0,17.0,3.3849,6.0,18.0,30.0,3.0,5.0,5.0,19.0,2.0,2.0,4.0,11.0,5.0,,3.0,3.0,1.0,0.1592,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
219924,Issa Diop,Defender,Fulham,54,Morocco,2023-24,43.0,,0.4235,1.0,1.0,1.0,,0.265,30.0,4.0,76.0,18.0,,,16.0,128.0,,1076.0,,,2.0,42.0,,,1.0,1424.0,1.0,,17.0,60.0,1.0,22.0,35.0,911.0,7.0,4.0,26.7497,,80.0,25.0,,26.0,209.0,4.0,0.0,103.0,9.0,,411.0,65.0,18.0,,,14.0,,319.0,24.0,,5.0,,61.0,25.0,0.0,1041.0,3.0,2.0,138.0,16.0,1.0,399.0,17.0,17.0,37.0,57.0,1273.0,2.0,2.0,,18.0,629.0,9.0,0.2559,2.0,52.0,56.0,1.0,,1.0,,,6.0,,,1.0,1.0,,,,,4.0,19.0,,,3.0,,,,13.0,,,,,,,,13.0,,,,,3.0,1.0,1.0,,
490146,Jay Stansfield,Forward,Fulham,54,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577725,Josh King,Midfielder,Fulham,54,England,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154296,João Palhinha,Midfielder,Fulham,54,Portugal,2023-24,166.0,1.0,1.0041,0.0,12.0,14.0,1.0,4.1823,152.0,33.0,160.0,33.0,1.0,9.0,31.0,224.0,4.0,1321.0,4.0,4.0,2.0,72.0,4.0,1.0,6.0,2709.0,6.0,1.0,31.0,259.0,11.0,77.0,218.0,1017.0,43.0,5.0,39.1317,12.0,54.0,46.0,6.0,135.0,417.0,56.0,0.0,425.0,48.0,0.0,398.0,195.0,33.0,4.0,2.0,77.0,9.0,496.0,35.0,4.0,35.0,6.0,353.0,41.0,0.0,1267.0,19.0,5.0,300.0,75.0,11.0,309.0,52.0,46.0,80.0,197.0,1895.0,,13.0,1.0,23.0,602.0,45.0,3.3161,13.0,64.0,78.0,6.0,2.0,6.0,,,3.0,,,6.0,1.0,1.0,1.0,,0.0195,5.0,9.0,1.0,,,,,,,,,,,,,,,,,,2.0,1.0,,,,
167074,Kenny Tete,Defender,Fulham,54,Netherlands,2023-24,40.0,7.0,0.4557,0.0,,1.0,2.0,0.4487,27.0,4.0,71.0,14.0,,1.0,10.0,82.0,16.0,422.0,1.0,1.0,4.0,10.0,,7.0,,868.0,,,5.0,53.0,3.0,20.0,48.0,325.0,12.0,6.0,20.9443,3.0,31.0,21.0,,35.0,26.0,12.0,0.0,93.0,7.0,0.0,189.0,45.0,14.0,,1.0,10.0,10.0,201.0,18.0,16.0,13.0,,83.0,5.0,0.0,415.0,3.0,3.0,130.0,17.0,9.0,128.0,16.0,16.0,15.0,79.0,678.0,71.0,5.0,1.0,7.0,146.0,11.0,0.8513,2.0,11.0,35.0,1.0,,,,,1.0,,,,2.0,,,,,2.0,3.0,6.0,,,,,,,,,,,,,,,,,,,1.0,,,,
120721,Kevin Mbabu,Defender,Fulham,54,Switzerland,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511504,Kristian Sekularac,Midfielder,Fulham,54,Switzerland,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547686,Luc De Fougerolles,Defender,Fulham,54,Canada,2023-24,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515024,Luke Harris,Midfielder,Fulham,54,Wales,2023-24,5.0,,0.0107,0.0,,1.0,,0.2805,1.0,1.0,3.0,1.0,,,,3.0,,14.0,,,1.0,,,,1.0,74.0,1.0,,,3.0,,,3.0,11.0,1.0,1.0,3.382,,,5.0,,5.0,3.0,2.0,0.0,8.0,,,2.0,3.0,1.0,,,,2.0,2.0,5.0,,2.0,,8.0,,0.0,11.0,,,5.0,1.0,,2.0,2.0,,,7.0,21.0,,,,,9.0,,0.2773,0.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
