season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,crossNotClaimed,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,844096,,Jhon Arias,jhon-arias,M,True,,,,4.0,2.0,6.0,,,,2.0,,,,1.0,,,1.0,3.0,,,,0.0167759,,,1.0,0.0,,,,,1.0,1.0,,0.13,1.15,0.38,0.12,0.78,17.0,,,,,,,,4.0,,,6.3,,,,,,,,2.0,,,,4.0,3.0,7.0,,,0,,12.0,,,,
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,,,1.0,14.0,8.0,22.0,1.0,,,,,,,,,,3.0,6.0,4.0,,,0.0283576,0.02,,1.0,0.0,,,,,1.0,1.0,,0.54,4.28,1.69,0.13,2.36,73.0,,,,,,,,9.0,,,6.9,,,1.0,,,,1.0,3.0,,1.0,,15.0,8.0,23.0,,,1,2.0,39.0,,2.0,,1.0
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,1.0,,,3.0,5.0,8.0,2.0,1.0,,4.0,,,1.0,2.0,,,1.0,5.0,5.0,,,0.0238166,0.0538,,,0.0,,,,,,,,0.75,5.76,1.99,0.39,2.82,90.0,,,,,,,,8.0,,,6.7,,,,,,,2.0,2.0,,1.0,3.0,7.0,5.0,12.0,,,1,2.0,25.0,1.0,,2.0,2.0
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,4.0,1.0,5.0,,,,,,,,,,,1.0,2.0,1.0,,,0.00106652,,,,0.0,,,,,,,,0.29,1.17,0.34,0.13,0.81,17.0,,,,,,,,6.0,,,6.1,,,,,,,1.0,1.0,,1.0,,5.0,2.0,7.0,,,0,1.0,16.0,,,,1.0
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,1013928,490721,Hugo Bueno,hugo-bueno,M,True,,,,5.0,3.0,8.0,,,,2.0,,,,,,,,1.0,1.0,,,0.00941957,,,,0.0,,,,,,1.0,,0.18,1.08,0.36,0.06,0.86,18.0,,,,,,,,6.0,,,6.4,,,,,,1.0,2.0,2.0,,,,6.0,4.0,10.0,,,0,,20.0,1.0,,1.0,
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,1015267,448089,João Gomes,joao-gomes,M,False,,,3.0,27.0,25.0,52.0,,1.0,,2.0,,,,5.0,,,1.0,9.0,7.0,,,0.0378374,,,3.0,0.0,,,,,1.0,1.0,,0.64,4.93,1.79,0.21,2.9,90.0,,1.0,,,,,,7.0,,,6.6,,,,,,1.0,1.0,,,3.0,,31.0,26.0,57.0,,,0,4.0,70.0,1.0,1.0,1.0,4.0
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,1035996,509291,André,andre,M,False,,,2.0,11.0,18.0,29.0,1.0,,,8.0,,,,3.0,,,1.0,6.0,5.0,,,0.00677278,,,1.0,0.0,,,,,1.0,,,0.27,4.23,0.93,0.14,2.34,72.0,,1.0,,,,,,2.0,,,6.6,,,,,,1.0,,,,2.0,,11.0,19.0,30.0,,,0,4.0,42.0,,1.0,,1.0
2025-26,14025050,1,39,Wolverhampton_Wanderers,Home,1526628,,Fer López,fer-lopez,M,True,,,,3.0,1.0,4.0,,,,,,,1.0,1.0,,,,1.0,,,,0.0169778,0.084,0.1662,,0.0,,,,,,,,0.27,1.44,0.51,0.04,0.8,18.0,1.0,,,,,,,2.0,,,6.5,,,,,,,,,,,,3.0,2.0,5.0,,,2,,10.0,1.0,,,
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,844096,,Jhon Arias,jhon-arias,M,False,,,,9.0,4.0,13.0,,,,2.0,,,,1.0,,,1.0,3.0,4.0,,,0.00695764,0.1303,,1.0,0.0,,,,,,,,,,,,,56.0,,,,,,,,6.0,,,6.9,,,1.0,,,1.0,,2.0,,,,10.0,4.0,14.0,,,1,4.0,26.0,2.0,,,2.0
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,845273,231057,Jean-Ricner Bellegarde,jean-ricner-bellegarde,M,False,1.0,,,5.0,4.0,9.0,,,,1.0,,,1.0,,,,,1.0,4.0,1.0,,0.0119593,0.0122,,,0.0,,,,,,,,,,,,,45.0,,,,,,,,6.0,,,6.3,,,,,,1.0,1.0,1.0,,,,7.0,5.0,12.0,,,1,2.0,25.0,2.0,2.0,,2.0
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,894733,433312,Marshall Munetsi,marshall-munetsi,M,False,,,1.0,9.0,1.0,10.0,,3.0,,2.0,,,,2.0,,,1.0,5.0,6.0,,,0.0112441,0.0645,,2.0,0.0,,,,,,,,,,,,,90.0,,,,,,,,9.0,,,6.7,,,1.0,,,3.0,1.0,,,2.0,,17.0,1.0,18.0,,,1,1.0,27.0,,1.0,1.0,1.0
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,1006073,483081,Rodrigo Gomes,gomes-rodrigo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,1013928,490721,Hugo Bueno,hugo-bueno,M,True,2.0,,1.0,4.0,3.0,7.0,,,,1.0,,,,1.0,,,,4.0,2.0,,,0.0965738,0.0552,,2.0,0.0,,,,,2.0,1.0,,,,,,,45.0,,,,,,,,6.0,,,6.7,,,1.0,,,,1.0,4.0,,1.0,,6.0,3.0,9.0,,,1,1.0,26.0,1.0,1.0,,1.0
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,1015267,448089,João Gomes,joao-gomes,M,False,,,1.0,16.0,13.0,29.0,,1.0,,5.0,,,,2.0,,,2.0,7.0,9.0,,,0.0216028,,,3.0,0.0,,,,,1.0,,,,,,,,90.0,,,,,,,,10.0,,,7.0,,,,,,2.0,,,,2.0,,20.0,14.0,34.0,,,0,3.0,52.0,3.0,5.0,,2.0
2025-26,14025062,2,39,Wolverhampton_Wanderers,Away,1035996,509291,André,andre,M,True,,,1.0,6.0,7.0,13.0,,,,2.0,,,,1.0,,,,1.0,5.0,,,0.0105303,,,,0.0,,,,,1.0,,,,,,,,45.0,,,,,,,,5.0,,,7.0,,,,,,,2.0,,,2.0,,8.0,9.0,17.0,,,0,2.0,25.0,,1.0,2.0,1.0
