playerId,playerName,position,team_name,team_id,nationality,season,expectedAssists,totalRedCards,catches,totalTackles,savesMadeFromOutsideBox,unsuccessfulShortPasses,gamesPlayed,starts,totalUnsuccessfulPassesExclCrossesAndCorners,totalPasses,goalKicks,savesMadeCaught,aerialDuels,cleanSheets,penaltiesFaced,timePlayed,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,punches,penaltyGoalsConceded,expectedGoalsOnTargetConceded,successfulLaunches,totalClearances,goalsConceded,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,goalkeeperSmother,forwardPasses,recoveries,appearances,drops,successfulPassesOppositionHalf,goalsConcededInsideBox,groundDuels,aerialDuelsWon,straightRedCards,gkSuccessfulDistribution,openPlayPasses,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,gkUnsuccessfulDistribution,savesMadeParried,leftsidePasses,successfulLongPasses,touches,throwInsToOwnPlayer,unsuccessfulLaunches,successfulPassesOwnHalf,savesMadeFromInsideBox,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,duelsLost,successfulCrossesOpenPlay,fiftyFifty,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalShots,goalAssists,successfulFiftyFifty,goals,awayGoals,successfulCrossesAndCorners,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,penaltiesConceded,totalTouchesInOppositionBox,ownGoalScored,keyPassesAttemptAssists,groundDuelsLost,putthroughBlockedDistributionWon,homeGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,headedGoals,timesTackled,shotsOffTargetIncWoodwork,blocks,totalFoulsConceded,interceptions,backwardPasses,substituteOff,foulAttemptedTackle,handballsConceded,expectedGoals,blockedShots,overruns,throughBalls,successfulLayoffs,unsuccessfulCrossesOpenPlay,offsides,oboxBlocked,substituteOn,shotsOnTargetOutsideBox,throwInsToOppositionPlayer,oboxTarget,unsuccessfulCrossesAndCorners,shotsBlockedOutsideBox,shotsBlockedInBox,rightFootGoals,iboxBlocked,secondGoalAssists,lastPlayerTackle,unsuccessfulLayoffs,hitWoodwork,successfulCornersIntoBox,freekickTotal,attemptsFromSetPieces,unsuccessfulCornersIntoBox,expectedGoalsFreekick,cornersTakenInclShortCorners,penaltiesTaken,penaltyGoals,foulWonPenalty,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,crossesNotClaimed,setPiecesGoals,redCards2ndYellow,otherGoals
234370,Marc Roca,Midfielder,Real Betis,185,Spain,2022-23,2.5537,0.0,,65.0,,180.0,32.0,29.0,250.0,1211.0,,,32.0,,,2329.0,129.0,8.0,41.0,110.0,893.0,,3.0,48.0319,2.0,23.0,60.0,270.0,,29.0,0.0,264.0,,506.0,169.0,32.0,,556.0,52.0,232.0,19.0,0.0,,1158.0,16.0,379.0,40.0,17.0,,,270.0,68.0,1649.0,3.0,9.0,419.0,,7.0,70.0,60.0,135.0,3.0,51.0,13.0,1.4067,21.0,2.0,23.0,1.0,1.0,14.0,3.0,3.0,13.0,,30.0,,31.0,122.0,24.0,0.0,25.0,1.0,10.0,,36.0,8.0,10.0,40.0,23.0,165.0,17.0,28.0,1.0,2.1188,14.0,,7.0,6.0,27.0,,7.0,3.0,9.0,,9.0,62.0,7.0,7.0,,7.0,,,,,10.0,4.0,4.0,26.0,0.2309,40.0,,,,1.0,,,,,,
200785,Tyler Adams,Midfielder,Bournemouth,91,United States,2022-23,1.0188,1.0,,87.0,,182.0,24.0,24.0,233.0,1327.0,,,41.0,5.0,,2157.0,141.0,4.0,64.0,115.0,1053.0,,2.0,31.2895,5.0,25.0,36.0,276.0,,21.0,0.0,253.0,,483.0,199.0,24.0,,573.0,32.0,212.0,26.0,0.0,,1269.0,1.0,293.0,46.0,8.0,,,371.0,41.0,1697.0,14.0,24.0,521.0,,4.0,51.0,80.0,112.0,,75.0,,,2.0,,35.0,,,,,,15.0,,6.0,,24.0,97.0,40.0,,41.0,,12.0,,30.0,2.0,8.0,37.0,35.0,197.0,,22.0,2.0,0.1124,2.0,,1.0,9.0,2.0,1.0,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,
470294,Darko Gyabi,Midfielder,Leeds United,2,England,2022-23,0.005,0.0,,2.0,,,1.0,,,4.0,,,,,,7.0,3.0,,2.0,3.0,4.0,,,,,,,2.0,,1.0,0.0,3.0,,1.0,3.0,1.0,,2.0,,3.0,,0.0,,4.0,,1.0,2.0,,,,,,11.0,,,2.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,,,,,,,,,,,1.0,,,,0.0637,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
200617,Daniel James,Midfielder,Leeds United,2,Wales,2022-23,0.5087,0.0,,16.0,,51.0,24.0,7.0,56.0,190.0,,,19.0,,,809.0,44.0,1.0,28.0,43.0,132.0,,2.0,18.5626,,6.0,18.0,36.0,,20.0,0.0,94.0,,44.0,42.0,24.0,,106.0,17.0,75.0,1.0,0.0,,190.0,8.0,115.0,8.0,7.0,,,58.0,2.0,356.0,4.0,2.0,34.0,,0.0,5.0,14.0,50.0,6.0,28.0,4.0,1.8533,13.0,1.0,11.0,2.0,1.0,6.0,1.0,1.0,18.0,,37.0,,7.0,32.0,8.0,1.0,8.0,1.0,5.0,,19.0,9.0,1.0,4.0,3.0,52.0,7.0,2.0,1.0,1.6416,4.0,1.0,,3.0,26.0,2.0,,17.0,,,,26.0,,4.0,1.0,4.0,1.0,,2.0,2.0,,,,,,,,,1.0,,,,,,,
241519,Weston McKennie,Midfielder,Juventus,128,United States,2022-23,0.547,0.0,,30.0,,116.0,19.0,16.0,131.0,590.0,,,48.0,1.0,,1439.0,71.0,4.0,35.0,46.0,431.0,,2.0,28.3773,1.0,26.0,35.0,121.0,,5.0,0.0,163.0,,231.0,95.0,19.0,,277.0,31.0,115.0,25.0,0.0,,580.0,5.0,214.0,13.0,11.0,,,158.0,28.0,851.0,10.0,4.0,185.0,,7.0,15.0,38.0,92.0,3.0,44.0,2.0,0.3924,10.0,1.0,20.0,,,3.0,2.0,2.0,23.0,,17.0,,12.0,69.0,19.0,,17.0,,4.0,,29.0,8.0,3.0,21.0,22.0,80.0,7.0,10.0,,0.7831,3.0,1.0,4.0,9.0,6.0,1.0,1.0,3.0,,16.0,,6.0,1.0,2.0,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,
547701,Archie Gray,Midfielder,Tottenham Hotspur,6,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201666,Harvey Barnes,Midfielder,Newcastle United,4,England,2022-23,2.1819,0.0,,26.0,,181.0,34.0,32.0,193.0,727.0,,,87.0,3.0,,2718.0,119.0,12.0,62.0,90.0,525.0,,2.0,42.6047,,10.0,51.0,281.0,,37.0,0.0,336.0,,211.0,101.0,34.0,,380.0,39.0,249.0,29.0,0.0,,725.0,19.0,412.0,14.0,27.0,,,37.0,9.0,1240.0,8.0,5.0,161.0,,3.0,12.0,41.0,217.0,7.0,67.0,34.0,7.5935,54.0,1.0,24.0,13.0,7.0,7.0,14.0,14.0,58.0,,140.0,,18.0,159.0,31.0,6.0,12.0,3.0,53.0,,95.0,20.0,1.0,38.0,8.0,198.0,11.0,15.0,2.0,8.926,18.0,5.0,5.0,13.0,37.0,9.0,3.0,2.0,7.0,,7.0,37.0,3.0,15.0,10.0,15.0,,,2.0,,,,,,,,,,,,,,,,,
461584,Wanya Marçal,Midfielder,Leicester City U21,12940,Portugal,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166989,Youri Tielemans,Midfielder,Aston Villa,7,Belgium,2022-23,3.3105,0.0,,66.0,,207.0,31.0,27.0,278.0,1556.0,,,38.0,3.0,,2350.0,143.0,12.0,65.0,117.0,1212.0,,4.0,39.9098,2.0,24.0,49.0,308.0,,25.0,2.0,247.0,,568.0,195.0,31.0,,689.0,37.0,209.0,26.0,0.0,,1496.0,8.0,373.0,39.0,26.0,,,463.0,66.0,1960.0,13.0,18.0,601.0,,4.0,71.0,73.0,104.0,7.0,68.0,10.0,3.3812,17.0,2.0,40.0,3.0,3.0,12.0,1.0,1.0,12.0,,14.0,,28.0,92.0,27.0,0.0,27.0,,5.0,,20.0,7.0,8.0,33.0,28.0,217.0,11.0,26.0,1.0,2.4955,14.0,,12.0,17.0,14.0,1.0,13.0,4.0,6.0,3.0,6.0,33.0,13.0,1.0,3.0,1.0,,,,3.0,3.0,1.0,1.0,14.0,0.0627,20.0,2.0,1.0,,,,,,,,
172780,James Maddison,Midfielder,Tottenham Hotspur,6,England,2022-23,5.7402,0.0,,51.0,,165.0,30.0,28.0,208.0,1013.0,,,14.0,3.0,,2484.0,180.0,14.0,47.0,176.0,753.0,,3.0,43.7991,,4.0,54.0,247.0,,79.0,3.0,322.0,,290.0,101.0,30.0,,590.0,40.0,308.0,4.0,0.0,,966.0,33.0,424.0,26.0,46.0,,,276.0,52.0,1607.0,4.0,13.0,250.0,,10.0,43.0,36.0,142.0,5.0,45.0,29.0,8.156,53.0,9.0,19.0,10.0,6.0,35.0,12.0,12.0,10.0,,107.0,,60.0,132.0,18.0,4.0,25.0,2.0,40.0,,71.0,24.0,1.0,31.0,13.0,200.0,7.0,17.0,,8.5766,32.0,2.0,13.0,22.0,27.0,6.0,24.0,2.0,7.0,,7.0,88.0,24.0,8.0,8.0,8.0,,,2.0,1.0,20.0,13.0,13.0,42.0,0.8436,69.0,2.0,1.0,1.0,,,,,2.0,,
51938,Marc Albrighton,Midfielder,Leicester City,13,England,2022-23,0.4097,0.0,,4.0,,28.0,6.0,1.0,35.0,112.0,,,2.0,,,233.0,9.0,,14.0,8.0,75.0,,,2.3117,,4.0,3.0,5.0,,2.0,0.0,21.0,,39.0,13.0,6.0,,50.0,3.0,19.0,1.0,0.0,,109.0,3.0,66.0,1.0,2.0,,,36.0,2.0,179.0,6.0,,33.0,,0.0,7.0,7.0,12.0,2.0,4.0,1.0,0.8637,2.0,,1.0,1.0,0.0,6.0,,,1.0,,5.0,,6.0,11.0,4.0,1.0,3.0,,,,2.0,1.0,2.0,2.0,1.0,32.0,1.0,1.0,,0.3435,,1.0,1.0,,19.0,1.0,,5.0,,1.0,,22.0,,,1.0,,,,,,4.0,,,2.0,,7.0,,,,,,,,,,
215413,Kiernan Dewsbury-Hall,Midfielder,Everton,11,England,2022-23,2.5825,1.0,,53.0,,173.0,31.0,28.0,235.0,1095.0,,,28.0,3.0,,2315.0,146.0,8.0,68.0,131.0,804.0,,2.0,34.3668,2.0,21.0,40.0,270.0,,35.0,0.0,281.0,,335.0,149.0,31.0,,507.0,32.0,253.0,15.0,0.0,,1084.0,5.0,417.0,29.0,43.0,,,249.0,56.0,1606.0,3.0,14.0,362.0,,3.0,62.0,58.0,135.0,8.0,66.0,6.0,1.2956,19.0,2.0,32.0,2.0,1.0,9.0,2.0,2.0,13.0,,54.0,,37.0,122.0,42.0,1.0,24.0,2.0,26.0,,58.0,13.0,13.0,37.0,28.0,241.0,11.0,20.0,4.0,2.3766,7.0,4.0,9.0,16.0,28.0,1.0,5.0,3.0,2.0,,2.0,37.0,5.0,2.0,,2.0,,,,1.0,1.0,,,6.0,,7.0,,,,,,,,,1.0,
86881,Nampalys Mendy,Midfielder,Watford,57,Senegal,2022-23,0.135,0.0,,13.0,,42.0,19.0,7.0,48.0,409.0,,,10.0,,,751.0,34.0,4.0,27.0,30.0,350.0,,,10.6998,,2.0,13.0,129.0,,10.0,0.0,60.0,,84.0,46.0,19.0,,140.0,9.0,50.0,4.0,0.0,,398.0,,63.0,9.0,7.0,,,121.0,11.0,508.0,1.0,2.0,221.0,,1.0,6.0,28.0,26.0,,13.0,1.0,0.1721,2.0,,8.0,1.0,0.0,,,,6.0,,2.0,,2.0,20.0,16.0,1.0,4.0,,3.0,,4.0,1.0,4.0,9.0,13.0,75.0,5.0,7.0,,0.1233,,1.0,1.0,1.0,1.0,,,12.0,,,,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
203341,Wilfred Ndidi,Midfielder,Besiktas,378,Nigeria,2022-23,0.1996,0.0,,61.0,,110.0,27.0,19.0,143.0,894.0,,,47.0,,,1681.0,110.0,10.0,37.0,85.0,730.0,,3.0,31.3709,3.0,42.0,39.0,203.0,,14.0,0.0,199.0,,253.0,146.0,27.0,,284.0,29.0,152.0,25.0,0.0,,866.0,1.0,173.0,42.0,10.0,,,301.0,21.0,1181.0,3.0,14.0,467.0,,4.0,33.0,52.0,89.0,,53.0,2.0,0.2985,5.0,,34.0,,,,,,22.0,2.0,5.0,,3.0,67.0,18.0,,19.0,,4.0,,14.0,3.0,14.0,29.0,38.0,137.0,11.0,20.0,1.0,0.1927,2.0,,1.0,7.0,2.0,,1.0,8.0,2.0,,2.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,
106837,Dennis Praet,Midfielder,Antwerp,849,Belgium,2022-23,0.4126,0.0,,12.0,,46.0,22.0,6.0,55.0,248.0,,,12.0,,,639.0,27.0,5.0,25.0,26.0,184.0,,1.0,11.2577,2.0,5.0,10.0,36.0,,8.0,0.0,70.0,,74.0,48.0,22.0,,110.0,5.0,58.0,1.0,0.0,,240.0,7.0,99.0,9.0,6.0,,,66.0,9.0,368.0,5.0,3.0,85.0,,1.0,9.0,17.0,43.0,1.0,20.0,2.0,1.0886,3.0,,11.0,1.0,1.0,2.0,1.0,1.0,11.0,,14.0,,3.0,32.0,10.0,0.0,3.0,,7.0,,17.0,1.0,2.0,9.0,5.0,72.0,6.0,7.0,,1.0671,2.0,1.0,2.0,3.0,13.0,1.0,,16.0,,,,13.0,,2.0,1.0,2.0,,,,,,,,,,2.0,,,,,,,,,,
461587,Kasey McAteer,Midfielder,Ipswich Town,40,Ireland,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225902,Boubakary Soumaré,Midfielder,Leicester City,13,France,2022-23,0.4647,0.0,,57.0,,109.0,26.0,20.0,125.0,900.0,,,32.0,1.0,,1635.0,112.0,7.0,30.0,94.0,743.0,,3.0,27.0977,4.0,26.0,30.0,285.0,,22.0,0.0,205.0,,239.0,119.0,26.0,,357.0,23.0,173.0,18.0,0.0,,893.0,,180.0,34.0,15.0,,,216.0,32.0,1161.0,,2.0,419.0,,9.0,16.0,45.0,93.0,1.0,52.0,,,1.0,,34.0,,,1.0,,,14.0,,2.0,,11.0,79.0,11.0,,23.0,,6.0,,27.0,1.0,4.0,31.0,33.0,160.0,11.0,22.0,,0.0307,,1.0,2.0,9.0,1.0,1.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
519223,Sammy Braybrooke,Midfielder,Leicester City U21,12940,England,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116643,Fabinho,Midfielder,Al Ittihad,1316,Brazil,2022-23,1.8512,0.0,,65.0,,149.0,36.0,31.0,206.0,1815.0,,,51.0,9.0,,2677.0,126.0,3.0,45.0,96.0,1536.0,,1.0,41.9662,4.0,38.0,34.0,531.0,,24.0,0.0,253.0,,453.0,180.0,36.0,,805.0,31.0,202.0,30.0,0.0,,1784.0,5.0,248.0,38.0,7.0,,,491.0,73.0,2146.0,7.0,23.0,805.0,,11.0,57.0,53.0,127.0,1.0,63.0,4.0,0.2423,13.0,2.0,41.0,,,1.0,2.0,2.0,21.0,,21.0,,15.0,106.0,27.0,,27.0,,4.0,,16.0,9.0,11.0,53.0,37.0,340.0,11.0,39.0,1.0,0.6949,5.0,,5.0,20.0,4.0,,3.0,5.0,2.0,,2.0,4.0,3.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,
61558,Thiago Alcântara,Midfielder,Liverpool,14,Spain,2022-23,1.3126,0.0,,43.0,,115.0,18.0,14.0,146.0,1085.0,,,38.0,2.0,,1254.0,105.0,,34.0,91.0,846.0,,1.0,22.2401,1.0,12.0,23.0,378.0,,25.0,0.0,182.0,,301.0,111.0,18.0,,481.0,23.0,144.0,14.0,0.0,,1060.0,1.0,190.0,24.0,23.0,,,244.0,93.0,1317.0,6.0,7.0,459.0,,2.0,31.0,39.0,77.0,1.0,43.0,1.0,0.1341,3.0,,25.0,,,1.0,,,24.0,1.0,10.0,,17.0,53.0,12.0,,19.0,,4.0,,26.0,2.0,3.0,18.0,21.0,162.0,5.0,12.0,,0.437,7.0,,8.0,8.0,2.0,,5.0,4.0,1.0,,1.0,2.0,5.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
15157,James Milner,Midfielder,Brighton and Hove Albion,36,England,2022-23,1.6461,0.0,,26.0,,82.0,31.0,7.0,113.0,607.0,,,27.0,2.0,,893.0,65.0,1.0,36.0,52.0,463.0,,1.0,15.2205,4.0,12.0,12.0,115.0,,15.0,0.0,138.0,,237.0,64.0,31.0,,275.0,11.0,111.0,13.0,0.0,,587.0,6.0,205.0,16.0,11.0,,,146.0,31.0,898.0,58.0,9.0,230.0,,2.0,31.0,24.0,73.0,8.0,28.0,1.0,0.1267,6.0,1.0,19.0,,,11.0,1.0,1.0,14.0,,27.0,,12.0,59.0,12.0,,10.0,,8.0,,22.0,5.0,2.0,16.0,12.0,109.0,4.0,14.0,,0.3845,1.0,,2.0,3.0,30.0,,,24.0,,7.0,,41.0,,1.0,,1.0,,,1.0,,2.0,,,9.0,,12.0,,,,,,,,,,
175592,Naby Keïta,Midfielder,Ferencváros,227,Guinea,2022-23,0.2054,0.0,,5.0,,30.0,8.0,3.0,36.0,164.0,,,10.0,,,293.0,13.0,,8.0,10.0,125.0,,,1.8937,,3.0,4.0,45.0,,2.0,0.0,42.0,,48.0,29.0,8.0,,72.0,4.0,32.0,3.0,0.0,,159.0,2.0,58.0,4.0,3.0,,,35.0,3.0,221.0,1.0,5.0,56.0,,1.0,6.0,11.0,29.0,,14.0,,,4.0,,10.0,,,,,,7.0,,11.0,,8.0,22.0,1.0,,1.0,,,,7.0,4.0,,12.0,2.0,36.0,3.0,11.0,,0.6498,6.0,,,2.0,2.0,,4.0,5.0,,,,2.0,4.0,2.0,,2.0,,,,,,,,,,,,,,,,,,,,
56979,Jordan Henderson,Midfielder,Brentford,94,England,2022-23,3.5868,0.0,,32.0,,175.0,35.0,23.0,233.0,1545.0,,,21.0,4.0,,2075.0,64.0,2.0,50.0,53.0,1232.0,,2.0,37.341,,12.0,30.0,376.0,,9.0,0.0,131.0,,413.0,163.0,35.0,,784.0,28.0,110.0,11.0,0.0,,1509.0,9.0,310.0,23.0,12.0,,,438.0,80.0,1821.0,14.0,21.0,543.0,,2.0,58.0,50.0,67.0,15.0,57.0,6.0,0.3054,18.0,2.0,27.0,,,15.0,1.0,1.0,10.0,,46.0,,29.0,57.0,18.0,,9.0,,8.0,,17.0,12.0,3.0,18.0,21.0,318.0,13.0,13.0,1.0,1.406,5.0,1.0,9.0,6.0,30.0,3.0,3.0,12.0,5.0,3.0,5.0,30.0,3.0,2.0,,2.0,,,1.0,2.0,,,,,,,,,,,,,,,,
81880,Alex Oxlade-Chamberlain,Midfielder,Celtic,61,England,2022-23,0.177,0.0,,5.0,,23.0,9.0,4.0,27.0,100.0,,,5.0,,,335.0,16.0,,7.0,15.0,68.0,,,8.9013,,3.0,7.0,25.0,,4.0,0.0,44.0,,28.0,20.0,9.0,,54.0,7.0,39.0,1.0,0.0,,100.0,1.0,60.0,4.0,6.0,,,24.0,5.0,169.0,2.0,1.0,19.0,,0.0,4.0,5.0,28.0,,12.0,3.0,0.4559,6.0,,6.0,1.0,1.0,,1.0,1.0,4.0,,18.0,,5.0,24.0,3.0,0.0,1.0,,7.0,1.0,17.0,3.0,2.0,3.0,1.0,23.0,4.0,3.0,,1.2044,1.0,,2.0,1.0,2.0,1.0,1.0,5.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
206915,Curtis Jones,Midfielder,Liverpool,14,England,2022-23,1.3918,0.0,,34.0,,56.0,18.0,12.0,58.0,658.0,,,9.0,,,1039.0,64.0,3.0,17.0,61.0,585.0,,,17.2783,,9.0,15.0,244.0,,16.0,1.0,138.0,,150.0,56.0,18.0,,384.0,12.0,129.0,3.0,0.0,,655.0,4.0,131.0,17.0,11.0,,,105.0,15.0,871.0,9.0,1.0,218.0,,2.0,2.0,17.0,74.0,2.0,26.0,5.0,1.3871,6.0,1.0,11.0,3.0,2.0,2.0,,,6.0,,42.0,,13.0,68.0,10.0,1.0,17.0,2.0,13.0,,42.0,1.0,2.0,13.0,3.0,159.0,10.0,9.0,,1.1717,9.0,1.0,5.0,6.0,7.0,2.0,3.0,6.0,2.0,,2.0,7.0,3.0,6.0,1.0,6.0,,,2.0,,,,,,,,,,,,,,,,,
444884,Harvey Elliott,Midfielder,Aston Villa,7,England,2022-23,4.3352,0.0,,27.0,,134.0,32.0,18.0,164.0,957.0,,,20.0,1.0,,1612.0,76.0,,49.0,72.0,761.0,,1.0,27.3947,2.0,6.0,20.0,133.0,,25.0,0.0,170.0,,271.0,122.0,32.0,,518.0,20.0,150.0,4.0,0.0,,929.0,19.0,266.0,18.0,20.0,,,281.0,32.0,1259.0,10.0,15.0,281.0,,2.0,30.0,37.0,94.0,6.0,23.0,12.0,1.7808,22.0,2.0,8.0,1.0,0.0,6.0,6.0,6.0,16.0,,55.0,,24.0,78.0,25.0,1.0,9.0,1.0,15.0,,38.0,10.0,1.0,14.0,15.0,272.0,14.0,9.0,2.0,2.1043,14.0,2.0,8.0,7.0,27.0,2.0,7.0,14.0,5.0,,5.0,28.0,7.0,7.0,,7.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,
244858,Fábio Carvalho,Midfielder,Brentford,94,Portugal,2022-23,0.2517,0.0,,8.0,,22.0,13.0,4.0,24.0,139.0,,,14.0,,,341.0,20.0,,9.0,16.0,113.0,,,4.8863,,,3.0,30.0,,6.0,1.0,57.0,,32.0,19.0,13.0,,74.0,3.0,43.0,4.0,0.0,,138.0,3.0,56.0,8.0,2.0,,,31.0,2.0,219.0,1.0,2.0,42.0,,0.0,2.0,9.0,37.0,1.0,13.0,4.0,0.3897,10.0,,6.0,2.0,0.0,1.0,2.0,2.0,10.0,,27.0,,1.0,27.0,6.0,2.0,,,3.0,,18.0,6.0,,6.0,6.0,46.0,4.0,2.0,,1.1496,1.0,1.0,,8.0,1.0,,,9.0,,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
204043,Arthur,Midfielder,Juventus,128,Brazil,2022-23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491970,Bobby Clark,Midfielder,Derby County,24,England,2022-23,0.0881,0.0,,,,,1.0,,,1.0,,,,,,7.0,,,2.0,,1.0,,,,,,,,,,0.0,2.0,,,,1.0,,1.0,,2.0,,0.0,,1.0,,3.0,,,,,1.0,,7.0,,,,,0.0,,,2.0,,,,,,,,,,,,,,,1.0,,,2.0,2.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535928,Stefan Bajcetic,Midfielder,Liverpool,14,Spain,2022-23,0.4669,0.0,,9.0,,40.0,11.0,6.0,54.0,253.0,,,14.0,,,526.0,34.0,,13.0,25.0,187.0,,,3.3692,,4.0,4.0,69.0,,9.0,0.0,75.0,,79.0,40.0,11.0,,105.0,4.0,61.0,9.0,0.0,,250.0,,76.0,6.0,7.0,,,58.0,12.0,344.0,,6.0,95.0,,2.0,14.0,16.0,41.0,1.0,17.0,3.0,1.37,4.0,,8.0,1.0,1.0,1.0,1.0,1.0,5.0,,6.0,,4.0,36.0,7.0,0.0,3.0,1.0,4.0,,10.0,1.0,,7.0,9.0,47.0,6.0,5.0,,0.7851,2.0,1.0,,1.0,4.0,,2.0,5.0,1.0,,1.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
155405,Kalvin Phillips,Midfielder,Manchester City,43,England,2022-23,0.1221,0.0,,6.0,,15.0,12.0,2.0,23.0,312.0,,,7.0,1.0,,291.0,14.0,,5.0,9.0,273.0,,,5.4925,,8.0,3.0,96.0,,2.0,0.0,35.0,,51.0,19.0,12.0,,160.0,3.0,28.0,5.0,0.0,,310.0,1.0,27.0,4.0,1.0,,,109.0,16.0,359.0,,2.0,129.0,,1.0,8.0,3.0,21.0,,14.0,,,4.0,,10.0,,,,,,2.0,,6.0,,3.0,19.0,4.0,,2.0,,,,1.0,4.0,3.0,10.0,5.0,56.0,,7.0,,0.3689,2.0,,,3.0,,,2.0,10.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,
59859,Ilkay Gündogan,Midfielder,Manchester City,43,Germany,2022-23,4.3914,0.0,,30.0,,161.0,31.0,27.0,181.0,1540.0,,,32.0,6.0,,2357.0,91.0,4.0,42.0,71.0,1299.0,,2.0,17.343,,12.0,20.0,518.0,,25.0,4.0,194.0,,339.0,155.0,31.0,,861.0,16.0,162.0,20.0,0.0,,1503.0,18.0,281.0,18.0,17.0,,,356.0,60.0,1874.0,5.0,6.0,508.0,,0.0,20.0,34.0,103.0,4.0,61.0,20.0,6.3829,41.0,4.0,32.0,8.0,3.0,10.0,7.0,7.0,12.0,,91.0,,33.0,91.0,15.0,5.0,12.0,2.0,19.0,,46.0,21.0,3.0,23.0,20.0,327.0,10.0,17.0,,7.5791,13.0,3.0,18.0,32.0,12.0,6.0,5.0,4.0,5.0,,5.0,20.0,5.0,8.0,6.0,8.0,2.0,,2.0,3.0,6.0,5.0,5.0,7.0,0.4224,21.0,1.0,,2.0,,,,,1.0,,
114283,Jack Grealish,Midfielder,Everton,11,England,2022-23,6.7206,0.0,,25.0,,115.0,28.0,23.0,123.0,989.0,,,31.0,6.0,,2063.0,165.0,2.0,49.0,151.0,844.0,,2.0,11.5401,,7.0,16.0,410.0,,78.0,3.0,274.0,,168.0,110.0,28.0,,624.0,14.0,243.0,14.0,0.0,,973.0,23.0,267.0,16.0,48.0,,,58.0,22.0,1430.0,24.0,1.0,254.0,,4.0,8.0,21.0,109.0,7.0,42.0,16.0,4.1541,29.0,7.0,20.0,5.0,4.0,12.0,10.0,10.0,17.0,,146.0,,43.0,92.0,14.0,1.0,9.0,1.0,28.0,1.0,57.0,13.0,3.0,27.0,7.0,353.0,12.0,15.0,2.0,4.6554,12.0,4.0,6.0,16.0,31.0,3.0,4.0,5.0,1.0,1.0,1.0,41.0,4.0,8.0,3.0,8.0,,,,2.0,4.0,,,9.0,,24.0,,,1.0,,,,,,,
