playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,fiftyFifty,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,throughBalls,gamesPlayed,successfulFiftyFifty,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,iboxTarget,shotsOnTargetInBox,aerialDuelsLost,goalsConcededOutsideBox,groundDuelsWon,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,shotsBlockedInBox,totalFoulsWon,winningGoal,recoveries,appearances,rightFootGoals,leftFootGoals,unsuccessfulDribbles,unsuccessfulCrossesAndCorners,timesTackled,freekickTotal,openPlayPasses,shotsOffTargetIncWoodwork,totalLossesOfPossession,tacklesWon,attemptsFromSetPieces,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,hitWoodwork,successfulPassesOwnHalf,handballsConceded,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,expectedAssists,totalRedCards,expectedGoalsFreekick,totalShots,unsuccessfulShortPasses,goalAssists,successfulLayoffs,foulWonPenalty,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,timePlayed,unsuccessfulLayoffs,duelsWon,putthroughBlockedDistribution,successfulShortPasses,totalTouchesInOppositionBox,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,penaltiesTaken,oboxTarget,tacklesLost,lastPlayerTackle,successfulPassesOppositionHalf,goalsConcededInsideBox,headedGoals,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,cornersWon,successfulDribbles,blocks,interceptions,penaltyGoals,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,foulAttemptedTackle,expectedGoals,yellowCards,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,ownGoalScored,successfulLaunches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,successfulCornersIntoBox,unsuccessfulCornersIntoBox,throwInsToOwnPlayer,successfulCrossesOpenPlay,overruns,cornersTakenInclShortCorners,successfulCrossesAndCorners,throwInsToOppositionPlayer,clearancesOffTheLine,penaltiesConceded,redCards2ndYellow,otherGoals,setPiecesGoals,crossesNotClaimed
182539,Dani Ceballos,Midfielder,Arsenal,3,Spain,2020-21,93.0,54.0,4.0,2.0,0.1239,37.0,7.0,25.0,34.0,1272.0,,,,1.0,8.0,1.0,1.0,13.0,1.0,87.0,1.0,13.7443,24.0,3.0,24.0,0.0,136.0,25.0,,,12.0,20.0,27.0,1.0,1245.0,7.0,234.0,22.0,1.0,355.0,23.0,70.0,188.0,1565.0,1.0,481.0,,36.0,48.0,,2.0712,0.0,0.0462,9.0,127.0,3.0,7.0,,17.0,163.0,8.0,21.0,4.0,1.0,1615.0,,95.0,41.0,1039.0,26.0,14.0,17.0,80.0,391.0,188.0,17.0,,338.0,,1.0,15.0,,637.0,16.0,,3.0,167.0,8.0,0.0,8.0,26.0,6.0,35.0,,6.0,1.0,7.0,18.0,0.6353,4.0,,,,,,,,,,3.0,,,,,,,,4.0,10.0,8.0,5.0,,17.0,9.0,,1.0,,,,,
209289,Emile Smith Rowe,Midfielder,Arsenal,3,England,2020-21,53.0,42.0,3.0,6.0,1.4254,14.0,1.0,20.0,22.0,726.0,2.0,4.0,1.0,1.0,2.0,3.0,3.0,10.0,1.0,44.0,2.0,12.124,23.0,2.0,20.0,1.0,79.0,20.0,,2.0,20.0,15.0,27.0,,720.0,4.0,164.0,7.0,,181.0,5.0,10.0,214.0,931.0,1.0,242.0,,7.0,24.0,,2.6101,0.0,,10.0,75.0,4.0,25.0,,18.0,82.0,13.0,14.0,2.0,1.0,1448.0,,48.0,34.0,634.0,46.0,9.0,10.0,43.0,187.0,101.0,14.0,1.0,144.0,,1.0,7.0,,404.0,9.0,,2.0,87.0,4.0,0.0,13.0,10.0,1.0,10.0,,11.0,1.0,3.0,3.0,1.7783,0.0,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,2.0,,,,,,,
84450,Granit Xhaka,Midfielder,Arsenal,3,Switzerland,2020-21,121.0,72.0,8.0,7.0,1.3744,50.0,3.0,31.0,38.0,2189.0,1.0,1.0,0.0,8.0,2.0,2.0,2.0,36.0,3.0,95.0,2.0,28.1674,15.0,,37.0,1.0,203.0,31.0,,1.0,8.0,9.0,20.0,7.0,2125.0,6.0,269.0,26.0,7.0,437.0,39.0,130.0,307.0,2516.0,,967.0,1.0,51.0,45.0,,1.8737,1.0,0.4158,13.0,164.0,2.0,13.0,,29.0,215.0,9.0,75.0,9.0,4.0,2522.0,,134.0,32.0,1844.0,9.0,36.0,26.0,85.0,787.0,255.0,16.0,1.0,658.0,,4.0,24.0,,1010.0,23.0,,,180.0,39.0,1.0,7.0,8.0,7.0,24.0,,5.0,8.0,17.0,24.0,0.8651,7.0,,,,,,,,,,2.0,,,,,,,,,,34.0,3.0,1.0,,3.0,2.0,,,,,1.0,
184029,Martin Ødegaard,Midfielder,Arsenal,3,Norway,2020-21,39.0,22.0,9.0,3.0,0.5739,9.0,2.0,14.0,13.0,496.0,1.0,1.0,0.0,7.0,5.0,,,13.0,,30.0,,11.6241,18.0,2.0,9.0,0.0,40.0,14.0,,1.0,4.0,26.0,15.0,1.0,466.0,3.0,100.0,3.0,1.0,140.0,1.0,13.0,150.0,630.0,,150.0,,5.0,8.0,,1.9178,0.0,0.0662,6.0,40.0,2.0,21.0,,9.0,45.0,4.0,16.0,1.0,2.0,866.0,1.0,33.0,8.0,438.0,22.0,5.0,12.0,26.0,94.0,72.0,2.0,1.0,112.0,,2.0,6.0,1.0,311.0,12.0,,2.0,56.0,3.0,0.0,4.0,13.0,,2.0,,5.0,7.0,3.0,1.0,0.7312,0.0,,,,,,,,,,,,,,,,,,6.0,16.0,1.0,2.0,,30.0,10.0,,,,,,,
439482,Miguel Azeez,Midfielder,Arsenal,3,England,2020-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153256,Mohamed Elneny,Midfielder,Arsenal,3,Egypt,2020-21,62.0,40.0,2.0,3.0,0.2058,14.0,,23.0,26.0,1010.0,1.0,,1.0,1.0,6.0,1.0,1.0,24.0,2.0,27.0,1.0,17.1285,4.0,1.0,10.0,1.0,92.0,23.0,1.0,,3.0,2.0,7.0,,993.0,4.0,89.0,6.0,,322.0,10.0,37.0,129.0,1147.0,1.0,516.0,,19.0,26.0,,0.4547,0.0,,7.0,51.0,,7.0,,17.0,70.0,2.0,32.0,5.0,1.0,1542.0,,35.0,14.0,903.0,6.0,20.0,20.0,38.0,331.0,97.0,7.0,0.0,228.0,,1.0,8.0,,424.0,18.0,,1.0,65.0,8.0,0.0,2.0,4.0,4.0,24.0,,4.0,1.0,9.0,5.0,0.4065,3.0,,,,,,,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,
167199,Thomas Partey,Midfielder,Arsenal,3,Ghana,2020-21,83.0,58.0,7.0,4.0,0.9345,44.0,2.0,24.0,39.0,1140.0,,,,7.0,6.0,1.0,1.0,18.0,2.0,89.0,1.0,14.2423,10.0,,17.0,0.0,140.0,24.0,,,7.0,6.0,17.0,,1109.0,15.0,197.0,21.0,,354.0,18.0,65.0,132.0,1399.0,1.0,447.0,1.0,38.0,42.0,,1.0719,0.0,,19.0,108.0,2.0,4.0,,18.0,146.0,6.0,41.0,5.0,3.0,1534.0,,112.0,23.0,929.0,10.0,15.0,18.0,65.0,292.0,195.0,12.0,,362.0,,3.0,23.0,,547.0,16.0,,,154.0,23.0,0.0,5.0,28.0,5.0,23.0,,8.0,7.0,4.0,13.0,1.3433,5.0,,,,,,,,,,1.0,,,,,,,,,,,,4.0,,,,,,,,,
39155,Adam Lallana,Midfielder,Brighton,36,England,2020-21,97.0,60.0,8.0,5.0,1.2261,28.0,2.0,30.0,29.0,923.0,1.0,3.0,0.0,5.0,14.0,4.0,4.0,27.0,1.0,66.0,3.0,14.576,24.0,3.0,20.0,0.0,117.0,30.0,1.0,,10.0,10.0,25.0,,907.0,9.0,201.0,13.0,,258.0,18.0,18.0,177.0,1166.0,1.0,340.0,3.0,22.0,32.0,,2.5814,0.0,,14.0,116.0,1.0,18.0,,16.0,138.0,9.0,37.0,3.0,,1588.0,,76.0,29.0,767.0,61.0,12.0,18.0,70.0,239.0,173.0,15.0,1.0,249.0,,,15.0,,447.0,17.0,,3.0,136.0,10.0,0.0,8.0,18.0,3.0,15.0,,9.0,5.0,13.0,8.0,1.602,0.0,,,,,,,,,,1.0,,,,,,,,,1.0,5.0,2.0,,3.0,2.0,,,1.0,,,,
243016,Alexis Mac Allister,Midfielder,Brighton,36,Argentina,2020-21,90.0,44.0,13.0,3.0,0.3144,26.0,3.0,21.0,24.0,396.0,1.0,,1.0,9.0,8.0,,,20.0,,56.0,,10.5352,14.0,4.0,15.0,0.0,67.0,21.0,1.0,,10.0,11.0,26.0,1.0,388.0,8.0,148.0,12.0,1.0,74.0,19.0,16.0,76.0,616.0,,112.0,1.0,11.0,16.0,1.0,1.7377,0.0,0.06,11.0,65.0,1.0,14.0,,13.0,76.0,8.0,28.0,2.0,2.0,1116.0,1.0,64.0,32.0,304.0,34.0,2.0,14.0,70.0,143.0,154.0,21.0,0.0,103.0,,2.0,14.0,,208.0,14.0,,4.0,126.0,8.0,0.0,11.0,16.0,4.0,9.0,,8.0,9.0,2.0,12.0,1.2791,1.0,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,,,,,,,,
66242,Davy Pröpper,Midfielder,Brighton,36,Netherlands,2020-21,14.0,2.0,2.0,2.0,0.2452,6.0,,7.0,1.0,93.0,,,0.0,1.0,5.0,1.0,1.0,4.0,,8.0,,2.107,,1.0,,0.0,15.0,7.0,,,1.0,3.0,6.0,,93.0,,35.0,5.0,,19.0,1.0,4.0,21.0,124.0,,31.0,,1.0,5.0,,0.24,0.0,,2.0,22.0,,,,2.0,23.0,3.0,7.0,,1.0,211.0,,11.0,5.0,66.0,3.0,,2.0,10.0,19.0,25.0,3.0,0.0,34.0,,1.0,1.0,,39.0,2.0,,1.0,18.0,3.0,0.0,2.0,2.0,,1.0,,2.0,1.0,,1.0,0.1812,0.0,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,
