playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,oboxBlocked,substituteOn,aerialDuels,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,iboxTarget,timePlayed,shotsOnTargetInBox,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,oboxTarget,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,unsuccessfulLaunches,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,cornersTakenInclShortCorners,throwInsToOppositionPlayer,headedGoals,secondGoalAssists,successfulCornersIntoBox,unsuccessfulCornersIntoBox,handballsConceded,setPiecesGoals,leftFootGoals,otherGoals,freekickTotal,attemptsFromSetPieces,hitWoodwork,expectedGoalsFreekick,foulWonPenalty,penaltiesTaken,penaltyGoals,penaltiesConceded,catches,savesMade,savesMadeFromOutsideBox,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,penaltiesFaced,goalkeeperSmother,punches,ownGoalScored,drops,crossesNotClaimed,clearancesOffTheLine,redCards2ndYellow,penaltiesSaved,savesFromPenalty
15237,Andrew Surman,Midfielder,Bournemouth,91,England,2016-17,75.0,1.0,0.8208,1.0,2.0,2.0,0.281,15.0,6.0,5.0,116.0,22.0,1.0,25.0,21.0,184.0,,1318.0,,,,2.0,1.0,46.0,3.0,,2.0,2.0,1792.0,2.0,,29.0,58.0,4.0,29.0,41.0,1029.0,10.0,1.0,34.7955,10.0,4.0,38.0,38.0,,46.0,403.0,17.0,0.0,133.0,11.0,,373.0,129.0,22.0,,,7.0,2.0,601.0,34.0,4.0,12.0,,87.0,17.0,0.0,1286.0,4.0,1.0,210.0,8.0,12.0,4.0,404.0,17.0,42.0,105.0,138.0,1512.0,6.0,3.0,2.0,23.0,535.0,13.0,0.7194,1.0,68.0,46.0,5.0,,,1.0,1.0,2.0,,,,,2.0,2.0,,0.1603,,,,,,,,,,,,,,,,,,,,,1.0,,
40387,Dan Gosling,Midfielder,Bournemouth,91,England,2016-17,120.0,2.0,1.0822,0.0,3.0,4.0,1.929,51.0,13.0,1.0,103.0,27.0,,16.0,14.0,127.0,5.0,825.0,2.0,1.0,0.0,1.0,13.0,46.0,4.0,2.0,2.0,,1357.0,,,32.0,110.0,3.0,41.0,96.0,653.0,24.0,2.0,22.9964,10.0,2.0,18.0,24.0,2.0,88.0,244.0,31.0,0.0,230.0,20.0,2.0,273.0,100.0,27.0,2.0,,11.0,7.0,437.0,21.0,5.0,27.0,2.0,184.0,14.0,0.0,814.0,9.0,4.0,186.0,40.0,15.0,4.0,218.0,25.0,30.0,45.0,90.0,1106.0,2.0,4.0,1.0,12.0,263.0,15.0,1.2681,6.0,24.0,39.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
48615,Harry Arter,Midfielder,Bournemouth,91,Ireland,2016-17,143.0,3.0,1.4986,1.0,14.0,11.0,2.4894,83.0,40.0,7.0,175.0,35.0,4.0,40.0,33.0,237.0,7.0,2004.0,1.0,,1.0,12.0,2.0,13.0,8.0,8.0,4.0,2.0,2959.0,2.0,1.0,8.0,158.0,9.0,67.0,153.0,1600.0,19.0,2.0,56.433,27.0,5.0,31.0,61.0,2.0,135.0,634.0,45.0,0.0,301.0,43.0,0.0,561.0,195.0,35.0,8.0,1.0,21.0,12.0,1029.0,52.0,17.0,33.0,2.0,288.0,5.0,0.0,1911.0,29.0,8.0,325.0,62.0,25.0,13.0,555.0,34.0,48.0,167.0,254.0,2479.0,5.0,4.0,12.0,12.0,742.0,24.0,3.5846,11.0,62.0,59.0,14.0,1.0,,,1.0,8.0,4.0,,,,1.0,1.0,2.0,0.067,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,
54102,Jack Wilshere,Midfielder,Bournemouth,91,England,2016-17,111.0,5.0,3.3598,0.0,10.0,10.0,1.8721,27.0,17.0,13.0,140.0,29.0,2.0,39.0,22.0,177.0,6.0,1069.0,,,,5.0,7.0,19.0,4.0,6.0,6.0,4.0,1949.0,4.0,1.0,10.0,147.0,7.0,46.0,138.0,829.0,40.0,2.0,38.7306,32.0,2.0,11.0,45.0,5.0,101.0,321.0,52.0,0.0,258.0,18.0,,278.0,144.0,29.0,6.0,,9.0,25.0,642.0,38.0,20.0,62.0,5.0,239.0,9.0,0.0,1025.0,7.0,10.0,306.0,18.0,59.0,6.0,316.0,21.0,13.0,63.0,154.0,1443.0,7.0,7.0,5.0,5.0,256.0,11.0,1.8596,4.0,37.0,30.0,11.0,,,1.0,1.0,8.0,1.0,,,,2.0,2.0,5.0,0.1259,,,,,,,,,,,,,,,,,,,,,,,
103912,Jordon Ibe,Midfielder,Bournemouth,91,England,2016-17,89.0,2.0,1.1605,0.0,10.0,1.0,0.0732,12.0,5.0,,63.0,25.0,,21.0,13.0,66.0,22.0,378.0,,1.0,,5.0,12.0,7.0,,1.0,6.0,,1057.0,,,7.0,65.0,5.0,20.0,65.0,308.0,49.0,,21.6182,18.0,1.0,3.0,22.0,5.0,82.0,95.0,13.0,0.0,154.0,5.0,,77.0,68.0,25.0,1.0,,2.0,32.0,209.0,17.0,37.0,63.0,5.0,147.0,,0.0,369.0,4.0,16.0,224.0,10.0,40.0,2.0,101.0,7.0,9.0,4.0,105.0,665.0,8.0,13.0,5.0,,109.0,1.0,0.8032,0.0,3.0,11.0,18.0,1.0,,,3.0,10.0,,,,,2.0,2.0,,0.1353,,,,,,,,,,,,,,,,,,,,,,,
56872,Junior Stanislas,Midfielder,Bournemouth,91,England,2016-17,83.0,2.0,3.2336,0.0,12.0,18.0,6.2354,14.0,30.0,7.0,108.0,21.0,5.0,44.0,18.0,124.0,32.0,614.0,7.0,5.0,2.0,9.0,3.0,49.0,2.0,9.0,13.0,2.0,1476.0,2.0,3.0,34.0,48.0,3.0,30.0,33.0,469.0,37.0,1.0,24.8722,17.0,2.0,14.0,29.0,3.0,49.0,110.0,7.0,1.0,131.0,7.0,5.0,187.0,82.0,21.0,9.0,6.0,6.0,18.0,367.0,26.0,57.0,29.0,3.0,82.0,15.0,0.0,591.0,12.0,18.0,240.0,8.0,12.0,4.0,156.0,8.0,8.0,21.0,161.0,885.0,12.0,12.0,9.0,6.0,136.0,4.0,4.5197,1.0,16.0,31.0,30.0,1.0,,1.0,7.0,12.0,,,1.0,,12.0,12.0,3.0,0.7535,,2.0,2.0,,,,,,,,,,,,,,,,,,,,
155408,Lewis Cook,Midfielder,Bournemouth,91,England,2016-17,32.0,,0.3184,0.0,1.0,2.0,0.0571,10.0,4.0,1.0,29.0,6.0,2.0,7.0,4.0,40.0,2.0,274.0,,,,1.0,2.0,12.0,1.0,2.0,,,431.0,,,11.0,16.0,1.0,9.0,15.0,206.0,1.0,,7.3344,4.0,,2.0,7.0,,21.0,88.0,3.0,0.0,48.0,5.0,,76.0,32.0,6.0,2.0,,2.0,9.0,141.0,6.0,2.0,14.0,,36.0,1.0,0.0,271.0,2.0,,63.0,8.0,2.0,3.0,76.0,2.0,7.0,28.0,34.0,341.0,,1.0,1.0,2.0,93.0,1.0,0.1273,1.0,11.0,7.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32318,Marc Wilson,Midfielder,Bournemouth,91,Ireland,2016-17,8.0,3.0,0.1429,0.0,,,,3.0,1.0,,13.0,4.0,,,3.0,24.0,3.0,75.0,,,,,1.0,8.0,,,3.0,,255.0,,,2.0,14.0,1.0,4.0,8.0,46.0,2.0,,4.549,2.0,,19.0,7.0,,6.0,18.0,2.0,0.0,22.0,2.0,,40.0,8.0,4.0,,,,,23.0,6.0,3.0,1.0,,14.0,6.0,0.0,75.0,1.0,2.0,36.0,3.0,3.0,3.0,6.0,5.0,6.0,5.0,11.0,149.0,14.0,3.0,,9.0,31.0,3.0,0.0143,3.0,11.0,9.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224946,Matthew Worthington,Midfielder,Bournemouth,91,England,2016-17,1.0,,0.0017,0.0,,,,,,,2.0,1.0,,,,3.0,,10.0,,,,,1.0,2.0,,,,,16.0,,,1.0,1.0,,,,7.0,,,,,,,,,,,,0.0,2.0,,,6.0,,1.0,,,,,4.0,,,,,,1.0,0.0,10.0,,,4.0,,,,2.0,,,,2.0,11.0,,,,,3.0,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59741,Max Gradel,Midfielder,Bournemouth,91,Cote d’Ivoire,2016-17,20.0,,0.0485,0.0,2.0,2.0,0.1041,4.0,3.0,,9.0,11.0,,2.0,,13.0,6.0,54.0,,2.0,,1.0,11.0,6.0,,1.0,,1.0,125.0,1.0,,4.0,12.0,,6.0,10.0,40.0,10.0,,1.271,,,4.0,1.0,1.0,16.0,20.0,1.0,0.0,32.0,3.0,,16.0,16.0,11.0,1.0,,,5.0,32.0,1.0,8.0,8.0,1.0,26.0,2.0,0.0,51.0,1.0,2.0,36.0,4.0,5.0,,2.0,4.0,3.0,1.0,16.0,108.0,1.0,,1.0,3.0,9.0,2.0,0.2497,3.0,4.0,3.0,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90105,Ryan Fraser,Midfielder,Bournemouth,91,Scotland,2016-17,90.0,9.0,2.8502,0.0,3.0,12.0,3.9589,15.0,21.0,5.0,121.0,28.0,5.0,40.0,19.0,139.0,61.0,668.0,3.0,2.0,1.0,2.0,9.0,22.0,1.0,5.0,23.0,4.0,1767.0,4.0,3.0,17.0,104.0,5.0,45.0,99.0,511.0,67.0,,29.6528,27.0,2.0,15.0,32.0,1.0,73.0,143.0,64.0,0.0,194.0,20.0,2.0,156.0,77.0,28.0,5.0,3.0,3.0,18.0,404.0,27.0,100.0,43.0,1.0,172.0,5.0,0.0,637.0,9.0,24.0,324.0,12.0,20.0,1.0,199.0,18.0,10.0,18.0,170.0,1074.0,12.0,13.0,2.0,6.0,148.0,11.0,1.9452,3.0,18.0,26.0,59.0,,,,9.0,26.0,1.0,,,,1.0,1.0,,0.1011,5.0,,,,,,,,,,,,,,,,,,,,,,
234483,Aiden O'Neill,Midfielder,Burnley,90,Australia,2016-17,6.0,,0.0194,0.0,1.0,,,2.0,,,9.0,3.0,,2.0,,10.0,1.0,51.0,,,,1.0,3.0,2.0,,,,,83.0,,,1.0,3.0,,5.0,2.0,39.0,,1.0,4.0084,,,1.0,4.0,,5.0,15.0,,0.0,9.0,3.0,,12.0,5.0,3.0,,,1.0,,17.0,4.0,1.0,,,7.0,1.0,0.0,51.0,,1.0,11.0,1.0,,1.0,11.0,1.0,,2.0,13.0,60.0,,,1.0,1.0,24.0,,0.0413,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60551,Ashley Westwood,Midfielder,Burnley,90,England,2016-17,22.0,,0.1897,0.0,,,,7.0,2.0,,38.0,9.0,,3.0,6.0,56.0,2.0,257.0,,,,,3.0,9.0,1.0,,,,550.0,,,4.0,13.0,,8.0,8.0,188.0,,1.0,6.2685,5.0,3.0,12.0,9.0,,18.0,66.0,1.0,0.0,35.0,6.0,,97.0,41.0,9.0,,,3.0,,113.0,9.0,2.0,2.0,,26.0,5.0,0.0,256.0,2.0,,64.0,4.0,,4.0,62.0,8.0,6.0,13.0,32.0,312.0,,2.0,,9.0,88.0,7.0,0.0588,3.0,18.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15982,Dean Marney,Midfielder,Burnley,90,England,2016-17,88.0,1.0,0.3965,0.0,2.0,3.0,0.7642,36.0,10.0,1.0,88.0,21.0,2.0,12.0,21.0,144.0,5.0,731.0,1.0,,0.0,1.0,,25.0,3.0,2.0,1.0,,1770.0,,,13.0,70.0,3.0,27.0,58.0,517.0,9.0,2.0,31.0432,3.0,3.0,29.0,28.0,1.0,75.0,188.0,20.0,0.0,158.0,15.0,1.0,224.0,86.0,21.0,2.0,1.0,11.0,1.0,293.0,25.0,5.0,8.0,1.0,133.0,12.0,0.0,720.0,7.0,2.0,178.0,25.0,3.0,16.0,226.0,35.0,27.0,70.0,93.0,939.0,,6.0,1.0,13.0,295.0,29.0,0.3633,7.0,56.0,34.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95508,Fredrik Ulvestad,Midfielder,Burnley,90,Norway,2016-17,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83314,Jeff Hendrick,Midfielder,Burnley,90,Ireland,2016-17,160.0,3.0,0.7717,1.0,12.0,6.0,1.7424,33.0,19.0,,167.0,32.0,1.0,26.0,31.0,224.0,13.0,1005.0,2.0,4.0,0.0,10.0,1.0,76.0,8.0,2.0,4.0,2.0,2695.0,2.0,1.0,41.0,125.0,4.0,44.0,90.0,714.0,21.0,2.0,43.1603,12.0,7.0,32.0,45.0,2.0,119.0,241.0,37.0,1.0,285.0,17.0,2.0,291.0,161.0,32.0,2.0,1.0,14.0,18.0,419.0,41.0,13.0,43.0,2.0,209.0,35.0,1.0,976.0,13.0,5.0,324.0,19.0,24.0,11.0,268.0,44.0,38.0,67.0,205.0,1363.0,,4.0,10.0,32.0,366.0,22.0,1.1348,6.0,57.0,58.0,,,1.0,,,,,,,,1.0,1.0,,0.0539,,,,,,,,,,,,,,,,,,,,,,,
15276,Joey Barton,Midfielder,Burnley,90,England,2016-17,83.0,3.0,0.7315,0.0,5.0,3.0,0.6653,43.0,7.0,3.0,105.0,14.0,,9.0,12.0,155.0,6.0,576.0,1.0,,0.0,4.0,2.0,50.0,4.0,2.0,3.0,,1104.0,,1.0,21.0,95.0,1.0,30.0,66.0,371.0,4.0,2.0,15.8614,9.0,3.0,19.0,16.0,1.0,62.0,128.0,17.0,1.0,178.0,18.0,1.0,214.0,92.0,14.0,2.0,1.0,12.0,1.0,234.0,15.0,6.0,17.0,1.0,128.0,29.0,0.0,564.0,4.0,6.0,192.0,31.0,6.0,3.0,154.0,20.0,20.0,50.0,80.0,774.0,,1.0,4.0,23.0,190.0,12.0,0.5186,4.0,50.0,31.0,,,,,,,1.0,1.0,,,4.0,4.0,,0.3075,,,,,,,,,,,,,,,,,,,,,,,
15944,Michael Kightly,Midfielder,Burnley,90,England,2016-17,8.0,,0.0974,0.0,,,,4.0,1.0,,6.0,5.0,,3.0,1.0,9.0,6.0,28.0,,,,,4.0,3.0,,,1.0,,103.0,,,2.0,7.0,,4.0,6.0,18.0,1.0,,1.5845,,,2.0,1.0,,6.0,5.0,2.0,0.0,15.0,4.0,,10.0,6.0,5.0,,,,,11.0,1.0,12.0,1.0,,12.0,1.0,0.0,28.0,1.0,2.0,24.0,4.0,,,3.0,2.0,,1.0,10.0,57.0,,1.0,,1.0,9.0,2.0,0.074,0.0,3.0,1.0,4.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90517,Robert Brady,Midfielder,Burnley,90,Ireland,2016-17,50.0,5.0,1.9912,0.0,5.0,3.0,0.574,22.0,14.0,,42.0,14.0,2.0,5.0,7.0,71.0,27.0,222.0,1.0,,0.0,5.0,7.0,16.0,1.0,1.0,21.0,1.0,716.0,1.0,2.0,7.0,52.0,,18.0,43.0,131.0,18.0,1.0,10.0215,15.0,4.0,7.0,11.0,,43.0,60.0,15.0,0.0,102.0,14.0,1.0,94.0,50.0,14.0,1.0,,5.0,5.0,137.0,11.0,41.0,22.0,,86.0,9.0,0.0,203.0,11.0,8.0,152.0,17.0,7.0,2.0,30.0,8.0,10.0,20.0,38.0,432.0,4.0,4.0,5.0,10.0,35.0,6.0,0.8428,1.0,29.0,15.0,27.0,,,,15.0,11.0,,1.0,1.0,,7.0,7.0,1.0,0.4583,,,,,,,,,,,,,,,,,,,,,,,
