playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,expectedAssists,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,expectedGoalsOnTarget,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,oboxBlocked,substituteOn,aerialDuels,iboxTarget,timePlayed,shotsOnTargetInBox,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,putthroughBlockedDistribution,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,expectedGoalsOnTargetConceded,keyPassesAttemptAssists,successfulLaunches,totalClearances,goalsConceded,shotsBlockedInBox,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,putthroughBlockedDistributionWon,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,leftFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,iboxBlocked,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,shotsBlockedOutsideBox,successfulPassesOwnHalf,foulAttemptedTackle,expectedGoals,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,successfulCornersIntoBox,penaltyGoalsConceded,unsuccessfulCornersIntoBox,hitWoodwork,handballsConceded,secondGoalAssists,successfulCrossesOpenPlay,cornersTakenInclShortCorners,cleanSheets,shotsOnTargetOutsideBox,successfulCrossesAndCorners,unsuccessfulLayoffs,throwInsToOppositionPlayer,oboxTarget,interceptions,unsuccessfulLaunches,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,penaltiesConceded,punches,savesMade,goalkeeperSmother,drops,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,offsides,foulWonPenalty,lastPlayerTackle,setPiecesGoals,freekickTotal,attemptsFromSetPieces,expectedGoalsFreekick,penaltiesTaken,clearancesOffTheLine,penaltiesSaved,savesFromPenalty,headedGoals,penaltyGoals,otherGoals
219168,Alexander Isak,Forward,Liverpool,14,Sweden,2025-26,41.0,0.1042,0.0,2.0,6.0,2.0,2.8349,7.0,15.0,1.0,31.0,14.0,1.0,7.0,8.0,33.0,2.0,88.0,3.0,2.0,1.0,6.0,27.0,3.0,703.0,3.0,19.0,17.0,3.0,8.0,9.0,52.0,30.0,8.8796,1.0,1.0,9.0,9.0,1.0,22.0,24.0,1.0,1.0,58.0,2.0,1.0,20.0,13.0,14.0,1.0,1.0,2.0,9.0,44.0,6.0,2.0,16.0,1.0,31.0,8.0,0.0,86.0,9.0,4.0,68.0,6.0,1.0,1.0,24.0,5.0,3.0,20.0,180.0,3.0,9.0,1.0,11.0,1.0,2.6518,0.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243016,Alexis Mac Allister,Midfielder,Liverpool,14,Argentina,2025-26,137.0,1.682,0.0,20.0,12.0,1.0,2.659,53.0,32.0,5.0,146.0,37.0,4.0,44.0,31.0,193.0,9.0,1438.0,2.0,1.0,9.0,6.0,37.0,5.0,2662.0,5.0,20.0,113.0,10.0,71.0,96.0,1197.0,65.0,36.8955,31.0,7.0,35.0,41.0,11.0,117.0,492.0,32.0,2.0,250.0,39.0,1.0,411.0,112.0,37.0,2.0,27.0,,16.0,797.0,31.0,11.0,45.0,11.0,213.0,17.0,0.0,1386.0,20.0,11.0,290.0,26.0,11.0,9.0,314.0,35.0,48.0,221.0,1862.0,6.0,11.0,9.0,457.0,21.0,3.8912,7.0,47.0,51.0,8.0,2.0,1.0,2.0,2.0,1.0,2.0,11.0,6.0,5.0,9.0,1.0,1.0,5.0,21.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116535,Alisson Becker,Goalkeeper,Liverpool,14,Brazil,2025-26,3.0,0.0371,0.0,,,,,,,,5.0,26.0,,,26.0,171.0,,815.0,,,,,7.0,,2340.0,,1.0,11.0,4.0,,5.0,536.0,,28.3045,,32.0,37.0,31.0,,2.0,149.0,7.0,0.0,14.0,,,404.0,229.0,26.0,,,,,59.0,27.0,,,,7.0,6.0,0.0,672.0,,,179.0,,,,262.0,1.0,108.0,,1064.0,1.0,,,585.0,1.0,,1.0,166.0,45.0,,2.0,,,,,,,8.0,,,,,,,78.0,16.0,20.0,58.0,1.0,2.0,1.0,21.0,57.0,5.0,3.0,157.0,20.0,11.0,34.0,,,,,,,,,,,,,,
611926,Amara Nallo,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122798,Andy Robertson,Defender,Liverpool,14,Scotland,2025-26,27.0,1.3883,0.0,6.0,3.0,1.0,1.4283,12.0,4.0,2.0,75.0,24.0,,2.0,11.0,119.0,35.0,711.0,1.0,0.0,2.0,13.0,29.0,2.0,1172.0,2.0,15.0,30.0,5.0,24.0,16.0,565.0,28.0,17.08,20.0,6.0,32.0,16.0,4.0,12.0,289.0,1.0,1.0,57.0,12.0,1.0,285.0,40.0,24.0,,3.0,1.0,3.0,373.0,11.0,42.0,4.0,4.0,28.0,14.0,0.0,696.0,1.0,6.0,191.0,9.0,3.0,3.0,32.0,4.0,27.0,105.0,962.0,66.0,7.0,2.0,232.0,1.0,1.1045,0.0,44.0,39.0,,,3.0,,,,12.0,3.0,3.0,,13.0,,9.0,,8.0,19.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,
489580,Calvin Ramsay,Defender,Liverpool,14,Scotland,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577722,Carter Pinnington,Defender,Liverpool,14,England,2025-26,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243298,Cody Gakpo,Forward,Liverpool,14,Netherlands,2025-26,172.0,4.6938,0.0,33.0,21.0,5.0,5.5739,28.0,54.0,5.0,150.0,36.0,5.0,24.0,32.0,161.0,49.0,750.0,7.0,4.0,13.0,4.0,110.0,11.0,2747.0,11.0,54.0,162.0,6.0,49.0,106.0,574.0,187.0,34.4961,49.0,1.0,21.0,39.0,20.0,118.0,295.0,44.0,0.0,334.0,20.0,3.0,198.0,87.0,36.0,5.0,14.0,2.0,35.0,493.0,33.0,76.0,63.0,20.0,224.0,56.0,0.0,740.0,33.0,35.0,389.0,14.0,34.0,4.0,59.0,42.0,15.0,198.0,1316.0,8.0,16.0,13.0,107.0,17.0,8.4576,3.0,11.0,35.0,4.0,2.0,27.0,4.0,1.0,,7.0,33.0,6.0,3.0,11.0,3.0,1.0,3.0,13.0,1.0,,,,,,,,,,,,,,,30.0,1.0,,,,,,,,,,,,
492777,Conor Bradley,Defender,Liverpool,14,Northern Ireland,2025-26,75.0,0.9381,0.0,4.0,,2.0,,19.0,2.0,3.0,49.0,15.0,1.0,,12.0,79.0,20.0,492.0,,,,3.0,31.0,,932.0,,16.0,61.0,4.0,33.0,46.0,403.0,28.0,12.1725,3.0,1.0,29.0,13.0,4.0,59.0,39.0,20.0,0.0,136.0,22.0,,168.0,43.0,15.0,,4.0,,15.0,255.0,9.0,20.0,26.0,4.0,105.0,15.0,0.0,480.0,2.0,8.0,150.0,15.0,7.0,4.0,190.0,18.0,10.0,95.0,808.0,91.0,9.0,,162.0,11.0,0.241,5.0,30.0,20.0,,1.0,,1.0,,,4.0,1.0,1.0,,4.0,,6.0,,13.0,24.0,,,,,,,,,,,,,,,1.0,,2.0,,,,,,,,,,,
206915,Curtis Jones,Midfielder,Liverpool,14,England,2025-26,99.0,2.7885,0.0,6.0,7.0,2.0,2.5225,40.0,17.0,13.0,109.0,34.0,2.0,22.0,18.0,138.0,14.0,1647.0,1.0,0.0,1.0,16.0,38.0,3.0,1929.0,3.0,27.0,102.0,7.0,29.0,91.0,1447.0,51.0,32.607,19.0,2.0,29.0,37.0,5.0,72.0,360.0,29.0,0.0,201.0,15.0,1.0,553.0,144.0,34.0,1.0,16.0,,12.0,940.0,30.0,14.0,35.0,5.0,163.0,11.0,0.0,1615.0,10.0,6.0,233.0,24.0,22.0,6.0,493.0,17.0,62.0,241.0,2013.0,55.0,9.0,1.0,570.0,9.0,2.7656,2.0,29.0,37.0,,3.0,,2.0,1.0,,1.0,2.0,1.0,3.0,1.0,,2.0,3.0,18.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
