playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,groundDuelsWon,successfulShortPasses,successfulCornersIntoBox,totalTouchesInOppositionBox,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,savesMade,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,unsuccessfulCornersIntoBox,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,goalAssists,offsides,penaltyGoalsConceded,tacklesLost,aerialDuelsWon,unsuccessfulLayoffs,successfulLaunches,leftFootGoals,redCards2ndYellow,headedGoals,attemptsFromSetPieces,unsuccessfulLaunches,throwInsToOppositionPlayer,penaltiesTaken,penaltyGoals,hitWoodwork,foulWonPenalty,clearancesOffTheLine,penaltiesConceded,catches,goalKicks,gkSuccessfulDistribution,savesMadeCaught,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,lastPlayerTackle,savesMadeFromOutsideBox,penaltiesFaced,punches,drops,crossesNotClaimed,penaltiesSaved,savesFromPenalty,setPiecesGoals,ownGoalScored,goalkeeperSmother,otherGoals
59013,Barry Bannan,Midfielder,A Villa,7,Scotland,2010-11,30.0,2.0,0.0,1.0,2.0,,17.0,6.0,7.0,50.0,12.0,14.0,7.0,71.0,13.0,323.0,,,5.0,2.0,7.0,,3.0,636.0,7.0,20.0,2.0,20.0,225.0,1.0,4.0,7.0,3.0,14.0,23.0,61.0,,,0.0,50.0,,122.0,49.0,12.0,,5.0,140.0,12.0,14.0,10.0,43.0,0.0,320.0,4.0,5.0,103.0,10.0,3.0,,97.0,6.0,12.0,1.0,27.0,43.0,410.0,2.0,4.0,115.0,1.0,1.0,21.0,16.0,1.0,,2.0,7.0,,,1.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
49493,Chris Herd,Midfielder,A Villa,7,Australia,2010-11,8.0,,0.0,,,,7.0,,1.0,11.0,6.0,,1.0,14.0,2.0,66.0,,,5.0,,11.0,,,107.0,6.0,16.0,,11.0,49.0,,2.0,,6.0,2.0,2.0,16.0,,4.0,0.0,24.0,,30.0,8.0,6.0,,,7.0,2.0,2.0,,13.0,0.0,63.0,,,17.0,4.0,,,16.0,1.0,3.0,,3.0,4.0,89.0,,,45.0,,0.0,3.0,5.0,,,,3.0,5.0,,2.0,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,
90590,Daniel Johnson,Midfielder,A Villa,7,Jamaica,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41823,Fabian Delph,Midfielder,A Villa,7,England,2010-11,26.0,1.0,0.0,,1.0,,14.0,2.0,1.0,32.0,7.0,4.0,4.0,40.0,2.0,239.0,,,3.0,,9.0,,1.0,414.0,7.0,26.0,1.0,24.0,190.0,,,4.0,4.0,7.0,19.0,94.0,,5.0,0.0,52.0,,81.0,23.0,7.0,,4.0,111.0,6.0,2.0,10.0,43.0,0.0,237.0,1.0,2.0,61.0,9.0,5.0,1.0,39.0,5.0,11.0,,9.0,25.0,325.0,8.0,4.0,89.0,,1.0,8.0,11.0,,,,5.0,2.0,,2.0,,,,,5.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
39954,Isaiah Osbourne,Midfielder,A Villa,7,England,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15154,Jean Makoun,Midfielder,A Villa,7,Cameroon,2010-11,45.0,,1.0,,,1.0,25.0,2.0,6.0,80.0,7.0,22.0,7.0,84.0,4.0,393.0,,,,,13.0,,,554.0,9.0,38.0,,34.0,280.0,,3.0,7.0,,9.0,36.0,92.0,,8.0,0.0,83.0,,148.0,32.0,7.0,,5.0,187.0,9.0,4.0,11.0,70.0,1.0,388.0,2.0,3.0,114.0,9.0,1.0,,110.0,18.0,10.0,,29.0,43.0,479.0,1.0,2.0,122.0,,3.0,4.0,17.0,,,1.0,16.0,4.0,1.0,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
79619,Jonathan Hogg,Midfielder,A Villa,7,England,2010-11,20.0,,0.0,,,,17.0,,,40.0,5.0,10.0,5.0,45.0,1.0,197.0,,,,,10.0,,,395.0,4.0,27.0,1.0,21.0,131.0,,1.0,3.0,5.0,9.0,16.0,66.0,,4.0,0.0,47.0,,44.0,29.0,5.0,,,67.0,8.0,1.0,4.0,37.0,0.0,196.0,,,57.0,12.0,,2.0,57.0,7.0,8.0,,21.0,30.0,254.0,,3.0,85.0,,1.0,5.0,15.0,,,,5.0,6.0,,,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
51938,Marc Albrighton,Midfielder,A Villa,7,England,2010-11,175.0,30.0,0.0,9.0,19.0,23.0,66.0,33.0,1.0,110.0,29.0,18.0,20.0,133.0,119.0,480.0,5.0,3.0,9.0,11.0,29.0,2.0,34.0,1804.0,25.0,138.0,4.0,134.0,325.0,4.0,70.0,32.0,19.0,33.0,150.0,81.0,,29.0,0.0,313.0,2.0,185.0,136.0,29.0,4.0,59.0,269.0,29.0,127.0,86.0,284.0,0.0,476.0,14.0,36.0,414.0,48.0,39.0,3.0,114.0,36.0,46.0,5.0,22.0,100.0,1108.0,17.0,12.0,112.0,,3.0,23.0,32.0,4.0,,2.0,18.0,4.0,1.0,4.0,1.0,,,,19.0,2.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,
37368,Michael Bradley,Midfielder,A Villa,7,United States,2010-11,2.0,,0.0,,,,1.0,,,7.0,3.0,,,8.0,,18.0,,,3.0,,2.0,,,28.0,,3.0,,1.0,10.0,,,1.0,,1.0,2.0,3.0,,,0.0,5.0,,7.0,3.0,3.0,,,6.0,1.0,,,3.0,0.0,18.0,,,8.0,1.0,,1.0,4.0,1.0,1.0,,,4.0,22.0,,,4.0,,0.0,1.0,4.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14668,Nigel Reo-Coker,Midfielder,A Villa,7,England,2010-11,123.0,1.0,0.0,5.0,2.0,3.0,102.0,4.0,4.0,122.0,30.0,35.0,24.0,139.0,2.0,898.0,,,6.0,,29.0,2.0,1.0,2076.0,19.0,151.0,4.0,141.0,715.0,,14.0,16.0,19.0,33.0,104.0,322.0,,27.0,0.0,274.0,,271.0,156.0,30.0,,8.0,408.0,29.0,2.0,44.0,245.0,0.0,892.0,2.0,5.0,211.0,72.0,12.0,8.0,187.0,41.0,39.0,,44.0,118.0,1228.0,1.0,8.0,352.0,,5.0,17.0,35.0,,,4.0,30.0,10.0,,,,,,,7.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
3884,Robert Pirès,Midfielder,A Villa,7,France,2010-11,18.0,,0.0,1.0,2.0,,7.0,5.0,,17.0,9.0,16.0,2.0,19.0,1.0,183.0,,,7.0,1.0,6.0,,,248.0,5.0,16.0,,15.0,153.0,,6.0,6.0,1.0,3.0,13.0,74.0,,5.0,0.0,34.0,,37.0,20.0,9.0,,5.0,104.0,3.0,2.0,8.0,28.0,0.0,180.0,3.0,,33.0,4.0,3.0,1.0,40.0,1.0,4.0,1.0,11.0,32.0,230.0,2.0,2.0,60.0,,0.0,2.0,3.0,,,,3.0,1.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,
20481,Stephen Ireland,Midfielder,A Villa,7,Ireland,2010-11,27.0,,0.0,2.0,,,14.0,8.0,5.0,61.0,12.0,20.0,6.0,69.0,4.0,241.0,,,6.0,,5.0,,,553.0,4.0,28.0,3.0,27.0,155.0,,12.0,4.0,7.0,16.0,23.0,67.0,,10.0,0.0,55.0,,89.0,33.0,12.0,,4.0,102.0,13.0,4.0,13.0,50.0,0.0,238.0,8.0,2.0,98.0,11.0,3.0,,64.0,5.0,14.0,,17.0,21.0,334.0,1.0,4.0,70.0,,1.0,8.0,11.0,,1.0,,3.0,1.0,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12002,Stewart Downing,Midfielder,A Villa,7,England,2010-11,98.0,44.0,0.0,36.0,26.0,7.0,38.0,62.0,17.0,256.0,38.0,79.0,38.0,334.0,167.0,1487.0,7.0,2.0,,93.0,27.0,7.0,79.0,3387.0,18.0,102.0,7.0,93.0,1069.0,28.0,122.0,78.0,28.0,59.0,80.0,296.0,,27.0,4.0,200.0,5.0,511.0,235.0,38.0,2.0,30.0,829.0,52.0,245.0,56.0,173.0,0.0,1455.0,36.0,55.0,703.0,28.0,28.0,2.0,412.0,6.0,65.0,53.0,84.0,268.0,2330.0,60.0,2.0,403.0,1.0,0.0,78.0,73.0,7.0,4.0,4.0,10.0,9.0,7.0,6.0,4.0,,1.0,12.0,52.0,3.0,,,4.0,,,,,,,,,,,,,,,,,,,,,,
2160,Stiliyan Petrov,Midfielder,A Villa,7,Bulgaria,2010-11,117.0,2.0,0.0,9.0,6.0,,72.0,15.0,8.0,117.0,27.0,43.0,23.0,148.0,4.0,1041.0,1.0,0.0,4.0,,54.0,5.0,3.0,2072.0,27.0,156.0,5.0,129.0,814.0,,18.0,15.0,42.0,36.0,90.0,286.0,,48.0,0.0,273.0,1.0,318.0,156.0,27.0,,10.0,491.0,31.0,4.0,30.0,219.0,0.0,1024.0,9.0,7.0,201.0,56.0,9.0,19.0,285.0,34.0,68.0,,79.0,152.0,1408.0,1.0,9.0,405.0,,6.0,31.0,29.0,2.0,2.0,3.0,16.0,27.0,2.0,11.0,,,1.0,1.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,Aliaksandr Hleb,Midfielder,Birmingham,41,Belarus,2010-11,78.0,2.0,0.0,2.0,1.0,3.0,22.0,4.0,15.0,88.0,19.0,43.0,13.0,91.0,5.0,542.0,1.0,1.0,6.0,,8.0,,2.0,1092.0,6.0,68.0,1.0,66.0,439.0,,23.0,23.0,4.0,22.0,72.0,145.0,,31.0,0.0,146.0,0.0,152.0,72.0,19.0,1.0,20.0,332.0,21.0,5.0,51.0,138.0,0.0,542.0,3.0,4.0,172.0,17.0,13.0,1.0,121.0,9.0,21.0,,12.0,124.0,734.0,,11.0,121.0,1.0,0.0,3.0,16.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,Barry Ferguson,Midfielder,Birmingham,41,Scotland,2010-11,111.0,3.0,0.0,3.0,,,51.0,2.0,13.0,281.0,35.0,27.0,35.0,398.0,12.0,2150.0,,,,,57.0,9.0,3.0,3150.0,23.0,129.0,9.0,95.0,1523.0,,,22.0,39.0,49.0,88.0,,,37.0,,240.0,,,219.0,35.0,,,928.0,40.0,12.0,,183.0,0.0,,2.0,5.0,,29.0,7.0,14.0,,37.0,72.0,,229.0,,2448.0,10.0,,827.0,1.0,1.0,117.0,67.0,,,,22.0,34.0,2.0,6.0,,,,,50.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
28468,Craig Gardner,Midfielder,Birmingham,41,England,2010-11,171.0,7.0,2.0,15.0,22.0,5.0,89.0,51.0,10.0,155.0,29.0,17.0,25.0,200.0,26.0,782.0,8.0,2.0,4.0,3.0,57.0,5.0,8.0,2219.0,35.0,157.0,8.0,135.0,511.0,1.0,35.0,24.0,39.0,34.0,136.0,203.0,,29.0,0.0,328.0,6.0,272.0,125.0,29.0,5.0,11.0,341.0,26.0,29.0,54.0,271.0,1.0,778.0,29.0,10.0,326.0,65.0,17.0,14.0,199.0,53.0,43.0,2.0,71.0,108.0,1254.0,8.0,3.0,249.0,4.0,6.0,45.0,29.0,,2.0,2.0,24.0,22.0,1.0,6.0,2.0,1.0,1.0,6.0,27.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,
15440,David Bentley,Midfielder,Birmingham,41,England,2010-11,69.0,16.0,0.0,11.0,6.0,6.0,17.0,21.0,3.0,53.0,15.0,18.0,10.0,74.0,61.0,364.0,,,5.0,32.0,15.0,2.0,27.0,920.0,9.0,66.0,5.0,60.0,268.0,10.0,17.0,20.0,6.0,21.0,60.0,71.0,,23.0,0.0,135.0,,115.0,45.0,15.0,,31.0,225.0,16.0,82.0,49.0,120.0,0.0,348.0,15.0,15.0,236.0,15.0,20.0,,88.0,9.0,11.0,15.0,22.0,90.0,696.0,19.0,2.0,92.0,1.0,1.0,21.0,15.0,1.0,1.0,,2.0,6.0,,1.0,,,,5.0,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
56430,Enric Vallès,Midfielder,Birmingham,41,Spain,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,James McFadden,Midfielder,Birmingham,41,Scotland,2010-11,33.0,5.0,0.0,,1.0,1.0,5.0,2.0,1.0,19.0,4.0,3.0,3.0,24.0,10.0,78.0,,,1.0,5.0,8.0,,9.0,280.0,7.0,18.0,,17.0,51.0,2.0,7.0,8.0,2.0,2.0,26.0,17.0,,8.0,0.0,51.0,,29.0,18.0,4.0,,10.0,52.0,2.0,12.0,16.0,43.0,0.0,76.0,1.0,1.0,60.0,2.0,4.0,,12.0,4.0,2.0,3.0,3.0,20.0,153.0,3.0,3.0,11.0,1.0,0.0,5.0,2.0,1.0,,,3.0,1.0,,1.0,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
33298,Jean Beausejour,Midfielder,Birmingham,41,Chile,2010-11,60.0,7.0,0.0,4.0,2.0,2.0,19.0,6.0,,67.0,17.0,11.0,9.0,76.0,34.0,269.0,2.0,1.0,8.0,4.0,20.0,,9.0,895.0,15.0,45.0,5.0,40.0,183.0,2.0,22.0,9.0,8.0,13.0,45.0,93.0,,12.0,0.0,105.0,1.0,82.0,53.0,17.0,,8.0,139.0,8.0,36.0,25.0,85.0,0.0,269.0,4.0,2.0,158.0,11.0,9.0,,29.0,10.0,21.0,2.0,10.0,65.0,465.0,9.0,6.0,63.0,1.0,0.0,9.0,18.0,,1.0,1.0,8.0,5.0,,1.0,1.0,,1.0,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
49438,Jordon Mutch,Midfielder,Birmingham,41,England,2010-11,15.0,,0.0,,1.0,1.0,5.0,4.0,2.0,20.0,3.0,4.0,3.0,21.0,,104.0,,,,,9.0,,,244.0,6.0,12.0,2.0,9.0,81.0,,1.0,1.0,6.0,7.0,9.0,23.0,,2.0,0.0,27.0,,42.0,9.0,3.0,,,50.0,5.0,,1.0,18.0,0.0,104.0,3.0,,26.0,4.0,2.0,4.0,21.0,6.0,3.0,,2.0,18.0,139.0,,1.0,33.0,,1.0,1.0,3.0,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18129,Keith Fahey,Midfielder,Birmingham,41,Ireland,2010-11,57.0,8.0,0.0,11.0,8.0,6.0,17.0,19.0,2.0,105.0,24.0,22.0,19.0,130.0,32.0,629.0,1.0,1.0,5.0,8.0,24.0,3.0,9.0,1521.0,12.0,51.0,6.0,39.0,471.0,1.0,18.0,6.0,22.0,33.0,45.0,183.0,,12.0,0.0,108.0,0.0,185.0,65.0,24.0,1.0,8.0,288.0,27.0,37.0,27.0,84.0,0.0,625.0,11.0,13.0,225.0,12.0,10.0,2.0,110.0,7.0,42.0,5.0,28.0,151.0,902.0,2.0,11.0,220.0,,2.0,25.0,28.0,1.0,2.0,3.0,5.0,12.0,,4.0,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,
153,Lee Bowyer,Midfielder,Birmingham,41,England,2010-11,115.0,4.0,0.0,5.0,7.0,1.0,40.0,17.0,9.0,127.0,29.0,31.0,24.0,176.0,22.0,728.0,4.0,2.0,5.0,5.0,31.0,4.0,5.0,2048.0,24.0,87.0,5.0,80.0,473.0,1.0,38.0,23.0,32.0,34.0,91.0,223.0,,36.0,2.0,202.0,2.0,230.0,107.0,29.0,1.0,11.0,293.0,29.0,25.0,41.0,171.0,0.0,720.0,10.0,9.0,288.0,25.0,4.0,7.0,127.0,33.0,38.0,3.0,79.0,148.0,1062.0,9.0,9.0,264.0,3.0,7.0,49.0,39.0,1.0,2.0,5.0,15.0,7.0,1.0,6.0,2.0,,1.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,
51860,Míchel,Midfielder,Birmingham,41,Spain,2010-11,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19057,Sebastian Larsson,Midfielder,Birmingham,41,Sweden,2010-11,134.0,30.0,0.0,5.0,17.0,3.0,68.0,36.0,13.0,186.0,35.0,42.0,31.0,278.0,107.0,1172.0,4.0,2.0,4.0,100.0,39.0,7.0,76.0,2833.0,29.0,111.0,7.0,101.0,826.0,34.0,33.0,57.0,38.0,45.0,105.0,107.0,,23.0,2.0,245.0,2.0,381.0,141.0,35.0,4.0,11.0,594.0,38.0,200.0,39.0,206.0,0.0,1125.0,19.0,23.0,573.0,46.0,10.0,11.0,370.0,34.0,39.0,61.0,68.0,314.0,1889.0,58.0,5.0,376.0,2.0,5.0,92.0,49.0,6.0,4.0,5.0,22.0,10.0,3.0,12.0,,,,18.0,43.0,7.0,1.0,1.0,4.0,,1.0,,,,,,,,,,,,,,,,,,,,
