playerId,playerName,position,team_name,team_id,nationality,season,duelsLost,successfulCrossesOpenPlay,totalRedCards,blockedShots,shotsOnTargetIncGoals,overruns,totalTackles,totalShots,throughBalls,unsuccessfulShortPasses,gamesPlayed,goalAssists,successfulLayoffs,starts,totalUnsuccessfulPassesExclCrossesAndCorners,unsuccessfulCrossesOpenPlay,totalPasses,goals,offsides,awayGoals,substituteOn,cornersTakenInclShortCorners,aerialDuels,cleanSheets,successfulCrossesAndCorners,timePlayed,unsuccessfulLayoffs,aerialDuelsLost,duelsWon,goalsConcededOutsideBox,penaltiesConceded,groundDuelsWon,successfulShortPasses,totalTouchesInOppositionBox,penaltyGoalsConceded,ownGoalScored,keyPassesAttemptAssists,totalClearances,goalsConceded,groundDuelsLost,rightsidePasses,totalFoulsWon,winningGoal,duels,homeGoals,forwardPasses,recoveries,appearances,rightFootGoals,tacklesLost,unsuccessfulDribbles,successfulPassesOppositionHalf,goalsConcededInsideBox,unsuccessfulCrossesAndCorners,timesTackled,groundDuels,aerialDuelsWon,straightRedCards,openPlayPasses,shotsOffTargetIncWoodwork,cornersWon,totalLossesOfPossession,tacklesWon,successfulDribbles,blocks,leftsidePasses,totalFoulsConceded,interceptions,successfulLongPasses,backwardPasses,touches,throwInsToOwnPlayer,substituteOff,unsuccessfulLaunches,successfulPassesOwnHalf,handballsConceded,yellowCards,unsuccessfulLongPasses,unsuccessfulPassesOwnHalf,secondGoalAssists,successfulCornersIntoBox,successfulLaunches,unsuccessfulCornersIntoBox,leftFootGoals,throwInsToOppositionPlayer,lastPlayerTackle,attemptsFromSetPieces,clearancesOffTheLine,headedGoals,redCards2ndYellow,hitWoodwork,setPiecesGoals,penaltiesTaken,penaltyGoals,foulWonPenalty,penaltiesSaved,catches,savesMadeFromOutsideBox,goalKicks,savesMadeCaught,penaltiesFaced,savesFromPenalty,punches,savesMade,goalkeeperSmother,drops,crossesNotClaimed,gkSuccessfulDistribution,gkUnsuccessfulDistribution,savesMadeParried,savesMadeFromInsideBox,otherGoals,putthroughBlockedDistribution
90802,Oguzhan Özyakup,Midfielder,Arsenal,3,Turkey,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597,Tomas Rosicky,Midfielder,Arsenal,3,Czech Republic,2011-12,93.0,9.0,0.0,18.0,10.0,2.0,40.0,20.0,31.0,167.0,28.0,4.0,126.0,19.0,188.0,24.0,1275.0,1.0,,0.0,9.0,11.0,24.0,2.0,13.0,1759.0,5.0,12.0,108.0,8.0,,96.0,1051.0,54.0,2.0,,37.0,4.0,32.0,81.0,348.0,23.0,2.0,201.0,1.0,425.0,93.0,28.0,,10.0,16.0,855.0,24.0,30.0,47.0,177.0,12.0,0.0,1269.0,10.0,11.0,295.0,30.0,33.0,,314.0,24.0,25.0,36.0,188.0,1592.0,3.0,6.0,1.0,245.0,1.0,4.0,21.0,18.0,1.0,3.0,,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13594,Yossi Benayoun,Midfielder,Arsenal,3,Israel,2011-12,58.0,,0.0,6.0,13.0,3.0,16.0,15.0,13.0,75.0,20.0,1.0,34.0,10.0,78.0,3.0,409.0,4.0,,3.0,10.0,1.0,19.0,1.0,,902.0,1.0,14.0,42.0,3.0,,37.0,325.0,48.0,2.0,,13.0,7.0,16.0,44.0,153.0,9.0,0.0,100.0,1.0,127.0,30.0,20.0,2.0,6.0,10.0,244.0,13.0,3.0,23.0,81.0,5.0,0.0,408.0,2.0,8.0,124.0,10.0,12.0,,50.0,14.0,20.0,6.0,79.0,566.0,3.0,8.0,6.0,87.0,2.0,1.0,3.0,12.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
59013,Barry Bannan,Midfielder,A Villa,7,Scotland,2011-12,39.0,8.0,0.0,3.0,6.0,6.0,24.0,21.0,4.0,91.0,28.0,2.0,12.0,10.0,128.0,30.0,535.0,1.0,,1.0,18.0,53.0,6.0,2.0,35.0,1247.0,,6.0,34.0,1.0,,34.0,354.0,12.0,2.0,,36.0,12.0,20.0,33.0,85.0,4.0,0.0,73.0,0.0,189.0,69.0,28.0,,4.0,3.0,277.0,19.0,65.0,14.0,67.0,,0.0,518.0,15.0,13.0,226.0,20.0,6.0,3.0,174.0,6.0,22.0,53.0,87.0,800.0,9.0,5.0,18.0,165.0,1.0,2.0,37.0,24.0,,25.0,6.0,25.0,1.0,,,4.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
18737,Charles N'Zogbia,Midfielder,A Villa,7,France,2011-12,202.0,19.0,0.0,19.0,10.0,17.0,42.0,34.0,7.0,156.0,30.0,4.0,40.0,24.0,172.0,62.0,697.0,2.0,1.0,1.0,6.0,51.0,26.0,2.0,38.0,2083.0,4.0,21.0,117.0,2.0,,112.0,511.0,94.0,5.0,,45.0,7.0,25.0,181.0,164.0,32.0,0.0,319.0,1.0,177.0,143.0,30.0,,8.0,85.0,442.0,23.0,98.0,135.0,293.0,5.0,0.0,686.0,24.0,28.0,474.0,34.0,38.0,1.0,163.0,38.0,28.0,14.0,193.0,1282.0,4.0,12.0,8.0,121.0,,4.0,16.0,33.0,,19.0,,26.0,2.0,1.0,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
49493,Chris Herd,Midfielder,A Villa,7,Australia,2011-12,78.0,4.0,1.0,3.0,5.0,2.0,42.0,11.0,2.0,147.0,19.0,,12.0,19.0,178.0,8.0,542.0,1.0,1.0,1.0,,,48.0,4.0,4.0,1475.0,,21.0,98.0,1.0,1.0,71.0,337.0,18.0,2.0,,6.0,43.0,18.0,57.0,116.0,17.0,0.0,176.0,0.0,253.0,78.0,19.0,1.0,10.0,8.0,230.0,17.0,8.0,19.0,128.0,27.0,1.0,539.0,6.0,5.0,235.0,32.0,12.0,11.0,112.0,23.0,36.0,27.0,61.0,806.0,10.0,10.0,25.0,138.0,1.0,2.0,31.0,30.0,,,6.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90590,Daniel Johnson,Midfielder,A Villa,7,Jamaica,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41823,Fabian Delph,Midfielder,A Villa,7,England,2011-12,47.0,1.0,0.0,4.0,,1.0,23.0,3.0,,55.0,11.0,,5.0,10.0,72.0,6.0,384.0,,,,1.0,4.0,17.0,2.0,4.0,855.0,,11.0,59.0,1.0,1.0,53.0,299.0,2.0,1.0,,8.0,9.0,11.0,36.0,95.0,18.0,0.0,106.0,,132.0,50.0,11.0,,5.0,9.0,185.0,10.0,7.0,19.0,89.0,6.0,0.0,384.0,3.0,2.0,113.0,18.0,12.0,2.0,82.0,6.0,15.0,13.0,75.0,529.0,1.0,5.0,12.0,131.0,,3.0,17.0,11.0,,3.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77800,Gary Gardner,Midfielder,A Villa,7,England,2011-12,40.0,2.0,0.0,4.0,4.0,1.0,11.0,12.0,,58.0,14.0,,1.0,5.0,75.0,5.0,257.0,,,,9.0,1.0,14.0,,2.0,605.0,,7.0,25.0,1.0,,18.0,155.0,7.0,1.0,,1.0,10.0,15.0,33.0,72.0,5.0,0.0,65.0,,92.0,27.0,14.0,,1.0,7.0,102.0,14.0,6.0,12.0,51.0,7.0,0.0,255.0,8.0,2.0,100.0,10.0,2.0,7.0,62.0,12.0,12.0,27.0,31.0,365.0,3.0,2.0,7.0,82.0,,1.0,17.0,13.0,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
114283,Jack Grealish,Midfielder,A Villa,7,England,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15154,Jean Makoun,Midfielder,A Villa,7,Cameroon,2011-12,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51938,Marc Albrighton,Midfielder,A Villa,7,England,2011-12,99.0,25.0,0.0,8.0,6.0,11.0,41.0,14.0,2.0,86.0,26.0,2.0,15.0,15.0,129.0,99.0,452.0,2.0,1.0,1.0,11.0,57.0,18.0,3.0,37.0,1489.0,,14.0,80.0,1.0,,76.0,307.0,30.0,3.0,,21.0,18.0,22.0,85.0,84.0,18.0,0.0,179.0,1.0,155.0,114.0,26.0,2.0,13.0,31.0,267.0,21.0,126.0,45.0,161.0,4.0,0.0,429.0,8.0,31.0,342.0,28.0,17.0,3.0,109.0,20.0,32.0,16.0,104.0,897.0,7.0,6.0,32.0,93.0,2.0,3.0,43.0,33.0,,12.0,9.0,26.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
114042,Samir Carruthers,Midfielder,A Villa,7,Ireland,2011-12,5.0,,0.0,,,,3.0,1.0,,2.0,3.0,,,,2.0,,14.0,,,,3.0,,,,,20.0,,,5.0,,,5.0,11.0,1.0,,,,,1.0,5.0,6.0,1.0,0.0,10.0,,5.0,3.0,3.0,,1.0,1.0,10.0,1.0,,2.0,10.0,,0.0,14.0,1.0,2.0,6.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,26.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20481,Stephen Ireland,Midfielder,A Villa,7,Ireland,2011-12,84.0,5.0,0.0,3.0,6.0,3.0,54.0,16.0,12.0,127.0,24.0,3.0,49.0,19.0,150.0,14.0,774.0,1.0,6.0,1.0,5.0,2.0,24.0,2.0,6.0,1589.0,2.0,18.0,80.0,1.0,,74.0,599.0,39.0,4.0,,18.0,14.0,29.0,66.0,199.0,17.0,0.0,164.0,0.0,251.0,121.0,24.0,,11.0,11.0,424.0,28.0,16.0,32.0,140.0,6.0,0.0,770.0,10.0,13.0,231.0,43.0,3.0,6.0,209.0,24.0,62.0,25.0,115.0,1065.0,3.0,6.0,11.0,206.0,2.0,2.0,23.0,29.0,,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
2160,Stiliyan Petrov,Midfielder,A Villa,7,Bulgaria,2011-12,107.0,4.0,0.0,12.0,13.0,2.0,59.0,32.0,8.0,153.0,27.0,2.0,31.0,26.0,198.0,19.0,1165.0,4.0,,4.0,1.0,40.0,30.0,3.0,21.0,2328.0,3.0,14.0,129.0,3.0,,113.0,905.0,24.0,3.0,,37.0,52.0,36.0,93.0,311.0,39.0,4.0,236.0,0.0,350.0,167.0,27.0,2.0,16.0,10.0,565.0,33.0,44.0,28.0,206.0,16.0,0.0,1131.0,19.0,14.0,290.0,43.0,15.0,15.0,315.0,31.0,97.0,62.0,189.0,1642.0,3.0,5.0,43.0,423.0,,7.0,45.0,43.0,,15.0,8.0,18.0,2.0,,,6.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
1274,David Dunn,Midfielder,Blackburn,5,England,2011-12,108.0,6.0,1.0,10.0,14.0,4.0,38.0,28.0,5.0,153.0,26.0,1.0,46.0,21.0,182.0,16.0,776.0,2.0,2.0,0.0,5.0,9.0,20.0,,10.0,1612.0,3.0,12.0,89.0,8.0,,81.0,539.0,38.0,1.0,,18.0,13.0,36.0,96.0,175.0,28.0,2.0,197.0,2.0,313.0,96.0,26.0,1.0,8.0,20.0,350.0,28.0,25.0,41.0,177.0,8.0,0.0,766.0,14.0,10.0,282.0,30.0,15.0,5.0,159.0,44.0,48.0,55.0,129.0,1088.0,4.0,14.0,13.0,254.0,2.0,3.0,29.0,35.0,,2.0,3.0,6.0,,,,1.0,1.0,1.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,
92488,Jason Lowe,Midfielder,Blackburn,5,England,2011-12,71.0,7.0,0.0,2.0,1.0,2.0,54.0,3.0,,152.0,32.0,1.0,20.0,30.0,211.0,24.0,898.0,,1.0,,2.0,7.0,22.0,3.0,12.0,2666.0,6.0,12.0,78.0,13.0,,68.0,622.0,3.0,1.0,,14.0,90.0,55.0,59.0,116.0,12.0,0.0,149.0,,358.0,96.0,32.0,,16.0,7.0,311.0,42.0,26.0,16.0,127.0,10.0,0.0,892.0,2.0,2.0,304.0,38.0,2.0,16.0,294.0,29.0,75.0,65.0,130.0,1442.0,134.0,2.0,53.0,388.0,4.0,10.0,59.0,45.0,,5.0,12.0,1.0,,32.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
87860,Josh Morris,Midfielder,Blackburn,5,England,2011-12,7.0,,0.0,,1.0,,1.0,1.0,,4.0,2.0,,1.0,,4.0,3.0,22.0,,,,2.0,,2.0,,,80.0,,2.0,2.0,,,2.0,18.0,,,,,,1.0,5.0,9.0,,0.0,9.0,,7.0,3.0,2.0,,,4.0,7.0,1.0,3.0,4.0,7.0,,0.0,22.0,,1.0,12.0,1.0,1.0,,1.0,1.0,,,5.0,37.0,1.0,,,11.0,,0.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58900,Mauro Formica,Midfielder,Blackburn,5,Argentina,2011-12,172.0,3.0,0.0,9.0,14.0,3.0,78.0,30.0,8.0,118.0,34.0,1.0,73.0,25.0,129.0,24.0,697.0,4.0,,0.0,9.0,1.0,36.0,2.0,4.0,2172.0,5.0,25.0,133.0,11.0,,122.0,552.0,58.0,2.0,,17.0,20.0,47.0,147.0,108.0,30.0,2.0,305.0,4.0,181.0,104.0,34.0,2.0,11.0,24.0,317.0,36.0,24.0,60.0,269.0,11.0,0.0,696.0,16.0,16.0,265.0,67.0,14.0,9.0,209.0,33.0,59.0,16.0,199.0,1126.0,3.0,14.0,8.0,255.0,2.0,3.0,11.0,35.0,,1.0,2.0,,2.0,1.0,,,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,
16058,Morten Gamst Pedersen,Midfielder,Blackburn,5,Norway,2011-12,181.0,10.0,0.0,14.0,9.0,,66.0,25.0,9.0,267.0,33.0,4.0,80.0,33.0,363.0,57.0,1297.0,3.0,,2.0,,135.0,67.0,2.0,56.0,2836.0,6.0,39.0,146.0,17.0,,118.0,858.0,21.0,1.0,,62.0,59.0,65.0,142.0,308.0,44.0,0.0,327.0,1.0,531.0,136.0,33.0,,15.0,9.0,534.0,48.0,168.0,44.0,260.0,28.0,0.0,1232.0,16.0,22.0,695.0,51.0,8.0,8.0,256.0,56.0,94.0,76.0,202.0,2126.0,78.0,6.0,62.0,456.0,2.0,6.0,96.0,66.0,,38.0,13.0,89.0,2.0,82.0,,19.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
56944,Radosav Petrovic,Midfielder,Blackburn,5,Serbia,2011-12,56.0,,0.0,2.0,1.0,,25.0,10.0,3.0,71.0,19.0,,27.0,10.0,95.0,1.0,447.0,,,,9.0,,7.0,,,978.0,2.0,4.0,40.0,4.0,,37.0,318.0,4.0,2.0,,3.0,33.0,27.0,52.0,112.0,7.0,0.0,96.0,,146.0,53.0,19.0,,5.0,3.0,163.0,23.0,1.0,14.0,89.0,3.0,0.0,446.0,9.0,,118.0,20.0,5.0,5.0,117.0,28.0,31.0,34.0,72.0,602.0,1.0,5.0,14.0,189.0,1.0,4.0,24.0,23.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86168,Rubén Rochina,Midfielder,Blackburn,5,Spain,2011-12,91.0,1.0,0.0,9.0,6.0,1.0,39.0,19.0,7.0,52.0,18.0,,29.0,9.0,67.0,9.0,304.0,2.0,,2.0,9.0,6.0,7.0,,3.0,819.0,3.0,6.0,78.0,4.0,,77.0,223.0,17.0,,,10.0,7.0,17.0,85.0,57.0,14.0,0.0,169.0,0.0,92.0,37.0,18.0,,10.0,25.0,149.0,13.0,14.0,59.0,162.0,1.0,0.0,298.0,13.0,4.0,166.0,29.0,24.0,,91.0,14.0,16.0,14.0,64.0,555.0,1.0,8.0,9.0,91.0,1.0,2.0,15.0,19.0,,1.0,,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19602,Simon Vukcevic,Midfielder,Blackburn,5,Montenegro,2011-12,24.0,,0.0,2.0,1.0,,9.0,5.0,,15.0,7.0,1.0,1.0,4.0,18.0,5.0,79.0,1.0,1.0,1.0,3.0,,5.0,,,377.0,1.0,4.0,22.0,4.0,,21.0,58.0,9.0,,,1.0,9.0,9.0,20.0,13.0,7.0,0.0,46.0,0.0,17.0,19.0,7.0,,1.0,6.0,33.0,5.0,5.0,12.0,41.0,1.0,0.0,79.0,4.0,1.0,43.0,8.0,5.0,,19.0,1.0,7.0,3.0,30.0,155.0,,3.0,4.0,28.0,,0.0,3.0,4.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
49323,Steven Nzonzi,Midfielder,Blackburn,5,France,2011-12,168.0,3.0,0.0,9.0,8.0,1.0,55.0,18.0,3.0,228.0,32.0,5.0,70.0,31.0,286.0,4.0,1736.0,2.0,1.0,1.0,1.0,,165.0,2.0,3.0,2810.0,3.0,76.0,190.0,13.0,1.0,101.0,1321.0,37.0,2.0,,16.0,72.0,67.0,92.0,389.0,24.0,0.0,358.0,1.0,588.0,168.0,32.0,,22.0,3.0,725.0,54.0,4.0,29.0,193.0,89.0,0.0,1732.0,10.0,5.0,353.0,33.0,22.0,7.0,532.0,49.0,55.0,129.0,227.0,2097.0,,,26.0,728.0,1.0,7.0,58.0,55.0,2.0,,11.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13524,Vince Grella,Midfielder,Blackburn,5,Australia,2011-12,,,0.0,,,,2.0,,,,1.0,,1.0,,1.0,,9.0,,,,1.0,,,,,11.0,,,2.0,,,2.0,7.0,,,,,,,,3.0,,0.0,2.0,,3.0,,1.0,,,,5.0,,,,2.0,,0.0,9.0,,,1.0,2.0,,,2.0,,1.0,1.0,1.0,13.0,,,,3.0,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
