playerId,displayName,firstName,lastName,shirtNumber,position,preferredFoot,nationality,isoCode,birthDate,birthCountry,age,height_cm,weight_kg,joinDate,onLoan
111234,Jordan Pickford,Jordan,Pickford,1,Goalkeeper,Left,England,GB-ENG,1994-03-07,England,32,185.0,77.0,2017-07-01,False
229600,Mark Travers,Mark,Travers,12,Goalkeeper,Right,Ireland,IE,1999-05-18,Republic of Ireland,27,191.0,82.0,2025-07-15,False
138001,Tom King,Tom,King,31,Goalkeeper,Right,Wales,GB-WLS,1995-03-09,England,31,194.0,80.0,2025-08-15,False
480455,Jarrad Branthwaite,Jarrad,Branthwaite,4,Defender,Left,England,GB-ENG,2002-06-27,England,24,195.0,87.0,2020-06-20,False
106611,Michael Keane,Michael,Keane,5,Defender,Right,England,GB-ENG,1993-01-11,England,33,191.0,82.0,2017-07-03,False
17761,James Tarkowski,James,Tarkowski,6,Defender,Right,England,GB-ENG,1992-11-19,England,33,185.0,81.0,2022-07-01,False
512462,Jake O'Brien,Jake,O'Brien,15,Defender,Right,Ireland,IE,2001-05-15,Republic of Ireland,25,197.0,92.0,2024-07-30,False
224967,Vitalii Mykolenko,Vitalii,Mykolenko,16,Defender,Left,Ukraine,UA,1999-05-29,Ukraine,27,180.0,71.0,2022-01-01,False
154043,Ainsley Maitland-Niles,Ainsley,Maitland-Niles,2,Midfielder,Right,England,GB-ENG,1997-08-29,England,29,180.0,71.0,2026-09-01,False
215413,Kiernan Dewsbury-Hall,Kiernan,Dewsbury-Hall,8,Midfielder,Left,England,GB-ENG,1998-09-06,England,28,178.0,80.0,2025-08-06,False
114283,Jack Grealish,Jack,Grealish,10,Midfielder,Right,England,GB-ENG,1995-09-10,England,30,180.0,77.0,2026-09-01,True
128295,Christian Nørgaard,Christian,Nørgaard,23,Midfielder,Right,Denmark,DK,1994-03-10,Denmark,32,187.0,73.0,2026-08-05,False
502697,Charly Alcaraz,Charly,Alcaraz,24,Midfielder,Right,Argentina,AR,2002-11-30,Argentina,23,176.0,68.0,2025-07-01,False
244860,Hayden Hackney,Hayden,Hackney,30,Midfielder,Right,England,GB-ENG,2002-06-26,England,24,178.0,70.0,2026-07-02,False
513466,Merlin Röhl,Merlin,Röhl,34,Midfielder,Right,Germany,DE,2002-07-05,Germany,24,192.0,75.0,2026-06-15,False
232928,James Garner,James,Garner,37,Midfielder,Right,England,GB-ENG,2001-03-13,England,25,186.0,78.0,2022-09-01,False
609873,Harrison Armstrong,Harrison,Armstrong,45,Midfielder,Right,England,GB-ENG,2007-01-19,England,19,185.0,70.0,2024-08-09,False
614436,Harvey Foster,Harvey,Foster,81,Midfielder,,England,GB-ENG,2007-02-22,England,19,,,2026-08-11,False
586309,Thierno Barry,Thierno,Barry,11,Forward,Right,France,FR,2002-10-21,France,23,195.0,82.0,2025-07-09,False
550615,Tyrique George,Tyrique,George,19,Forward,Right,England,GB-ENG,2006-02-04,England,20,181.0,75.0,2026-07-06,False
496661,Tyler Dibling,Tyler,Dibling,20,Forward,Left,England,GB-ENG,2006-02-17,England,20,178.0,72.0,2025-08-25,False
242898,Brennan Johnson,Brennan,Johnson,22,Forward,Right,Wales,GB-WLS,2001-05-23,England,25,186.0,73.0,2026-08-11,False
629068,Braiden Graham,Braiden,Graham,58,Forward,Right,Northern Ireland,GB-NIR,2007-11-07,Northern Ireland,18,175.0,,2025-12-29,False
