season,matchId,gameweek,team_id,team,venue,playerId,pl_code,playerName,slug,position,substitute,accurateCross,accurateKeeperSweeper,accurateLongBalls,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePass,aerialLost,aerialWon,ballCarriesCount,ballRecovery,bigChanceCreated,bigChanceMissed,blockedScoringAttempt,challengeLost,clearanceOffLine,dispossessed,duelLost,duelWon,errorLeadToAGoal,errorLeadToAShot,expectedAssists,expectedGoals,expectedGoalsOnTarget,fouls,goalAssist,goals,goalsPrevented,goodHighClaim,hitWoodwork,interceptionWon,keyPass,lastManTackle,metersCoveredHighSpeedRunningKm,metersCoveredJoggingKm,metersCoveredRunningKm,metersCoveredSprintingKm,metersCoveredWalkingKm,minutesPlayed,onTargetScoringAttempt,outfielderBlock,ownGoals,penaltyConceded,penaltyFaced,penaltyMiss,penaltyWon,possessionLostCtrl,progressiveBallCarriesCount,punches,rating,savedShotsFromInsideTheBox,saves,shotOffTarget,substitute.1,totalBallCarriesDistance,totalClearance,totalContest,totalCross,totalKeeperSweeper,totalLongBalls,totalOffside,totalOppositionHalfPasses,totalOwnHalfPasses,totalPass,totalProgression,totalProgressiveBallCarriesDistance,totalShots,totalTackle,touches,unsuccessfulTouch,wasFouled,wonContest,wonTackle
2025-26,14025053,1,8,Chelsea,Home,794939,179268,Marc Cucurella,marc-cucurella,D,False,,,2.0,18.0,20.0,38.0,3.0,3.0,,4.0,1.0,,,1.0,,,5.0,7.0,,,0.104277,0.1131,,1.0,0.0,,,,,1.0,1.0,,0.74,5.54,1.44,0.25,2.93,90.0,1.0,1.0,,,,,,5.0,,,7.2,,,1.0,,,,,,,3.0,,21.0,21.0,42.0,,,2,2.0,60.0,,2.0,,1.0
2025-26,14025053,1,8,Chelsea,Home,826134,180736,Trevoh Chalobah,trevoh-chalobah,D,False,,,4.0,44.0,48.0,92.0,2.0,2.0,,3.0,,1.0,,,,,4.0,4.0,,,0.0327359,0.0898,,2.0,0.0,,,,,1.0,,,0.35,4.87,1.27,0.13,3.09,90.0,,1.0,,,,,,11.0,,,7.4,,,1.0,,,7.0,1.0,1.0,,8.0,,49.0,52.0,101.0,,,1,,117.0,1.0,1.0,1.0,
2025-26,14025053,1,8,Chelsea,Home,879349,247632,Pedro Neto,pedro-neto,M,False,3.0,,1.0,26.0,4.0,30.0,,,,4.0,,,1.0,,,,2.0,5.0,,,0.360714,0.0297,,,0.0,,,,,1.0,2.0,,0.49,3.36,1.07,0.45,3.76,90.0,,,,,,,,17.0,,,7.3,,,,,,,5.0,12.0,,1.0,,27.0,4.0,31.0,,,1,1.0,59.0,5.0,1.0,3.0,
2025-26,14025053,1,8,Chelsea,Home,885908,225796,Reece James,reece-james,D,False,2.0,,5.0,32.0,32.0,64.0,,1.0,,6.0,,,,,,1.0,3.0,3.0,,,0.187774,,,2.0,0.0,,,,,4.0,3.0,,0.42,3.25,0.81,0.3,2.89,79.0,,,,,,,,12.0,,,7.8,,,,,,2.0,,6.0,,9.0,,37.0,33.0,70.0,,,0,1.0,95.0,1.0,1.0,,1.0
2025-26,14025053,1,8,Chelsea,Home,920546,215059,Robert Sánchez,robert-sanchez,G,False,,1.0,2.0,2.0,22.0,24.0,1.0,1.0,,8.0,,,,,,,1.0,1.0,,,0.00100697,,,,0.0,,0.2606,,,,,,0.04,0.9,0.17,0.01,3.09,90.0,,,,,,,,10.0,,1.0,6.8,1.0,4.0,,,,1.0,,,1.0,12.0,,10.0,24.0,34.0,,,0,,43.0,,,,
2025-26,14025053,1,8,Chelsea,Home,923894,444463,Wesley Fofana,wesley-fofana,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,8,Chelsea,Home,962053,508479,Filip Jørgensen,filip-jorgensen,G,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,8,Chelsea,Home,974505,448047,Enzo Fernández,enzo-fernandez,M,False,,,1.0,20.0,11.0,31.0,,1.0,,,,,,1.0,,,1.0,1.0,,,0.10298,,,,0.0,,,,,,1.0,,0.73,3.92,1.29,0.18,2.69,79.0,,,,,,,,9.0,,,6.8,,,,,,,,1.0,,3.0,,25.0,12.0,37.0,,,0,,42.0,2.0,,,
2025-26,14025053,1,8,Chelsea,Home,975079,475168,João Pedro,joao-pedro,F,False,,,,8.0,3.0,11.0,3.0,2.0,,1.0,,,1.0,,,1.0,6.0,3.0,,,0.0249104,0.2812,,,0.0,,,,,,,,0.44,3.35,0.87,0.27,2.56,73.0,,,,,,,,7.0,,,5.9,,,1.0,,,,2.0,,,1.0,,10.0,3.0,13.0,,,2,,23.0,2.0,1.0,,
2025-26,14025053,1,8,Chelsea,Home,982780,244851,Cole Palmer,cole-palmer,M,False,,,1.0,19.0,7.0,26.0,,,,4.0,,,3.0,1.0,,,3.0,2.0,,,0.0339266,0.172,,1.0,0.0,,,,,,1.0,,0.49,4.39,1.22,0.13,3.84,90.0,,,,,,,,14.0,,,6.6,,,1.0,,,,2.0,4.0,,2.0,,25.0,8.0,33.0,,,4,1.0,47.0,2.0,,1.0,1.0
2025-26,14025053,1,8,Chelsea,Home,987650,486672,Moisés Caicedo,moises-caicedo,M,False,,,4.0,33.0,30.0,63.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,3.0,8.0,,,0.0350279,0.0397,,,0.0,,,,,3.0,,,0.31,4.24,1.11,0.1,3.43,90.0,,2.0,,,,,,5.0,,,7.7,,,,,,1.0,1.0,,,4.0,,37.0,30.0,67.0,,,1,5.0,84.0,,1.0,1.0,1.0
2025-26,14025053,1,8,Chelsea,Home,996958,482609,Malo Gusto,gusto-malo,D,True,,,1.0,10.0,6.0,16.0,1.0,,,,,,,,,,1.0,,,,0.00353154,0.0215,,,0.0,,,,,,,,0.07,1.16,0.31,0.04,0.51,11.0,,,,,,,,,,,6.7,,,1.0,,,,,,,1.0,,10.0,6.0,16.0,,,1,,18.0,,,,
2025-26,14025053,1,8,Chelsea,Home,997087,463034,Liam Delap,liam-delap,F,True,,,,2.0,1.0,3.0,2.0,,,1.0,,,,,,1.0,3.0,,,,0.00546828,0.05,0.0211,,0.0,,,,,,,,0.13,1.2,0.3,0.04,0.78,17.0,1.0,,,,,,,4.0,,,6.3,,,,,,1.0,,1.0,,,,3.0,1.0,4.0,,,1,,10.0,1.0,,,
2025-26,14025053,1,8,Chelsea,Home,1105779,532605,Andrey Santos,santos-andrey,M,True,,,,3.0,1.0,4.0,,,,,,1.0,,,,,1.0,1.0,,,0.0004778,0.3087,0.6326,1.0,0.0,,,,,,,,0.17,1.09,0.32,0.0,0.49,11.0,1.0,,,,,,,2.0,,,6.5,,,1.0,,,,,,,1.0,,5.0,1.0,6.0,,,2,,9.0,,1.0,,
2025-26,14025053,1,8,Chelsea,Home,1110006,491007,Dário Essugo,dario-essugo,M,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,8,Chelsea,Home,1140599,463936,Jamie Gittens,jamie-bynoe-gittens,M,False,,,,11.0,3.0,14.0,1.0,1.0,,1.0,,,2.0,,,,6.0,4.0,,,0.0700653,0.0657,,2.0,0.0,,,,,,2.0,,0.38,2.78,1.01,0.24,1.72,54.0,,,,,,,,7.0,,,6.7,,,,,,1.0,5.0,,,,,11.0,3.0,14.0,,,2,1.0,28.0,4.0,,2.0,
2025-26,14025053,1,8,Chelsea,Home,1153079,551210,Jorrel Hato,jorrel-hato,D,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
2025-26,14025053,1,8,Chelsea,Home,1403050,577016,Josh Acheampong,josh-acheampong,D,False,,,,21.0,66.0,87.0,2.0,5.0,,4.0,,,1.0,1.0,,,3.0,11.0,,1.0,0.00768198,0.0919,,,0.0,,,,,1.0,,,0.26,4.92,0.96,0.1,3.17,90.0,,,,,,,,6.0,,,7.5,,,,,,5.0,2.0,,,4.0,,24.0,69.0,93.0,,,1,2.0,107.0,,2.0,2.0,2.0
2025-26,14025053,1,8,Chelsea,Home,1403061,550615,Tyrique George,tyrique-george,F,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,
